Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	binding site:Substrate	32	2.97951582867784	0.002235221654921237	ENSG00000128928, ENSG00000108439, ENSG00000117480, ENSG00000087076, ENSG00000149084, ENSG00000160439, ENSG00000100299, ENSG00000170509, ENSG00000109854, ENSG00000164574, ENSG00000189046, ENSG00000136371, ENSG00000152254, ENSG00000100330, ENSG00000106733, ENSG00000161714, ENSG00000137106, ENSG00000110455, ENSG00000186153, ENSG00000126088, ENSG00000165568, ENSG00000148672, ENSG00000164039, ENSG00000141337, ENSG00000124713, ENSG00000166796, ENSG00000141698, ENSG00000157064, ENSG00000138621, ENSG00000086544, ENSG00000144362, ENSG00000139505	1050	273	15880	1.7727542298970869	0.9958962286864399	0.3067675611028844	3.86301072870745
UP_SEQ_FEATURE	zinc finger region:C2H2-type 12	27	2.5139664804469275	0.0025013863866274744	ENSG00000088876, ENSG00000198046, ENSG00000141040, ENSG00000174586, ENSG00000167555, ENSG00000170954, ENSG00000121417, ENSG00000174652, ENSG00000196378, ENSG00000171469, ENSG00000131849, ENSG00000189190, ENSG00000147789, ENSG00000131845, ENSG00000204947, ENSG00000196653, ENSG00000186448, ENSG00000170949, ENSG00000105497, ENSG00000198482, ENSG00000167766, ENSG00000196867, ENSG00000198466, ENSG00000196263, ENSG00000214022, ENSG00000196693, ENSG00000197362	1050	218	15880	1.8731323722149409	0.997868866577133	0.31917081389578084	4.313513414125369
UP_SEQ_FEATURE	repeat:TPR 7	11	1.0242085661080074	0.0025253574856187455	ENSG00000104450, ENSG00000160949, ENSG00000152778, ENSG00000156042, ENSG00000032742, ENSG00000197969, ENSG00000169247, ENSG00000168026, ENSG00000125247, ENSG00000102580, ENSG00000130177	1050	54	15880	3.080776014109347	0.9979910090123276	0.3060125027078865	4.353988311177337
SP_PIR_KEYWORDS	oxidoreductase	51	4.748603351955307	0.002560224233360108	ENSG00000165475, ENSG00000138109, ENSG00000087076, ENSG00000106348, ENSG00000160439, ENSG00000121350, ENSG00000115107, ENSG00000141994, ENSG00000172955, ENSG00000107537, ENSG00000186160, ENSG00000171903, ENSG00000117862, ENSG00000115159, ENSG00000186153, ENSG00000108828, ENSG00000170906, ENSG00000131471, ENSG00000102967, ENSG00000148672, ENSG00000164039, ENSG00000165568, ENSG00000166796, ENSG00000128039, ENSG00000016391, ENSG00000162365, ENSG00000186204, ENSG00000184983, ENSG00000128928, ENSG00000108439, ENSG00000164904, ENSG00000145882, ENSG00000149084, ENSG00000087008, ENSG00000170509, ENSG00000109854, ENSG00000116157, ENSG00000189046, ENSG00000100197, ENSG00000071967, ENSG00000187048, ENSG00000143224, ENSG00000137106, ENSG00000120658, ENSG00000116791, ENSG00000187758, ENSG00000137857, ENSG00000094963, ENSG00000118514, ENSG00000186377, ENSG00000121691	1050	504	15891	1.5314455782312923	0.731546939028046	0.23127027943134015	3.6370870519105702
PIR_SUPERFAMILY	PIRSF005559:zinc finger protein ZFP-36	17	1.5828677839851024	0.0026716041685611444	ENSG00000088876, ENSG00000172006, ENSG00000147789, ENSG00000198046, ENSG00000204604, ENSG00000198169, ENSG00000167555, ENSG00000182986, ENSG00000197928, ENSG00000167766, ENSG00000198466, ENSG00000196263, ENSG00000174652, ENSG00000196378, ENSG00000105136, ENSG00000131849, ENSG00000189190	375	121	6116	2.2913939393939398	0.67138702127051	0.30992720873691204	3.68310864326713
UP_SEQ_FEATURE	nucleotide phosphate-binding region:NAD	13	1.2104283054003724	0.0035461901721899097	ENSG00000165475, ENSG00000164904, ENSG00000087076, ENSG00000106348, ENSG00000187758, ENSG00000148672, ENSG00000164039, ENSG00000166796, ENSG00000142082, ENSG00000165637, ENSG00000170509, ENSG00000118514, ENSG00000172955	1050	75	15880	2.6214603174603175	0.9998375145891164	0.3841290953251656	6.062741874471889
SP_PIR_KEYWORDS	nucleotide metabolism	6	0.5586592178770949	0.003935900777067961	ENSG00000141698, ENSG00000168803, ENSG00000076685, ENSG00000143156, ENSG00000125877, ENSG00000172113	1050	17	15891	5.341512605042016	0.867755272676637	0.2862221596356206	5.540155633588817
INTERPRO	IPR010987:Glutathione S-transferase, C-terminal-like	7	0.6517690875232774	0.003965043200115509	ENSG00000213366, ENSG00000148834, ENSG00000099984, ENSG00000134201, ENSG00000168765, ENSG00000134184, ENSG00000133433, ENSG00000184674	931	24	14052	4.402255639097744	0.9956902696248336	0.49381850682852335	6.320747536049254
SMART	SM00028:TPR	15	1.3966480446927374	0.004044243270852935	ENSG00000152778, ENSG00000169629, ENSG00000188747, ENSG00000168026, ENSG00000102580, ENSG00000130177, ENSG00000104450, ENSG00000174780, ENSG00000160949, ENSG00000156042, ENSG00000032742, ENSG00000076924, ENSG00000169247, ENSG00000125247, ENSG00000115183	470	107	7927	2.36438655796381	0.6569383263626187	0.41428533086716934	5.1711217579191615
UP_SEQ_FEATURE	repeat:TPR 4	14	1.303538175046555	0.004987947176899153	ENSG00000152778, ENSG00000188747, ENSG00000168026, ENSG00000102580, ENSG00000130177, ENSG00000104450, ENSG00000174780, ENSG00000160949, ENSG00000197653, ENSG00000156042, ENSG00000032742, ENSG00000197969, ENSG00000169247, ENSG00000125247	1050	88	15880	2.4060606060606062	0.9999953611887137	0.47605637148790525	8.42708037495411
UP_SEQ_FEATURE	zinc finger region:C2H2-type 15	16	1.48975791433892	0.006268625150317964	ENSG00000147789, ENSG00000198046, ENSG00000131845, ENSG00000167555, ENSG00000204947, ENSG00000186448, ENSG00000170949, ENSG00000105497, ENSG00000198482, ENSG00000167766, ENSG00000196263, ENSG00000214022, ENSG00000131849, ENSG00000196693, ENSG00000197362, ENSG00000189190	1050	111	15880	2.18000858000858	0.9999998038136877	0.5380090850962796	10.480085583821685
INTERPRO	IPR001440:Tetratricopeptide TPR-1	14	1.303538175046555	0.006723309765863565	ENSG00000104450, ENSG00000174780, ENSG00000160949, ENSG00000152778, ENSG00000156042, ENSG00000169629, ENSG00000032742, ENSG00000188747, ENSG00000169247, ENSG00000168026, ENSG00000125247, ENSG00000102580, ENSG00000115183, ENSG00000130177	931	91	14052	2.322068908535074	0.9999037713921283	0.6421504569423009	10.494315885364426
UP_SEQ_FEATURE	repeat:TPR 6	11	1.0242085661080074	0.007045707648591724	ENSG00000104450, ENSG00000160949, ENSG00000152778, ENSG00000156042, ENSG00000032742, ENSG00000197969, ENSG00000169247, ENSG00000168026, ENSG00000125247, ENSG00000102580, ENSG00000130177	1050	62	15880	2.6832565284178185	0.9999999712752357	0.5626094900567674	11.704551096646576
SP_PIR_KEYWORDS	tpr repeat	19	1.7690875232774672	0.0071328036073759725	ENSG00000152778, ENSG00000116698, ENSG00000169629, ENSG00000188747, ENSG00000168026, ENSG00000214253, ENSG00000102580, ENSG00000130177, ENSG00000104450, ENSG00000174780, ENSG00000160949, ENSG00000197653, ENSG00000156042, ENSG00000032742, ENSG00000197969, ENSG00000169247, ENSG00000125247, ENSG00000115183, ENSG00000075234	1050	145	15891	1.983113300492611	0.9745805477404389	0.40821139524939853	9.82837504953229
GOTERM_BP_FAT	GO:0009110~vitamin biosynthetic process	7	0.6517690875232774	0.007299300536825605	ENSG00000147813, ENSG00000148834, ENSG00000198805, ENSG00000157064, ENSG00000108439, ENSG00000118514, ENSG00000106733	726	28	11403	3.9266528925619837	0.9999999803215839	0.9999999803215839	12.082698830656547
UP_SEQ_FEATURE	repeat:TPR 3	17	1.5828677839851024	0.007579446127851449	ENSG00000152778, ENSG00000169629, ENSG00000188747, ENSG00000168026, ENSG00000102580, ENSG00000130177, ENSG00000104450, ENSG00000174780, ENSG00000160949, ENSG00000197653, ENSG00000156042, ENSG00000032742, ENSG00000197969, ENSG00000169247, ENSG00000125247, ENSG00000115183, ENSG00000075234	1050	124	15880	2.0734254992319507	0.9999999923305761	0.5723134634309112	12.536404120363487
GOTERM_MF_FAT	GO:0004559~alpha-mannosidase activity	4	0.37243947858473	0.007664304171045995	ENSG00000140400, ENSG00000116406, ENSG00000104774, ENSG00000172469	706	7	10941	8.855524079320114	0.9989779799519518	0.8992713210258322	11.293845002324844
UP_SEQ_FEATURE	repeat:TPR 1	18	1.675977653631285	0.008253100534289015	ENSG00000152778, ENSG00000116698, ENSG00000169629, ENSG00000188747, ENSG00000168026, ENSG00000102580, ENSG00000130177, ENSG00000104450, ENSG00000174780, ENSG00000160949, ENSG00000197653, ENSG00000156042, ENSG00000032742, ENSG00000197969, ENSG00000169247, ENSG00000125247, ENSG00000115183, ENSG00000075234	1050	136	15880	2.0016806722689076	0.999999998552925	0.5872628859443787	13.575771307191642
UP_SEQ_FEATURE	repeat:TPR 2	18	1.675977653631285	0.008253100534289015	ENSG00000152778, ENSG00000116698, ENSG00000169629, ENSG00000188747, ENSG00000168026, ENSG00000102580, ENSG00000130177, ENSG00000104450, ENSG00000174780, ENSG00000160949, ENSG00000197653, ENSG00000156042, ENSG00000032742, ENSG00000197969, ENSG00000169247, ENSG00000125247, ENSG00000115183, ENSG00000075234	1050	136	15880	2.0016806722689076	0.999999998552925	0.5872628859443787	13.575771307191642
UP_SEQ_FEATURE	domain:Cadherin 6	9	0.8379888268156425	0.00975564529063145	ENSG00000112852, ENSG00000120328, ENSG00000113248, ENSG00000120324, ENSG00000196963, ENSG00000120322, ENSG00000197479, ENSG00000204963, ENSG00000113212	1050	46	15880	2.959006211180124	0.999999999965064	0.6333066253576326	15.852199451035332
INTERPRO	IPR012335:Thioredoxin fold	13	1.2104283054003724	0.00989063137244374	ENSG00000213366, ENSG00000099984, ENSG00000134201, ENSG00000134202, ENSG00000168765, ENSG00000184674, ENSG00000133433, ENSG00000134184, ENSG00000148834, ENSG00000116157, ENSG00000140830, ENSG00000006282, ENSG00000198478, ENSG00000117862	931	85	14052	2.3084096796613385	0.9999987932259614	0.74404560227229	15.071274486779618
SMART	SM00355:ZnF_C2H2	56	5.21415270018622	0.010130520291364423	ENSG00000088876, ENSG00000141040, ENSG00000164334, ENSG00000170954, ENSG00000171574, ENSG00000121417, ENSG00000164048, ENSG00000174652, ENSG00000196378, ENSG00000171469, ENSG00000131849, ENSG00000166529, ENSG00000213015, ENSG00000172006, ENSG00000004534, ENSG00000131845, ENSG00000140386, ENSG00000161551, ENSG00000158717, ENSG00000182986, ENSG00000196653, ENSG00000186448, ENSG00000170949, ENSG00000105497, ENSG00000156983, ENSG00000198482, ENSG00000167766, ENSG00000196867, ENSG00000155592, ENSG00000137074, ENSG00000196693, ENSG00000204604, ENSG00000198046, ENSG00000184517, ENSG00000083828, ENSG00000197128, ENSG00000174586, ENSG00000167555, ENSG00000160961, ENSG00000197928, ENSG00000133250, ENSG00000105136, ENSG00000185238, ENSG00000189190, ENSG00000140265, ENSG00000089335, ENSG00000144792, ENSG00000147789, ENSG00000198169, ENSG00000204947, ENSG00000152475, ENSG00000198466, ENSG00000196263, ENSG00000214022, ENSG00000197363, ENSG00000197362	470	682	7927	1.384888001497473	0.9319897174254574	0.5918139173535909	12.489351029103812
UP_SEQ_FEATURE	zinc finger region:C2H2-type 4	47	4.376163873370578	0.011625404431878058	ENSG00000088876, ENSG00000204604, ENSG00000198046, ENSG00000141040, ENSG00000184517, ENSG00000197128, ENSG00000083828, ENSG00000174586, ENSG00000167555, ENSG00000170954, ENSG00000171574, ENSG00000160961, ENSG00000121417, ENSG00000164048, ENSG00000197928, ENSG00000174652, ENSG00000196378, ENSG00000171469, ENSG00000105136, ENSG00000131849, ENSG00000166529, ENSG00000189190, ENSG00000089335, ENSG00000140265, ENSG00000144792, ENSG00000172006, ENSG00000147789, ENSG00000131845, ENSG00000161551, ENSG00000198169, ENSG00000204947, ENSG00000182986, ENSG00000152475, ENSG00000196653, ENSG00000186448, ENSG00000170949, ENSG00000105497, ENSG00000198482, ENSG00000167766, ENSG00000196867, ENSG00000196263, ENSG00000198466, ENSG00000155592, ENSG00000214022, ENSG00000197363, ENSG00000196693, ENSG00000197362	1050	494	15880	1.4389049546944284	0.9999999999996632	0.682973592541869	18.606030602300017
INTERPRO	IPR019734:Tetratricopeptide repeat	15	1.3966480446927374	0.011703205296700409	ENSG00000152778, ENSG00000169629, ENSG00000188747, ENSG00000168026, ENSG00000102580, ENSG00000130177, ENSG00000104450, ENSG00000174780, ENSG00000160949, ENSG00000156042, ENSG00000032742, ENSG00000076924, ENSG00000169247, ENSG00000125247, ENSG00000115183	931	108	14052	2.096312209094164	0.9999999021395163	0.7694407837858634	17.590699640737228
GOTERM_BP_FAT	GO:0055114~oxidation reduction	51	4.748603351955307	0.01172871903657748	ENSG00000138109, ENSG00000087076, ENSG00000106348, ENSG00000160439, ENSG00000121350, ENSG00000115107, ENSG00000141994, ENSG00000172955, ENSG00000107537, ENSG00000186160, ENSG00000171903, ENSG00000117862, ENSG00000115159, ENSG00000186153, ENSG00000108828, ENSG00000170906, ENSG00000131471, ENSG00000102967, ENSG00000148672, ENSG00000164039, ENSG00000165568, ENSG00000166796, ENSG00000128039, ENSG00000162365, ENSG00000016391, ENSG00000186204, ENSG00000184983, ENSG00000128928, ENSG00000108439, ENSG00000164904, ENSG00000145882, ENSG00000149084, ENSG00000087008, ENSG00000170509, ENSG00000109854, ENSG00000116157, ENSG00000189046, ENSG00000100197, ENSG00000071967, ENSG00000137806, ENSG00000187048, ENSG00000143224, ENSG00000137106, ENSG00000120658, ENSG00000116791, ENSG00000187758, ENSG00000137857, ENSG00000094963, ENSG00000118514, ENSG00000186377, ENSG00000121691	726	568	11403	1.4102767431032477	0.9999999999996109	0.9999993761963196	18.728875036442084
SP_PIR_KEYWORDS	peroxisome	13	1.2104283054003724	0.012682790492234117	ENSG00000112357, ENSG00000116906, ENSG00000183569, ENSG00000087008, ENSG00000214253, ENSG00000108395, ENSG00000104883, ENSG00000140876, ENSG00000107537, ENSG00000124587, ENSG00000121691, ENSG00000183463, ENSG00000112874	1050	88	15891	2.2357467532467536	0.998566853017527	0.5589007272994846	16.84540980798951
KEGG_PATHWAY	hsa00230:Purine metabolism	16	1.48975791433892	0.013119834576801291	ENSG00000186184, ENSG00000198805, ENSG00000005075, ENSG00000128655, ENSG00000125630, ENSG00000106348, ENSG00000099817, ENSG00000164978, ENSG00000172113, ENSG00000105650, ENSG00000076685, ENSG00000171453, ENSG00000198682, ENSG00000077514, ENSG00000143156, ENSG00000125877	241	142	4254	1.9888960317924145	0.9008543676932697	0.37012449817197346	14.947993765896417
GOTERM_CC_FAT	GO:0005777~peroxisome	14	1.303538175046555	0.013212798935024493	ENSG00000112357, ENSG00000183569, ENSG00000116906, ENSG00000087008, ENSG00000214253, ENSG00000108395, ENSG00000104883, ENSG00000140876, ENSG00000107537, ENSG00000008394, ENSG00000124587, ENSG00000121691, ENSG00000183463, ENSG00000112874	694	101	10695	2.136131480583217	0.9974847650199655	0.9974847650199655	17.19642484552847
GOTERM_CC_FAT	GO:0042579~microbody	14	1.303538175046555	0.013212798935024493	ENSG00000112357, ENSG00000183569, ENSG00000116906, ENSG00000087008, ENSG00000214253, ENSG00000108395, ENSG00000104883, ENSG00000140876, ENSG00000107537, ENSG00000008394, ENSG00000124587, ENSG00000121691, ENSG00000183463, ENSG00000112874	694	101	10695	2.136131480583217	0.9974847650199655	0.9974847650199655	17.19642484552847
GOTERM_BP_FAT	GO:0042364~water-soluble vitamin biosynthetic process	6	0.5586592178770949	0.013217800067302643	ENSG00000147813, ENSG00000148834, ENSG00000198805, ENSG00000157064, ENSG00000108439, ENSG00000106733	726	23	11403	4.097376931369026	0.9999999999999899	0.9999783893210182	20.85465698528478
GOTERM_BP_FAT	GO:0051188~cofactor biosynthetic process	13	1.2104283054003724	0.013368000508282402	ENSG00000147813, ENSG00000103245, ENSG00000198805, ENSG00000157064, ENSG00000100300, ENSG00000103248, ENSG00000138621, ENSG00000136371, ENSG00000110871, ENSG00000126088, ENSG00000106733, ENSG00000172992, ENSG00000143224	726	92	11403	2.219412504491556	0.999999999999993	0.999710950851737	21.066143686586912
UP_SEQ_FEATURE	zinc finger region:C2H2-type 5	44	4.0968342644320295	0.01589362048784908	ENSG00000088876, ENSG00000204604, ENSG00000141040, ENSG00000184517, ENSG00000083828, ENSG00000197128, ENSG00000174586, ENSG00000167555, ENSG00000170954, ENSG00000171574, ENSG00000160961, ENSG00000121417, ENSG00000197928, ENSG00000174652, ENSG00000196378, ENSG00000105136, ENSG00000131849, ENSG00000166529, ENSG00000189190, ENSG00000089335, ENSG00000140265, ENSG00000144792, ENSG00000172006, ENSG00000147789, ENSG00000131845, ENSG00000161551, ENSG00000198169, ENSG00000204947, ENSG00000182986, ENSG00000152475, ENSG00000196653, ENSG00000186448, ENSG00000170949, ENSG00000105497, ENSG00000198482, ENSG00000167766, ENSG00000196867, ENSG00000196263, ENSG00000198466, ENSG00000155592, ENSG00000214022, ENSG00000197363, ENSG00000196693, ENSG00000197362	1050	465	15880	1.4310701484895032	1.0	0.7798386553064165	24.577246125865425
SP_PIR_KEYWORDS	Flavoprotein	14	1.303538175046555	0.016594567075430586	ENSG00000128928, ENSG00000115159, ENSG00000108439, ENSG00000102967, ENSG00000087008, ENSG00000121350, ENSG00000115107, ENSG00000016391, ENSG00000138621, ENSG00000094963, ENSG00000141994, ENSG00000117862, ENSG00000143224, ENSG00000135297	1050	102	15891	2.0772549019607847	0.9998130069457889	0.6147360383734222	21.482072989497958
SMART	SM00458:RICIN	6	0.5586592178770949	0.0166008641447353	ENSG00000115339, ENSG00000110328, ENSG00000164574, ENSG00000120586, ENSG00000183748, ENSG00000054219	470	26	7927	3.892144026186579	0.9879587078375857	0.6687405522569926	19.69470519002108
GOTERM_MF_FAT	GO:0016884~carbon-nitrogen ligase activity, with glutamine as amido-N-donor	4	0.37243947858473	0.016691677082779896	ENSG00000138381, ENSG00000130348, ENSG00000117480, ENSG00000070669	706	9	10941	6.8876298394712	0.9999997133875552	0.9768621095285008	23.063359145752415
GOTERM_BP_FAT	GO:0009259~ribonucleotide metabolic process	16	1.48975791433892	0.017923326540449938	ENSG00000185344, ENSG00000163161, ENSG00000106348, ENSG00000145246, ENSG00000102967, ENSG00000040531, ENSG00000172113, ENSG00000168803, ENSG00000075399, ENSG00000123191, ENSG00000132932, ENSG00000205464, ENSG00000196365, ENSG00000143156, ENSG00000118322, ENSG00000124406	726	130	11403	1.933121424030515	1.0	0.9998432420150882	27.232716815329194
GOTERM_CC_FAT	GO:0044429~mitochondrial part	48	4.4692737430167595	0.017975852215974177	ENSG00000128928, ENSG00000205560, ENSG00000135972, ENSG00000182180, ENSG00000125901, ENSG00000214253, ENSG00000188906, ENSG00000142082, ENSG00000181240, ENSG00000138346, ENSG00000125821, ENSG00000178952, ENSG00000153291, ENSG00000064012, ENSG00000008394, ENSG00000117862, ENSG00000143224, ENSG00000137806, ENSG00000101247, ENSG00000011376, ENSG00000161653, ENSG00000074582, ENSG00000130312, ENSG00000005882, ENSG00000115159, ENSG00000116688, ENSG00000125166, ENSG00000122696, ENSG00000097033, ENSG00000184428, ENSG00000170906, ENSG00000122873, ENSG00000102967, ENSG00000148672, ENSG00000172340, ENSG00000165637, ENSG00000166260, ENSG00000100347, ENSG00000013306, ENSG00000016391, ENSG00000134809, ENSG00000134905, ENSG00000100300, ENSG00000159111, ENSG00000123545, ENSG00000184983, ENSG00000121691, ENSG00000196365, ENSG00000100288	694	532	10695	1.3904357435375183	0.9997149144460259	0.9831155232839703	22.68968678696348
SP_PIR_KEYWORDS	mitochondrion	65	6.052141527001862	0.018668242073296086	ENSG00000176715, ENSG00000125901, ENSG00000180992, ENSG00000214253, ENSG00000126602, ENSG00000142082, ENSG00000181240, ENSG00000153291, ENSG00000178952, ENSG00000117862, ENSG00000164830, ENSG00000161653, ENSG00000130312, ENSG00000115159, ENSG00000116688, ENSG00000005882, ENSG00000125166, ENSG00000186153, ENSG00000169230, ENSG00000184428, ENSG00000170906, ENSG00000122873, ENSG00000102967, ENSG00000148672, ENSG00000172340, ENSG00000100347, ENSG00000016391, ENSG00000173124, ENSG00000134809, ENSG00000100300, ENSG00000134905, ENSG00000123545, ENSG00000048544, ENSG00000184983, ENSG00000134463, ENSG00000100288, ENSG00000122033, ENSG00000128928, ENSG00000138777, ENSG00000205560, ENSG00000135972, ENSG00000182180, ENSG00000125821, ENSG00000123191, ENSG00000183172, ENSG00000137103, ENSG00000008394, ENSG00000143224, ENSG00000137806, ENSG00000101247, ENSG00000011376, ENSG00000103642, ENSG00000074582, ENSG00000171115, ENSG00000183617, ENSG00000188130, ENSG00000122696, ENSG00000097033, ENSG00000110871, ENSG00000165637, ENSG00000166260, ENSG00000013306, ENSG00000159111, ENSG00000145020, ENSG00000196365, ENSG00000135297	1050	747	15891	1.3169057181105375	0.9999366811572591	0.6196763810773438	23.841284058948563
INTERPRO	IPR002401:Cytochrome P450, E-class, group I	8	0.74487895716946	0.019190097592030435	ENSG00000162365, ENSG00000138109, ENSG00000186204, ENSG00000100197, ENSG00000186160, ENSG00000171903, ENSG00000186377, ENSG00000187048	931	42	14052	2.874942458186282	0.9999999999970972	0.8907130798518907	27.27224049574928
GOTERM_MF_FAT	GO:0016712~oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen	6	0.5586592178770949	0.01980410711481425	ENSG00000138109, ENSG00000186204, ENSG00000100197, ENSG00000186160, ENSG00000171903, ENSG00000186377	706	25	10941	3.719320113314448	0.9999999832109467	0.9721384520460887	26.770296346975687
UP_SEQ_FEATURE	domain:Ricin B-type lectin	6	0.5586592178770949	0.021866547421960262	ENSG00000115339, ENSG00000110328, ENSG00000164574, ENSG00000120586, ENSG00000183748, ENSG00000054219	1050	25	15880	3.6297142857142854	1.0	0.8661606443639587	32.24289743874971
GOTERM_BP_FAT	GO:0009150~purine ribonucleotide metabolic process	15	1.3966480446927374	0.022670180345929603	ENSG00000185344, ENSG00000163161, ENSG00000106348, ENSG00000145246, ENSG00000172113, ENSG00000040531, ENSG00000168803, ENSG00000075399, ENSG00000123191, ENSG00000132932, ENSG00000205464, ENSG00000196365, ENSG00000143156, ENSG00000118322, ENSG00000124406	726	122	11403	1.9311407668337626	1.0	0.9999045130173709	33.17347085057332
KEGG_PATHWAY	hsa00071:Fatty acid metabolism	7	0.6517690875232774	0.023124284643904144	ENSG00000162365, ENSG00000205560, ENSG00000164904, ENSG00000172955, ENSG00000187758, ENSG00000087008, ENSG00000187048, ENSG00000100288	241	40	4254	3.0890041493775935	0.9833321400096148	0.49458672980701457	24.935450227756572
SP_PIR_KEYWORDS	FAD	14	1.303538175046555	0.02549569798798421	ENSG00000128928, ENSG00000115159, ENSG00000145882, ENSG00000102967, ENSG00000087008, ENSG00000121350, ENSG00000115107, ENSG00000137857, ENSG00000016391, ENSG00000094963, ENSG00000141994, ENSG00000117862, ENSG00000143224, ENSG00000135297	1050	108	15891	1.9618518518518522	0.9999982377430653	0.7001421764876307	31.150838765096466
SP_PIR_KEYWORDS	retinitis pigmentosa	7	0.6517690875232774	0.025505912751389723	ENSG00000149489, ENSG00000112357, ENSG00000153208, ENSG00000198515, ENSG00000107537, ENSG00000112619, ENSG00000106348	1050	35	15891	3.026857142857143	0.9999982471938154	0.6686315486722575	31.161267987770145
SP_PIR_KEYWORDS	Ichthyosis	6	0.5586592178770949	0.02557461618742156	ENSG00000100299, ENSG00000133710, ENSG00000112357, ENSG00000163161, ENSG00000107537, ENSG00000172548	1050	26	15891	3.4925274725274726	0.9999983094576089	0.6402490039683991	31.23137565743358
UP_SEQ_FEATURE	metal ion-binding site:Magnesium	14	1.303538175046555	0.025622033127245775	ENSG00000156113, ENSG00000145246, ENSG00000135587, ENSG00000141698, ENSG00000076685, ENSG00000169299, ENSG00000123191, ENSG00000144362, ENSG00000106733, ENSG00000132932, ENSG00000118322, ENSG00000079739, ENSG00000124406, ENSG00000125877	1050	108	15880	1.960493827160494	1.0	0.8973788777923818	36.679808567985795
INTERPRO	IPR000772:Ricin B lectin	6	0.5586592178770949	0.02581428863036942	ENSG00000115339, ENSG00000110328, ENSG00000164574, ENSG00000120586, ENSG00000183748, ENSG00000054219	931	26	14052	3.4831033628026113	0.9999999999999998	0.9365922930869913	34.9373501805346
GOTERM_BP_FAT	GO:0044271~nitrogen compound biosynthetic process	28	2.60707635009311	0.02659092887690026	ENSG00000138381, ENSG00000198805, ENSG00000185344, ENSG00000197165, ENSG00000106348, ENSG00000172113, ENSG00000123191, ENSG00000106733, ENSG00000143224, ENSG00000161653, ENSG00000147813, ENSG00000125166, ENSG00000126088, ENSG00000102967, ENSG00000145246, ENSG00000148672, ENSG00000070669, ENSG00000168803, ENSG00000075399, ENSG00000157064, ENSG00000100300, ENSG00000205464, ENSG00000132932, ENSG00000037757, ENSG00000183463, ENSG00000118322, ENSG00000143156, ENSG00000124406	726	287	11403	1.5323523483168715	1.0	0.9999108329040259	37.732289338559056
UP_SEQ_FEATURE	short sequence motif:Prevents secretion from ER	9	0.8379888268156425	0.027077192076751813	ENSG00000141756, ENSG00000152254, ENSG00000079150, ENSG00000102595, ENSG00000117862, ENSG00000116406, ENSG00000136731, ENSG00000163389, ENSG00000187676	1050	55	15880	2.474805194805195	1.0	0.9021946756483172	38.324160588034786
GOTERM_MF_FAT	GO:0050660~FAD binding	10	0.931098696461825	0.027204807624124517	ENSG00000128928, ENSG00000137857, ENSG00000016391, ENSG00000141994, ENSG00000094963, ENSG00000087008, ENSG00000115107, ENSG00000117862, ENSG00000143224, ENSG00000135297	706	67	10941	2.31301002071794	0.9999999999809819	0.9836621653444028	34.924329851961666
SP_PIR_KEYWORDS	dimer	5	0.4655493482309125	0.027443164577803342	ENSG00000134202, ENSG00000168765, ENSG00000187758, ENSG00000164924, ENSG00000134184	1050	18	15891	4.203968253968254	0.9999993684755735	0.6392795822740843	33.11282430808797
INTERPRO	IPR013026:Tetratricopeptide region	14	1.303538175046555	0.027710880463644904	ENSG00000152778, ENSG00000169629, ENSG00000188747, ENSG00000168026, ENSG00000102580, ENSG00000130177, ENSG00000104450, ENSG00000174780, ENSG00000160949, ENSG00000156042, ENSG00000032742, ENSG00000076924, ENSG00000125247, ENSG00000115183	931	109	14052	1.938607987859557	1.0	0.9361995882375932	36.988088393294916
