AssociatedGeneName EnsemblGeneID h2.NerveTibial se.NerveTibial ensid
LDHC ENSG00000166796.7 0.658859 0.071122 ENSG00000166796
R3HCC1 ENSG00000104679.6 0.103407 0.077122 ENSG00000104679
ZNF417 ENSG00000173480.6 0.235111 0.080646 ENSG00000173480
RNASEH2B ENSG00000136104.13 0.24282 0.088307 ENSG00000136104
TM4SF1 ENSG00000169908.6 0.088203 0.073403 ENSG00000169908
RPS23 ENSG00000186468.8 0.056858 0.058805 ENSG00000186468
NT5DC2 ENSG00000168268.6 0.156918 0.07671 ENSG00000168268
SNAI2 ENSG00000019549.4 0.050694 0.10503 ENSG00000019549
AP001816.1 ENSG00000254531.1 0.372397 0.085397 ENSG00000254531
JUN ENSG00000177606.5 0.09774 0.074707 ENSG00000177606
ATG5 ENSG00000057663.8 0.110892 0.079176 ENSG00000057663
PARVB ENSG00000188677.9 0.213832 0.105359 ENSG00000188677
LRRC19 ENSG00000184434.7 0.225344 0.079431 ENSG00000184434
AHI1 ENSG00000135541.16 0.443466 0.088284 ENSG00000135541
ZNF559 ENSG00000188321.9 0.090006 0.061953 ENSG00000188321
STEAP2 ENSG00000157214.9 0.181766 0.066268 ENSG00000157214
RNF40 ENSG00000103549.17 0.136611 0.075536 ENSG00000103549
NR3C1 ENSG00000113580.10 0.098434 0.07142 ENSG00000113580
CNTNAP1 ENSG00000108797.7 0.0552 0.046879 ENSG00000108797
MRPS9 ENSG00000135972.4 0.450382 0.080949 ENSG00000135972
CYTH3 ENSG00000008256.11 0.128471 0.070006 ENSG00000008256
XYLT2 ENSG00000015532.5 0.118227 0.071737 ENSG00000015532
CCDC154 ENSG00000197599.8 0.06704 0.063616 ENSG00000197599
FAM19A1 ENSG00000183662.6 0.211342 0.084261 ENSG00000183662
PNPLA8 ENSG00000135241.12 0.195505 0.080989 ENSG00000135241
PRAM1 ENSG00000133246.7 0.250912 0.087849 ENSG00000133246
TRIP6 ENSG00000087077.7 0.053638 0.053458 ENSG00000087077
REEP3 ENSG00000165476.8 0.074246 0.071752 ENSG00000165476
ZMYND19 ENSG00000165724.5 0.065832 0.065069 ENSG00000165724
EXOC6B ENSG00000144036.10 0.121207 0.074776 ENSG00000144036
EXOG ENSG00000157036.8 0.129965 0.074628 ENSG00000157036
BIN1 ENSG00000136717.10 0.100667 0.067011 ENSG00000136717
ACTR3C ENSG00000106526.6 0.17154 0.078592 ENSG00000106526
ENPEP ENSG00000138792.5 0.125758 0.078992 ENSG00000138792
CSDC2 ENSG00000172346.10 0.134534 0.075946 ENSG00000172346
GPR108 ENSG00000125734.9 0.704264 0.071629 ENSG00000125734
LRP5L ENSG00000100068.7 0.433021 0.092477 ENSG00000100068
SGCE ENSG00000127990.11 0.190668 0.078675 ENSG00000127990
ITGB6 ENSG00000115221.6 0.336938 0.088415 ENSG00000115221
ATG10 ENSG00000152348.11 0.593438 0.073957 ENSG00000152348
SBF1 ENSG00000100241.15 0.135054 0.073794 ENSG00000100241
CSNK1G2 ENSG00000133275.11 0.186157 0.089953 ENSG00000133275
FBN2 ENSG00000138829.6 0.277364 0.079851 ENSG00000138829
SLC15A2 ENSG00000163406.6 0.073871 0.052577 ENSG00000163406
GALNS ENSG00000141012.8 0.308357 0.102715 ENSG00000141012
FAM65C ENSG00000042062.7 0.056774 0.059967 ENSG00000042062
DDX10 ENSG00000178105.5 0.111526 0.073574 ENSG00000178105
RAMP2 ENSG00000131477.6 0.076864 0.070348 ENSG00000131477
SLC35F3 ENSG00000183780.8 0.323296 0.103677 ENSG00000183780
AC010536.1 ENSG00000226180.2 0.213693 0.097603 ENSG00000226180
RASSF2 ENSG00000101265.11 0.180746 0.091047 ENSG00000101265
SRSF12 ENSG00000154548.8 0.107702 0.07084 ENSG00000154548
FTSJD1 ENSG00000180917.12 0.240763 0.086137 ENSG00000180917
LDB2 ENSG00000169744.8 0.096248 0.07937 ENSG00000169744
ACKR3 ENSG00000144476.5 0.072307 0.086124 ENSG00000144476
POLR2B ENSG00000047315.10 0.227264 0.093982 ENSG00000047315
PTPN18 ENSG00000072135.8 0.177134 0.088818 ENSG00000072135
PARVA ENSG00000197702.7 0.09572 0.082398 ENSG00000197702
TOMM22 ENSG00000100216.4 0.155393 0.072837 ENSG00000100216
AP1M1 ENSG00000072958.4 0.191153 0.080973 ENSG00000072958
CUL7 ENSG00000044090.4 0.162355 0.082368 ENSG00000044090
CLPP ENSG00000125656.4 0.070418 0.078918 ENSG00000125656
ZNF160 ENSG00000170949.13 0.32847 0.103672 ENSG00000170949
NDUFAF4 ENSG00000123545.5 0.159757 0.071184 ENSG00000123545
PLTP ENSG00000100979.10 0.152486 0.083935 ENSG00000100979
CCDC159 ENSG00000183401.7 0.05352 0.058922 ENSG00000183401
CTD-3105H18.14 ENSG00000268744.1 0.256527 0.093377 ENSG00000268744
PMAIP1 ENSG00000141682.11 0.077612 0.084542 ENSG00000141682
AOC3 ENSG00000131471.2 0.175978 0.081687 ENSG00000131471
FBXW8 ENSG00000174989.8 0.099657 0.071928 ENSG00000174989
GNAO1 ENSG00000087258.9 0.145459 0.086593 ENSG00000087258
CAMSAP2 ENSG00000118200.10 0.124686 0.066076 ENSG00000118200
PCSK2 ENSG00000125851.5 0.788692 0.05183 ENSG00000125851
CLDN10 ENSG00000134873.5 0.240407 0.084594 ENSG00000134873
BAI3 ENSG00000135298.9 0.157771 0.075388 ENSG00000135298
SYNRG ENSG00000006114.11 0.547683 0.076437 ENSG00000006114
ARHGAP1 ENSG00000175220.7 0.099628 0.056253 ENSG00000175220
TAF2 ENSG00000064313.7 0.152447 0.06987 ENSG00000064313
GPR180 ENSG00000152749.7 0.555808 0.07906 ENSG00000152749
MAEL ENSG00000143194.8 0.43068 0.086778 ENSG00000143194
TAF6 ENSG00000106290.10 0.211014 0.074895 ENSG00000106290
ZNF460 ENSG00000197714.4 0.086259 0.072417 ENSG00000197714
CSTF2T ENSG00000177613.7 0.056692 0.070721 ENSG00000177613
IZUMO1 ENSG00000182264.4 0.217649 0.089149 ENSG00000182264
PCBD1 ENSG00000166228.4 0.090059 0.082473 ENSG00000166228
LRGUK ENSG00000155530.2 0.117897 0.081215 ENSG00000155530
ZNF142 ENSG00000115568.11 0.080309 0.069887 ENSG00000115568
GYS1 ENSG00000104812.10 0.127267 0.074434 ENSG00000104812
MFSD1 ENSG00000118855.14 0.060097 0.055171 ENSG00000118855
PNKD ENSG00000127838.9 0.115672 0.085238 ENSG00000127838
PRKCE ENSG00000171132.9 0.104681 0.077891 ENSG00000171132
BAZ2B ENSG00000123636.13 0.090656 0.07153 ENSG00000123636
MGST2 ENSG00000085871.4 0.075784 0.070324 ENSG00000085871
PCDHGB6 ENSG00000253305.1 0.10315 0.071427 ENSG00000253305
EXOSC9 ENSG00000123737.8 0.144811 0.078865 ENSG00000123737
P2RX2 ENSG00000187848.8 0.076491 0.050358 ENSG00000187848
CYBRD1 ENSG00000071967.7 0.276883 0.094339 ENSG00000071967
CASP9 ENSG00000132906.13 0.05897 0.065429 ENSG00000132906
DAPP1 ENSG00000070190.8 0.056583 0.056291 ENSG00000070190
MARC2 ENSG00000117791.11 0.113747 0.078437 ENSG00000117791
NT5C ENSG00000125458.2 0.186668 0.080391 ENSG00000125458
PRSS45 ENSG00000188086.8 0.232876 0.098429 ENSG00000188086
DNAJC15 ENSG00000120675.4 0.64402 0.064619 ENSG00000120675
STX1B ENSG00000099365.5 0.410908 0.088756 ENSG00000099365
DKFZP667F0711 ENSG00000212743.1 0.070426 0.084849 ENSG00000212743
MYO6 ENSG00000196586.9 0.1001 0.059957 ENSG00000196586
DOPEY1 ENSG00000083097.10 0.301359 0.079586 ENSG00000083097
METTL2B ENSG00000165055.10 0.362762 0.083652 ENSG00000165055
KANSL2 ENSG00000139620.8 0.282816 0.081158 ENSG00000139620
ACSBG2 ENSG00000130377.9 0.051769 0.075244 ENSG00000130377
TMED2 ENSG00000086598.6 0.068644 0.053516 ENSG00000086598
RNF19A ENSG00000034677.7 0.266162 0.090759 ENSG00000034677
HNRNPR ENSG00000125944.14 0.054182 0.063174 ENSG00000125944
CX3CR1 ENSG00000168329.9 0.080473 0.064959 ENSG00000168329
POGK ENSG00000143157.7 0.102897 0.070369 ENSG00000143157
TEX9 ENSG00000151575.10 0.181956 0.08035 ENSG00000151575
IFRD1 ENSG00000006652.9 0.123851 0.071654 ENSG00000006652
ST6GALNAC4 ENSG00000136840.14 0.051351 0.068154 ENSG00000136840
DNAJC18 ENSG00000170464.5 0.118351 0.074686 ENSG00000170464
GIN1 ENSG00000145723.12 0.134859 0.072002 ENSG00000145723
NUP85 ENSG00000125450.6 0.400534 0.090171 ENSG00000125450
CGNL1 ENSG00000128849.9 0.087166 0.07382 ENSG00000128849
TRAF6 ENSG00000175104.10 0.09507 0.075609 ENSG00000175104
GOT2 ENSG00000125166.8 0.080778 0.062043 ENSG00000125166
PPM1M ENSG00000164088.13 0.206054 0.080975 ENSG00000164088
C17orf67 ENSG00000214226.4 0.188935 0.083759 ENSG00000214226
FCGRT ENSG00000104870.8 0.108773 0.073991 ENSG00000104870
POLR3F ENSG00000132664.7 0.080717 0.06886 ENSG00000132664
INO80E ENSG00000169592.10 0.251628 0.080003 ENSG00000169592
FAM57A ENSG00000167695.10 0.223244 0.087603 ENSG00000167695
HMGB3 ENSG00000029993.10 0.069964 0.068434 ENSG00000029993
SAA1 ENSG00000173432.6 0.136115 0.084702 ENSG00000173432
SKIV2L ENSG00000204351.7 0.064198 0.055931 ENSG00000204351
EBPL ENSG00000123179.9 0.373358 0.082314 ENSG00000123179
IPMK ENSG00000151151.5 0.053057 0.05792 ENSG00000151151
ZNF84 ENSG00000198040.6 0.10037 0.069371 ENSG00000198040
RALGPS2 ENSG00000116191.12 0.430233 0.084153 ENSG00000116191
ZKSCAN7 ENSG00000196345.7 0.054948 0.051193 ENSG00000196345
C3orf17 ENSG00000163608.10 0.395574 0.092292 ENSG00000163608
TSPAN1 ENSG00000117472.5 0.062409 0.050595 ENSG00000117472
DOCK9 ENSG00000088387.13 0.122105 0.078725 ENSG00000088387
FASTKD1 ENSG00000138399.13 0.218871 0.074895 ENSG00000138399
OSER1 ENSG00000132823.6 0.089191 0.073509 ENSG00000132823
TBC1D3 ENSG00000197681.8 0.084656 0.070784 ENSG00000197681
SULT1E1 ENSG00000109193.6 0.06707 0.054941 ENSG00000109193
CYP4B1 ENSG00000142973.8 0.35038 0.088319 ENSG00000142973
CYP4F3 ENSG00000186529.9 0.252727 0.083552 ENSG00000186529
USP45 ENSG00000123552.12 0.073642 0.051884 ENSG00000123552
SLC4A3 ENSG00000114923.12 0.070765 0.069935 ENSG00000114923
PSME1 ENSG00000092010.10 0.056844 0.05908 ENSG00000092010
ETFA ENSG00000140374.11 0.053085 0.046216 ENSG00000140374
MTIF3 ENSG00000122033.10 0.176073 0.084479 ENSG00000122033
DHX30 ENSG00000132153.10 0.093221 0.074959 ENSG00000132153
GUCY2C ENSG00000070019.3 0.107196 0.078908 ENSG00000070019
LY75 ENSG00000054219.9 0.325592 0.078782 ENSG00000054219
CEP41 ENSG00000106477.13 0.057944 0.062149 ENSG00000106477
DENND6A ENSG00000174839.8 0.055938 0.053906 ENSG00000174839
SLC25A38 ENSG00000144659.6 0.05375 0.061104 ENSG00000144659
CD79B ENSG00000007312.8 0.057265 0.047919 ENSG00000007312
IL1RN ENSG00000136689.14 0.056566 0.056503 ENSG00000136689
EFCAB10 ENSG00000185055.6 0.119928 0.081535 ENSG00000185055
NOXA1 ENSG00000188747.4 0.389129 0.092286 ENSG00000188747
BAI1 ENSG00000181790.6 0.218665 0.095541 ENSG00000181790
GXYLT2 ENSG00000172986.8 0.240511 0.090009 ENSG00000172986
CD5 ENSG00000110448.6 0.271311 0.08554 ENSG00000110448
FMO4 ENSG00000076258.5 0.096049 0.064727 ENSG00000076258
DLG5 ENSG00000151208.12 0.539402 0.076837 ENSG00000151208
RGL4 ENSG00000159496.10 0.39108 0.083553 ENSG00000159496
ITGA2 ENSG00000164171.6 0.085735 0.058102 ENSG00000164171
P4HA2 ENSG00000072682.14 0.183759 0.081718 ENSG00000072682
AZIN1 ENSG00000155096.9 0.080264 0.070429 ENSG00000155096
NBR1 ENSG00000188554.9 0.128076 0.061584 ENSG00000188554
FAM101A ENSG00000178882.8 0.164403 0.091462 ENSG00000178882
RORC ENSG00000143365.12 0.086775 0.065164 ENSG00000143365
PACRGL ENSG00000163138.14 0.326743 0.087948 ENSG00000163138
GNPDA2 ENSG00000163281.6 0.564573 0.074887 ENSG00000163281
VPS13A ENSG00000197969.7 0.336196 0.08084 ENSG00000197969
TMEM26 ENSG00000196932.7 0.063015 0.051496 ENSG00000196932
LSM2 ENSG00000204392.6 0.112115 0.069368 ENSG00000204392
NSUN6 ENSG00000241058.1 0.38163 0.078434 ENSG00000241058
RSRC2 ENSG00000111011.13 0.056565 0.052718 ENSG00000111011
DIRAS3 ENSG00000162595.4 0.163343 0.077114 ENSG00000162595
LDHA ENSG00000134333.9 0.082906 0.07355 ENSG00000134333
CEBPE ENSG00000092067.5 0.093321 0.077257 ENSG00000092067
CFDP1 ENSG00000153774.4 0.145099 0.074105 ENSG00000153774
SFXN1 ENSG00000164466.8 0.088528 0.080232 ENSG00000164466
TLCD2 ENSG00000185561.8 0.051706 0.065307 ENSG00000185561
ZBTB7A ENSG00000178951.4 0.09651 0.085092 ENSG00000178951
MAP3K11 ENSG00000173327.3 0.153841 0.065597 ENSG00000173327
RNF14 ENSG00000013561.13 0.124669 0.07423 ENSG00000013561
LRRC7 ENSG00000033122.13 0.286677 0.089857 ENSG00000033122
PIH1D1 ENSG00000104872.6 0.102856 0.075399 ENSG00000104872
GPR18 ENSG00000125245.8 0.103797 0.067486 ENSG00000125245
CEP170 ENSG00000143702.11 0.192702 0.075873 ENSG00000143702
RAB33B ENSG00000172007.5 0.101966 0.067554 ENSG00000172007
CNTNAP3 ENSG00000106714.13 0.278765 0.09221 ENSG00000106714
SPATA5L1 ENSG00000171763.13 0.263484 0.078084 ENSG00000171763
CPB2 ENSG00000080618.9 0.134809 0.086284 ENSG00000080618
BGLAP ENSG00000242252.1 0.087754 0.086047 ENSG00000242252
ZC3HAV1L ENSG00000146858.7 0.166712 0.080119 ENSG00000146858
EVI5 ENSG00000067208.10 0.206674 0.069775 ENSG00000067208
ARRDC1 ENSG00000197070.9 0.100818 0.068502 ENSG00000197070
SAMD1 ENSG00000141858.7 0.072217 0.071056 ENSG00000141858
TRAF5 ENSG00000082512.10 0.050217 0.06946 ENSG00000082512
ROM1 ENSG00000149489.4 0.249605 0.082634 ENSG00000149489
C20orf196 ENSG00000171984.10 0.138921 0.096143 ENSG00000171984
HSD17B13 ENSG00000170509.7 0.476606 0.084616 ENSG00000170509
TONSL ENSG00000160949.12 0.134984 0.071598 ENSG00000160949
DTX4 ENSG00000110042.3 0.226432 0.08684 ENSG00000110042
C20orf194 ENSG00000088854.11 0.201982 0.082055 ENSG00000088854
APOE ENSG00000130203.5 0.070406 0.073055 ENSG00000130203
GRINA ENSG00000178719.12 0.05157 0.056814 ENSG00000178719
C17orf80 ENSG00000141219.11 0.094476 0.086179 ENSG00000141219
NLRX1 ENSG00000160703.10 0.10174 0.071295 ENSG00000160703
SRRM1 ENSG00000133226.12 0.088737 0.057844 ENSG00000133226
MGRN1 ENSG00000102858.8 0.08714 0.077922 ENSG00000102858
H1FNT ENSG00000187166.1 0.216645 0.073805 ENSG00000187166
ATG12 ENSG00000145782.8 0.231951 0.091765 ENSG00000145782
ASB13 ENSG00000196372.8 0.228891 0.098243 ENSG00000196372
DBNDD1 ENSG00000003249.9 0.278244 0.090454 ENSG00000003249
AGPS ENSG00000018510.8 0.188944 0.078577 ENSG00000018510
FAM111A ENSG00000166801.11 0.12591 0.071029 ENSG00000166801
SLCO1B3 ENSG00000111700.8 0.402934 0.087089 ENSG00000111700
RSBN1L ENSG00000187257.9 0.081392 0.075596 ENSG00000187257
RANBP17 ENSG00000204764.7 0.268835 0.096857 ENSG00000204764
ATP8B3 ENSG00000130270.11 0.344351 0.092596 ENSG00000130270
ARL2BP ENSG00000102931.3 0.081148 0.071739 ENSG00000102931
BRI3 ENSG00000164713.5 0.050493 0.062647 ENSG00000164713
RNF149 ENSG00000163162.4 0.230595 0.081267 ENSG00000163162
DESI1 ENSG00000100418.7 0.283369 0.086719 ENSG00000100418
WSB2 ENSG00000176871.4 0.099013 0.077222 ENSG00000176871
CARD8 ENSG00000105483.12 0.318464 0.089526 ENSG00000105483
RPS9 ENSG00000170889.9 0.483502 0.091777 ENSG00000170889
SERTAD4 ENSG00000082497.7 0.112663 0.069359 ENSG00000082497
SH3PXD2B ENSG00000174705.7 0.29067 0.095684 ENSG00000174705
KCNJ2 ENSG00000123700.4 0.09347 0.068893 ENSG00000123700
DEPDC1 ENSG00000024526.12 0.075576 0.065649 ENSG00000024526
PDE1C ENSG00000154678.12 0.085095 0.064209 ENSG00000154678
MYO3B ENSG00000071909.14 0.136122 0.082086 ENSG00000071909
KIAA0195 ENSG00000177728.10 0.090329 0.07213 ENSG00000177728
THEM6 ENSG00000130193.7 0.166795 0.072322 ENSG00000130193
NUP155 ENSG00000113569.11 0.102915 0.083024 ENSG00000113569
TOMM20 ENSG00000173726.6 0.097937 0.065679 ENSG00000173726
ISLR ENSG00000129009.8 0.063413 0.05412 ENSG00000129009
ANKLE2 ENSG00000176915.10 0.074163 0.065782 ENSG00000176915
C1orf112 ENSG00000000460.12 0.215807 0.079919 ENSG00000000460
USB1 ENSG00000103005.7 0.14057 0.084598 ENSG00000103005
DNAJB6 ENSG00000105993.10 0.074911 0.071497 ENSG00000105993
SLC25A41 ENSG00000181240.9 0.585262 0.084149 ENSG00000181240
DAB1 ENSG00000173406.11 0.087297 0.08143 ENSG00000173406
GPR161 ENSG00000143147.10 0.112942 0.083182 ENSG00000143147
HAS3 ENSG00000103044.6 0.067516 0.0599 ENSG00000103044
EPS8 ENSG00000151491.8 0.053074 0.058978 ENSG00000151491
SIRPB2 ENSG00000196209.7 0.223422 0.097254 ENSG00000196209
IRS2 ENSG00000185950.7 0.150505 0.087605 ENSG00000185950
HTATIP2 ENSG00000109854.9 0.668237 0.0773 ENSG00000109854
SNAPC2 ENSG00000104976.7 0.124696 0.08712 ENSG00000104976
SLC16A4 ENSG00000168679.13 0.132166 0.073814 ENSG00000168679
MGST3 ENSG00000143198.7 0.29844 0.094968 ENSG00000143198
HOGA1 ENSG00000241935.4 0.276131 0.092744 ENSG00000241935
TMEM8A ENSG00000129925.6 0.146905 0.083336 ENSG00000129925
AGAP8 ENSG00000174194.11 0.561644 0.091651 ENSG00000174194
L3MBTL3 ENSG00000198945.3 0.22068 0.081524 ENSG00000198945
FOCAD ENSG00000188352.8 0.193405 0.091828 ENSG00000188352
RNASEL ENSG00000135828.7 0.084121 0.06689 ENSG00000135828
SYCP1 ENSG00000198765.7 0.060636 0.049936 ENSG00000198765
PAN3 ENSG00000152520.9 0.131729 0.079637 ENSG00000152520
HMBS ENSG00000256269.2 0.070438 0.064824 ENSG00000256269
COL4A2 ENSG00000134871.13 0.167984 0.092108 ENSG00000134871
SKA2 ENSG00000182628.8 0.098597 0.059563 ENSG00000182628
AGAP9 ENSG00000198035.9 0.295687 0.086334 ENSG00000198035
FAM21A ENSG00000099290.11 0.582312 0.078363 ENSG00000099290
HSD17B4 ENSG00000133835.10 0.191289 0.078702 ENSG00000133835
AC005609.1 ENSG00000249034.1 0.130983 0.078059 ENSG00000249034
THAP2 ENSG00000173451.2 0.068165 0.070761 ENSG00000173451
RPS27L ENSG00000185088.8 0.389425 0.077443 ENSG00000185088
ZNF468 ENSG00000204604.5 0.376693 0.098287 ENSG00000204604
GORAB ENSG00000120370.8 0.072691 0.066179 ENSG00000120370
PXT1 ENSG00000179165.9 0.121403 0.062878 ENSG00000179165
SUCLA2 ENSG00000136143.9 0.137384 0.069834 ENSG00000136143
TRPT1 ENSG00000149743.9 0.188536 0.076565 ENSG00000149743
TSPAN15 ENSG00000099282.5 0.212011 0.091152 ENSG00000099282
SH3GLB1 ENSG00000097033.10 0.061415 0.057484 ENSG00000097033
ALKBH4 ENSG00000160993.3 0.065454 0.055593 ENSG00000160993
CDC42BPG ENSG00000171219.8 0.118993 0.07167 ENSG00000171219
EFS ENSG00000100842.8 0.082919 0.07766 ENSG00000100842
SNX33 ENSG00000173548.8 0.069431 0.059968 ENSG00000173548
GPIHBP1 ENSG00000182851.2 0.252426 0.089753 ENSG00000182851
RBM22 ENSG00000086589.7 0.073635 0.074388 ENSG00000086589
ZCWPW1 ENSG00000078487.13 0.17912 0.072177 ENSG00000078487
PITHD1 ENSG00000057757.5 0.101511 0.073565 ENSG00000057757
MCM6 ENSG00000076003.4 0.145511 0.076405 ENSG00000076003
PDLIM1 ENSG00000107438.4 0.060014 0.056639 ENSG00000107438
ADH5 ENSG00000197894.6 0.194264 0.077059 ENSG00000197894
EP400NL ENSG00000185684.8 0.421895 0.090534 ENSG00000185684
C9orf123 ENSG00000137038.7 0.173902 0.09177 ENSG00000137038
CGGBP1 ENSG00000163320.6 0.315713 0.094331 ENSG00000163320
CLEC18A ENSG00000157322.12 0.242886 0.083144 ENSG00000157322
ACTR8 ENSG00000113812.9 0.295144 0.086601 ENSG00000113812
GALNT3 ENSG00000115339.9 0.482465 0.075649 ENSG00000115339
MTMR9 ENSG00000104643.5 0.090449 0.079044 ENSG00000104643
SPP1 ENSG00000118785.9 0.298674 0.084894 ENSG00000118785
ANKLE1 ENSG00000160117.10 0.160523 0.086725 ENSG00000160117
CEP85L ENSG00000111860.9 0.133149 0.069768 ENSG00000111860
CDPF1 ENSG00000205643.6 0.05495 0.073673 ENSG00000205643
CDKL1 ENSG00000100490.5 0.077013 0.060474 ENSG00000100490
JOSD1 ENSG00000100221.6 0.053139 0.055755 ENSG00000100221
RTDR1 ENSG00000100218.7 0.182491 0.091536 ENSG00000100218
S100A10 ENSG00000197747.4 0.063961 0.056639 ENSG00000197747
SPTBN4 ENSG00000160460.11 0.062593 0.071623 ENSG00000160460
KCNK1 ENSG00000135750.10 0.166119 0.090565 ENSG00000135750
SDR42E1 ENSG00000184860.5 0.26919 0.117768 ENSG00000184860
PLIN3 ENSG00000105355.4 0.340254 0.100606 ENSG00000105355
SOX10 ENSG00000100146.12 0.118113 0.069989 ENSG00000100146
EHF ENSG00000135373.8 0.100583 0.072089 ENSG00000135373
ULK4 ENSG00000168038.6 0.289673 0.075827 ENSG00000168038
SLC27A2 ENSG00000140284.6 0.071143 0.062761 ENSG00000140284
MFSD6 ENSG00000151690.10 0.214043 0.074344 ENSG00000151690
PXMP2 ENSG00000176894.5 0.073151 0.052714 ENSG00000176894
ADAM33 ENSG00000149451.13 0.121672 0.082893 ENSG00000149451
PTS ENSG00000150787.3 0.083524 0.074635 ENSG00000150787
ABHD6 ENSG00000163686.9 0.335823 0.090127 ENSG00000163686
AP1S1 ENSG00000106367.9 0.222391 0.087445 ENSG00000106367
NOP58 ENSG00000055044.6 0.100425 0.062602 ENSG00000055044
DNAJB14 ENSG00000164031.12 0.054514 0.047493 ENSG00000164031
TMEM60 ENSG00000135211.5 0.222875 0.07441 ENSG00000135211
DLEC1 ENSG00000008226.15 0.124125 0.073623 ENSG00000008226
FZD8 ENSG00000177283.4 0.053656 0.065318 ENSG00000177283
ZNF446 ENSG00000083838.11 0.074634 0.054369 ENSG00000083838
ATP1B1 ENSG00000143153.7 0.191962 0.097399 ENSG00000143153
AATF ENSG00000108270.6 0.129389 0.084191 ENSG00000108270
NBEA ENSG00000172915.14 0.156436 0.078072 ENSG00000172915
HEXA ENSG00000213614.5 0.167616 0.079433 ENSG00000213614
SLAMF7 ENSG00000026751.12 0.056959 0.064183 ENSG00000026751
VIPR2 ENSG00000106018.9 0.06207 0.057319 ENSG00000106018
RAB36 ENSG00000100228.8 0.124807 0.071793 ENSG00000100228
CCL25 ENSG00000131142.9 0.148619 0.077354 ENSG00000131142
SEC61A2 ENSG00000065665.16 0.248775 0.090837 ENSG00000065665
CHI3L1 ENSG00000133048.8 0.161935 0.087766 ENSG00000133048
GNPDA1 ENSG00000113552.11 0.062622 0.079982 ENSG00000113552
GPD1L ENSG00000152642.6 0.072915 0.072087 ENSG00000152642
ZNF304 ENSG00000131845.10 0.393377 0.08154 ENSG00000131845
LIN7C ENSG00000148943.7 0.226994 0.078075 ENSG00000148943
TBXAS1 ENSG00000059377.11 0.098403 0.078553 ENSG00000059377
HOXD3 ENSG00000128652.7 0.202791 0.085419 ENSG00000128652
RECQL ENSG00000004700.11 0.086193 0.067388 ENSG00000004700
UBA52 ENSG00000221983.3 0.315767 0.093314 ENSG00000221983
AKR1C2 ENSG00000151632.12 0.079175 0.084089 ENSG00000151632
FAM114A2 ENSG00000055147.13 0.132144 0.079962 ENSG00000055147
PRKG2 ENSG00000138669.5 0.241476 0.079209 ENSG00000138669
TNFRSF18 ENSG00000186891.9 0.068199 0.060539 ENSG00000186891
AMIGO2 ENSG00000139211.5 0.109214 0.072549 ENSG00000139211
HAUS6 ENSG00000147874.6 0.156709 0.076905 ENSG00000147874
EPS15 ENSG00000085832.12 0.127685 0.074529 ENSG00000085832
GTF3C3 ENSG00000119041.6 0.094768 0.070305 ENSG00000119041
GPD2 ENSG00000115159.11 0.12393 0.066927 ENSG00000115159
APOA5 ENSG00000110243.7 0.104751 0.071143 ENSG00000110243
EPN3 ENSG00000049283.13 0.251923 0.086648 ENSG00000049283
NPIPB7 ENSG00000233232.2 0.060536 0.062072 ENSG00000233232
SLC44A2 ENSG00000129353.10 0.050952 0.062895 ENSG00000129353
TEX264 ENSG00000164081.8 0.274311 0.093148 ENSG00000164081
LRRC8C ENSG00000171488.10 0.166825 0.072273 ENSG00000171488
ZNF7 ENSG00000147789.11 0.290557 0.08686 ENSG00000147789
ZNF772 ENSG00000197128.7 0.161514 0.071909 ENSG00000197128
FASLG ENSG00000117560.6 0.053557 0.058321 ENSG00000117560
SMIM2 ENSG00000139656.5 0.25761 0.087753 ENSG00000139656
VPS9D1 ENSG00000075399.8 0.157736 0.072655 ENSG00000075399
ANAPC4 ENSG00000053900.6 0.531738 0.077887 ENSG00000053900
CNIH3 ENSG00000143786.3 0.063281 0.056406 ENSG00000143786
SMDT1 ENSG00000183172.7 0.657288 0.065672 ENSG00000183172
ODF2 ENSG00000136811.11 0.114762 0.070749 ENSG00000136811
DGUOK ENSG00000114956.15 0.055133 0.0601 ENSG00000114956
EVI5L ENSG00000142459.4 0.092065 0.078816 ENSG00000142459
OSBPL6 ENSG00000079156.12 0.142474 0.078151 ENSG00000079156
LIPF ENSG00000182333.9 0.08992 0.065565 ENSG00000182333
KIAA1683 ENSG00000130518.11 0.280558 0.079348 ENSG00000130518
OR4N4 ENSG00000183706.4 0.056653 0.062131 ENSG00000183706
RABL2A ENSG00000144134.14 0.191184 0.075933 ENSG00000144134
CDK5 ENSG00000164885.8 0.091027 0.070155 ENSG00000164885
CFHR1 ENSG00000244414.1 0.175426 0.07395 ENSG00000244414
MGP ENSG00000111341.5 0.266808 0.085188 ENSG00000111341
TXNL4B ENSG00000140830.4 0.411214 0.091365 ENSG00000140830
TEPP ENSG00000159648.7 0.571976 0.076126 ENSG00000159648
ALS2CL ENSG00000178038.12 0.071229 0.070114 ENSG00000178038
PPDPF ENSG00000125534.5 0.153973 0.087334 ENSG00000125534
MFSD4 ENSG00000174514.8 0.313571 0.085023 ENSG00000174514
TMEM87B ENSG00000153214.5 0.158886 0.070153 ENSG00000153214
SOWAHC ENSG00000198142.3 0.185427 0.078779 ENSG00000198142
CAPN8 ENSG00000203697.7 0.301452 0.087379 ENSG00000203697
KDM8 ENSG00000155666.7 0.065807 0.065566 ENSG00000155666
