AssociatedGeneName EnsemblGeneID h2.MuscleSkeletal se.MuscleSkeletal ensid
CREM ENSG00000095794.15 0.020865 0.037273 ENSG00000095794
PDE8A ENSG00000073417.10 0.049688 0.051228 ENSG00000073417
CHTF18 ENSG00000127586.12 0.090292 0.060855 ENSG00000127586
VIPR2 ENSG00000106018.9 0.058075 0.03653 ENSG00000106018
RAB36 ENSG00000100228.8 0.015531 0.040707 ENSG00000100228
SEC61A2 ENSG00000065665.16 0.024537 0.048924 ENSG00000065665
CDC42SE1 ENSG00000197622.8 0.016414 0.032536 ENSG00000197622
SRL ENSG00000185739.9 0.037395 0.034488 ENSG00000185739
CHI3L1 ENSG00000133048.8 0.029932 0.039707 ENSG00000133048
PSMD5 ENSG00000095261.9 0.136063 0.055437 ENSG00000095261
DECR2 ENSG00000242612.2 0.023493 0.046442 ENSG00000242612
SAP130 ENSG00000136715.13 0.057604 0.046805 ENSG00000136715
TBXAS1 ENSG00000059377.11 0.051304 0.044036 ENSG00000059377
HOXD3 ENSG00000128652.7 0.075355 0.050199 ENSG00000128652
SF3B1 ENSG00000115524.10 0.047542 0.0414 ENSG00000115524
RECQL ENSG00000004700.11 0.016436 0.033669 ENSG00000004700
DDOST ENSG00000244038.5 0.049525 0.043903 ENSG00000244038
RAB7A ENSG00000075785.8 0.012997 0.033681 ENSG00000075785
SERGEF ENSG00000129158.6 0.123186 0.052002 ENSG00000129158
TYW3 ENSG00000162623.10 0.219075 0.065701 ENSG00000162623
PTGDR2 ENSG00000183134.4 0.109368 0.05994 ENSG00000183134
AKR1C2 ENSG00000151632.12 0.330277 0.077614 ENSG00000151632
FAM114A2 ENSG00000055147.13 0.019031 0.030681 ENSG00000055147
PKHD1 ENSG00000170927.10 0.096142 0.052543 ENSG00000170927
SLC12A8 ENSG00000221955.6 0.069219 0.053997 ENSG00000221955
TMEM214 ENSG00000119777.14 0.046509 0.048394 ENSG00000119777
SMIM4 ENSG00000168273.3 0.034249 0.03383 ENSG00000168273
ZNF208 ENSG00000160321.10 0.067944 0.053761 ENSG00000160321
CCL4L2 ENSG00000197262.8 0.021874 0.035888 ENSG00000197262
C9orf43 ENSG00000157653.7 0.014092 0.048957 ENSG00000157653
SLC7A1 ENSG00000139514.8 0.020844 0.036124 ENSG00000139514
HAUS6 ENSG00000147874.6 0.049359 0.056181 ENSG00000147874
GTF3C3 ENSG00000119041.6 0.093513 0.051992 ENSG00000119041
MDM2 ENSG00000135679.17 0.034553 0.035726 ENSG00000135679
EPN3 ENSG00000049283.13 0.040388 0.049744 ENSG00000049283
VPS51 ENSG00000149823.3 0.034898 0.03374 ENSG00000149823
SLC44A2 ENSG00000129353.10 0.270427 0.068794 ENSG00000129353
ZSCAN5A ENSG00000131848.5 0.140391 0.066088 ENSG00000131848
SNX19 ENSG00000120451.6 0.081647 0.05453 ENSG00000120451
IFT43 ENSG00000119650.8 0.019849 0.040006 ENSG00000119650
ZNF7 ENSG00000147789.11 0.109229 0.050074 ENSG00000147789
ZNF772 ENSG00000197128.7 0.078909 0.054181 ENSG00000197128
FASLG ENSG00000117560.6 0.014946 0.027797 ENSG00000117560
FSIP2 ENSG00000188738.9 0.068094 0.044607 ENSG00000188738
ANAPC4 ENSG00000053900.6 0.122946 0.05872 ENSG00000053900
CNIH3 ENSG00000143786.3 0.045367 0.039988 ENSG00000143786
SMDT1 ENSG00000183172.7 0.05116 0.042229 ENSG00000183172
SLC6A1 ENSG00000157103.6 0.100937 0.052742 ENSG00000157103
TATDN2 ENSG00000157014.6 0.081001 0.054784 ENSG00000157014
BRICD5 ENSG00000182685.3 0.01497 0.028464 ENSG00000182685
BRK1 ENSG00000254999.2 0.101261 0.051363 ENSG00000254999
PDE4C ENSG00000105650.16 0.115036 0.056346 ENSG00000105650
ADCY5 ENSG00000173175.10 0.014557 0.036346 ENSG00000173175
MRO ENSG00000134042.8 0.170511 0.07167 ENSG00000134042
NPY1R ENSG00000164128.2 0.023751 0.030648 ENSG00000164128
PCGF6 ENSG00000156374.10 0.112865 0.065142 ENSG00000156374
TEAD4 ENSG00000197905.4 0.051371 0.038419 ENSG00000197905
SOX12 ENSG00000177732.6 0.033853 0.048764 ENSG00000177732
AC011239.1 ENSG00000224361.1 0.034328 0.037385 ENSG00000224361
NAALADL1 ENSG00000168060.10 0.017407 0.025088 ENSG00000168060
RAB22A ENSG00000124209.3 0.012663 0.04168 ENSG00000124209
LIPF ENSG00000182333.9 0.017977 0.041326 ENSG00000182333
AGTR1 ENSG00000144891.13 0.063261 0.046283 ENSG00000144891
ERLIN2 ENSG00000147475.10 0.032978 0.03323 ENSG00000147475
TMEM101 ENSG00000091947.5 0.012797 0.031714 ENSG00000091947
PHYH ENSG00000107537.9 0.283345 0.07893 ENSG00000107537
ICOS ENSG00000163600.8 0.068376 0.047437 ENSG00000163600
HAPLN3 ENSG00000140511.7 0.030912 0.039422 ENSG00000140511
IRF1 ENSG00000125347.9 0.099667 0.047904 ENSG00000125347
ARG1 ENSG00000118520.8 0.138625 0.064923 ENSG00000118520
DPM2 ENSG00000136908.13 0.019582 0.04111 ENSG00000136908
CPEB1 ENSG00000214575.5 0.171249 0.077277 ENSG00000214575
MGP ENSG00000111341.5 0.012803 0.027137 ENSG00000111341
RAPGEF1 ENSG00000107263.14 0.046471 0.044611 ENSG00000107263
KPNA3 ENSG00000102753.5 0.060015 0.043851 ENSG00000102753
TXNL4B ENSG00000140830.4 0.032318 0.030548 ENSG00000140830
FBXO9 ENSG00000112146.11 0.061174 0.051869 ENSG00000112146
PCIF1 ENSG00000100982.7 0.02093 0.028656 ENSG00000100982
TEPP ENSG00000159648.7 0.089517 0.056425 ENSG00000159648
NECAP2 ENSG00000157191.15 0.035907 0.040618 ENSG00000157191
MFSD4 ENSG00000174514.8 0.145032 0.066031 ENSG00000174514
TMEM87B ENSG00000153214.5 0.045275 0.041519 ENSG00000153214
TMEM63B ENSG00000137216.14 0.047566 0.037315 ENSG00000137216
RHPN2 ENSG00000131941.3 0.015778 0.031263 ENSG00000131941
C17orf85 ENSG00000074356.12 0.041007 0.051961 ENSG00000074356
GTPBP3 ENSG00000130299.12 0.037126 0.04877 ENSG00000130299
TXNRD2 ENSG00000184470.15 0.030119 0.037508 ENSG00000184470
MACROD2 ENSG00000172264.12 0.061996 0.062604 ENSG00000172264
CDH13 ENSG00000140945.11 0.097429 0.078174 ENSG00000140945
LRRC15 ENSG00000172061.7 0.053638 0.044277 ENSG00000172061
QKI ENSG00000112531.12 0.02567 0.035199 ENSG00000112531
FAM153B ENSG00000182230.7 0.069089 0.060313 ENSG00000182230
NMI ENSG00000123609.6 0.050843 0.041645 ENSG00000123609
PRDM10 ENSG00000170325.10 0.05438 0.050775 ENSG00000170325
SCPEP1 ENSG00000121064.8 0.261291 0.076533 ENSG00000121064
MPPED2 ENSG00000066382.12 0.173627 0.062506 ENSG00000066382
CACNA2D3 ENSG00000157445.10 0.022592 0.031159 ENSG00000157445
DDX59 ENSG00000118197.9 0.297319 0.068582 ENSG00000118197
DDX49 ENSG00000105671.7 0.043129 0.048436 ENSG00000105671
DHH ENSG00000139549.2 0.016504 0.030386 ENSG00000139549
SUCO ENSG00000094975.8 0.039376 0.039493 ENSG00000094975
RP11-762I7.5 ENSG00000257390.1 0.047245 0.047632 ENSG00000257390
SPG7 ENSG00000197912.9 0.157082 0.061402 ENSG00000197912
CCDC107 ENSG00000159884.7 0.060368 0.043345 ENSG00000159884
MAGI1 ENSG00000151276.18 0.052266 0.049841 ENSG00000151276
ATP13A3 ENSG00000133657.10 0.020294 0.037436 ENSG00000133657
TMEM119 ENSG00000183160.8 0.097015 0.060724 ENSG00000183160
IP6K2 ENSG00000068745.10 0.048092 0.039567 ENSG00000068745
GSTP1 ENSG00000084207.11 0.027888 0.037924 ENSG00000084207
FTSJD2 ENSG00000137200.8 0.039742 0.038052 ENSG00000137200
TGFBR2 ENSG00000163513.13 0.064108 0.049163 ENSG00000163513
ANKRD46 ENSG00000186106.7 0.017786 0.041049 ENSG00000186106
MCAM ENSG00000076706.10 0.03337 0.043162 ENSG00000076706
TNFAIP2 ENSG00000185215.4 0.064039 0.051958 ENSG00000185215
SCT ENSG00000070031.3 0.02487 0.027421 ENSG00000070031
SBK2 ENSG00000187550.4 0.01994 0.042091 ENSG00000187550
ALDOA ENSG00000149925.12 0.034007 0.033553 ENSG00000149925
SUGT1 ENSG00000165416.9 0.081484 0.049784 ENSG00000165416
WDR26 ENSG00000162923.10 0.017715 0.035584 ENSG00000162923
S100P ENSG00000163993.6 0.109007 0.06958 ENSG00000163993
SOX6 ENSG00000110693.11 0.022872 0.037863 ENSG00000110693
CAV3 ENSG00000182533.6 0.010702 0.029564 ENSG00000182533
LUZP2 ENSG00000187398.7 0.039966 0.046291 ENSG00000187398
TRMT112 ENSG00000173113.2 0.155945 0.060775 ENSG00000173113
SEPT10 ENSG00000186522.10 0.027836 0.033168 ENSG00000186522
PCDHGB7 ENSG00000254122.1 0.043976 0.036991 ENSG00000254122
TOP2A ENSG00000131747.10 0.010558 0.030656 ENSG00000131747
TEKT1 ENSG00000167858.8 0.032092 0.041546 ENSG00000167858
RNF44 ENSG00000146083.7 0.021654 0.031777 ENSG00000146083
LIMCH1 ENSG00000064042.13 0.052888 0.057044 ENSG00000064042
CEP250 ENSG00000126001.11 0.089737 0.047701 ENSG00000126001
AC112715.2 ENSG00000224132.2 0.075221 0.05215 ENSG00000224132
ZFYVE16 ENSG00000039319.12 0.052622 0.046171 ENSG00000039319
TMEM87A ENSG00000103978.11 0.015842 0.030326 ENSG00000103978
ATP6V1H ENSG00000047249.12 0.012465 0.034261 ENSG00000047249
TRAPPC3 ENSG00000054116.7 0.032989 0.036292 ENSG00000054116
SCAF8 ENSG00000213079.5 0.065738 0.049051 ENSG00000213079
OSR2 ENSG00000164920.5 0.062494 0.04924 ENSG00000164920
MBLAC2 ENSG00000176055.9 0.029452 0.033081 ENSG00000176055
FBXL2 ENSG00000153558.9 0.035609 0.038749 ENSG00000153558
TRIM11 ENSG00000154370.9 0.022883 0.036574 ENSG00000154370
WDR75 ENSG00000115368.5 0.060839 0.041093 ENSG00000115368
TARS2 ENSG00000143374.10 0.016602 0.035018 ENSG00000143374
FNDC5 ENSG00000160097.10 0.030666 0.037588 ENSG00000160097
DNTTIP1 ENSG00000101457.8 0.029946 0.043291 ENSG00000101457
LRRC3DN ENSG00000269430.1 0.077425 0.057275 ENSG00000269430
ZW10 ENSG00000086827.4 0.013093 0.026578 ENSG00000086827
TIMM10 ENSG00000134809.4 0.077095 0.047806 ENSG00000134809
CCNYL1 ENSG00000163249.5 0.053432 0.04422 ENSG00000163249
PPP1R13L ENSG00000104881.10 0.011159 0.018601 ENSG00000104881
TWIST1 ENSG00000122691.8 0.018044 0.037319 ENSG00000122691
DOCK6 ENSG00000130158.9 0.014394 0.03053 ENSG00000130158
GLT1D1 ENSG00000151948.7 0.170216 0.078474 ENSG00000151948
SMAD3 ENSG00000166949.11 0.034573 0.042598 ENSG00000166949
ST6GALNAC2 ENSG00000070731.5 0.127479 0.065591 ENSG00000070731
HRCT1 ENSG00000196196.2 0.053866 0.037718 ENSG00000196196
LPAR3 ENSG00000171517.5 0.015937 0.02706 ENSG00000171517
DAB2 ENSG00000153071.10 0.022576 0.038705 ENSG00000153071
MED13L ENSG00000123066.3 0.048304 0.049409 ENSG00000123066
HS3ST2 ENSG00000122254.6 0.012396 0.024333 ENSG00000122254
SLC15A4 ENSG00000139370.6 0.063653 0.054204 ENSG00000139370
C12orf54 ENSG00000177627.5 0.032025 0.03749 ENSG00000177627
IMPAD1 ENSG00000104331.4 0.017302 0.042258 ENSG00000104331
RBM15 ENSG00000162775.10 0.055864 0.043903 ENSG00000162775
VSTM4 ENSG00000165633.7 0.087369 0.048667 ENSG00000165633
GINS3 ENSG00000181938.9 0.070133 0.055725 ENSG00000181938
SNAI3 ENSG00000185669.5 0.016132 0.030861 ENSG00000185669
DMRTA1 ENSG00000176399.2 0.169949 0.069428 ENSG00000176399
TSPO ENSG00000100300.13 0.186936 0.068521 ENSG00000100300
ADH4 ENSG00000198099.4 0.041353 0.034055 ENSG00000198099
JMJD7 ENSG00000243789.6 0.04866 0.040189 ENSG00000243789
LIMA1 ENSG00000050405.9 0.040687 0.034499 ENSG00000050405
DHODH ENSG00000102967.7 0.11279 0.053139 ENSG00000102967
MAST2 ENSG00000086015.15 0.01052 0.019234 ENSG00000086015
ZNF680 ENSG00000173041.7 0.017135 0.029894 ENSG00000173041
CAMP ENSG00000164047.3 0.034087 0.033357 ENSG00000164047
CCDC101 ENSG00000176476.4 0.04616 0.043739 ENSG00000176476
SAMHD1 ENSG00000101347.7 0.021216 0.049075 ENSG00000101347
SRGN ENSG00000122862.4 0.029413 0.042718 ENSG00000122862
TSGA10 ENSG00000135951.10 0.013257 0.030737 ENSG00000135951
NUDT19 ENSG00000213965.3 0.052265 0.042248 ENSG00000213965
STIP1 ENSG00000168439.12 0.025881 0.035458 ENSG00000168439
LMBRD1 ENSG00000168216.6 0.053744 0.040631 ENSG00000168216
LPGAT1 ENSG00000123684.8 0.037266 0.04323 ENSG00000123684
KBTBD4 ENSG00000123444.9 0.019716 0.023858 ENSG00000123444
DGKB ENSG00000136267.9 0.017307 0.024837 ENSG00000136267
SYCE2 ENSG00000161860.7 0.02968 0.036368 ENSG00000161860
FAM171A1 ENSG00000148468.12 0.073341 0.051371 ENSG00000148468
MED21 ENSG00000152944.4 0.015313 0.036631 ENSG00000152944
EFTUD2 ENSG00000108883.8 0.041926 0.038758 ENSG00000108883
S100A9 ENSG00000163220.10 0.040815 0.035537 ENSG00000163220
RP11-321C1.1 ENSG00000269964.2 0.022137 0.031664 ENSG00000269964
MMD ENSG00000108960.3 0.040783 0.036875 ENSG00000108960
LYG2 ENSG00000185674.5 0.01606 0.024372 ENSG00000185674
COQ5 ENSG00000110871.10 0.128345 0.05288 ENSG00000110871
ARHGAP17 ENSG00000140750.12 0.018106 0.036309 ENSG00000140750
RAP1B ENSG00000127314.13 0.024823 0.036977 ENSG00000127314
FIBCD1 ENSG00000130720.8 0.090381 0.056451 ENSG00000130720
UGP2 ENSG00000169764.10 0.037032 0.040954 ENSG00000169764
SMAD7 ENSG00000101665.4 0.031306 0.041268 ENSG00000101665
SYPL2 ENSG00000143028.7 0.088899 0.050614 ENSG00000143028
ENDOG ENSG00000167136.6 0.023459 0.036205 ENSG00000167136
HYAL4 ENSG00000106302.5 0.058288 0.040594 ENSG00000106302
ADCK5 ENSG00000173137.7 0.010594 0.024183 ENSG00000173137
IER3 ENSG00000137331.11 0.059605 0.04042 ENSG00000137331
SEMA6C ENSG00000143434.11 0.010694 0.027161 ENSG00000143434
IFNLR1 ENSG00000185436.7 0.050749 0.040329 ENSG00000185436
GALT ENSG00000213930.7 0.047055 0.03702 ENSG00000213930
MOB4 ENSG00000115540.10 0.012584 0.035126 ENSG00000115540
APOL1 ENSG00000100342.16 0.025335 0.046585 ENSG00000100342
NADK ENSG00000008130.11 0.021006 0.024997 ENSG00000008130
VWA3A ENSG00000175267.10 0.021408 0.045512 ENSG00000175267
PXK ENSG00000168297.11 0.014661 0.027347 ENSG00000168297
RAD51D ENSG00000185379.16 0.067749 0.051133 ENSG00000185379
NMT1 ENSG00000136448.7 0.075948 0.04903 ENSG00000136448
TNRC6C ENSG00000078687.12 0.02365 0.040663 ENSG00000078687
CILP ENSG00000138615.4 0.018486 0.030571 ENSG00000138615
TSR3 ENSG00000007520.3 0.015142 0.028774 ENSG00000007520
CAPN10 ENSG00000142330.15 0.042812 0.039098 ENSG00000142330
MICA ENSG00000204520.8 0.024116 0.031612 ENSG00000204520
RPL35A ENSG00000182899.10 0.033196 0.039274 ENSG00000182899
PPP2CB ENSG00000104695.8 0.038995 0.046429 ENSG00000104695
KIAA0930 ENSG00000100364.13 0.465231 0.074589 ENSG00000100364
HSPA13 ENSG00000155304.4 0.012124 0.038488 ENSG00000155304
AARS ENSG00000090861.11 0.021111 0.026599 ENSG00000090861
NOTUM ENSG00000185269.7 0.010031 0.019823 ENSG00000185269
ASGR1 ENSG00000141505.7 0.028698 0.040177 ENSG00000141505
FARSA ENSG00000179115.6 0.051946 0.049481 ENSG00000179115
EIF3M ENSG00000149100.8 0.047262 0.042779 ENSG00000149100
CHDH ENSG00000016391.5 0.018743 0.043699 ENSG00000016391
TMC5 ENSG00000103534.12 0.011496 0.02309 ENSG00000103534
DNAH1 ENSG00000114841.13 0.018362 0.0292 ENSG00000114841
POLR2K ENSG00000147669.6 0.015372 0.023729 ENSG00000147669
EFCAB11 ENSG00000140025.11 0.01871 0.040278 ENSG00000140025
F7 ENSG00000057593.9 0.022617 0.043052 ENSG00000057593
FAM208A ENSG00000163946.9 0.062792 0.044659 ENSG00000163946
LSM10 ENSG00000181817.5 0.057892 0.050507 ENSG00000181817
PRMT7 ENSG00000132600.12 0.019758 0.025227 ENSG00000132600
CDC42EP4 ENSG00000179604.8 0.039013 0.047059 ENSG00000179604
TMA7 ENSG00000232112.3 0.357447 0.082994 ENSG00000232112
C11orf65 ENSG00000166323.8 0.030656 0.04737 ENSG00000166323
IFT81 ENSG00000122970.11 0.023232 0.037951 ENSG00000122970
FAM117A ENSG00000121104.3 0.038551 0.043645 ENSG00000121104
TUBG2 ENSG00000037042.8 0.026884 0.031908 ENSG00000037042
COX19 ENSG00000240230.1 0.071652 0.053794 ENSG00000240230
TMC6 ENSG00000141524.11 0.013998 0.038203 ENSG00000141524
DPYSL3 ENSG00000113657.8 0.051022 0.043339 ENSG00000113657
HSD11B1L ENSG00000167733.9 0.056728 0.051725 ENSG00000167733
KIAA1009 ENSG00000135315.7 0.066648 0.05188 ENSG00000135315
TLE3 ENSG00000140332.11 0.176634 0.073036 ENSG00000140332
TRIM41 ENSG00000146063.14 0.023549 0.038393 ENSG00000146063
OCLN ENSG00000197822.6 0.057614 0.048162 ENSG00000197822
PAPLN ENSG00000100767.11 0.024281 0.042547 ENSG00000100767
C16orf52 ENSG00000185716.7 0.02245 0.029661 ENSG00000185716
PPCS ENSG00000127125.7 0.036272 0.047614 ENSG00000127125
TFCP2L1 ENSG00000115112.7 0.277042 0.079993 ENSG00000115112
APTX ENSG00000137074.14 0.044658 0.041917 ENSG00000137074
USP15 ENSG00000135655.9 0.053974 0.044377 ENSG00000135655
HNMT ENSG00000150540.9 0.053284 0.04639 ENSG00000150540
ZCCHC9 ENSG00000131732.7 0.145387 0.062543 ENSG00000131732
SLC43A2 ENSG00000167703.9 0.047627 0.04042 ENSG00000167703
MAGI3 ENSG00000081026.14 0.078927 0.053466 ENSG00000081026
SPAG5 ENSG00000076382.11 0.034181 0.045187 ENSG00000076382
ZNF595 ENSG00000197701.7 0.017001 0.031688 ENSG00000197701
ATP8B1 ENSG00000081923.6 0.051548 0.040929 ENSG00000081923
HYDIN ENSG00000157423.13 0.011342 0.020991 ENSG00000157423
MUT ENSG00000146085.7 0.046537 0.036145 ENSG00000146085
DOC2B ENSG00000262359.1 0.070859 0.049313 ENSG00000262359
GPRC5D ENSG00000111291.4 0.014138 0.034917 ENSG00000111291
USP6 ENSG00000129204.12 0.074958 0.044829 ENSG00000129204
LPPR3 ENSG00000129951.14 0.016802 0.037424 ENSG00000129951
ATXN10 ENSG00000130638.11 0.043611 0.049955 ENSG00000130638
GATAD2B ENSG00000143614.7 0.020037 0.032117 ENSG00000143614
NLRP4 ENSG00000160505.11 0.176268 0.074484 ENSG00000160505
GPR17 ENSG00000144230.12 0.031316 0.040555 ENSG00000144230
PRRC2C ENSG00000117523.11 0.037387 0.043048 ENSG00000117523
KIAA2022 ENSG00000050030.8 0.01588 0.042432 ENSG00000050030
KLF5 ENSG00000102554.9 0.16152 0.062007 ENSG00000102554
FAM43A ENSG00000185112.4 0.032969 0.040905 ENSG00000185112
ZNF655 ENSG00000197343.5 0.030129 0.029408 ENSG00000197343
C5AR1 ENSG00000197405.3 0.141042 0.066587 ENSG00000197405
LEMD2 ENSG00000161904.7 0.010932 0.029447 ENSG00000161904
HIST1H2BG ENSG00000187990.4 0.020051 0.027966 ENSG00000187990
IL17RE ENSG00000163701.14 0.015271 0.029497 ENSG00000163701
NBPF9 ENSG00000168614.13 0.017405 0.049276 ENSG00000168614
ZNF727 ENSG00000257482.3 0.069029 0.056435 ENSG00000257482
F2RL3 ENSG00000127533.3 0.052117 0.052262 ENSG00000127533
SSRP1 ENSG00000149136.3 0.057978 0.039805 ENSG00000149136
C16orf96 ENSG00000205832.7 0.017224 0.044092 ENSG00000205832
PDZD9 ENSG00000155714.9 0.02965 0.04543 ENSG00000155714
SOX17 ENSG00000164736.5 0.046031 0.055065 ENSG00000164736
FASN ENSG00000169710.6 0.081698 0.061355 ENSG00000169710
HNRNPF ENSG00000169813.12 0.011694 0.025993 ENSG00000169813
C2orf49 ENSG00000135974.5 0.070989 0.050324 ENSG00000135974
IMPDH1 ENSG00000106348.12 0.027097 0.03369 ENSG00000106348
LMO1 ENSG00000166407.9 0.083237 0.062779 ENSG00000166407
C20orf27 ENSG00000101220.13 0.036193 0.039641 ENSG00000101220
DKK1 ENSG00000107984.5 0.032621 0.037014 ENSG00000107984
ARHGDIB ENSG00000111348.4 0.01428 0.031591 ENSG00000111348
RARRES2 ENSG00000106538.5 0.089919 0.05116 ENSG00000106538
RHBDD2 ENSG00000005486.12 0.01718 0.028961 ENSG00000005486
AKR7A2 ENSG00000053371.8 0.015233 0.026832 ENSG00000053371
CHEK2 ENSG00000183765.16 0.057393 0.043347 ENSG00000183765
ELANE ENSG00000197561.2 0.114112 0.063851 ENSG00000197561
SEMA6D ENSG00000137872.11 0.036136 0.038819 ENSG00000137872
CDK9 ENSG00000136807.7 0.024056 0.03179 ENSG00000136807
NECAB1 ENSG00000123119.7 0.190086 0.068729 ENSG00000123119
SPATC1L ENSG00000160284.10 0.040449 0.043883 ENSG00000160284
BCL2 ENSG00000171791.10 0.055465 0.047002 ENSG00000171791
LRP10 ENSG00000197324.4 0.035245 0.046926 ENSG00000197324
ANXA3 ENSG00000138772.8 0.015883 0.028386 ENSG00000138772
AKR1B10 ENSG00000198074.5 0.015387 0.027802 ENSG00000198074
PELI3 ENSG00000174516.10 0.012919 0.045162 ENSG00000174516
RTN1 ENSG00000139970.12 0.061728 0.048116 ENSG00000139970
HMGB2 ENSG00000164104.7 0.030533 0.039477 ENSG00000164104
NCLN ENSG00000125912.6 0.089584 0.061527 ENSG00000125912
MAP1S ENSG00000130479.6 0.039738 0.047473 ENSG00000130479
PPP3CB ENSG00000107758.11 0.041409 0.036237 ENSG00000107758
CDC37L1 ENSG00000106993.7 0.06039 0.045923 ENSG00000106993
GIMAP8 ENSG00000171115.3 0.019418 0.045549 ENSG00000171115
CDRT15 ENSG00000223510.2 0.053413 0.040828 ENSG00000223510
AGAP2 ENSG00000135439.7 0.01116 0.019701 ENSG00000135439
UHMK1 ENSG00000152332.11 0.020045 0.041441 ENSG00000152332
SPIRE2 ENSG00000204991.6 0.033517 0.033632 ENSG00000204991
TMEM170A ENSG00000166822.8 0.053505 0.046137 ENSG00000166822
MRPL28 ENSG00000086504.11 0.031969 0.044315 ENSG00000086504
DLX5 ENSG00000105880.4 0.020122 0.032675 ENSG00000105880
SRGAP2 ENSG00000163486.8 0.026286 0.038504 ENSG00000163486
SCIN ENSG00000006747.10 0.113751 0.055452 ENSG00000006747
FAXC ENSG00000146267.11 0.083699 0.049335 ENSG00000146267
PARP10 ENSG00000178685.9 0.088788 0.048786 ENSG00000178685
SPATA17 ENSG00000162814.6 0.045223 0.054555 ENSG00000162814
NUDT12 ENSG00000112874.5 0.04715 0.044229 ENSG00000112874
OLFML2A ENSG00000185585.15 0.038298 0.042012 ENSG00000185585
ANLN ENSG00000011426.6 0.026316 0.035793 ENSG00000011426
EFHD2 ENSG00000142634.8 0.117076 0.063429 ENSG00000142634
PRDX2 ENSG00000167815.7 0.019532 0.028966 ENSG00000167815
GDPD4 ENSG00000178795.5 0.038559 0.04098 ENSG00000178795
LMO4 ENSG00000143013.8 0.037704 0.040871 ENSG00000143013
LCE2C ENSG00000187180.3 0.062679 0.052137 ENSG00000187180
DGKQ ENSG00000145214.9 0.030398 0.040264 ENSG00000145214
ST6GALNAC1 ENSG00000070526.10 0.137763 0.064011 ENSG00000070526
C18orf54 ENSG00000166845.9 0.026828 0.043667 ENSG00000166845
HDAC1 ENSG00000116478.7 0.046362 0.040671 ENSG00000116478
ATP11B ENSG00000058063.11 0.112657 0.060188 ENSG00000058063
USP16 ENSG00000156256.10 0.024937 0.037032 ENSG00000156256
SAT2 ENSG00000141504.7 0.023246 0.041897 ENSG00000141504
DNA2 ENSG00000138346.10 0.025133 0.035916 ENSG00000138346
EGLN1 ENSG00000135766.8 0.021783 0.041163 ENSG00000135766
CCR9 ENSG00000173585.11 0.04695 0.041445 ENSG00000173585
TEX37 ENSG00000172073.3 0.059257 0.046814 ENSG00000172073
FAM32A ENSG00000105058.7 0.045555 0.04453 ENSG00000105058
ATP1B3 ENSG00000069849.6 0.03249 0.03483 ENSG00000069849
CABIN1 ENSG00000099991.12 0.061447 0.05121 ENSG00000099991
CPNE3 ENSG00000085719.7 0.022744 0.028035 ENSG00000085719
KCNMB1 ENSG00000145936.4 0.017152 0.046037 ENSG00000145936
PI4K2B ENSG00000038210.9 0.078511 0.048967 ENSG00000038210
HRNR ENSG00000197915.5 0.026068 0.036306 ENSG00000197915
ISYNA1 ENSG00000105655.13 0.025033 0.032615 ENSG00000105655
SFXN5 ENSG00000144040.8 0.017382 0.026144 ENSG00000144040
C9orf24 ENSG00000164972.8 0.050333 0.038225 ENSG00000164972
EXOSC4 ENSG00000178896.6 0.03456 0.036315 ENSG00000178896
ZNF593 ENSG00000142684.7 0.018021 0.027015 ENSG00000142684
PVRL3 ENSG00000177707.6 0.077221 0.049596 ENSG00000177707
ARHGEF37 ENSG00000183111.7 0.021481 0.039911 ENSG00000183111
TUFT1 ENSG00000143367.11 0.038368 0.032464 ENSG00000143367
ASB16 ENSG00000161664.2 0.239934 0.071446 ENSG00000161664
CSNK1A1L ENSG00000180138.6 0.042683 0.040965 ENSG00000180138
XPO1 ENSG00000082898.12 0.047353 0.053414 ENSG00000082898
BEST3 ENSG00000127325.14 0.073902 0.049302 ENSG00000127325
CDKN2D ENSG00000129355.6 0.093484 0.057047 ENSG00000129355
DTNB ENSG00000138101.14 0.062214 0.046769 ENSG00000138101
FAM103A1 ENSG00000169612.3 0.021475 0.029916 ENSG00000169612
RIPPLY2 ENSG00000203877.3 0.152352 0.062568 ENSG00000203877
ZNHIT6 ENSG00000117174.6 0.04205 0.043536 ENSG00000117174
GBE1 ENSG00000114480.8 0.032157 0.029965 ENSG00000114480
OBSCN ENSG00000154358.15 0.016725 0.034877 ENSG00000154358
RNF24 ENSG00000101236.11 0.041846 0.040666 ENSG00000101236
RP11-701P16.2 ENSG00000251139.1 0.018486 0.048905 ENSG00000251139
CYP2R1 ENSG00000186104.6 0.054739 0.045734 ENSG00000186104
COL15A1 ENSG00000204291.6 0.066779 0.046052 ENSG00000204291
AKT3 ENSG00000117020.12 0.036994 0.037993 ENSG00000117020
TTC4 ENSG00000243725.2 0.015546 0.038031 ENSG00000243725
FAM149B1 ENSG00000138286.9 0.101422 0.056695 ENSG00000138286
FBXO39 ENSG00000177294.6 0.019683 0.029388 ENSG00000177294
ZNF66 ENSG00000160229.7 0.046667 0.048061 ENSG00000160229
MED28 ENSG00000118579.6 0.085348 0.048975 ENSG00000118579
BARD1 ENSG00000138376.6 0.015001 0.03314 ENSG00000138376
MTHFD2 ENSG00000065911.7 0.010108 0.02717 ENSG00000065911
CAMK2D ENSG00000145349.12 0.019354 0.041692 ENSG00000145349
