AssociatedGeneName EnsemblGeneID h2.WholeBlood se.WholeBlood ensid
CEP78 ENSG00000148019.8 0.174343 0.074846 ENSG00000148019
TMED1 ENSG00000099203.2 0.131735 0.064405 ENSG00000099203
RPS6KA4 ENSG00000162302.8 0.205078 0.073789 ENSG00000162302
ART5 ENSG00000167311.9 0.116973 0.063828 ENSG00000167311
C3orf49 ENSG00000163632.8 0.146569 0.069478 ENSG00000163632
RNF166 ENSG00000158717.6 0.269529 0.079745 ENSG00000158717
ICAM4 ENSG00000105371.8 0.345348 0.078319 ENSG00000105371
CD55 ENSG00000196352.9 0.172859 0.057052 ENSG00000196352
PCP2 ENSG00000174788.5 0.351523 0.074634 ENSG00000174788
ARFGAP3 ENSG00000242247.6 0.094154 0.051173 ENSG00000242247
MYO1F ENSG00000142347.12 0.051071 0.054419 ENSG00000142347
SIRPD ENSG00000125900.8 0.186299 0.078216 ENSG00000125900
HS2ST1 ENSG00000153936.12 0.154554 0.073239 ENSG00000153936
KRTAP4-6 ENSG00000198090.3 0.12559 0.054371 ENSG00000198090
EFCAB13 ENSG00000178852.11 0.141859 0.058783 ENSG00000178852
CLEC18C ENSG00000157335.15 0.327374 0.078103 ENSG00000157335
SCAP ENSG00000114650.14 0.079256 0.050774 ENSG00000114650
FAS ENSG00000026103.15 0.09921 0.056628 ENSG00000026103
CCR3 ENSG00000183625.10 0.204309 0.067315 ENSG00000183625
EPO ENSG00000130427.2 0.069782 0.053107 ENSG00000130427
GSAP ENSG00000186088.11 0.114329 0.053012 ENSG00000186088
THRSP ENSG00000151365.2 0.1444 0.063273 ENSG00000151365
CDCA7 ENSG00000144354.9 0.077058 0.063656 ENSG00000144354
BTN2A1 ENSG00000112763.11 0.092159 0.0605 ENSG00000112763
KLK8 ENSG00000129455.11 0.069024 0.072495 ENSG00000129455
SCN9A ENSG00000169432.10 0.213753 0.065267 ENSG00000169432
GIMAP7 ENSG00000179144.4 0.065687 0.041236 ENSG00000179144
NUP43 ENSG00000120253.9 0.150588 0.051839 ENSG00000120253
SEC22A ENSG00000121542.7 0.120074 0.057871 ENSG00000121542
ARPC1B ENSG00000130429.8 0.107381 0.05854 ENSG00000130429
ARHGEF35 ENSG00000213214.3 0.190507 0.065909 ENSG00000213214
MYO16 ENSG00000041515.11 0.096121 0.071624 ENSG00000041515
SULT1A1 ENSG00000196502.7 0.167545 0.066386 ENSG00000196502
LURAP1L ENSG00000153714.5 0.113477 0.062938 ENSG00000153714
NCBP1 ENSG00000136937.8 0.135803 0.072114 ENSG00000136937
PROK1 ENSG00000143125.5 0.110391 0.062655 ENSG00000143125
FARP1 ENSG00000152767.11 0.15998 0.066301 ENSG00000152767
ACTR3B ENSG00000133627.13 0.052143 0.059661 ENSG00000133627
ITGA9 ENSG00000144668.7 0.138417 0.057459 ENSG00000144668
TTC18 ENSG00000156042.13 0.110939 0.056597 ENSG00000156042
SELV ENSG00000186838.9 0.140117 0.076441 ENSG00000186838
CLN6 ENSG00000128973.7 0.208702 0.067764 ENSG00000128973
PCDH15 ENSG00000150275.13 0.100489 0.061826 ENSG00000150275
AK5 ENSG00000154027.14 0.160839 0.073886 ENSG00000154027
GRPEL1 ENSG00000109519.8 0.099219 0.068913 ENSG00000109519
TMOD3 ENSG00000138594.8 0.117155 0.060544 ENSG00000138594
CFB ENSG00000243649.4 0.154849 0.071566 ENSG00000243649
PKD2 ENSG00000118762.3 0.129791 0.067139 ENSG00000118762
ATP5G1 ENSG00000159199.9 0.053244 0.045585 ENSG00000159199
USP10 ENSG00000103194.11 0.097537 0.082059 ENSG00000103194
TPM2 ENSG00000198467.9 0.203275 0.064866 ENSG00000198467
SCML4 ENSG00000146285.9 0.161085 0.064945 ENSG00000146285
HEBP1 ENSG00000013583.4 0.093005 0.060553 ENSG00000013583
WFDC10B ENSG00000182931.5 0.105122 0.059377 ENSG00000182931
KIAA0101 ENSG00000166803.5 0.068635 0.050334 ENSG00000166803
ZNF419 ENSG00000105136.15 0.073991 0.05043 ENSG00000105136
REN ENSG00000143839.12 0.080272 0.056888 ENSG00000143839
PCDH1 ENSG00000156453.9 0.058763 0.049206 ENSG00000156453
ATF2 ENSG00000115966.12 0.050724 0.040803 ENSG00000115966
TOP1MT ENSG00000184428.8 0.156945 0.075116 ENSG00000184428
TTC28 ENSG00000100154.10 0.087974 0.057409 ENSG00000100154
CTH ENSG00000116761.7 0.083151 0.051806 ENSG00000116761
LURAP1 ENSG00000171357.5 0.138311 0.061192 ENSG00000171357
CMTM7 ENSG00000153551.9 0.156193 0.075842 ENSG00000153551
AL627309.1 ENSG00000237683.5 0.083219 0.06559 ENSG00000237683
FBRSL1 ENSG00000112787.8 0.079905 0.054494 ENSG00000112787
LILRA5 ENSG00000187116.9 0.104342 0.074516 ENSG00000187116
ABTB2 ENSG00000166016.4 0.204728 0.067636 ENSG00000166016
SCN5A ENSG00000183873.11 0.130573 0.072646 ENSG00000183873
SAV1 ENSG00000151748.10 0.074625 0.054133 ENSG00000151748
LRFN2 ENSG00000156564.8 0.145763 0.060796 ENSG00000156564
KRT72 ENSG00000170486.6 0.521808 0.068991 ENSG00000170486
PANX2 ENSG00000073150.9 0.103572 0.062066 ENSG00000073150
CTTNBP2 ENSG00000077063.6 0.103345 0.05852 ENSG00000077063
TK2 ENSG00000166548.11 0.199992 0.063347 ENSG00000166548
CHIT1 ENSG00000133063.11 0.20543 0.071798 ENSG00000133063
HSD17B12 ENSG00000149084.7 0.445736 0.064845 ENSG00000149084
SPC25 ENSG00000152253.4 0.066539 0.060636 ENSG00000152253
MILR1 ENSG00000271605.1 0.295527 0.073809 ENSG00000271605
HDLBP ENSG00000115677.12 0.10362 0.060478 ENSG00000115677
AMH ENSG00000104899.3 0.163017 0.074515 ENSG00000104899
SHROOM1 ENSG00000164403.10 0.140523 0.065085 ENSG00000164403
SNX1 ENSG00000028528.10 0.138448 0.059562 ENSG00000028528
TRPM8 ENSG00000144481.12 0.063932 0.061366 ENSG00000144481
CNPY4 ENSG00000166997.3 0.058894 0.041169 ENSG00000166997
ARHGEF7 ENSG00000102606.13 0.292161 0.071868 ENSG00000102606
ZNF132 ENSG00000131849.10 0.272896 0.0723 ENSG00000131849
TMEM45B ENSG00000151715.3 0.301358 0.07769 ENSG00000151715
STX2 ENSG00000111450.9 0.454739 0.068408 ENSG00000111450
SLC47A2 ENSG00000180638.13 0.071709 0.051851 ENSG00000180638
SCHIP1 ENSG00000151967.14 0.133721 0.06673 ENSG00000151967
ANTXRL ENSG00000198250.8 0.119627 0.057828 ENSG00000198250
PCDHGA6 ENSG00000253731.1 0.117327 0.067334 ENSG00000253731
OLIG2 ENSG00000205927.4 0.087614 0.069293 ENSG00000205927
RPS6KB1 ENSG00000108443.9 0.153574 0.071464 ENSG00000108443
TRAF3IP3 ENSG00000009790.10 0.299797 0.071279 ENSG00000009790
RRP1B ENSG00000160208.11 0.15441 0.057403 ENSG00000160208
ST8SIA1 ENSG00000111728.6 0.084279 0.065784 ENSG00000111728
SDK2 ENSG00000069188.12 0.161221 0.083921 ENSG00000069188
PPP2R5A ENSG00000066027.6 0.279472 0.071099 ENSG00000066027
GJA3 ENSG00000121743.3 0.145078 0.068338 ENSG00000121743
LAP3 ENSG00000002549.8 0.165662 0.057116 ENSG00000002549
RRP36 ENSG00000124541.6 0.160935 0.081836 ENSG00000124541
KRT40 ENSG00000204889.6 0.054838 0.043795 ENSG00000204889
ZC3H18 ENSG00000158545.11 0.094315 0.066293 ENSG00000158545
DISC1 ENSG00000162946.16 0.167806 0.06667 ENSG00000162946
MAPK8IP1 ENSG00000121653.7 0.181837 0.070493 ENSG00000121653
EMC2 ENSG00000104412.3 0.071954 0.049009 ENSG00000104412
FBLL1 ENSG00000188573.7 0.19615 0.062923 ENSG00000188573
MZF1 ENSG00000099326.4 0.0864 0.053877 ENSG00000099326
CLN3 ENSG00000188603.12 0.09296 0.058938 ENSG00000188603
NDNF ENSG00000173376.9 0.050855 0.0499 ENSG00000173376
HRK ENSG00000135116.5 0.056918 0.0465 ENSG00000135116
UBE2H ENSG00000186591.7 0.055141 0.043169 ENSG00000186591
GCSAM ENSG00000174500.8 0.097086 0.056329 ENSG00000174500
MBD3 ENSG00000071655.12 0.059814 0.059902 ENSG00000071655
PRMT5 ENSG00000100462.11 0.268477 0.070396 ENSG00000100462
HCAR1 ENSG00000196917.4 0.061394 0.046733 ENSG00000196917
GIMAP1 ENSG00000213203.2 0.077839 0.053545 ENSG00000213203
C2orf27A ENSG00000197927.8 0.271685 0.070837 ENSG00000197927
HSD3B7 ENSG00000099377.9 0.113442 0.052882 ENSG00000099377
MTMR4 ENSG00000108389.5 0.079563 0.061106 ENSG00000108389
PGR ENSG00000082175.10 0.08152 0.056487 ENSG00000082175
MON1B ENSG00000103111.10 0.132176 0.062348 ENSG00000103111
GLRB ENSG00000109738.6 0.141462 0.072972 ENSG00000109738
KCNC4 ENSG00000116396.9 0.174376 0.066553 ENSG00000116396
CD164 ENSG00000135535.10 0.159516 0.063481 ENSG00000135535
PROZ ENSG00000126231.9 0.231073 0.070472 ENSG00000126231
GPX7 ENSG00000116157.5 0.425594 0.074712 ENSG00000116157
CLEC4G ENSG00000182566.8 0.104723 0.0782 ENSG00000182566
LAMC1 ENSG00000135862.5 0.122874 0.051706 ENSG00000135862
POM121L2 ENSG00000158553.3 0.050523 0.056465 ENSG00000158553
AP1M2 ENSG00000129354.7 0.354432 0.0727 ENSG00000129354
CSN1S1 ENSG00000126545.9 0.137196 0.054195 ENSG00000126545
C12orf65 ENSG00000130921.3 0.083914 0.048691 ENSG00000130921
NAALAD2 ENSG00000077616.6 0.070243 0.058176 ENSG00000077616
IRAK1BP1 ENSG00000146243.9 0.166391 0.064616 ENSG00000146243
TCTEX1D1 ENSG00000152760.5 0.280349 0.066613 ENSG00000152760
C19orf60 ENSG00000006015.13 0.085032 0.052139 ENSG00000006015
ALCAM ENSG00000170017.8 0.320545 0.073934 ENSG00000170017
SERPINH1 ENSG00000149257.9 0.057696 0.062453 ENSG00000149257
VWCE ENSG00000167992.8 0.050804 0.055162 ENSG00000167992
ACTA2 ENSG00000107796.8 0.283275 0.072772 ENSG00000107796
FAM174A ENSG00000174132.8 0.062937 0.047169 ENSG00000174132
TRABD ENSG00000170638.5 0.171709 0.071231 ENSG00000170638
SLC18B1 ENSG00000146409.6 0.252999 0.065511 ENSG00000146409
MAPK8 ENSG00000107643.11 0.081233 0.04891 ENSG00000107643
NARFL ENSG00000103245.9 0.305871 0.084035 ENSG00000103245
EPCAM ENSG00000119888.6 0.084025 0.062489 ENSG00000119888
TRAK1 ENSG00000182606.10 0.10204 0.053855 ENSG00000182606
UTS2B ENSG00000188958.5 0.087145 0.052926 ENSG00000188958
SUSD2 ENSG00000099994.10 0.053408 0.050049 ENSG00000099994
ZNF83 ENSG00000167766.13 0.543847 0.074426 ENSG00000167766
AP4M1 ENSG00000221838.5 0.271878 0.074484 ENSG00000221838
CC2D1B ENSG00000154222.10 0.326505 0.071579 ENSG00000154222
ZNF425 ENSG00000204947.4 0.053338 0.046929 ENSG00000204947
TTLL12 ENSG00000100304.12 0.053865 0.060122 ENSG00000100304
CEP112 ENSG00000154240.12 0.059017 0.050342 ENSG00000154240
LACTB2 ENSG00000147592.4 0.084572 0.048353 ENSG00000147592
PFKP ENSG00000067057.11 0.218544 0.079356 ENSG00000067057
ZNF69 ENSG00000198429.5 0.055119 0.054353 ENSG00000198429
TRDMT1 ENSG00000107614.17 0.169891 0.070193 ENSG00000107614
OSTF1 ENSG00000134996.11 0.07911 0.056751 ENSG00000134996
PCDHA10 ENSG00000250120.2 0.090386 0.054212 ENSG00000250120
PGA5 ENSG00000256713.3 0.056161 0.055123 ENSG00000256713
AL161915.1 ENSG00000212670.1 0.272758 0.076386 ENSG00000212670
OR10AD1 ENSG00000172640.2 0.073343 0.051925 ENSG00000172640
AKT1 ENSG00000142208.11 0.10326 0.072446 ENSG00000142208
HPD ENSG00000158104.7 0.11798 0.055771 ENSG00000158104
CDC16 ENSG00000130177.10 0.421523 0.071847 ENSG00000130177
PRDX6 ENSG00000117592.8 0.221066 0.073337 ENSG00000117592
TIMP4 ENSG00000157150.4 0.067588 0.056143 ENSG00000157150
CREB3L2 ENSG00000182158.10 0.068883 0.053028 ENSG00000182158
CACNB2 ENSG00000165995.14 0.074927 0.049954 ENSG00000165995
AGAP3 ENSG00000133612.14 0.142402 0.070207 ENSG00000133612
ARC ENSG00000198576.2 0.061144 0.047112 ENSG00000198576
NUCB1 ENSG00000104805.11 0.210201 0.07062 ENSG00000104805
FOXRED2 ENSG00000100350.10 0.102037 0.064025 ENSG00000100350
MLX ENSG00000108788.7 0.114255 0.065039 ENSG00000108788
DTX2 ENSG00000091073.15 0.155562 0.057266 ENSG00000091073
CDADC1 ENSG00000102543.10 0.055652 0.04488 ENSG00000102543
CPSF1 ENSG00000071894.10 0.621995 0.057002 ENSG00000071894
LIMD2 ENSG00000136490.4 0.073447 0.049495 ENSG00000136490
GTPBP4 ENSG00000107937.14 0.069928 0.060671 ENSG00000107937
KRTAP2-1 ENSG00000212725.3 0.073198 0.051423 ENSG00000212725
HP ENSG00000257017.4 0.157254 0.063041 ENSG00000257017
MANEA ENSG00000172469.10 0.218472 0.064634 ENSG00000172469
AKAP7 ENSG00000118507.11 0.113463 0.059755 ENSG00000118507
PPP1R14D ENSG00000166143.5 0.059346 0.050465 ENSG00000166143
RP11-650K20.3 ENSG00000257327.1 0.073538 0.057095 ENSG00000257327
CTNNB1 ENSG00000168036.12 0.050717 0.039382 ENSG00000168036
ASS1 ENSG00000130707.13 0.062633 0.051505 ENSG00000130707
TESK2 ENSG00000070759.12 0.158359 0.065965 ENSG00000070759
GGACT ENSG00000134864.6 0.131837 0.063462 ENSG00000134864
TNNC2 ENSG00000101470.5 0.108049 0.076338 ENSG00000101470
KCNRG ENSG00000198553.4 0.078101 0.052317 ENSG00000198553
GAD1 ENSG00000128683.9 0.141704 0.067496 ENSG00000128683
ALDH8A1 ENSG00000118514.9 0.199972 0.064993 ENSG00000118514
RPRM ENSG00000177519.3 0.065809 0.049631 ENSG00000177519
FAM20A ENSG00000108950.7 0.170044 0.063466 ENSG00000108950
MMP17 ENSG00000198598.2 0.109478 0.067304 ENSG00000198598
UBXN6 ENSG00000167671.7 0.108757 0.062587 ENSG00000167671
SLC45A4 ENSG00000022567.5 0.169084 0.066565 ENSG00000022567
SLC44A3 ENSG00000143036.12 0.107752 0.060173 ENSG00000143036
WLS ENSG00000116729.9 0.105837 0.0647 ENSG00000116729
MPZL1 ENSG00000197965.7 0.132506 0.068962 ENSG00000197965
ARHGAP12 ENSG00000165322.13 0.076429 0.044818 ENSG00000165322
LRRC9 ENSG00000131951.6 0.068325 0.059121 ENSG00000131951
TCP11L1 ENSG00000176148.11 0.321776 0.074428 ENSG00000176148
IFT57 ENSG00000114446.4 0.08554 0.046975 ENSG00000114446
NOL8 ENSG00000198000.7 0.0629 0.049653 ENSG00000198000
HSD17B14 ENSG00000087076.4 0.114063 0.063945 ENSG00000087076
CENPM ENSG00000100162.10 0.065779 0.050045 ENSG00000100162
KRT37 ENSG00000108417.3 0.15006 0.072238 ENSG00000108417
RYBP ENSG00000163602.8 0.199597 0.071752 ENSG00000163602
SPINK8 ENSG00000229453.1 0.124693 0.060136 ENSG00000229453
TMEM63A ENSG00000196187.7 0.161411 0.07078 ENSG00000196187
ZNF765 ENSG00000196417.8 0.116011 0.072186 ENSG00000196417
RPL14 ENSG00000188846.9 0.083859 0.050667 ENSG00000188846
CCDC28A ENSG00000024862.12 0.066606 0.056568 ENSG00000024862
STIM2 ENSG00000109689.10 0.182078 0.068231 ENSG00000109689
CCBL2 ENSG00000137944.12 0.123932 0.054856 ENSG00000137944
DHRS9 ENSG00000073737.12 0.144882 0.067234 ENSG00000073737
AC093726.6 ENSG00000214106.3 0.136014 0.064902 ENSG00000214106
C6orf201 ENSG00000185689.11 0.089844 0.053811 ENSG00000185689
C21orf2 ENSG00000160226.11 0.170223 0.076878 ENSG00000160226
THBD ENSG00000178726.6 0.136617 0.066824 ENSG00000178726
TBC1D4 ENSG00000136111.8 0.122812 0.061181 ENSG00000136111
SPON2 ENSG00000159674.7 0.124929 0.078942 ENSG00000159674
TMTC4 ENSG00000125247.11 0.344322 0.069866 ENSG00000125247
CMTM3 ENSG00000140931.15 0.184786 0.066834 ENSG00000140931
FKBP15 ENSG00000119321.4 0.148976 0.066407 ENSG00000119321
TPPP2 ENSG00000179636.10 0.070158 0.055082 ENSG00000179636
CD300LB ENSG00000178789.4 0.124752 0.069174 ENSG00000178789
HSPA2 ENSG00000126803.8 0.063494 0.04474 ENSG00000126803
ITPA ENSG00000125877.7 0.289628 0.075158 ENSG00000125877
SIRT1 ENSG00000096717.7 0.217512 0.068823 ENSG00000096717
TTC26 ENSG00000105948.9 0.090243 0.060161 ENSG00000105948
F5 ENSG00000198734.6 0.233429 0.074767 ENSG00000198734
RP3-402G11.5 ENSG00000073169.9 0.052537 0.052868 ENSG00000073169
HOXD13 ENSG00000128714.5 0.126063 0.068789 ENSG00000128714
PCDH8 ENSG00000136099.9 0.055447 0.049295 ENSG00000136099
OSGIN1 ENSG00000140961.8 0.254084 0.087106 ENSG00000140961
C5orf49 ENSG00000215217.2 0.139565 0.065114 ENSG00000215217
TRO ENSG00000067445.15 0.064151 0.055699 ENSG00000067445
SEC23B ENSG00000101310.10 0.053349 0.046986 ENSG00000101310
REP15 ENSG00000174236.2 0.296261 0.087934 ENSG00000174236
CDK2AP1 ENSG00000111328.2 0.260978 0.068719 ENSG00000111328
C13orf45 ENSG00000178734.4 0.061418 0.048085 ENSG00000178734
C19orf66 ENSG00000130813.13 0.110534 0.06173 ENSG00000130813
PYY ENSG00000131096.6 0.082549 0.058272 ENSG00000131096
ZDHHC13 ENSG00000177054.9 0.167039 0.07198 ENSG00000177054
RP13-996F3.5 ENSG00000215749.8 0.156791 0.086255 ENSG00000215749
LINGO2 ENSG00000174482.6 0.12564 0.060342 ENSG00000174482
KCTD2 ENSG00000180901.6 0.087317 0.058772 ENSG00000180901
SLC25A40 ENSG00000075303.8 0.077997 0.052163 ENSG00000075303
ATF6 ENSG00000118217.5 0.12769 0.060198 ENSG00000118217
CDKN2B ENSG00000147883.9 0.186634 0.07041 ENSG00000147883
MPG ENSG00000103152.7 0.101185 0.062812 ENSG00000103152
IBA57 ENSG00000181873.8 0.152869 0.057009 ENSG00000181873
HIGD2A ENSG00000146066.2 0.220548 0.0676 ENSG00000146066
NRBP2 ENSG00000185189.11 0.089578 0.056785 ENSG00000185189
VSTM5 ENSG00000214376.5 0.055026 0.048065 ENSG00000214376
SNX7 ENSG00000162627.12 0.263999 0.077159 ENSG00000162627
LHFP ENSG00000183722.7 0.052498 0.05269 ENSG00000183722
GALC ENSG00000054983.12 0.066886 0.055485 ENSG00000054983
ZNF329 ENSG00000181894.10 0.065133 0.047798 ENSG00000181894
TMEM165 ENSG00000134851.7 0.074477 0.051017 ENSG00000134851
SUPT20H ENSG00000102710.15 0.233417 0.068925 ENSG00000102710
JHDM1D ENSG00000006459.6 0.050677 0.055153 ENSG00000006459
PARP6 ENSG00000137817.12 0.060545 0.047042 ENSG00000137817
LILRA3 ENSG00000170866.7 0.516112 0.073926 ENSG00000170866
TMEM140 ENSG00000146859.5 0.073124 0.05308 ENSG00000146859
MSH3 ENSG00000113318.9 0.360631 0.070289 ENSG00000113318
OLFM4 ENSG00000102837.6 0.114232 0.067546 ENSG00000102837
TEX30 ENSG00000151287.12 0.094939 0.057747 ENSG00000151287
CPNE2 ENSG00000140848.12 0.054743 0.061169 ENSG00000140848
MICALCL ENSG00000133808.4 0.217741 0.090429 ENSG00000133808
SPNS1 ENSG00000169682.13 0.192639 0.07059 ENSG00000169682
TCAIM ENSG00000179152.14 0.064621 0.043127 ENSG00000179152
GATM ENSG00000171766.11 0.155048 0.059348 ENSG00000171766
CNN2 ENSG00000064666.10 0.29018 0.079547 ENSG00000064666
FZD1 ENSG00000157240.2 0.106555 0.066959 ENSG00000157240
ERMP1 ENSG00000099219.9 0.247908 0.078599 ENSG00000099219
NPIPB6 ENSG00000198156.6 0.111684 0.050165 ENSG00000198156
BBS2 ENSG00000125124.7 0.332859 0.072759 ENSG00000125124
PPP2CA ENSG00000113575.5 0.105353 0.053712 ENSG00000113575
GLUD1 ENSG00000148672.7 0.063124 0.046494 ENSG00000148672
IGSF11 ENSG00000144847.8 0.297195 0.079502 ENSG00000144847
MS4A14 ENSG00000166928.6 0.227614 0.065753 ENSG00000166928
C5orf63 ENSG00000164241.9 0.107934 0.063087 ENSG00000164241
METTL13 ENSG00000010165.14 0.139102 0.054904 ENSG00000010165
GGT1 ENSG00000100031.14 0.092935 0.064637 ENSG00000100031
PEX6 ENSG00000124587.9 0.69617 0.049011 ENSG00000124587
LYRM5 ENSG00000205707.6 0.224661 0.066936 ENSG00000205707
PLXDC2 ENSG00000120594.11 0.079059 0.056944 ENSG00000120594
CPT1B ENSG00000205560.8 0.102584 0.057095 ENSG00000205560
TTC38 ENSG00000075234.12 0.380012 0.079364 ENSG00000075234
C1orf233 ENSG00000228594.1 0.074384 0.053125 ENSG00000228594
CAPRIN2 ENSG00000110888.13 0.072326 0.047115 ENSG00000110888
CFHR3 ENSG00000116785.9 0.063824 0.044743 ENSG00000116785
ZBTB5 ENSG00000168795.4 0.075877 0.051937 ENSG00000168795
SIMC1 ENSG00000170085.13 0.179109 0.070265 ENSG00000170085
IFNGR2 ENSG00000159128.10 0.055008 0.062301 ENSG00000159128
ADCY8 ENSG00000155897.5 0.085807 0.057416 ENSG00000155897
DNAJB5 ENSG00000137094.10 0.099631 0.048722 ENSG00000137094
LATS1 ENSG00000131023.8 0.073357 0.055965 ENSG00000131023
BTBD9 ENSG00000183826.12 0.09194 0.054882 ENSG00000183826
AC006126.3 ENSG00000266958.1 0.070624 0.056177 ENSG00000266958
GLG1 ENSG00000090863.7 0.141424 0.072562 ENSG00000090863
SERINC3 ENSG00000132824.9 0.065748 0.058331 ENSG00000132824
ATP5SL ENSG00000105341.14 0.055782 0.053455 ENSG00000105341
EFCAB14 ENSG00000159658.6 0.05541 0.041966 ENSG00000159658
BEAN1 ENSG00000166546.9 0.125542 0.057138 ENSG00000166546
LAMP5 ENSG00000125869.5 0.116336 0.065569 ENSG00000125869
AC104667.3 ENSG00000234949.2 0.069448 0.048682 ENSG00000234949
F10 ENSG00000126218.7 0.06553 0.048799 ENSG00000126218
EID3 ENSG00000255150.1 0.102155 0.069704 ENSG00000255150
GPR45 ENSG00000135973.1 0.096073 0.055524 ENSG00000135973
KRT74 ENSG00000170484.5 0.066701 0.055133 ENSG00000170484
B3GALNT2 ENSG00000162885.7 0.193039 0.068933 ENSG00000162885
PCDHAC1 ENSG00000248383.3 0.058201 0.049987 ENSG00000248383
ACP5 ENSG00000102575.6 0.238754 0.068811 ENSG00000102575
ADAMTS16 ENSG00000145536.11 0.085081 0.051894 ENSG00000145536
DOCK1 ENSG00000150760.8 0.054274 0.047409 ENSG00000150760
LHFPL4 ENSG00000156959.7 0.102686 0.060216 ENSG00000156959
GCNT3 ENSG00000140297.8 0.091468 0.058851 ENSG00000140297
DUSP18 ENSG00000167065.9 0.274116 0.070131 ENSG00000167065
UNC13C ENSG00000137766.12 0.062382 0.055645 ENSG00000137766
TMOD2 ENSG00000128872.5 0.089472 0.047849 ENSG00000128872
ZNF302 ENSG00000089335.16 0.281783 0.072333 ENSG00000089335
XAB2 ENSG00000076924.7 0.16586 0.077084 ENSG00000076924
AP000350.4 ENSG00000218537.1 0.494075 0.067469 ENSG00000218537
HHLA2 ENSG00000114455.9 0.076477 0.047459 ENSG00000114455
DDX3Y ENSG00000067048.12 0.069934 0.063254 ENSG00000067048
ANKRD11 ENSG00000167522.10 0.095053 0.052348 ENSG00000167522
RALGAPA2 ENSG00000188559.8 0.088869 0.050923 ENSG00000188559
TMC2 ENSG00000149488.11 0.07142 0.053299 ENSG00000149488
MYSM1 ENSG00000162601.5 0.062289 0.051487 ENSG00000162601
FOXI1 ENSG00000168269.7 0.134479 0.067811 ENSG00000168269
CDKN1A ENSG00000124762.9 0.087282 0.054796 ENSG00000124762
GTF2A2 ENSG00000140307.6 0.13038 0.05633 ENSG00000140307
CLSPN ENSG00000092853.9 0.054894 0.054769 ENSG00000092853
ATP6AP1L ENSG00000205464.7 0.393531 0.070848 ENSG00000205464
DAPK3 ENSG00000167657.7 0.067721 0.061633 ENSG00000167657
SRXN1 ENSG00000271303.1 0.163508 0.085518 ENSG00000271303
ENPP4 ENSG00000001561.6 0.099563 0.053076 ENSG00000001561
HOXB3 ENSG00000120093.7 0.140814 0.058077 ENSG00000120093
ELL ENSG00000105656.7 0.143965 0.059064 ENSG00000105656
UBE2E3 ENSG00000170035.11 0.191653 0.06667 ENSG00000170035
KANK2 ENSG00000197256.6 0.375043 0.074364 ENSG00000197256
RWDD2A ENSG00000013392.6 0.121095 0.062078 ENSG00000013392
DUSP14 ENSG00000161326.8 0.279691 0.067686 ENSG00000161326
PLEKHA7 ENSG00000166689.10 0.059855 0.045906 ENSG00000166689
AASDH ENSG00000157426.9 0.192459 0.069398 ENSG00000157426
DZIP3 ENSG00000198919.8 0.195828 0.058113 ENSG00000198919
CCDC155 ENSG00000161609.5 0.094235 0.062637 ENSG00000161609
SEPT8 ENSG00000164402.9 0.090306 0.060266 ENSG00000164402
ABCA10 ENSG00000154263.13 0.077568 0.057523 ENSG00000154263
CST7 ENSG00000077984.4 0.485999 0.080983 ENSG00000077984
PHACTR1 ENSG00000112137.12 0.068335 0.061275 ENSG00000112137
ASRGL1 ENSG00000162174.8 0.176765 0.063717 ENSG00000162174
UGT2A3 ENSG00000135220.6 0.141627 0.065742 ENSG00000135220
WDR63 ENSG00000162643.8 0.069333 0.04994 ENSG00000162643
REG3A ENSG00000172016.11 0.09167 0.065812 ENSG00000172016
F11 ENSG00000088926.9 0.067429 0.051131 ENSG00000088926
ZNF197 ENSG00000186448.10 0.11093 0.054871 ENSG00000186448
TMCO3 ENSG00000150403.13 0.097192 0.058231 ENSG00000150403
PRDM5 ENSG00000138738.6 0.344359 0.07136 ENSG00000138738
LMBR1L ENSG00000139636.11 0.065188 0.046743 ENSG00000139636
DIEXF ENSG00000117597.13 0.144237 0.05641 ENSG00000117597
ZNF814 ENSG00000204514.5 0.278781 0.070188 ENSG00000204514
ZNF549 ENSG00000121406.4 0.075981 0.057068 ENSG00000121406
ARMC10 ENSG00000170632.9 0.150941 0.063904 ENSG00000170632
PTK2 ENSG00000169398.15 0.064955 0.06203 ENSG00000169398
INSIG2 ENSG00000125629.10 0.095157 0.050966 ENSG00000125629
RP11-59H1.3 ENSG00000255661.2 0.096281 0.067106 ENSG00000255661
THSD1 ENSG00000136114.11 0.05428 0.038609 ENSG00000136114
FANCG ENSG00000221829.5 0.098034 0.058583 ENSG00000221829
DBF4B ENSG00000161692.13 0.316859 0.074183 ENSG00000161692
GALK2 ENSG00000156958.10 0.091484 0.043725 ENSG00000156958
FNDC4 ENSG00000115226.5 0.071298 0.052556 ENSG00000115226
ARL5B ENSG00000165997.4 0.050179 0.041192 ENSG00000165997
PPFIA4 ENSG00000143847.11 0.166278 0.068432 ENSG00000143847
TEAD2 ENSG00000074219.9 0.114147 0.060797 ENSG00000074219
MCC ENSG00000171444.13 0.193537 0.067199 ENSG00000171444
SPACA4 ENSG00000177202.1 0.072721 0.054173 ENSG00000177202
BBS7 ENSG00000138686.5 0.057293 0.048074 ENSG00000138686
GSTM5 ENSG00000134201.6 0.225406 0.078566 ENSG00000134201
PDCD6IP ENSG00000170248.9 0.222095 0.066105 ENSG00000170248
