AssociatedGeneName EnsemblGeneID h2.SkinSunExposedLowerleg se.SkinSunExposedLowerleg ensid
ZC3HAV1L ENSG00000146858.7 0.058254 0.04698 ENSG00000146858
SCGB2A1 ENSG00000124939.4 0.165105 0.069952 ENSG00000124939
CLEC4D ENSG00000166527.3 0.132922 0.072289 ENSG00000166527
HSD17B13 ENSG00000170509.7 0.247535 0.075712 ENSG00000170509
KANSL3 ENSG00000114982.13 0.053657 0.059211 ENSG00000114982
DTX4 ENSG00000110042.3 0.073708 0.048505 ENSG00000110042
CGB7 ENSG00000196337.6 0.056173 0.053247 ENSG00000196337
SLC39A11 ENSG00000133195.7 0.153874 0.086449 ENSG00000133195
WNT10B ENSG00000169884.9 0.094105 0.062365 ENSG00000169884
APOE ENSG00000130203.5 0.072191 0.064076 ENSG00000130203
CYP4F22 ENSG00000171954.7 0.106033 0.063985 ENSG00000171954
C10orf82 ENSG00000165863.12 0.078943 0.060329 ENSG00000165863
DSE ENSG00000111817.12 0.079724 0.054074 ENSG00000111817
DGKD ENSG00000077044.5 0.119806 0.058018 ENSG00000077044
SRRM1 ENSG00000133226.12 0.054616 0.051431 ENSG00000133226
KCNS1 ENSG00000124134.4 0.050096 0.062594 ENSG00000124134
DBNDD1 ENSG00000003249.9 0.093612 0.059062 ENSG00000003249
AGPS ENSG00000018510.8 0.141006 0.070643 ENSG00000018510
SLCO1B3 ENSG00000111700.8 0.074024 0.058956 ENSG00000111700
CEP170B ENSG00000099814.11 0.07196 0.047592 ENSG00000099814
TAPT1 ENSG00000169762.12 0.166354 0.073829 ENSG00000169762
MPND ENSG00000008382.11 0.063576 0.052698 ENSG00000008382
ATP8B3 ENSG00000130270.11 0.093909 0.076623 ENSG00000130270
RNF149 ENSG00000163162.4 0.08971 0.063981 ENSG00000163162
ITGAM ENSG00000169896.12 0.117404 0.067139 ENSG00000169896
RGS18 ENSG00000150681.5 0.052977 0.040334 ENSG00000150681
KCNJ2 ENSG00000123700.4 0.123805 0.069679 ENSG00000123700
MYO3B ENSG00000071909.14 0.112701 0.062827 ENSG00000071909
EN2 ENSG00000164778.4 0.106164 0.069645 ENSG00000164778
THEM6 ENSG00000130193.7 0.076807 0.058172 ENSG00000130193
NUP155 ENSG00000113569.11 0.150198 0.075254 ENSG00000113569
TOMM20 ENSG00000173726.6 0.056259 0.05605 ENSG00000173726
EIF3B ENSG00000106263.13 0.062875 0.049016 ENSG00000106263
USB1 ENSG00000103005.7 0.06414 0.060102 ENSG00000103005
AREGB ENSG00000205595.3 0.063414 0.055522 ENSG00000205595
NR2E1 ENSG00000112333.7 0.145976 0.070997 ENSG00000112333
SLC25A41 ENSG00000181240.9 0.458725 0.078599 ENSG00000181240
MLEC ENSG00000110917.3 0.097889 0.057367 ENSG00000110917
STK38L ENSG00000211455.3 0.120281 0.063217 ENSG00000211455
NARF ENSG00000141562.12 0.153616 0.074624 ENSG00000141562
FAM188A ENSG00000148481.9 0.112283 0.072157 ENSG00000148481
CDK5RAP1 ENSG00000101391.15 0.061507 0.055482 ENSG00000101391
SFRP5 ENSG00000120057.4 0.061719 0.061396 ENSG00000120057
LUC7L3 ENSG00000108848.11 0.121848 0.071251 ENSG00000108848
IQCG ENSG00000114473.9 0.070884 0.046624 ENSG00000114473
FAM180B ENSG00000196666.3 0.067783 0.047316 ENSG00000196666
GOLGA8M ENSG00000188626.5 0.112948 0.067559 ENSG00000188626
LIF ENSG00000128342.4 0.053705 0.042163 ENSG00000128342
IRS2 ENSG00000185950.7 0.075545 0.070845 ENSG00000185950
CD207 ENSG00000116031.7 0.064301 0.055417 ENSG00000116031
HTATIP2 ENSG00000109854.9 0.119357 0.071729 ENSG00000109854
KRBA1 ENSG00000133619.13 0.085167 0.050894 ENSG00000133619
FNDC3B ENSG00000075420.8 0.079878 0.050826 ENSG00000075420
CERKL ENSG00000188452.9 0.119474 0.058347 ENSG00000188452
PMFBP1 ENSG00000118557.11 0.102776 0.057142 ENSG00000118557
HOGA1 ENSG00000241935.4 0.061359 0.057619 ENSG00000241935
TMEM8A ENSG00000129925.6 0.05763 0.060473 ENSG00000129925
GLUL ENSG00000135821.11 0.055215 0.046566 ENSG00000135821
UBTD2 ENSG00000168246.5 0.052302 0.058447 ENSG00000168246
NFATC1 ENSG00000131196.13 0.079279 0.056129 ENSG00000131196
PAN3 ENSG00000152520.9 0.130897 0.064868 ENSG00000152520
AHCYL2 ENSG00000158467.12 0.075715 0.052517 ENSG00000158467
NXN ENSG00000167693.12 0.096332 0.061426 ENSG00000167693
PALLD ENSG00000129116.13 0.082207 0.065839 ENSG00000129116
C9orf41 ENSG00000156017.8 0.075014 0.062182 ENSG00000156017
AHCYL1 ENSG00000168710.13 0.113699 0.065455 ENSG00000168710
FAM21A ENSG00000099290.11 0.104806 0.059134 ENSG00000099290
TMEM243 ENSG00000135185.7 0.065138 0.04355 ENSG00000135185
HCK ENSG00000101336.8 0.0604 0.066679 ENSG00000101336
RELT ENSG00000054967.8 0.05596 0.052719 ENSG00000054967
HEY1 ENSG00000164683.12 0.079901 0.06733 ENSG00000164683
TASP1 ENSG00000089123.11 0.059549 0.051306 ENSG00000089123
ZNF841 ENSG00000197608.7 0.061321 0.065299 ENSG00000197608
NRXN3 ENSG00000021645.13 0.085243 0.057589 ENSG00000021645
ZNF468 ENSG00000204604.5 0.054807 0.058786 ENSG00000204604
CHRM3 ENSG00000133019.7 0.069555 0.070234 ENSG00000133019
ZDHHC17 ENSG00000186908.10 0.050916 0.053799 ENSG00000186908
FAM115A ENSG00000198420.5 0.050793 0.038977 ENSG00000198420
NKX3-2 ENSG00000109705.7 0.124807 0.066865 ENSG00000109705
PXT1 ENSG00000179165.9 0.126673 0.070792 ENSG00000179165
ZNF746 ENSG00000181220.11 0.241794 0.079126 ENSG00000181220
SURF1 ENSG00000148290.5 0.099354 0.07783 ENSG00000148290
KIAA1958 ENSG00000165185.10 0.056423 0.044862 ENSG00000165185
TMEM11 ENSG00000178307.5 0.084063 0.053847 ENSG00000178307
FSTL3 ENSG00000070404.5 0.103151 0.07527 ENSG00000070404
DLGAP3 ENSG00000116544.7 0.108406 0.073865 ENSG00000116544
CLEC18A ENSG00000157322.12 0.159933 0.072856 ENSG00000157322
DTL ENSG00000143476.13 0.076065 0.060107 ENSG00000143476
ACTR8 ENSG00000113812.9 0.104611 0.06886 ENSG00000113812
CDYL2 ENSG00000166446.9 0.055169 0.063753 ENSG00000166446
GALNT3 ENSG00000115339.9 0.061779 0.049702 ENSG00000115339
XRN2 ENSG00000088930.6 0.096301 0.057582 ENSG00000088930
CDPF1 ENSG00000205643.6 0.069262 0.062641 ENSG00000205643
CDKL1 ENSG00000100490.5 0.109871 0.065851 ENSG00000100490
JOSD1 ENSG00000100221.6 0.057496 0.048015 ENSG00000100221
RTDR1 ENSG00000100218.7 0.064722 0.052764 ENSG00000100218
HEATR5B ENSG00000008869.7 0.082319 0.056722 ENSG00000008869
KCNK1 ENSG00000135750.10 0.121182 0.073474 ENSG00000135750
PLN ENSG00000198523.5 0.132424 0.071366 ENSG00000198523
METTL15 ENSG00000169519.15 0.074625 0.04664 ENSG00000169519
EAF1 ENSG00000144597.9 0.066358 0.055636 ENSG00000144597
SLC27A2 ENSG00000140284.6 0.094944 0.064108 ENSG00000140284
PXMP2 ENSG00000176894.5 0.128447 0.065851 ENSG00000176894
SLC52A3 ENSG00000101276.10 0.13607 0.075127 ENSG00000101276
BACH1 ENSG00000156273.11 0.120945 0.06644 ENSG00000156273
RASSF4 ENSG00000107551.15 0.051535 0.038534 ENSG00000107551
SPEN ENSG00000065526.6 0.076161 0.056724 ENSG00000065526
BMP8A ENSG00000183682.7 0.063471 0.053059 ENSG00000183682
PTS ENSG00000150787.3 0.102819 0.066791 ENSG00000150787
OAF ENSG00000184232.4 0.160085 0.077929 ENSG00000184232
TSC22D4 ENSG00000166925.4 0.051761 0.046271 ENSG00000166925
RABGAP1L ENSG00000152061.17 0.09025 0.052328 ENSG00000152061
NOP58 ENSG00000055044.6 0.073301 0.053881 ENSG00000055044
RNF165 ENSG00000141622.9 0.054507 0.072869 ENSG00000141622
ZNF473 ENSG00000142528.11 0.10383 0.076866 ENSG00000142528
TMEM60 ENSG00000135211.5 0.083333 0.056607 ENSG00000135211
CREG1 ENSG00000143162.7 0.057152 0.048962 ENSG00000143162
IL27RA ENSG00000104998.2 0.057176 0.053592 ENSG00000104998
TRIM8 ENSG00000171206.8 0.118729 0.068001 ENSG00000171206
REPS1 ENSG00000135597.14 0.085578 0.073458 ENSG00000135597
AP5B1 ENSG00000254470.2 0.05013 0.051162 ENSG00000254470
ANKRD16 ENSG00000134461.11 0.089748 0.061788 ENSG00000134461
POLR3GL ENSG00000121851.8 0.066866 0.05066 ENSG00000121851
ATP1B1 ENSG00000143153.7 0.083267 0.062207 ENSG00000143153
AATF ENSG00000108270.6 0.129573 0.072245 ENSG00000108270
RACGAP1 ENSG00000161800.8 0.075045 0.049905 ENSG00000161800
RAB36 ENSG00000100228.8 0.113262 0.068929 ENSG00000100228
GTF2F1 ENSG00000125651.9 0.057511 0.065417 ENSG00000125651
BIRC7 ENSG00000101197.8 0.079051 0.049173 ENSG00000101197
CDC42SE1 ENSG00000197622.8 0.050651 0.054971 ENSG00000197622
TAC3 ENSG00000166863.7 0.128559 0.071613 ENSG00000166863
LIN7C ENSG00000148943.7 0.056882 0.047662 ENSG00000148943
HOXD3 ENSG00000128652.7 0.070799 0.06321 ENSG00000128652
SF3B1 ENSG00000115524.10 0.075324 0.052047 ENSG00000115524
RAB7A ENSG00000075785.8 0.096452 0.057023 ENSG00000075785
UBA52 ENSG00000221983.3 0.052209 0.048766 ENSG00000221983
PTGDR2 ENSG00000183134.4 0.058652 0.043331 ENSG00000183134
GDE1 ENSG00000006007.7 0.114061 0.064311 ENSG00000006007
PKHD1 ENSG00000170927.10 0.168893 0.064261 ENSG00000170927
TNFRSF18 ENSG00000186891.9 0.051735 0.049238 ENSG00000186891
SLC7A1 ENSG00000139514.8 0.130681 0.077511 ENSG00000139514
TCEA1 ENSG00000187735.8 0.054452 0.05274 ENSG00000187735
MRVI1 ENSG00000072952.14 0.050476 0.049083 ENSG00000072952
HAUS6 ENSG00000147874.6 0.053306 0.052095 ENSG00000147874
GPD2 ENSG00000115159.11 0.054639 0.050046 ENSG00000115159
NPIPB7 ENSG00000233232.2 0.143399 0.065079 ENSG00000233232
SLC44A2 ENSG00000129353.10 0.146928 0.066581 ENSG00000129353
AFAP1L2 ENSG00000169129.10 0.087631 0.068105 ENSG00000169129
ZSCAN5A ENSG00000131848.5 0.060153 0.056475 ENSG00000131848
PLA2G15 ENSG00000103066.8 0.064424 0.045245 ENSG00000103066
ZNF7 ENSG00000147789.11 0.238288 0.084656 ENSG00000147789
ANAPC4 ENSG00000053900.6 0.099077 0.067535 ENSG00000053900
CACNB1 ENSG00000067191.11 0.057017 0.04968 ENSG00000067191
SMDT1 ENSG00000183172.7 0.297339 0.080404 ENSG00000183172
PDE4C ENSG00000105650.16 0.056039 0.049084 ENSG00000105650
MYOM2 ENSG00000036448.5 0.118974 0.068856 ENSG00000036448
OVGP1 ENSG00000085465.11 0.051772 0.042974 ENSG00000085465
NAALADL1 ENSG00000168060.10 0.124047 0.062483 ENSG00000168060
KIDINS220 ENSG00000134313.10 0.103765 0.073777 ENSG00000134313
PHYH ENSG00000107537.9 0.11562 0.076207 ENSG00000107537
NDRG2 ENSG00000165795.16 0.167605 0.075102 ENSG00000165795
IL31RA ENSG00000164509.9 0.059553 0.039868 ENSG00000164509
FBXO9 ENSG00000112146.11 0.111755 0.064582 ENSG00000112146
TEPP ENSG00000159648.7 0.083392 0.057853 ENSG00000159648
ALS2CL ENSG00000178038.12 0.060693 0.04315 ENSG00000178038
PPDPF ENSG00000125534.5 0.20164 0.082918 ENSG00000125534
TMEM87B ENSG00000153214.5 0.062613 0.043545 ENSG00000153214
INO80C ENSG00000153391.11 0.071677 0.061135 ENSG00000153391
CAPN8 ENSG00000203697.7 0.128174 0.06717 ENSG00000203697
ACKR5 ENSG00000121797.9 0.079188 0.05542 ENSG00000121797
TXNRD2 ENSG00000184470.15 0.069901 0.058358 ENSG00000184470
MACROD2 ENSG00000172264.12 0.153586 0.08531 ENSG00000172264
CRYL1 ENSG00000165475.9 0.084798 0.058261 ENSG00000165475
FAM153B ENSG00000182230.7 0.587639 0.070103 ENSG00000182230
SCPEP1 ENSG00000121064.8 0.126251 0.072667 ENSG00000121064
DDX59 ENSG00000118197.9 0.120499 0.063861 ENSG00000118197
MRPL37 ENSG00000116221.11 0.05644 0.053706 ENSG00000116221
DDX49 ENSG00000105671.7 0.101314 0.064753 ENSG00000105671
MYL9 ENSG00000101335.5 0.123542 0.075564 ENSG00000101335
SLFN13 ENSG00000154760.9 0.069493 0.05957 ENSG00000154760
HNF4A ENSG00000101076.11 0.054293 0.061338 ENSG00000101076
EXOC1 ENSG00000090989.13 0.073618 0.053832 ENSG00000090989
SPG7 ENSG00000197912.9 0.078116 0.05643 ENSG00000197912
IP6K2 ENSG00000068745.10 0.056032 0.046622 ENSG00000068745
CCDC39 ENSG00000145075.7 0.065303 0.066032 ENSG00000145075
TENM4 ENSG00000149256.10 0.066547 0.070522 ENSG00000149256
FRY ENSG00000073910.15 0.055784 0.058979 ENSG00000073910
ANKRD46 ENSG00000186106.7 0.063283 0.05721 ENSG00000186106
RPS3 ENSG00000149273.10 0.105652 0.063385 ENSG00000149273
ADCY7 ENSG00000121281.8 0.126043 0.072664 ENSG00000121281
SUGT1 ENSG00000165416.9 0.10326 0.066915 ENSG00000165416
S100P ENSG00000163993.6 0.057877 0.07116 ENSG00000163993
DDIT4 ENSG00000168209.4 0.051956 0.059074 ENSG00000168209
SOX6 ENSG00000110693.11 0.051256 0.048962 ENSG00000110693
C1orf63 ENSG00000117616.13 0.132746 0.073677 ENSG00000117616
SEPT10 ENSG00000186522.10 0.082114 0.053064 ENSG00000186522
LIMCH1 ENSG00000064042.13 0.078929 0.062522 ENSG00000064042
MAP1LC3B2 ENSG00000171471.5 0.071002 0.054402 ENSG00000171471
FAM213A ENSG00000122378.9 0.091018 0.054102 ENSG00000122378
WDR75 ENSG00000115368.5 0.082978 0.048948 ENSG00000115368
ARL4D ENSG00000175906.4 0.145265 0.062997 ENSG00000175906
DNTTIP1 ENSG00000101457.8 0.129002 0.079879 ENSG00000101457
LRRC3DN ENSG00000269430.1 0.054493 0.046785 ENSG00000269430
CCNYL1 ENSG00000163249.5 0.060736 0.052856 ENSG00000163249
ALDH3B2 ENSG00000132746.10 0.059834 0.048242 ENSG00000132746
RFC5 ENSG00000111445.9 0.065462 0.049355 ENSG00000111445
GLT1D1 ENSG00000151948.7 0.081667 0.081498 ENSG00000151948
HRCT1 ENSG00000196196.2 0.142567 0.072482 ENSG00000196196
AGMAT ENSG00000116771.5 0.051065 0.055181 ENSG00000116771
RD3 ENSG00000198570.5 0.089572 0.060345 ENSG00000198570
C12orf54 ENSG00000177627.5 0.11317 0.059698 ENSG00000177627
CNTN1 ENSG00000018236.10 0.668398 0.056524 ENSG00000018236
DOCK4 ENSG00000128512.15 0.091698 0.062154 ENSG00000128512
VSTM4 ENSG00000165633.7 0.129085 0.061787 ENSG00000165633
DMRTA1 ENSG00000176399.2 0.312512 0.084081 ENSG00000176399
TSPO ENSG00000100300.13 0.121579 0.068499 ENSG00000100300
CIAPIN1 ENSG00000005194.10 0.052478 0.065258 ENSG00000005194
NUDT19 ENSG00000213965.3 0.063712 0.054552 ENSG00000213965
UPK1B ENSG00000114638.3 0.121782 0.065912 ENSG00000114638
FAM171A1 ENSG00000148468.12 0.073037 0.05322 ENSG00000148468
MED21 ENSG00000152944.4 0.053757 0.051002 ENSG00000152944
RP11-321C1.1 ENSG00000269964.2 0.072727 0.056674 ENSG00000269964
ARHGAP17 ENSG00000140750.12 0.055857 0.050811 ENSG00000140750
RAP1B ENSG00000127314.13 0.056081 0.044343 ENSG00000127314
UGP2 ENSG00000169764.10 0.056617 0.045825 ENSG00000169764
SHOC2 ENSG00000108061.7 0.129059 0.062745 ENSG00000108061
HYAL4 ENSG00000106302.5 0.068087 0.057817 ENSG00000106302
CTSZ ENSG00000101160.9 0.086386 0.056732 ENSG00000101160
MOB4 ENSG00000115540.10 0.204004 0.07692 ENSG00000115540
VWA3A ENSG00000175267.10 0.066105 0.051536 ENSG00000175267
PXK ENSG00000168297.11 0.073562 0.044814 ENSG00000168297
GSTA3 ENSG00000174156.8 0.152414 0.072388 ENSG00000174156
KIAA0930 ENSG00000100364.13 0.275073 0.087581 ENSG00000100364
EXOSC5 ENSG00000077348.4 0.101917 0.067007 ENSG00000077348
SERINC5 ENSG00000164300.11 0.081384 0.052531 ENSG00000164300
TDRD5 ENSG00000162782.11 0.070786 0.053897 ENSG00000162782
SCUBE1 ENSG00000159307.13 0.067374 0.054537 ENSG00000159307
BPTF ENSG00000171634.12 0.091665 0.072442 ENSG00000171634
LSM10 ENSG00000181817.5 0.054007 0.049984 ENSG00000181817
EML4 ENSG00000143924.14 0.05564 0.049027 ENSG00000143924
TUBG2 ENSG00000037042.8 0.055497 0.045187 ENSG00000037042
PTBP1 ENSG00000011304.12 0.08332 0.059852 ENSG00000011304
FUNDC1 ENSG00000069509.5 0.073885 0.054154 ENSG00000069509
AP1B1 ENSG00000100280.12 0.060136 0.046414 ENSG00000100280
TRIM41 ENSG00000146063.14 0.134544 0.063435 ENSG00000146063
PPCS ENSG00000127125.7 0.063414 0.047982 ENSG00000127125
ZMIZ1 ENSG00000108175.12 0.073683 0.062314 ENSG00000108175
MPP2 ENSG00000108852.10 0.445889 0.073514 ENSG00000108852
USP15 ENSG00000135655.9 0.072932 0.049562 ENSG00000135655
GBX1 ENSG00000164900.4 0.071779 0.066262 ENSG00000164900
ZCCHC9 ENSG00000131732.7 0.06311 0.051363 ENSG00000131732
SPAG5 ENSG00000076382.11 0.050078 0.053737 ENSG00000076382
ASAH1 ENSG00000104763.13 0.059585 0.046933 ENSG00000104763
MUT ENSG00000146085.7 0.19074 0.072519 ENSG00000146085
BCS1L ENSG00000074582.8 0.067258 0.049482 ENSG00000074582
DOC2B ENSG00000262359.1 0.070751 0.056238 ENSG00000262359
STARD3NL ENSG00000010270.9 0.076408 0.070908 ENSG00000010270
ATXN10 ENSG00000130638.11 0.108499 0.06754 ENSG00000130638
LEF1 ENSG00000138795.5 0.063652 0.054484 ENSG00000138795
KIAA2022 ENSG00000050030.8 0.057774 0.054956 ENSG00000050030
DHTKD1 ENSG00000181192.7 0.102853 0.072661 ENSG00000181192
CDC123 ENSG00000151465.9 0.142705 0.072004 ENSG00000151465
F2RL3 ENSG00000127533.3 0.063084 0.06355 ENSG00000127533
SYNJ2BP ENSG00000213463.3 0.080603 0.062508 ENSG00000213463
SSRP1 ENSG00000149136.3 0.05826 0.048124 ENSG00000149136
GUCY1A3 ENSG00000164116.12 0.063334 0.055016 ENSG00000164116
FASN ENSG00000169710.6 0.054708 0.068726 ENSG00000169710
IMPDH1 ENSG00000106348.12 0.243196 0.081908 ENSG00000106348
LMO1 ENSG00000166407.9 0.088141 0.066026 ENSG00000166407
GRAMD4 ENSG00000075240.12 0.222715 0.086409 ENSG00000075240
RARRES2 ENSG00000106538.5 0.054645 0.048039 ENSG00000106538
SPATC1L ENSG00000160284.10 0.086392 0.050257 ENSG00000160284
BCL2 ENSG00000171791.10 0.05741 0.055626 ENSG00000171791
GLI3 ENSG00000106571.8 0.078825 0.059865 ENSG00000106571
PELI3 ENSG00000174516.10 0.057573 0.056354 ENSG00000174516
CLCA2 ENSG00000137975.7 0.07085 0.047722 ENSG00000137975
MAP1S ENSG00000130479.6 0.050626 0.05221 ENSG00000130479
GIMAP8 ENSG00000171115.3 0.077919 0.061397 ENSG00000171115
EFR3B ENSG00000084710.9 0.050522 0.045064 ENSG00000084710
SEL1L3 ENSG00000091490.6 0.092501 0.05263 ENSG00000091490
SPIRE2 ENSG00000204991.6 0.157646 0.061893 ENSG00000204991
TECPR1 ENSG00000205356.5 0.107066 0.056809 ENSG00000205356
USP19 ENSG00000172046.14 0.057673 0.04715 ENSG00000172046
FAXC ENSG00000146267.11 0.054034 0.053142 ENSG00000146267
ZNF134 ENSG00000213762.6 0.095015 0.059012 ENSG00000213762
AKAP10 ENSG00000108599.10 0.105356 0.061906 ENSG00000108599
NUDT12 ENSG00000112874.5 0.11231 0.067945 ENSG00000112874
PVR ENSG00000073008.10 0.056774 0.052824 ENSG00000073008
EFHD2 ENSG00000142634.8 0.06389 0.054207 ENSG00000142634
UQCRFS1 ENSG00000169021.4 0.112943 0.075654 ENSG00000169021
LMO4 ENSG00000143013.8 0.059835 0.061924 ENSG00000143013
STX5 ENSG00000162236.7 0.050905 0.052639 ENSG00000162236
DOCK7 ENSG00000116641.11 0.088653 0.057773 ENSG00000116641
C6orf89 ENSG00000198663.12 0.072449 0.064502 ENSG00000198663
CDK5RAP3 ENSG00000108465.10 0.065505 0.048884 ENSG00000108465
ANKRD30B ENSG00000180777.9 0.066162 0.049895 ENSG00000180777
CCR9 ENSG00000173585.11 0.075426 0.055024 ENSG00000173585
PI4K2B ENSG00000038210.9 0.113379 0.072894 ENSG00000038210
ANO5 ENSG00000171714.10 0.05432 0.058169 ENSG00000171714
ZNF593 ENSG00000142684.7 0.070629 0.053817 ENSG00000142684
KCND3 ENSG00000171385.5 0.073516 0.058727 ENSG00000171385
ADAMTSL5 ENSG00000185761.6 0.095772 0.073203 ENSG00000185761
ASB16 ENSG00000161664.2 0.080779 0.060788 ENSG00000161664
KRTAP19-5 ENSG00000186977.2 0.06473 0.050924 ENSG00000186977
MORN1 ENSG00000116151.9 0.104582 0.070707 ENSG00000116151
SLURP1 ENSG00000126233.1 0.136198 0.059 ENSG00000126233
DTNA ENSG00000134769.17 0.062264 0.053251 ENSG00000134769
FMNL1 ENSG00000184922.9 0.065119 0.04846 ENSG00000184922
GP9 ENSG00000169704.4 0.065558 0.050601 ENSG00000169704
OBSCN ENSG00000154358.15 0.34976 0.080399 ENSG00000154358
RNF24 ENSG00000101236.11 0.093241 0.069216 ENSG00000101236
NAA15 ENSG00000164134.8 0.09825 0.065784 ENSG00000164134
ZNF66 ENSG00000160229.7 0.06713 0.055708 ENSG00000160229
RAB11FIP2 ENSG00000107560.6 0.063927 0.048198 ENSG00000107560
DALRD3 ENSG00000178149.12 0.07484 0.05189 ENSG00000178149
CD164L2 ENSG00000174950.6 0.099922 0.070049 ENSG00000174950
NCAPD2 ENSG00000010292.8 0.051886 0.040486 ENSG00000010292
ANKRD26 ENSG00000107890.12 0.063532 0.054028 ENSG00000107890
ANKRD34A ENSG00000181039.7 0.099743 0.060807 ENSG00000181039
C2orf47 ENSG00000162972.6 0.072439 0.05439 ENSG00000162972
ANKMY2 ENSG00000106524.4 0.07549 0.053019 ENSG00000106524
FAM101B ENSG00000183688.4 0.136224 0.072455 ENSG00000183688
RBM25 ENSG00000119707.9 0.051787 0.056782 ENSG00000119707
AQP3 ENSG00000165272.10 0.061319 0.045656 ENSG00000165272
ASCC1 ENSG00000138303.13 0.057187 0.060005 ENSG00000138303
AC092811.1 ENSG00000203691.2 0.079935 0.062792 ENSG00000203691
CD163 ENSG00000177575.8 0.134558 0.067614 ENSG00000177575
EPB41 ENSG00000159023.14 0.109291 0.056509 ENSG00000159023
APH1B ENSG00000138613.9 0.06929 0.056168 ENSG00000138613
ADSS ENSG00000035687.9 0.061092 0.056923 ENSG00000035687
ERG ENSG00000157554.14 0.07129 0.071155 ENSG00000157554
SMCO2 ENSG00000165935.5 0.118818 0.068044 ENSG00000165935
PDE3A ENSG00000172572.6 0.055039 0.058986 ENSG00000172572
ACOT8 ENSG00000101473.12 0.067267 0.065443 ENSG00000101473
CUL2 ENSG00000108094.10 0.119635 0.059313 ENSG00000108094
TAB1 ENSG00000100324.9 0.06456 0.052179 ENSG00000100324
NHLH1 ENSG00000171786.5 0.064898 0.058446 ENSG00000171786
ALG2 ENSG00000119523.8 0.068108 0.053142 ENSG00000119523
TGM4 ENSG00000163810.7 0.077368 0.060281 ENSG00000163810
FAM133B ENSG00000234545.3 0.06351 0.049859 ENSG00000234545
ARNTL2 ENSG00000029153.10 0.071579 0.062108 ENSG00000029153
SCYL1 ENSG00000142186.11 0.056287 0.04495 ENSG00000142186
TXNDC15 ENSG00000113621.10 0.112967 0.066618 ENSG00000113621
HSPA8 ENSG00000109971.9 0.061638 0.046272 ENSG00000109971
ATP6V0D1 ENSG00000159720.7 0.061328 0.041206 ENSG00000159720
PMS1 ENSG00000064933.12 0.194006 0.078943 ENSG00000064933
ZNF608 ENSG00000168916.11 0.082653 0.062133 ENSG00000168916
IKBIP ENSG00000166130.10 0.085359 0.061465 ENSG00000166130
NKPD1 ENSG00000179846.7 0.062628 0.076327 ENSG00000179846
HSPH1 ENSG00000120694.15 0.107824 0.078492 ENSG00000120694
TLR10 ENSG00000174123.6 0.094638 0.064619 ENSG00000174123
EPB41L4A ENSG00000129595.8 0.18938 0.06611 ENSG00000129595
IFT27 ENSG00000100360.10 0.074602 0.066232 ENSG00000100360
MXD3 ENSG00000213347.6 0.056556 0.051234 ENSG00000213347
STAU1 ENSG00000124214.15 0.094812 0.055499 ENSG00000124214
STON2 ENSG00000140022.5 0.057416 0.064215 ENSG00000140022
YIPF3 ENSG00000137207.7 0.052517 0.057478 ENSG00000137207
ZMAT5 ENSG00000100319.11 0.100972 0.057548 ENSG00000100319
CLDN8 ENSG00000156284.4 0.08252 0.064467 ENSG00000156284
FAM182B ENSG00000175170.10 0.106397 0.061704 ENSG00000175170
COMMD7 ENSG00000149600.6 0.053323 0.057795 ENSG00000149600
GSTA4 ENSG00000170899.6 0.094839 0.05912 ENSG00000170899
AC004381.6 ENSG00000005189.15 0.087768 0.06373 ENSG00000005189
CXXC1 ENSG00000154832.10 0.110598 0.076074 ENSG00000154832
MICAL2 ENSG00000133816.9 0.067273 0.064376 ENSG00000133816
RRNAD1 ENSG00000143303.7 0.05209 0.050047 ENSG00000143303
FSCN2 ENSG00000186765.7 0.084739 0.062552 ENSG00000186765
UBA2 ENSG00000126261.8 0.051375 0.049528 ENSG00000126261
HOMER2 ENSG00000103942.8 0.050196 0.050163 ENSG00000103942
TRIM66 ENSG00000166436.11 0.127065 0.07031 ENSG00000166436
VPS41 ENSG00000006715.11 0.123153 0.061713 ENSG00000006715
SPC24 ENSG00000161888.7 0.096358 0.062552 ENSG00000161888
TRIM27 ENSG00000204713.6 0.075761 0.052753 ENSG00000204713
DCAF6 ENSG00000143164.11 0.070072 0.061559 ENSG00000143164
BRE ENSG00000158019.16 0.057666 0.052091 ENSG00000158019
SULT1A4 ENSG00000213648.6 0.070084 0.058856 ENSG00000213648
RASA3 ENSG00000185989.9 0.074424 0.048751 ENSG00000185989
GPR89B ENSG00000188092.10 0.051317 0.05031 ENSG00000188092
MAPKAPK2 ENSG00000162889.6 0.072781 0.050056 ENSG00000162889
BATF3 ENSG00000123685.4 0.147851 0.074772 ENSG00000123685
ALDH4A1 ENSG00000159423.12 0.053046 0.048037 ENSG00000159423
UGT3A2 ENSG00000168671.5 0.128157 0.063291 ENSG00000168671
MCTP2 ENSG00000140563.10 0.084901 0.061898 ENSG00000140563
LINGO1 ENSG00000169783.8 0.058659 0.049837 ENSG00000169783
MGAM ENSG00000257335.4 0.156949 0.075808 ENSG00000257335
IDS ENSG00000010404.13 0.153239 0.086949 ENSG00000010404
RNGTT ENSG00000111880.11 0.056891 0.051336 ENSG00000111880
FNBP1 ENSG00000187239.12 0.115115 0.06847 ENSG00000187239
RPL23 ENSG00000125691.8 0.090902 0.067356 ENSG00000125691
TSHZ3 ENSG00000121297.6 0.050753 0.044077 ENSG00000121297
