AssociatedGeneName EnsemblGeneID h2.HeartLeftVentricle se.HeartLeftVentricle ensid
CLPP ENSG00000125656.4 0.185489 0.114904 ENSG00000125656
ZNF160 ENSG00000170949.13 0.037491 0.102335 ENSG00000170949
NDUFAF4 ENSG00000123545.5 0.161693 0.084896 ENSG00000123545
PLTP ENSG00000100979.10 0.197472 0.101395 ENSG00000100979
GLTP ENSG00000139433.5 0.011808 0.049901 ENSG00000139433
ZNF180 ENSG00000167384.6 0.087766 0.099492 ENSG00000167384
CDYL ENSG00000153046.13 0.018044 0.068441 ENSG00000153046
HRAS ENSG00000174775.12 0.020329 0.067924 ENSG00000174775
FBXO22 ENSG00000167196.9 0.146075 0.08843 ENSG00000167196
API5 ENSG00000166181.8 0.065762 0.083998 ENSG00000166181
NCOA5 ENSG00000124160.7 0.020567 0.084333 ENSG00000124160
WDR27 ENSG00000184465.11 0.031549 0.050751 ENSG00000184465
LRTOMT ENSG00000184154.8 0.063447 0.075814 ENSG00000184154
GNAO1 ENSG00000087258.9 0.060549 0.081351 ENSG00000087258
HIST2H3D ENSG00000183598.3 0.042526 0.068375 ENSG00000183598
CAMSAP2 ENSG00000118200.10 0.040042 0.086734 ENSG00000118200
PCSK2 ENSG00000125851.5 0.165306 0.10153 ENSG00000125851
SF1 ENSG00000168066.16 0.010064 0.056041 ENSG00000168066
ILDR2 ENSG00000143195.8 0.022006 0.064832 ENSG00000143195
BAI3 ENSG00000135298.9 0.29383 0.105891 ENSG00000135298
SYNRG ENSG00000006114.11 0.351309 0.103878 ENSG00000006114
ARHGAP1 ENSG00000175220.7 0.05201 0.048423 ENSG00000175220
GPR180 ENSG00000152749.7 0.193244 0.104439 ENSG00000152749
MIER1 ENSG00000198160.10 0.108306 0.081941 ENSG00000198160
MAEL ENSG00000143194.8 0.340045 0.103078 ENSG00000143194
KHSRP ENSG00000088247.11 0.018181 0.09413 ENSG00000088247
ZNF460 ENSG00000197714.4 0.027947 0.071017 ENSG00000197714
COX4I1 ENSG00000131143.4 0.080481 0.139263 ENSG00000131143
CHD2 ENSG00000173575.13 0.016512 0.067205 ENSG00000173575
IZUMO1 ENSG00000182264.4 0.343627 0.117262 ENSG00000182264
OARD1 ENSG00000124596.12 0.043283 0.086046 ENSG00000124596
PPIL4 ENSG00000131013.3 0.035506 0.079215 ENSG00000131013
A2M ENSG00000175899.10 0.045762 0.07044 ENSG00000175899
LRGUK ENSG00000155530.2 0.02726 0.063958 ENSG00000155530
BLZF1 ENSG00000117475.9 0.024017 0.070322 ENSG00000117475
CYP2B6 ENSG00000197408.4 0.024728 0.063867 ENSG00000197408
AKR1B1 ENSG00000085662.9 0.447465 0.097433 ENSG00000085662
MFSD1 ENSG00000118855.14 0.020505 0.059696 ENSG00000118855
ORC1 ENSG00000085840.7 0.176256 0.090781 ENSG00000085840
CDH12 ENSG00000154162.9 0.015817 0.063192 ENSG00000154162
FAM8A1 ENSG00000137414.5 0.040135 0.062419 ENSG00000137414
PRKCE ENSG00000171132.9 0.060961 0.067654 ENSG00000171132
C4orf3 ENSG00000164096.10 0.080762 0.064474 ENSG00000164096
FAM219B ENSG00000178761.10 0.106715 0.089753 ENSG00000178761
ULK2 ENSG00000083290.15 0.042639 0.088576 ENSG00000083290
DYRK1B ENSG00000105204.9 0.100766 0.089475 ENSG00000105204
LILRB3 ENSG00000204577.7 0.228103 0.143428 ENSG00000204577
MGST2 ENSG00000085871.4 0.023338 0.078117 ENSG00000085871
EXOSC9 ENSG00000123737.8 0.033313 0.062412 ENSG00000123737
TG ENSG00000042832.7 0.035356 0.094254 ENSG00000042832
OTX2 ENSG00000165588.12 0.235108 0.1134 ENSG00000165588
TMEFF2 ENSG00000144339.7 0.302609 0.106965 ENSG00000144339
P2RX2 ENSG00000187848.8 0.02139 0.055211 ENSG00000187848
CYBRD1 ENSG00000071967.7 0.515556 0.099655 ENSG00000071967
DAPP1 ENSG00000070190.8 0.086137 0.077369 ENSG00000070190
MARC2 ENSG00000117791.11 0.156458 0.091534 ENSG00000117791
SEMA5A ENSG00000112902.7 0.062218 0.092961 ENSG00000112902
TRPV2 ENSG00000187688.10 0.249817 0.125497 ENSG00000187688
NT5C ENSG00000125458.2 0.075586 0.081062 ENSG00000125458
PRSS45 ENSG00000188086.8 0.023087 0.050931 ENSG00000188086
HUS1B ENSG00000188996.4 0.068851 0.070734 ENSG00000188996
DNAJC15 ENSG00000120675.4 0.467922 0.093487 ENSG00000120675
CLPB ENSG00000162129.8 0.062446 0.089096 ENSG00000162129
STX1B ENSG00000099365.5 0.093732 0.069899 ENSG00000099365
DKFZP667F0711 ENSG00000212743.1 0.141169 0.118908 ENSG00000212743
MYO6 ENSG00000196586.9 0.139586 0.082111 ENSG00000196586
MRPS7 ENSG00000125445.6 0.26197 0.097888 ENSG00000125445
DOPEY1 ENSG00000083097.10 0.121247 0.072414 ENSG00000083097
METTL2B ENSG00000165055.10 0.314268 0.104053 ENSG00000165055
NKX6-2 ENSG00000148826.6 0.067447 0.076856 ENSG00000148826
EML3 ENSG00000149499.7 0.068289 0.07344 ENSG00000149499
ZNF668 ENSG00000167394.8 0.018651 0.037765 ENSG00000167394
GZMA ENSG00000145649.7 0.014332 0.047912 ENSG00000145649
DFNB59 ENSG00000204311.7 0.018145 0.053546 ENSG00000204311
PTGIS ENSG00000124212.5 0.03527 0.083341 ENSG00000124212
ARL11 ENSG00000152213.3 0.011086 0.052768 ENSG00000152213
FRMD4B ENSG00000114541.10 0.183431 0.093925 ENSG00000114541
POGK ENSG00000143157.7 0.075839 0.079603 ENSG00000143157
IFRD1 ENSG00000006652.9 0.104087 0.086543 ENSG00000006652
DPP8 ENSG00000074603.14 0.030592 0.057746 ENSG00000074603
DNAJC18 ENSG00000170464.5 0.227335 0.091596 ENSG00000170464
NUFIP2 ENSG00000108256.4 0.015403 0.080338 ENSG00000108256
ZNF552 ENSG00000178935.5 0.02877 0.071914 ENSG00000178935
ANGEL1 ENSG00000013523.5 0.140145 0.096101 ENSG00000013523
NUP85 ENSG00000125450.6 0.414745 0.097192 ENSG00000125450
TRAF6 ENSG00000175104.10 0.077998 0.075019 ENSG00000175104
GOT2 ENSG00000125166.8 0.174432 0.092336 ENSG00000125166
PRKAA2 ENSG00000162409.6 0.044116 0.087737 ENSG00000162409
AQP4 ENSG00000171885.9 0.075 0.092098 ENSG00000171885
PPM1M ENSG00000164088.13 0.223419 0.0954 ENSG00000164088
URGCP ENSG00000106608.12 0.019984 0.071719 ENSG00000106608
ZNF625 ENSG00000257591.1 0.115772 0.091479 ENSG00000257591
ZSWIM7 ENSG00000214941.3 0.125245 0.094384 ENSG00000214941
RASSF7 ENSG00000099849.10 0.035672 0.057107 ENSG00000099849
COPG2 ENSG00000158623.10 0.110158 0.104594 ENSG00000158623
C14orf37 ENSG00000139971.11 0.1209 0.108951 ENSG00000139971
INO80E ENSG00000169592.10 0.14658 0.079768 ENSG00000169592
FAM57A ENSG00000167695.10 0.041458 0.078533 ENSG00000167695
HMGB3 ENSG00000029993.10 0.052937 0.093813 ENSG00000029993
MYB ENSG00000118513.14 0.015712 0.057592 ENSG00000118513
SKIV2L ENSG00000204351.7 0.016482 0.049595 ENSG00000204351
EBPL ENSG00000123179.9 0.286193 0.0938 ENSG00000123179
ZNF84 ENSG00000198040.6 0.015253 0.040783 ENSG00000198040
ZKSCAN7 ENSG00000196345.7 0.057893 0.070726 ENSG00000196345
GPR55 ENSG00000135898.5 0.101792 0.097997 ENSG00000135898
ERI3 ENSG00000117419.10 0.046974 0.072281 ENSG00000117419
MYOM1 ENSG00000101605.8 0.021721 0.064992 ENSG00000101605
RARS ENSG00000113643.4 0.037816 0.086607 ENSG00000113643
ARHGEF10L ENSG00000074964.12 0.337582 0.120737 ENSG00000074964
FAF1 ENSG00000185104.15 0.123667 0.093775 ENSG00000185104
TMEM171 ENSG00000157111.8 0.099652 0.077761 ENSG00000157111
THBS4 ENSG00000113296.10 0.022295 0.073216 ENSG00000113296
NXNL2 ENSG00000130045.11 0.09571 0.079121 ENSG00000130045
RPL3L ENSG00000140986.7 0.105006 0.090234 ENSG00000140986
SULT1E1 ENSG00000109193.6 0.017468 0.050058 ENSG00000109193
PGS1 ENSG00000087157.14 0.01996 0.060065 ENSG00000087157
CYP4B1 ENSG00000142973.8 0.360397 0.107431 ENSG00000142973
MGAT1 ENSG00000131446.11 0.03612 0.053006 ENSG00000131446
USP45 ENSG00000123552.12 0.132974 0.091939 ENSG00000123552
SLC4A3 ENSG00000114923.12 0.08743 0.093171 ENSG00000114923
FAM89A ENSG00000182118.5 0.022829 0.077699 ENSG00000182118
MTIF3 ENSG00000122033.10 0.108279 0.082406 ENSG00000122033
LGI4 ENSG00000153902.9 0.074194 0.091659 ENSG00000153902
CRP ENSG00000132693.8 0.192556 0.103598 ENSG00000132693
HDAC3 ENSG00000171720.4 0.06719 0.0827 ENSG00000171720
FH ENSG00000091483.6 0.086199 0.103762 ENSG00000091483
IFITM5 ENSG00000206013.2 0.011279 0.054355 ENSG00000206013
LY75 ENSG00000054219.9 0.107825 0.077533 ENSG00000054219
RNF122 ENSG00000133874.1 0.010218 0.037796 ENSG00000133874
CD79B ENSG00000007312.8 0.259682 0.109669 ENSG00000007312
IL1RN ENSG00000136689.14 0.026553 0.053966 ENSG00000136689
FAM177B ENSG00000197520.6 0.022333 0.064509 ENSG00000197520
NOXA1 ENSG00000188747.4 0.342404 0.108609 ENSG00000188747
BAI1 ENSG00000181790.6 0.059844 0.080743 ENSG00000181790
GXYLT2 ENSG00000172986.8 0.58904 0.090299 ENSG00000172986
CD5 ENSG00000110448.6 0.081074 0.073136 ENSG00000110448
FMO4 ENSG00000076258.5 0.287936 0.098826 ENSG00000076258
NLRP7 ENSG00000167634.8 0.125676 0.118503 ENSG00000167634
DLG5 ENSG00000151208.12 0.325208 0.103688 ENSG00000151208
DECR1 ENSG00000104325.2 0.011319 0.073673 ENSG00000104325
RGL4 ENSG00000159496.10 0.099041 0.084535 ENSG00000159496
P4HA2 ENSG00000072682.14 0.043187 0.065025 ENSG00000072682
ISY1 ENSG00000240682.5 0.113739 0.08908 ENSG00000240682
AZIN1 ENSG00000155096.9 0.206597 0.101943 ENSG00000155096
FAM101A ENSG00000178882.8 0.059988 0.087266 ENSG00000178882
PACRGL ENSG00000163138.14 0.170623 0.092885 ENSG00000163138
GNPDA2 ENSG00000163281.6 0.355227 0.100216 ENSG00000163281
MTCH2 ENSG00000109919.5 0.01903 0.04041 ENSG00000109919
VPS13A ENSG00000197969.7 0.243765 0.105242 ENSG00000197969
SLC25A24 ENSG00000085491.11 0.133156 0.088294 ENSG00000085491
CHST10 ENSG00000115526.6 0.179844 0.085694 ENSG00000115526
RECQL5 ENSG00000108469.10 0.076604 0.090138 ENSG00000108469
LSM2 ENSG00000204392.6 0.132449 0.08468 ENSG00000204392
NSUN6 ENSG00000241058.1 0.03823 0.061557 ENSG00000241058
RSRC2 ENSG00000111011.13 0.016527 0.047705 ENSG00000111011
FAM185A ENSG00000222011.4 0.037838 0.060671 ENSG00000222011
AC025278.1 ENSG00000204752.3 0.041895 0.095832 ENSG00000204752
UVRAG ENSG00000198382.4 0.093266 0.084739 ENSG00000198382
JMJD1C ENSG00000171988.13 0.057284 0.076267 ENSG00000171988
CSRP1 ENSG00000159176.9 0.288042 0.119058 ENSG00000159176
DIRAS3 ENSG00000162595.4 0.060624 0.082604 ENSG00000162595
ADAM17 ENSG00000151694.8 0.022707 0.046468 ENSG00000151694
CFDP1 ENSG00000153774.4 0.037253 0.06891 ENSG00000153774
ZBTB7A ENSG00000178951.4 0.041624 0.096631 ENSG00000178951
IL1RL1 ENSG00000115602.12 0.04017 0.055848 ENSG00000115602
MAP3K11 ENSG00000173327.3 0.074545 0.071264 ENSG00000173327
INHBA ENSG00000122641.9 0.019365 0.059031 ENSG00000122641
CD274 ENSG00000120217.9 0.06267 0.079688 ENSG00000120217
CSE1L ENSG00000124207.12 0.061909 0.086699 ENSG00000124207
EIF1AD ENSG00000175376.4 0.105967 0.070487 ENSG00000175376
LRRC7 ENSG00000033122.13 0.046288 0.071993 ENSG00000033122
CEP170 ENSG00000143702.11 0.076387 0.074611 ENSG00000143702
RAB33B ENSG00000172007.5 0.157162 0.103024 ENSG00000172007
SPRYD3 ENSG00000167778.4 0.047728 0.073274 ENSG00000167778
TMX4 ENSG00000125827.4 0.263201 0.099295 ENSG00000125827
SUSD4 ENSG00000143502.9 0.403775 0.095276 ENSG00000143502
MAATS1 ENSG00000183833.12 0.061376 0.067249 ENSG00000183833
CPAMD8 ENSG00000160111.8 0.025993 0.086149 ENSG00000160111
ZDHHC1 ENSG00000159714.6 0.063813 0.067398 ENSG00000159714
SPATA5L1 ENSG00000171763.13 0.082934 0.062141 ENSG00000171763
ENTPD3 ENSG00000168032.4 0.090234 0.075024 ENSG00000168032
CCDC125 ENSG00000183323.8 0.093756 0.096266 ENSG00000183323
CPB2 ENSG00000080618.9 0.015544 0.084285 ENSG00000080618
ZDHHC3 ENSG00000163812.9 0.017768 0.070236 ENSG00000163812
KIAA0100 ENSG00000007202.10 0.066337 0.079548 ENSG00000007202
ZC3HAV1L ENSG00000146858.7 0.042188 0.080752 ENSG00000146858
ITGA6 ENSG00000091409.10 0.0488 0.086842 ENSG00000091409
EVI5 ENSG00000067208.10 0.065364 0.049574 ENSG00000067208
ARRDC1 ENSG00000197070.9 0.011565 0.048768 ENSG00000197070
SF3A1 ENSG00000099995.13 0.194417 0.097765 ENSG00000099995
SAMD1 ENSG00000141858.7 0.075713 0.092528 ENSG00000141858
TEKT4 ENSG00000163060.6 0.070893 0.076358 ENSG00000163060
TRAF5 ENSG00000082512.10 0.073232 0.08732 ENSG00000082512
KCMF1 ENSG00000176407.12 0.025542 0.058323 ENSG00000176407
ROM1 ENSG00000149489.4 0.041519 0.077981 ENSG00000149489
C20orf196 ENSG00000171984.10 0.143248 0.123284 ENSG00000171984
HSD17B13 ENSG00000170509.7 0.079088 0.0796 ENSG00000170509
TONSL ENSG00000160949.12 0.105365 0.093193 ENSG00000160949
DTX4 ENSG00000110042.3 0.013273 0.036271 ENSG00000110042
ASF1A ENSG00000111875.6 0.120463 0.077144 ENSG00000111875
APOH ENSG00000091583.6 0.01322 0.043523 ENSG00000091583
C20orf194 ENSG00000088854.11 0.195008 0.107035 ENSG00000088854
SGCD ENSG00000170624.9 0.104473 0.076376 ENSG00000170624
GRINA ENSG00000178719.12 0.019291 0.062635 ENSG00000178719
TMC3 ENSG00000188869.8 0.012166 0.043627 ENSG00000188869
IGF2 ENSG00000167244.12 0.047703 0.075 ENSG00000167244
RORB ENSG00000198963.5 0.016268 0.064469 ENSG00000198963
RAB40B ENSG00000141542.6 0.030894 0.104225 ENSG00000141542
DSE ENSG00000111817.12 0.017796 0.057213 ENSG00000111817
TMEM134 ENSG00000172663.4 0.012288 0.065838 ENSG00000172663
SRRM1 ENSG00000133226.12 0.069228 0.069429 ENSG00000133226
PRIM2 ENSG00000146143.13 0.060613 0.054438 ENSG00000146143
H1FNT ENSG00000187166.1 0.082583 0.068322 ENSG00000187166
ERBB4 ENSG00000178568.9 0.032039 0.059362 ENSG00000178568
TRIM46 ENSG00000163462.13 0.066909 0.065514 ENSG00000163462
KIAA0430 ENSG00000166783.15 0.033679 0.046831 ENSG00000166783
PGLYRP4 ENSG00000163218.10 0.053459 0.060789 ENSG00000163218
DBNDD1 ENSG00000003249.9 0.230882 0.101325 ENSG00000003249
AGPS ENSG00000018510.8 0.096322 0.080206 ENSG00000018510
SLCO1B3 ENSG00000111700.8 0.023138 0.067476 ENSG00000111700
RANBP17 ENSG00000204764.7 0.10982 0.077587 ENSG00000204764
LRRC47 ENSG00000130764.5 0.013054 0.063663 ENSG00000130764
MPND ENSG00000008382.11 0.305366 0.117044 ENSG00000008382
ATP8B3 ENSG00000130270.11 0.036762 0.094179 ENSG00000130270
ARL2BP ENSG00000102931.3 0.265539 0.127381 ENSG00000102931
BRI3 ENSG00000164713.5 0.0724 0.077355 ENSG00000164713
ABCC5 ENSG00000114770.12 0.077805 0.080373 ENSG00000114770
RNF149 ENSG00000163162.4 0.186359 0.10527 ENSG00000163162
DESI1 ENSG00000100418.7 0.026575 0.044864 ENSG00000100418
AMICA1 ENSG00000160593.13 0.01632 0.070388 ENSG00000160593
DSG2 ENSG00000046604.8 0.045238 0.06795 ENSG00000046604
PACS1 ENSG00000175115.7 0.024787 0.073377 ENSG00000175115
CARD8 ENSG00000105483.12 0.194244 0.09916 ENSG00000105483
TEAD3 ENSG00000007866.14 0.073092 0.079517 ENSG00000007866
RPS9 ENSG00000170889.9 0.322206 0.118144 ENSG00000170889
ART4 ENSG00000111339.6 0.043286 0.068111 ENSG00000111339
UBXN10 ENSG00000162543.5 0.02716 0.053845 ENSG00000162543
SH3PXD2B ENSG00000174705.7 0.181875 0.111033 ENSG00000174705
CNRIP1 ENSG00000119865.4 0.254277 0.114567 ENSG00000119865
GPM6B ENSG00000046653.10 0.125254 0.109882 ENSG00000046653
KRTAP5-10 ENSG00000204572.5 0.062088 0.068319 ENSG00000204572
ACTR6 ENSG00000075089.5 0.034775 0.06519 ENSG00000075089
C14orf80 ENSG00000185347.13 0.038815 0.081473 ENSG00000185347
MYO3B ENSG00000071909.14 0.015628 0.066331 ENSG00000071909
IER5L ENSG00000188483.6 0.058622 0.082701 ENSG00000188483
RSPH3 ENSG00000130363.7 0.074792 0.078509 ENSG00000130363
THEM6 ENSG00000130193.7 0.203099 0.095359 ENSG00000130193
TOMM20 ENSG00000173726.6 0.157727 0.111101 ENSG00000173726
ISLR ENSG00000129009.8 0.014077 0.048144 ENSG00000129009
ANKLE2 ENSG00000176915.10 0.030497 0.048924 ENSG00000176915
SCXA ENSG00000188686.2 0.027178 0.057959 ENSG00000188686
ASIC1 ENSG00000110881.7 0.013869 0.055804 ENSG00000110881
GPR155 ENSG00000163328.9 0.092121 0.085094 ENSG00000163328
AREGB ENSG00000205595.3 0.068327 0.076214 ENSG00000205595
SNX4 ENSG00000114520.6 0.014727 0.059018 ENSG00000114520
ATP5I ENSG00000169020.5 0.183432 0.092187 ENSG00000169020
NR2E1 ENSG00000112333.7 0.018346 0.070481 ENSG00000112333
HTR6 ENSG00000158748.3 0.018952 0.067693 ENSG00000158748
MDH1B ENSG00000138400.8 0.01327 0.059044 ENSG00000138400
SLC25A41 ENSG00000181240.9 0.265978 0.12094 ENSG00000181240
C5orf34 ENSG00000172244.4 0.040694 0.054574 ENSG00000172244
MLEC ENSG00000110917.3 0.011695 0.056774 ENSG00000110917
SPTLC3 ENSG00000172296.8 0.197946 0.10705 ENSG00000172296
DAB1 ENSG00000173406.11 0.204834 0.121348 ENSG00000173406
GRM1 ENSG00000152822.9 0.059637 0.070721 ENSG00000152822
TNFSF11 ENSG00000120659.10 0.018071 0.065296 ENSG00000120659
FAM188A ENSG00000148481.9 0.028658 0.066002 ENSG00000148481
ANP32B ENSG00000136938.8 0.020249 0.07733 ENSG00000136938
HAS3 ENSG00000103044.6 0.176071 0.090151 ENSG00000103044
EPS8 ENSG00000151491.8 0.063328 0.086237 ENSG00000151491
AHSG ENSG00000145192.8 0.087513 0.081779 ENSG00000145192
LIF ENSG00000128342.4 0.012975 0.056112 ENSG00000128342
HTATIP2 ENSG00000109854.9 0.143538 0.10994 ENSG00000109854
SEC14L5 ENSG00000103184.7 0.053494 0.069795 ENSG00000103184
CERKL ENSG00000188452.9 0.064203 0.071126 ENSG00000188452
PMFBP1 ENSG00000118557.11 0.058997 0.067408 ENSG00000118557
MGST3 ENSG00000143198.7 0.043978 0.099923 ENSG00000143198
HOGA1 ENSG00000241935.4 0.067604 0.089971 ENSG00000241935
APOBEC3A ENSG00000128383.8 0.078164 0.073668 ENSG00000128383
AGAP8 ENSG00000174194.11 0.146704 0.104201 ENSG00000174194
POLE3 ENSG00000148229.8 0.081365 0.102346 ENSG00000148229
CD86 ENSG00000114013.11 0.031403 0.054792 ENSG00000114013
LPAR6 ENSG00000139679.11 0.01264 0.055831 ENSG00000139679
PSRC1 ENSG00000134222.12 0.051177 0.089938 ENSG00000134222
PCDHA6 ENSG00000081842.13 0.107864 0.074428 ENSG00000081842
FOCAD ENSG00000188352.8 0.062359 0.074229 ENSG00000188352
ILKAP ENSG00000132323.4 0.089782 0.107852 ENSG00000132323
RNASEL ENSG00000135828.7 0.279513 0.111683 ENSG00000135828
HTR1F ENSG00000179097.4 0.079687 0.062529 ENSG00000179097
SYCP1 ENSG00000198765.7 0.065798 0.069509 ENSG00000198765
HMBS ENSG00000256269.2 0.080358 0.082391 ENSG00000256269
COL4A2 ENSG00000134871.13 0.061413 0.106182 ENSG00000134871
PLXNA2 ENSG00000076356.6 0.064385 0.087841 ENSG00000076356
WNT6 ENSG00000115596.3 0.02779 0.06616 ENSG00000115596
SKA2 ENSG00000182628.8 0.070499 0.06172 ENSG00000182628
HSPA12A ENSG00000165868.8 0.016112 0.074109 ENSG00000165868
NXN ENSG00000167693.12 0.125149 0.109701 ENSG00000167693
C9orf41 ENSG00000156017.8 0.048163 0.071723 ENSG00000156017
AHCYL1 ENSG00000168710.13 0.012228 0.055739 ENSG00000168710
FAM21A ENSG00000099290.11 0.658793 0.081081 ENSG00000099290
HSD17B4 ENSG00000133835.10 0.195226 0.092799 ENSG00000133835
CCT5 ENSG00000150753.7 0.05458 0.076108 ENSG00000150753
BANP ENSG00000172530.15 0.113158 0.103577 ENSG00000172530
RNASEH2A ENSG00000104889.4 0.012596 0.05602 ENSG00000104889
POLR2I ENSG00000105258.4 0.030741 0.064851 ENSG00000105258
VEGFB ENSG00000173511.5 0.258494 0.111404 ENSG00000173511
ECE2 ENSG00000145194.13 0.025456 0.072749 ENSG00000145194
SLC35F1 ENSG00000196376.6 0.129214 0.092785 ENSG00000196376
HEY1 ENSG00000164683.12 0.145543 0.107909 ENSG00000164683
NVL ENSG00000143748.13 0.067202 0.084053 ENSG00000143748
RPS27L ENSG00000185088.8 0.293264 0.102546 ENSG00000185088
ZFHX3 ENSG00000140836.10 0.205327 0.120021 ENSG00000140836
GORAB ENSG00000120370.8 0.036996 0.069809 ENSG00000120370
FAM115A ENSG00000198420.5 0.051812 0.077411 ENSG00000198420
CASP4 ENSG00000196954.8 0.062059 0.085149 ENSG00000196954
HNRNPK ENSG00000165119.14 0.04475 0.077913 ENSG00000165119
USE1 ENSG00000053501.8 0.038926 0.084373 ENSG00000053501
SUCLA2 ENSG00000136143.9 0.088618 0.072197 ENSG00000136143
UBTD1 ENSG00000165886.4 0.113393 0.104362 ENSG00000165886
TRPT1 ENSG00000149743.9 0.458682 0.088556 ENSG00000149743
TSPAN15 ENSG00000099282.5 0.583576 0.099309 ENSG00000099282
SH3GLB1 ENSG00000097033.10 0.082377 0.073362 ENSG00000097033
CDC42BPG ENSG00000171219.8 0.127928 0.096536 ENSG00000171219
EFS ENSG00000100842.8 0.055451 0.072486 ENSG00000100842
SNX33 ENSG00000173548.8 0.18001 0.102594 ENSG00000173548
GPIHBP1 ENSG00000182851.2 0.294272 0.11032 ENSG00000182851
TYMS ENSG00000176890.11 0.019165 0.069096 ENSG00000176890
DCUN1D2 ENSG00000150401.10 0.22012 0.100421 ENSG00000150401
SENP3 ENSG00000161956.8 0.073658 0.077524 ENSG00000161956
DLGAP3 ENSG00000116544.7 0.151876 0.109691 ENSG00000116544
MCM6 ENSG00000076003.4 0.236133 0.095034 ENSG00000076003
AAED1 ENSG00000158122.7 0.103585 0.117545 ENSG00000158122
ADH5 ENSG00000197894.6 0.015616 0.051548 ENSG00000197894
EP400NL ENSG00000185684.8 0.329593 0.108415 ENSG00000185684
CGGBP1 ENSG00000163320.6 0.053802 0.067208 ENSG00000163320
ECHDC1 ENSG00000093144.14 0.015957 0.053512 ENSG00000093144
CLEC18A ENSG00000157322.12 0.225141 0.087542 ENSG00000157322
ACTR8 ENSG00000113812.9 0.415063 0.102369 ENSG00000113812
GALNT3 ENSG00000115339.9 0.203603 0.089036 ENSG00000115339
MTMR9 ENSG00000104643.5 0.0401 0.072307 ENSG00000104643
SPP1 ENSG00000118785.9 0.161606 0.090938 ENSG00000118785
IGFALS ENSG00000099769.5 0.106886 0.112433 ENSG00000099769
SRSF4 ENSG00000116350.11 0.061734 0.091664 ENSG00000116350
LGI1 ENSG00000108231.7 0.021886 0.062055 ENSG00000108231
CEP85L ENSG00000111860.9 0.194497 0.097206 ENSG00000111860
HIST1H2AK ENSG00000184348.2 0.075547 0.084818 ENSG00000184348
MICB ENSG00000204516.5 0.027208 0.053417 ENSG00000204516
CDPF1 ENSG00000205643.6 0.100338 0.088584 ENSG00000205643
CDKL1 ENSG00000100490.5 0.133951 0.083056 ENSG00000100490
RNF31 ENSG00000092098.12 0.029284 0.065056 ENSG00000092098
NBPF1 ENSG00000219481.6 0.053135 0.072686 ENSG00000219481
CHPF ENSG00000123989.9 0.041377 0.074216 ENSG00000123989
AHCY ENSG00000101444.8 0.10235 0.115181 ENSG00000101444
GLTSCR1 ENSG00000063169.6 0.01788 0.053736 ENSG00000063169
LYSMD4 ENSG00000183060.11 0.045997 0.064564 ENSG00000183060
IGFBP7 ENSG00000163453.7 0.103799 0.090764 ENSG00000163453
PTTG2 ENSG00000250254.1 0.09297 0.110084 ENSG00000250254
TBC1D9 ENSG00000109436.7 0.023044 0.077235 ENSG00000109436
KCNK1 ENSG00000135750.10 0.156663 0.10649 ENSG00000135750
TTLL10 ENSG00000162571.9 0.015306 0.056973 ENSG00000162571
HPS6 ENSG00000166189.6 0.014862 0.063662 ENSG00000166189
METTL15 ENSG00000169519.15 0.051871 0.069602 ENSG00000169519
NREP ENSG00000134986.9 0.157371 0.102268 ENSG00000134986
TXNL1 ENSG00000091164.8 0.029506 0.067531 ENSG00000091164
NBPF15 ENSG00000243452.3 0.200831 0.120291 ENSG00000243452
ULK4 ENSG00000168038.6 0.241168 0.096239 ENSG00000168038
MFSD6 ENSG00000151690.10 0.146019 0.094228 ENSG00000151690
TNKS1BP1 ENSG00000149115.9 0.070161 0.072565 ENSG00000149115
PXMP2 ENSG00000176894.5 0.083627 0.074947 ENSG00000176894
RHBDF1 ENSG00000007384.11 0.01749 0.049048 ENSG00000007384
BACH1 ENSG00000156273.11 0.166657 0.111448 ENSG00000156273
RASSF4 ENSG00000107551.15 0.01845 0.058242 ENSG00000107551
ZNF398 ENSG00000197024.4 0.209932 0.120717 ENSG00000197024
PSTPIP1 ENSG00000140368.8 0.078981 0.065571 ENSG00000140368
ADAM33 ENSG00000149451.13 0.056031 0.081877 ENSG00000149451
SMARCA5 ENSG00000153147.5 0.048857 0.060007 ENSG00000153147
TIPARP ENSG00000163659.8 0.065962 0.078619 ENSG00000163659
PTS ENSG00000150787.3 0.067581 0.090397 ENSG00000150787
TSC22D4 ENSG00000166925.4 0.131264 0.0736 ENSG00000166925
AP1S1 ENSG00000106367.9 0.105976 0.088289 ENSG00000106367
DNAJB14 ENSG00000164031.12 0.105417 0.074653 ENSG00000164031
ZNF473 ENSG00000142528.11 0.02966 0.084471 ENSG00000142528
CREG1 ENSG00000143162.7 0.266998 0.120674 ENSG00000143162
CCNA2 ENSG00000145386.5 0.022798 0.054957 ENSG00000145386
ELOVL5 ENSG00000012660.9 0.043988 0.07899 ENSG00000012660
IL27RA ENSG00000104998.2 0.092957 0.101879 ENSG00000104998
DLEC1 ENSG00000008226.15 0.037212 0.061704 ENSG00000008226
SIVA1 ENSG00000184990.8 0.122886 0.106481 ENSG00000184990
TRIM8 ENSG00000171206.8 0.183412 0.096217 ENSG00000171206
AP5B1 ENSG00000254470.2 0.03944 0.056733 ENSG00000254470
CDON ENSG00000064309.10 0.068673 0.081676 ENSG00000064309
