AssociatedGeneName EnsemblGeneID h2.Lung se.Lung ensid
TVP23B ENSG00000171928.9 0.013901 0.031348 ENSG00000171928
TMEM55A ENSG00000155099.3 0.02571 0.038222 ENSG00000155099
REPS1 ENSG00000135597.14 0.151782 0.079462 ENSG00000135597
AP5B1 ENSG00000254470.2 0.031916 0.043798 ENSG00000254470
CDON ENSG00000064309.10 0.024844 0.036221 ENSG00000064309
ZNF446 ENSG00000083838.11 0.0141 0.035666 ENSG00000083838
ANKRD16 ENSG00000134461.11 0.103902 0.076337 ENSG00000134461
POLR3GL ENSG00000121851.8 0.02152 0.037328 ENSG00000121851
ATP1B1 ENSG00000143153.7 0.077425 0.066565 ENSG00000143153
ATP10A ENSG00000206190.7 0.015734 0.052973 ENSG00000206190
MAN2A2 ENSG00000196547.10 0.068985 0.058759 ENSG00000196547
HIST2H2BF ENSG00000203814.5 0.110842 0.075787 ENSG00000203814
GPR12 ENSG00000132975.6 0.165434 0.082437 ENSG00000132975
NUAK2 ENSG00000163545.7 0.032312 0.055792 ENSG00000163545
VIPR2 ENSG00000106018.9 0.025544 0.03447 ENSG00000106018
HSD17B3 ENSG00000130948.5 0.029123 0.04017 ENSG00000130948
GTF2F1 ENSG00000125651.9 0.136126 0.080407 ENSG00000125651
BIRC7 ENSG00000101197.8 0.037943 0.053296 ENSG00000101197
CCL25 ENSG00000131142.9 0.012939 0.050771 ENSG00000131142
SEC61A2 ENSG00000065665.16 0.048377 0.06065 ENSG00000065665
CAV2 ENSG00000105971.9 0.033688 0.043677 ENSG00000105971
GPD1L ENSG00000152642.6 0.031861 0.053535 ENSG00000152642
DECR2 ENSG00000242612.2 0.084364 0.073985 ENSG00000242612
ZNF304 ENSG00000131845.10 0.034608 0.055026 ENSG00000131845
LIN7C ENSG00000148943.7 0.033227 0.043772 ENSG00000148943
HOXD3 ENSG00000128652.7 0.016331 0.047654 ENSG00000128652
WARS2 ENSG00000116874.7 0.073943 0.050045 ENSG00000116874
DNAJC27 ENSG00000115137.7 0.104118 0.068988 ENSG00000115137
SF3B1 ENSG00000115524.10 0.023383 0.046425 ENSG00000115524
RECQL ENSG00000004700.11 0.028984 0.041423 ENSG00000004700
DDOST ENSG00000244038.5 0.086598 0.067889 ENSG00000244038
UBA52 ENSG00000221983.3 0.069087 0.052982 ENSG00000221983
SERGEF ENSG00000129158.6 0.014945 0.051189 ENSG00000129158
TYW3 ENSG00000162623.10 0.037587 0.046366 ENSG00000162623
STMN4 ENSG00000015592.12 0.101671 0.082996 ENSG00000015592
GDE1 ENSG00000006007.7 0.021985 0.059934 ENSG00000006007
AKR1C2 ENSG00000151632.12 0.02322 0.054083 ENSG00000151632
PRKG2 ENSG00000138669.5 0.035615 0.037744 ENSG00000138669
CTD-2547L24.3 ENSG00000258875.1 0.015612 0.026175 ENSG00000258875
CAGE1 ENSG00000164304.11 0.060916 0.055686 ENSG00000164304
TNFRSF18 ENSG00000186891.9 0.112979 0.062929 ENSG00000186891
TMEM214 ENSG00000119777.14 0.053856 0.058275 ENSG00000119777
ZNF208 ENSG00000160321.10 0.022654 0.049463 ENSG00000160321
CCL4L2 ENSG00000197262.8 0.080692 0.064098 ENSG00000197262
AMIGO2 ENSG00000139211.5 0.015486 0.04499 ENSG00000139211
HAUS6 ENSG00000147874.6 0.081778 0.070631 ENSG00000147874
EPS15 ENSG00000085832.12 0.044435 0.046524 ENSG00000085832
GTF3C3 ENSG00000119041.6 0.035875 0.049142 ENSG00000119041
MDM2 ENSG00000135679.17 0.066467 0.063731 ENSG00000135679
EPN3 ENSG00000049283.13 0.137095 0.066536 ENSG00000049283
CEBPZ ENSG00000115816.9 0.029317 0.035862 ENSG00000115816
OLR1 ENSG00000173391.4 0.015708 0.047174 ENSG00000173391
PATZ1 ENSG00000100105.13 0.03521 0.043214 ENSG00000100105
SLC44A2 ENSG00000129353.10 0.050643 0.052109 ENSG00000129353
AFAP1L2 ENSG00000169129.10 0.058028 0.064978 ENSG00000169129
SLCO4C1 ENSG00000173930.8 0.011941 0.031695 ENSG00000173930
IFT43 ENSG00000119650.8 0.021812 0.048491 ENSG00000119650
ZNF7 ENSG00000147789.11 0.027948 0.034027 ENSG00000147789
SMIM2 ENSG00000139656.5 0.027503 0.053573 ENSG00000139656
C22orf26 ENSG00000182257.5 0.109396 0.087058 ENSG00000182257
EDN1 ENSG00000078401.6 0.056293 0.068865 ENSG00000078401
FSIP2 ENSG00000188738.9 0.101202 0.057871 ENSG00000188738
VPS9D1 ENSG00000075399.8 0.105759 0.068772 ENSG00000075399
ANAPC4 ENSG00000053900.6 0.229245 0.096327 ENSG00000053900
CNIH3 ENSG00000143786.3 0.05422 0.053611 ENSG00000143786
CCNB2 ENSG00000157456.3 0.044082 0.061171 ENSG00000157456
CACNB1 ENSG00000067191.11 0.174731 0.082263 ENSG00000067191
SMDT1 ENSG00000183172.7 0.018904 0.034211 ENSG00000183172
DGUOK ENSG00000114956.15 0.026769 0.054308 ENSG00000114956
TATDN2 ENSG00000157014.6 0.028954 0.057813 ENSG00000157014
BRICD5 ENSG00000182685.3 0.010897 0.028709 ENSG00000182685
NEMF ENSG00000165525.13 0.035351 0.042767 ENSG00000165525
TYRO3 ENSG00000092445.7 0.214185 0.079907 ENSG00000092445
PDE4C ENSG00000105650.16 0.014072 0.045342 ENSG00000105650
ADCY5 ENSG00000173175.10 0.027527 0.051164 ENSG00000173175
MRO ENSG00000134042.8 0.178446 0.089157 ENSG00000134042
NPY1R ENSG00000164128.2 0.02475 0.039817 ENSG00000164128
MYOM2 ENSG00000036448.5 0.044664 0.053936 ENSG00000036448
EVI5L ENSG00000142459.4 0.090581 0.070325 ENSG00000142459
OSBPL6 ENSG00000079156.12 0.054614 0.053852 ENSG00000079156
TEAD4 ENSG00000197905.4 0.026504 0.041312 ENSG00000197905
SOX12 ENSG00000177732.6 0.107042 0.082904 ENSG00000177732
AC011239.1 ENSG00000224361.1 0.033916 0.054117 ENSG00000224361
IYD ENSG00000009765.10 0.155032 0.089415 ENSG00000009765
GJC1 ENSG00000182963.5 0.084731 0.055132 ENSG00000182963
LIPF ENSG00000182333.9 0.09972 0.065537 ENSG00000182333
NFIA ENSG00000162599.11 0.010209 0.054616 ENSG00000162599
KIAA1683 ENSG00000130518.11 0.019321 0.04599 ENSG00000130518
PHYH ENSG00000107537.9 0.036289 0.057046 ENSG00000107537
OR4N4 ENSG00000183706.4 0.122672 0.069044 ENSG00000183706
NDRG2 ENSG00000165795.16 0.054939 0.076183 ENSG00000165795
HAPLN3 ENSG00000140511.7 0.032656 0.058149 ENSG00000140511
CPEB1 ENSG00000214575.5 0.013981 0.067629 ENSG00000214575
RABL2A ENSG00000144134.14 0.05915 0.055558 ENSG00000144134
CDK5 ENSG00000164885.8 0.049997 0.057874 ENSG00000164885
CFHR1 ENSG00000244414.1 0.025192 0.035257 ENSG00000244414
SPRR4 ENSG00000184148.3 0.06601 0.067692 ENSG00000184148
MGP ENSG00000111341.5 0.022506 0.032419 ENSG00000111341
PAG1 ENSG00000076641.4 0.031386 0.047382 ENSG00000076641
MRPL22 ENSG00000082515.12 0.010625 0.039158 ENSG00000082515
KPNA3 ENSG00000102753.5 0.067892 0.059737 ENSG00000102753
FBXO9 ENSG00000112146.11 0.038766 0.055663 ENSG00000112146
PCIF1 ENSG00000100982.7 0.018821 0.046862 ENSG00000100982
TEPP ENSG00000159648.7 0.112332 0.064759 ENSG00000159648
NOTCH4 ENSG00000204301.5 0.014781 0.039858 ENSG00000204301
NECAP2 ENSG00000157191.15 0.026899 0.058692 ENSG00000157191
TMEM87B ENSG00000153214.5 0.102087 0.065345 ENSG00000153214
TMEM63B ENSG00000137216.14 0.064111 0.064272 ENSG00000137216
KCTD6 ENSG00000168301.8 0.011228 0.03407 ENSG00000168301
C19orf55 ENSG00000167595.10 0.011241 0.0584 ENSG00000167595
RHPN2 ENSG00000131941.3 0.021867 0.061866 ENSG00000131941
INO80C ENSG00000153391.11 0.017746 0.054326 ENSG00000153391
C17orf85 ENSG00000074356.12 0.061933 0.06587 ENSG00000074356
CAPN8 ENSG00000203697.7 0.103908 0.062196 ENSG00000203697
ACKR5 ENSG00000121797.9 0.039967 0.037458 ENSG00000121797
KDM8 ENSG00000155666.7 0.012952 0.048615 ENSG00000155666
CST9L ENSG00000101435.4 0.044768 0.067489 ENSG00000101435
MACROD2 ENSG00000172264.12 0.097569 0.086534 ENSG00000172264
CDH13 ENSG00000140945.11 0.023951 0.060881 ENSG00000140945
ACSM2A ENSG00000183747.7 0.021942 0.042241 ENSG00000183747
CRYL1 ENSG00000165475.9 0.021235 0.038604 ENSG00000165475
FAM153B ENSG00000182230.7 0.073933 0.06146 ENSG00000182230
LMLN ENSG00000185621.7 0.081682 0.060934 ENSG00000185621
BST2 ENSG00000130303.8 0.07089 0.055844 ENSG00000130303
MPPED2 ENSG00000066382.12 0.095998 0.072187 ENSG00000066382
DDX59 ENSG00000118197.9 0.124644 0.074427 ENSG00000118197
DHH ENSG00000139549.2 0.077482 0.049178 ENSG00000139549
SUCO ENSG00000094975.8 0.110985 0.056877 ENSG00000094975
RPS7 ENSG00000171863.8 0.015434 0.035932 ENSG00000171863
PDSS2 ENSG00000164494.7 0.027485 0.057161 ENSG00000164494
HNF4A ENSG00000101076.11 0.061685 0.065127 ENSG00000101076
SPG7 ENSG00000197912.9 0.033125 0.042501 ENSG00000197912
CCDC107 ENSG00000159884.7 0.07249 0.051498 ENSG00000159884
PTGER1 ENSG00000160951.3 0.054748 0.05233 ENSG00000160951
BDH1 ENSG00000161267.7 0.04901 0.063825 ENSG00000161267
FRY ENSG00000073910.15 0.012129 0.045133 ENSG00000073910
FTSJD2 ENSG00000137200.8 0.018741 0.054343 ENSG00000137200
CD28 ENSG00000178562.12 0.063494 0.047215 ENSG00000178562
KIT ENSG00000157404.11 0.112407 0.06962 ENSG00000157404
MCAM ENSG00000076706.10 0.092621 0.065294 ENSG00000076706
ID1 ENSG00000125968.7 0.045158 0.042777 ENSG00000125968
SBK2 ENSG00000187550.4 0.117624 0.087157 ENSG00000187550
NOL11 ENSG00000130935.5 0.013184 0.036839 ENSG00000130935
OR7A5 ENSG00000188269.4 0.118638 0.074085 ENSG00000188269
WDR26 ENSG00000162923.10 0.04711 0.049368 ENSG00000162923
S100P ENSG00000163993.6 0.107409 0.071466 ENSG00000163993
DDIT4 ENSG00000168209.4 0.033308 0.050665 ENSG00000168209
SOX6 ENSG00000110693.11 0.021206 0.045742 ENSG00000110693
LUZP2 ENSG00000187398.7 0.031421 0.052649 ENSG00000187398
LHX6 ENSG00000106852.11 0.023734 0.04711 ENSG00000106852
SEPT10 ENSG00000186522.10 0.036974 0.040499 ENSG00000186522
PCDHGB7 ENSG00000254122.1 0.059309 0.056131 ENSG00000254122
TOP2A ENSG00000131747.10 0.012396 0.042408 ENSG00000131747
LIMCH1 ENSG00000064042.13 0.034597 0.057589 ENSG00000064042
EIF1B ENSG00000114784.3 0.024656 0.037371 ENSG00000114784
RP11-1407O15.2 ENSG00000174093.6 0.059134 0.061339 ENSG00000174093
SMIM15 ENSG00000188725.3 0.036751 0.059946 ENSG00000188725
TMEM87A ENSG00000103978.11 0.108021 0.065394 ENSG00000103978
EDARADD ENSG00000186197.8 0.033912 0.055857 ENSG00000186197
TRAPPC3 ENSG00000054116.7 0.021076 0.042299 ENSG00000054116
FBXL2 ENSG00000153558.9 0.046135 0.049797 ENSG00000153558
TRIM11 ENSG00000154370.9 0.029579 0.045525 ENSG00000154370
ALDH1L2 ENSG00000136010.9 0.015695 0.041804 ENSG00000136010
SIGLEC11 ENSG00000161640.11 0.046787 0.065787 ENSG00000161640
TRAM2 ENSG00000065308.4 0.022257 0.045079 ENSG00000065308
BSCL2 ENSG00000168000.10 0.019866 0.046921 ENSG00000168000
ZNF251 ENSG00000198169.4 0.013691 0.030262 ENSG00000198169
ANKRD42 ENSG00000137494.9 0.028503 0.04616 ENSG00000137494
HRH2 ENSG00000113749.5 0.111353 0.077685 ENSG00000113749
LRRC3DN ENSG00000269430.1 0.013566 0.042952 ENSG00000269430
RAD17 ENSG00000152942.14 0.053322 0.054483 ENSG00000152942
TIMM10 ENSG00000134809.4 0.038683 0.041234 ENSG00000134809
TRIQK ENSG00000205133.7 0.018716 0.047276 ENSG00000205133
ATP4A ENSG00000105675.4 0.033798 0.041648 ENSG00000105675
PPP1R13L ENSG00000104881.10 0.033814 0.041133 ENSG00000104881
ALDH3B2 ENSG00000132746.10 0.044213 0.054224 ENSG00000132746
DOCK6 ENSG00000130158.9 0.080706 0.051444 ENSG00000130158
RFC5 ENSG00000111445.9 0.051147 0.055312 ENSG00000111445
GLT1D1 ENSG00000151948.7 0.089589 0.078512 ENSG00000151948
LPAR3 ENSG00000171517.5 0.018401 0.05027 ENSG00000171517
MED13L ENSG00000123066.3 0.038752 0.056907 ENSG00000123066
RD3 ENSG00000198570.5 0.128635 0.067646 ENSG00000198570
SLC15A4 ENSG00000139370.6 0.035991 0.059734 ENSG00000139370
H2AFV ENSG00000105968.14 0.096064 0.079137 ENSG00000105968
DOCK4 ENSG00000128512.15 0.013514 0.034301 ENSG00000128512
RBM15 ENSG00000162775.10 0.015741 0.046955 ENSG00000162775
VSTM4 ENSG00000165633.7 0.041663 0.046473 ENSG00000165633
GTF2E2 ENSG00000197265.4 0.013168 0.036436 ENSG00000197265
SNAI3 ENSG00000185669.5 0.025099 0.048044 ENSG00000185669
DMRTA1 ENSG00000176399.2 0.025738 0.042789 ENSG00000176399
TSPO ENSG00000100300.13 0.023041 0.050658 ENSG00000100300
ADH4 ENSG00000198099.4 0.025663 0.040819 ENSG00000198099
CBX4 ENSG00000141582.10 0.069634 0.068416 ENSG00000141582
MAST2 ENSG00000086015.15 0.029776 0.03178 ENSG00000086015
PYCARD ENSG00000103490.13 0.04061 0.046746 ENSG00000103490
CAMP ENSG00000164047.3 0.019072 0.031896 ENSG00000164047
SOX8 ENSG00000005513.9 0.054861 0.054404 ENSG00000005513
CCDC101 ENSG00000176476.4 0.021574 0.033608 ENSG00000176476
CD302 ENSG00000241399.2 0.020928 0.035006 ENSG00000241399
CIAPIN1 ENSG00000005194.10 0.019463 0.048463 ENSG00000005194
SRGN ENSG00000122862.4 0.060874 0.061232 ENSG00000122862
TAF7 ENSG00000178913.5 0.079232 0.06532 ENSG00000178913
LMBRD1 ENSG00000168216.6 0.02474 0.036799 ENSG00000168216
LPGAT1 ENSG00000123684.8 0.048989 0.049147 ENSG00000123684
CDCA3 ENSG00000111665.7 0.021732 0.044525 ENSG00000111665
CLDN16 ENSG00000113946.3 0.019001 0.051769 ENSG00000113946
ESPL1 ENSG00000135476.7 0.044762 0.057658 ENSG00000135476
MMD ENSG00000108960.3 0.04473 0.053713 ENSG00000108960
TUSC5 ENSG00000184811.3 0.02019 0.056013 ENSG00000184811
ZNF430 ENSG00000118620.8 0.011951 0.027083 ENSG00000118620
SMAD7 ENSG00000101665.4 0.170917 0.070392 ENSG00000101665
RNF38 ENSG00000137075.13 0.055784 0.047329 ENSG00000137075
SYPL2 ENSG00000143028.7 0.2042 0.077077 ENSG00000143028
HYAL4 ENSG00000106302.5 0.030667 0.039555 ENSG00000106302
DPF2 ENSG00000133884.5 0.048442 0.040227 ENSG00000133884
GOLGA8K ENSG00000249931.3 0.035532 0.042262 ENSG00000249931
IER3 ENSG00000137331.11 0.059714 0.05293 ENSG00000137331
CATSPER2 ENSG00000166762.12 0.051492 0.0459 ENSG00000166762
KARS ENSG00000065427.10 0.038308 0.049475 ENSG00000065427
ZNF592 ENSG00000166716.5 0.019769 0.031196 ENSG00000166716
NLRP6 ENSG00000174885.8 0.030399 0.051814 ENSG00000174885
IFNLR1 ENSG00000185436.7 0.064172 0.059669 ENSG00000185436
CTSZ ENSG00000101160.9 0.049571 0.049223 ENSG00000101160
MOB4 ENSG00000115540.10 0.042849 0.055722 ENSG00000115540
APOL1 ENSG00000100342.16 0.042651 0.056813 ENSG00000100342
NADK ENSG00000008130.11 0.027652 0.037481 ENSG00000008130
PXK ENSG00000168297.11 0.077688 0.056096 ENSG00000168297
RAD51D ENSG00000185379.16 0.102574 0.068193 ENSG00000185379
ATP1A2 ENSG00000018625.10 0.021201 0.055083 ENSG00000018625
COLQ ENSG00000206561.8 0.1815 0.079606 ENSG00000206561
CCDC30 ENSG00000186409.10 0.08551 0.067619 ENSG00000186409
GSTA3 ENSG00000174156.8 0.052647 0.06167 ENSG00000174156
CILP ENSG00000138615.4 0.071456 0.054281 ENSG00000138615
TSR3 ENSG00000007520.3 0.027463 0.037597 ENSG00000007520
PPP2CB ENSG00000104695.8 0.011922 0.037097 ENSG00000104695
EXOSC5 ENSG00000077348.4 0.013069 0.039179 ENSG00000077348
QRICH2 ENSG00000129646.9 0.02567 0.037495 ENSG00000129646
UPB1 ENSG00000100024.10 0.014241 0.050718 ENSG00000100024
AARS ENSG00000090861.11 0.025336 0.039008 ENSG00000090861
TDRD5 ENSG00000162782.11 0.064018 0.046858 ENSG00000162782
NOTUM ENSG00000185269.7 0.070723 0.06368 ENSG00000185269
MARCH4 ENSG00000144583.4 0.027474 0.05595 ENSG00000144583
ASGR1 ENSG00000141505.7 0.037527 0.055443 ENSG00000141505
IGSF21 ENSG00000117154.7 0.03449 0.052933 ENSG00000117154
FARSA ENSG00000179115.6 0.017839 0.051013 ENSG00000179115
SCUBE1 ENSG00000159307.13 0.040531 0.055228 ENSG00000159307
EFCAB11 ENSG00000140025.11 0.013703 0.047424 ENSG00000140025
F7 ENSG00000057593.9 0.089284 0.07315 ENSG00000057593
LSM10 ENSG00000181817.5 0.020159 0.050883 ENSG00000181817
CSPP1 ENSG00000104218.9 0.084412 0.065686 ENSG00000104218
ASL ENSG00000126522.12 0.05417 0.055164 ENSG00000126522
PRMT7 ENSG00000132600.12 0.038504 0.046738 ENSG00000132600
CDC42EP4 ENSG00000179604.8 0.054981 0.067383 ENSG00000179604
PDHB ENSG00000168291.8 0.037386 0.040638 ENSG00000168291
IFT81 ENSG00000122970.11 0.04239 0.059681 ENSG00000122970
ERBB3 ENSG00000065361.10 0.035926 0.038395 ENSG00000065361
TUBG2 ENSG00000037042.8 0.040444 0.040237 ENSG00000037042
PTBP1 ENSG00000011304.12 0.076982 0.06644 ENSG00000011304
S100A3 ENSG00000188015.5 0.068895 0.062913 ENSG00000188015
COX19 ENSG00000240230.1 0.025435 0.060002 ENSG00000240230
DPYSL3 ENSG00000113657.8 0.041094 0.045404 ENSG00000113657
FUNDC1 ENSG00000069509.5 0.04861 0.051772 ENSG00000069509
CAPRIN1 ENSG00000135387.15 0.02202 0.047144 ENSG00000135387
TRIM41 ENSG00000146063.14 0.097404 0.066284 ENSG00000146063
OCLN ENSG00000197822.6 0.012659 0.036846 ENSG00000197822
PAPLN ENSG00000100767.11 0.015515 0.043259 ENSG00000100767
C16orf52 ENSG00000185716.7 0.060068 0.0505 ENSG00000185716
MBOAT2 ENSG00000143797.7 0.084248 0.062283 ENSG00000143797
INADL ENSG00000132849.14 0.02244 0.054175 ENSG00000132849
GGH ENSG00000137563.7 0.061783 0.062679 ENSG00000137563
APTX ENSG00000137074.14 0.021572 0.048182 ENSG00000137074
ZCCHC9 ENSG00000131732.7 0.036239 0.048332 ENSG00000131732
SPTB ENSG00000070182.13 0.016375 0.041976 ENSG00000070182
SPAG5 ENSG00000076382.11 0.057616 0.063532 ENSG00000076382
ZNF595 ENSG00000197701.7 0.010892 0.034513 ENSG00000197701
MUT ENSG00000146085.7 0.015035 0.035497 ENSG00000146085
BCS1L ENSG00000074582.8 0.061527 0.055755 ENSG00000074582
DOC2B ENSG00000262359.1 0.050148 0.054752 ENSG00000262359
ITM2B ENSG00000136156.8 0.013635 0.038182 ENSG00000136156
GPRC5D ENSG00000111291.4 0.090868 0.067484 ENSG00000111291
POLQ ENSG00000051341.9 0.024333 0.038983 ENSG00000051341
AHRR ENSG00000063438.12 0.021414 0.05297 ENSG00000063438
DRD2 ENSG00000149295.9 0.036673 0.042101 ENSG00000149295
GPATCH2L ENSG00000089916.13 0.089275 0.061466 ENSG00000089916
STARD3NL ENSG00000010270.9 0.05443 0.071625 ENSG00000010270
ATXN10 ENSG00000130638.11 0.047627 0.059889 ENSG00000130638
GATAD2B ENSG00000143614.7 0.034961 0.060071 ENSG00000143614
KRT39 ENSG00000196859.3 0.083795 0.059573 ENSG00000196859
GPR17 ENSG00000144230.12 0.264975 0.081588 ENSG00000144230
KIAA2022 ENSG00000050030.8 0.045514 0.06265 ENSG00000050030
IFI27 ENSG00000165949.8 0.059499 0.060434 ENSG00000165949
NBPF9 ENSG00000168614.13 0.01889 0.049863 ENSG00000168614
LZTS2 ENSG00000107816.13 0.019027 0.040984 ENSG00000107816
CUZD1 ENSG00000138161.8 0.108753 0.062864 ENSG00000138161
F2RL3 ENSG00000127533.3 0.055373 0.064913 ENSG00000127533
SYNJ2BP ENSG00000213463.3 0.072339 0.059074 ENSG00000213463
SSRP1 ENSG00000149136.3 0.099675 0.065553 ENSG00000149136
C16orf96 ENSG00000205832.7 0.02454 0.069688 ENSG00000205832
LMO1 ENSG00000166407.9 0.022656 0.046027 ENSG00000166407
TRAF3 ENSG00000131323.10 0.015074 0.047945 ENSG00000131323
GRAMD4 ENSG00000075240.12 0.049493 0.063528 ENSG00000075240
DKK1 ENSG00000107984.5 0.010913 0.045252 ENSG00000107984
ARHGDIB ENSG00000111348.4 0.038136 0.049042 ENSG00000111348
TBC1D20 ENSG00000125875.9 0.139794 0.071944 ENSG00000125875
RARRES2 ENSG00000106538.5 0.032673 0.05175 ENSG00000106538
AKR7A2 ENSG00000053371.8 0.012516 0.031967 ENSG00000053371
HMGCR ENSG00000113161.11 0.01126 0.045505 ENSG00000113161
BCL2 ENSG00000171791.10 0.124464 0.085014 ENSG00000171791
TMED6 ENSG00000157315.4 0.108082 0.059185 ENSG00000157315
ATF7IP ENSG00000171681.8 0.01464 0.045282 ENSG00000171681
RALY ENSG00000125970.7 0.043554 0.046081 ENSG00000125970
AKR1B10 ENSG00000198074.5 0.016314 0.039104 ENSG00000198074
OTOP2 ENSG00000183034.8 0.065245 0.074056 ENSG00000183034
RTN1 ENSG00000139970.12 0.013855 0.053193 ENSG00000139970
HMGB2 ENSG00000164104.7 0.119025 0.066776 ENSG00000164104
GIMAP8 ENSG00000171115.3 0.068446 0.059545 ENSG00000171115
RASSF6 ENSG00000169435.9 0.013754 0.040584 ENSG00000169435
STMN2 ENSG00000104435.9 0.038074 0.044311 ENSG00000104435
DDRGK1 ENSG00000198171.8 0.028166 0.053539 ENSG00000198171
MRPL28 ENSG00000086504.11 0.034991 0.053859 ENSG00000086504
DLX5 ENSG00000105880.4 0.106857 0.063835 ENSG00000105880
SRGAP2 ENSG00000163486.8 0.013502 0.036564 ENSG00000163486
P2RY11 ENSG00000244165.1 0.038745 0.048266 ENSG00000244165
AKAP10 ENSG00000108599.10 0.084305 0.071324 ENSG00000108599
NUDT12 ENSG00000112874.5 0.028703 0.045837 ENSG00000112874
OLFML2A ENSG00000185585.15 0.037679 0.055463 ENSG00000185585
ANLN ENSG00000011426.6 0.047169 0.054829 ENSG00000011426
PRDX2 ENSG00000167815.7 0.039773 0.046279 ENSG00000167815
RP11-826N14.2 ENSG00000248469.1 0.037299 0.05352 ENSG00000248469
GDPD4 ENSG00000178795.5 0.021609 0.044373 ENSG00000178795
UQCRFS1 ENSG00000169021.4 0.059491 0.080249 ENSG00000169021
SCGB3A2 ENSG00000164265.4 0.036497 0.057621 ENSG00000164265
SLC5A5 ENSG00000105641.3 0.025117 0.048881 ENSG00000105641
CHP1 ENSG00000187446.7 0.084035 0.062487 ENSG00000187446
LMO4 ENSG00000143013.8 0.081518 0.072174 ENSG00000143013
BCAM ENSG00000187244.5 0.056577 0.07072 ENSG00000187244
NEK2 ENSG00000117650.8 0.039504 0.050845 ENSG00000117650
LCE2C ENSG00000187180.3 0.085571 0.059597 ENSG00000187180
NUP62 ENSG00000213024.6 0.044025 0.064438 ENSG00000213024
ST6GALNAC1 ENSG00000070526.10 0.089633 0.074294 ENSG00000070526
C18orf54 ENSG00000166845.9 0.112294 0.070186 ENSG00000166845
HDAC1 ENSG00000116478.7 0.016607 0.046845 ENSG00000116478
ATP11B ENSG00000058063.11 0.031193 0.036578 ENSG00000058063
USP16 ENSG00000156256.10 0.052002 0.06105 ENSG00000156256
DNA2 ENSG00000138346.10 0.012001 0.039654 ENSG00000138346
DOCK7 ENSG00000116641.11 0.121461 0.074291 ENSG00000116641
ANKRD30B ENSG00000180777.9 0.011027 0.043323 ENSG00000180777
EGLN1 ENSG00000135766.8 0.091199 0.075711 ENSG00000135766
TEX37 ENSG00000172073.3 0.035875 0.051915 ENSG00000172073
CABIN1 ENSG00000099991.12 0.035577 0.057151 ENSG00000099991
PI4K2B ENSG00000038210.9 0.042999 0.064351 ENSG00000038210
ANO5 ENSG00000171714.10 0.180261 0.069902 ENSG00000171714
ISYNA1 ENSG00000105655.13 0.026243 0.046765 ENSG00000105655
ZNF593 ENSG00000142684.7 0.016355 0.031767 ENSG00000142684
PVRL3 ENSG00000177707.6 0.05467 0.057181 ENSG00000177707
KCND3 ENSG00000171385.5 0.109684 0.075978 ENSG00000171385
ADAMTSL5 ENSG00000185761.6 0.046401 0.057871 ENSG00000185761
TUFT1 ENSG00000143367.11 0.065583 0.0641 ENSG00000143367
ASB16 ENSG00000161664.2 0.086578 0.058484 ENSG00000161664
CSNK1A1L ENSG00000180138.6 0.067795 0.061823 ENSG00000180138
KCNG2 ENSG00000178342.4 0.057214 0.046778 ENSG00000178342
KRTAP19-5 ENSG00000186977.2 0.107167 0.064645 ENSG00000186977
NKAIN2 ENSG00000188580.9 0.024472 0.060537 ENSG00000188580
AGTRAP ENSG00000177674.11 0.046371 0.063675 ENSG00000177674
XPO1 ENSG00000082898.12 0.079637 0.065217 ENSG00000082898
BEST3 ENSG00000127325.14 0.081159 0.067275 ENSG00000127325
NPNT ENSG00000168743.8 0.034322 0.040767 ENSG00000168743
FAM171A2 ENSG00000161682.10 0.112349 0.062898 ENSG00000161682
CDKN2D ENSG00000129355.6 0.036114 0.056595 ENSG00000129355
DTNA ENSG00000134769.17 0.0234 0.037775 ENSG00000134769
B3GALTL ENSG00000187676.7 0.038024 0.057702 ENSG00000187676
FMNL1 ENSG00000184922.9 0.026782 0.038411 ENSG00000184922
ZNHIT6 ENSG00000117174.6 0.050732 0.0521 ENSG00000117174
OBSCN ENSG00000154358.15 0.025266 0.043292 ENSG00000154358
RP11-701P16.2 ENSG00000251139.1 0.03187 0.062209 ENSG00000251139
CYP2R1 ENSG00000186104.6 0.016292 0.039022 ENSG00000186104
COL15A1 ENSG00000204291.6 0.056135 0.057002 ENSG00000204291
TTC4 ENSG00000243725.2 0.047676 0.055538 ENSG00000243725
FAM149B1 ENSG00000138286.9 0.014631 0.028957 ENSG00000138286
FBXO39 ENSG00000177294.6 0.027528 0.034493 ENSG00000177294
MAGIX ENSG00000017621.11 0.027841 0.054302 ENSG00000017621
CLEC7A ENSG00000172243.13 0.013623 0.050883 ENSG00000172243
TFB2M ENSG00000162851.6 0.033394 0.035608 ENSG00000162851
C2orf47 ENSG00000162972.6 0.01819 0.047688 ENSG00000162972
ANKMY2 ENSG00000106524.4 0.041572 0.04839 ENSG00000106524
ABHD11 ENSG00000106077.14 0.018969 0.042759 ENSG00000106077
FAM101B ENSG00000183688.4 0.069989 0.059946 ENSG00000183688
HIST2H2AC ENSG00000184260.4 0.019655 0.036105 ENSG00000184260
UGT2B4 ENSG00000156096.8 0.285926 0.070194 ENSG00000156096
NICN1 ENSG00000145029.7 0.04697 0.044125 ENSG00000145029
RCOR2 ENSG00000167771.5 0.027364 0.040718 ENSG00000167771
