AssociatedGeneName EnsemblGeneID h2.Lung se.Lung ensid
PRC1 ENSG00000198901.9 0.063578 0.063506 ENSG00000198901
DEPTOR ENSG00000155792.5 0.115926 0.061166 ENSG00000155792
RBL2 ENSG00000103479.10 0.054503 0.047454 ENSG00000103479
MYO18B ENSG00000133454.11 0.091459 0.083437 ENSG00000133454
ZNF300 ENSG00000145908.8 0.119296 0.077113 ENSG00000145908
OLFM2 ENSG00000105088.4 0.207508 0.081947 ENSG00000105088
HPCAL4 ENSG00000116983.8 0.051483 0.048398 ENSG00000116983
TMEM121 ENSG00000184986.6 0.059301 0.070959 ENSG00000184986
SLC35G1 ENSG00000176273.10 0.183881 0.07524 ENSG00000176273
PRELID2 ENSG00000186314.7 0.05797 0.054481 ENSG00000186314
TRIB1 ENSG00000173334.3 0.074964 0.066208 ENSG00000173334
NDUFAF1 ENSG00000137806.4 0.276063 0.081796 ENSG00000137806
SULT1A2 ENSG00000197165.6 0.199292 0.071369 ENSG00000197165
CBR3 ENSG00000159231.5 0.06875 0.063556 ENSG00000159231
PITPNB ENSG00000180957.13 0.081913 0.077283 ENSG00000180957
FSTL4 ENSG00000053108.12 0.058605 0.05981 ENSG00000053108
ELP5 ENSG00000170291.10 0.061722 0.048253 ENSG00000170291
RAMP1 ENSG00000132329.6 0.087822 0.060022 ENSG00000132329
UTP6 ENSG00000108651.5 0.056718 0.058225 ENSG00000108651
FMOD ENSG00000122176.9 0.053754 0.055036 ENSG00000122176
LRRC10B ENSG00000204950.2 0.054372 0.059646 ENSG00000204950
SERHL2 ENSG00000183569.13 0.06404 0.057602 ENSG00000183569
ACSM2B ENSG00000066813.10 0.124417 0.081327 ENSG00000066813
MAPK9 ENSG00000050748.12 0.061498 0.058072 ENSG00000050748
CEBPB ENSG00000172216.4 0.0905 0.070871 ENSG00000172216
PVALB ENSG00000100362.8 0.081839 0.073085 ENSG00000100362
INTS6 ENSG00000102786.10 0.164073 0.080907 ENSG00000102786
POGLUT1 ENSG00000163389.6 0.133513 0.065832 ENSG00000163389
MGME1 ENSG00000125871.9 0.061981 0.061824 ENSG00000125871
MIF4GD ENSG00000125457.9 0.051529 0.055869 ENSG00000125457
LRFN3 ENSG00000126243.4 0.073919 0.059906 ENSG00000126243
KIF5C ENSG00000168280.12 0.073585 0.057057 ENSG00000168280
BANF1 ENSG00000175334.3 0.053645 0.044031 ENSG00000175334
IL2RA ENSG00000134460.11 0.054272 0.063718 ENSG00000134460
B4GALT4 ENSG00000121578.8 0.072672 0.05587 ENSG00000121578
PTGR1 ENSG00000106853.12 0.094198 0.059764 ENSG00000106853
KDM1B ENSG00000165097.9 0.097006 0.065747 ENSG00000165097
FMN2 ENSG00000155816.15 0.065385 0.074873 ENSG00000155816
PCDHB7 ENSG00000113212.4 0.056226 0.047763 ENSG00000113212
SFTPD ENSG00000133661.11 0.135506 0.070604 ENSG00000133661
GAS2L3 ENSG00000139354.6 0.140752 0.069004 ENSG00000139354
MED7 ENSG00000155868.7 0.07362 0.058211 ENSG00000155868
PCNXL2 ENSG00000135749.13 0.055453 0.066813 ENSG00000135749
KCNAB2 ENSG00000069424.10 0.136767 0.088848 ENSG00000069424
SDHD ENSG00000204370.4 0.066084 0.048377 ENSG00000204370
NUTM2D ENSG00000214562.9 0.080428 0.057248 ENSG00000214562
ZNF660 ENSG00000144792.5 0.059819 0.056697 ENSG00000144792
LGALS8 ENSG00000116977.14 0.073563 0.063299 ENSG00000116977
ODF3B ENSG00000177989.9 0.077658 0.067724 ENSG00000177989
FAM135A ENSG00000082269.12 0.062085 0.055895 ENSG00000082269
TNFRSF19 ENSG00000127863.11 0.060408 0.057692 ENSG00000127863
TRAPPC4 ENSG00000196655.5 0.061379 0.056024 ENSG00000196655
TRMT10B ENSG00000165275.5 0.081005 0.06203 ENSG00000165275
LMX1A ENSG00000162761.10 0.172861 0.090423 ENSG00000162761
NUCB2 ENSG00000070081.11 0.106842 0.067105 ENSG00000070081
KXD1 ENSG00000105700.6 0.075632 0.059829 ENSG00000105700
CDCA2 ENSG00000184661.9 0.056261 0.057268 ENSG00000184661
HDGFRP2 ENSG00000167674.10 0.129009 0.083446 ENSG00000167674
PHF20L1 ENSG00000129292.15 0.054681 0.057886 ENSG00000129292
GNAT2 ENSG00000134183.7 0.095202 0.067673 ENSG00000134183
C1QTNF4 ENSG00000172247.3 0.081548 0.047451 ENSG00000172247
RAD21 ENSG00000164754.8 0.076972 0.056972 ENSG00000164754
MYO19 ENSG00000141140.12 0.051498 0.05746 ENSG00000141140
ADAT2 ENSG00000189007.11 0.130161 0.072538 ENSG00000189007
SLFN12 ENSG00000172123.8 0.056952 0.050559 ENSG00000172123
CDH24 ENSG00000139880.15 0.104979 0.06641 ENSG00000139880
YBX2 ENSG00000006047.8 0.050633 0.049543 ENSG00000006047
OTOF ENSG00000115155.12 0.078917 0.07298 ENSG00000115155
SLX4 ENSG00000188827.6 0.102352 0.066546 ENSG00000188827
ECHDC3 ENSG00000134463.10 0.098437 0.077932 ENSG00000134463
CCDC37 ENSG00000163885.7 0.104491 0.071623 ENSG00000163885
KLRC1 ENSG00000134545.9 0.061286 0.049747 ENSG00000134545
RAP2A ENSG00000125249.6 0.132606 0.074689 ENSG00000125249
ZDHHC20 ENSG00000180776.11 0.071934 0.067553 ENSG00000180776
TRIAP1 ENSG00000170855.3 0.086045 0.057783 ENSG00000170855
PHAX ENSG00000164902.9 0.082302 0.063239 ENSG00000164902
BPI ENSG00000101425.8 0.056688 0.055622 ENSG00000101425
ANKS4B ENSG00000175311.5 0.061199 0.077727 ENSG00000175311
RASA4B ENSG00000170667.9 0.081574 0.059644 ENSG00000170667
COMMD3 ENSG00000148444.11 0.091402 0.064373 ENSG00000148444
BABAM1 ENSG00000105393.11 0.080319 0.064021 ENSG00000105393
SLC5A9 ENSG00000117834.8 0.278746 0.08298 ENSG00000117834
SRCRB4D ENSG00000146700.8 0.152536 0.066556 ENSG00000146700
SERPINB7 ENSG00000166396.8 0.056511 0.065163 ENSG00000166396
LRRC18 ENSG00000165383.6 0.112524 0.063288 ENSG00000165383
BLM ENSG00000197299.6 0.053296 0.050168 ENSG00000197299
ARL8A ENSG00000143862.3 0.138056 0.077302 ENSG00000143862
PDE4A ENSG00000065989.11 0.117539 0.064803 ENSG00000065989
C2CD2 ENSG00000157617.12 0.066932 0.075293 ENSG00000157617
ITPR2 ENSG00000123104.7 0.052006 0.062168 ENSG00000123104
NCR3LG1 ENSG00000188211.4 0.103791 0.0762 ENSG00000188211
ATAD3A ENSG00000197785.9 0.057243 0.057062 ENSG00000197785
EPAS1 ENSG00000116016.9 0.081751 0.063615 ENSG00000116016
ZNRD1 ENSG00000066379.10 0.069874 0.07013 ENSG00000066379
ACTR3 ENSG00000115091.7 0.129337 0.067455 ENSG00000115091
ABCB5 ENSG00000004846.12 0.112728 0.072229 ENSG00000004846
GNAI3 ENSG00000065135.7 0.071831 0.055861 ENSG00000065135
OTUD5 ENSG00000068308.9 0.114613 0.068434 ENSG00000068308
THEMIS ENSG00000172673.6 0.060692 0.062048 ENSG00000172673
FRA10AC1 ENSG00000148690.10 0.065019 0.058903 ENSG00000148690
FBN3 ENSG00000142449.8 0.394439 0.092532 ENSG00000142449
GSTCD ENSG00000138780.10 0.071096 0.050996 ENSG00000138780
CLEC4M ENSG00000104938.12 0.095199 0.068126 ENSG00000104938
ALAD ENSG00000148218.11 0.070761 0.075667 ENSG00000148218
SNTB2 ENSG00000168807.12 0.09421 0.058298 ENSG00000168807
CEACAM5 ENSG00000105388.10 0.058643 0.049277 ENSG00000105388
ADAM10 ENSG00000137845.10 0.150364 0.087225 ENSG00000137845
PIKFYVE ENSG00000115020.12 0.09514 0.066962 ENSG00000115020
ERRFI1 ENSG00000116285.8 0.071337 0.057305 ENSG00000116285
NELL1 ENSG00000165973.13 0.142508 0.087165 ENSG00000165973
PAK1IP1 ENSG00000111845.4 0.086695 0.072969 ENSG00000111845
HES4 ENSG00000188290.6 0.06746 0.054499 ENSG00000188290
FGD4 ENSG00000139132.10 0.08565 0.058988 ENSG00000139132
CHCHD2 ENSG00000106153.12 0.150985 0.07526 ENSG00000106153
INSRR ENSG00000027644.4 0.07152 0.052412 ENSG00000027644
PROSER2 ENSG00000148426.8 0.052638 0.070765 ENSG00000148426
LRRC56 ENSG00000161328.10 0.129826 0.076314 ENSG00000161328
ABCB6 ENSG00000115657.8 0.084193 0.061454 ENSG00000115657
ENO4 ENSG00000188316.9 0.061607 0.057722 ENSG00000188316
LDHC ENSG00000166796.7 0.060385 0.068679 ENSG00000166796
KBTBD2 ENSG00000170852.6 0.050492 0.046617 ENSG00000170852
FAM200A ENSG00000221909.2 0.054921 0.045184 ENSG00000221909
CSTA ENSG00000121552.3 0.114041 0.064163 ENSG00000121552
JUN ENSG00000177606.5 0.051284 0.056799 ENSG00000177606
PARVB ENSG00000188677.9 0.213524 0.093706 ENSG00000188677
LRRC19 ENSG00000184434.7 0.123348 0.078623 ENSG00000184434
AHI1 ENSG00000135541.16 0.057259 0.054896 ENSG00000135541
CBLL1 ENSG00000105879.6 0.100673 0.065452 ENSG00000105879
CNTNAP1 ENSG00000108797.7 0.08915 0.054474 ENSG00000108797
SLC36A4 ENSG00000180773.10 0.055385 0.054949 ENSG00000180773
SGSM2 ENSG00000141258.7 0.064691 0.065272 ENSG00000141258
MRPS9 ENSG00000135972.4 0.152607 0.074377 ENSG00000135972
XYLT2 ENSG00000015532.5 0.167821 0.079499 ENSG00000015532
LRFN1 ENSG00000128011.4 0.096273 0.068677 ENSG00000128011
PRAM1 ENSG00000133246.7 0.121293 0.064679 ENSG00000133246
THNSL2 ENSG00000144115.12 0.054212 0.057256 ENSG00000144115
MC4R ENSG00000166603.3 0.075582 0.071222 ENSG00000166603
ENTPD6 ENSG00000197586.8 0.146093 0.070717 ENSG00000197586
CD97 ENSG00000123146.15 0.111472 0.06944 ENSG00000123146
ZBTB7C ENSG00000184828.5 0.082903 0.063752 ENSG00000184828
RAB13 ENSG00000143545.4 0.109604 0.065699 ENSG00000143545
BHLHA15 ENSG00000180535.2 0.111061 0.063149 ENSG00000180535
METTL3 ENSG00000165819.7 0.07889 0.075009 ENSG00000165819
RPN2 ENSG00000118705.12 0.068752 0.078939 ENSG00000118705
ZNF736 ENSG00000234444.4 0.053682 0.050655 ENSG00000234444
ENPEP ENSG00000138792.5 0.573183 0.068123 ENSG00000138792
GPR108 ENSG00000125734.9 0.075541 0.074523 ENSG00000125734
PGLYRP1 ENSG00000008438.4 0.084259 0.058154 ENSG00000008438
RHAG ENSG00000112077.11 0.143685 0.070101 ENSG00000112077
SLITRK5 ENSG00000165300.6 0.200822 0.078424 ENSG00000165300
SGCE ENSG00000127990.11 0.065406 0.060916 ENSG00000127990
FLT4 ENSG00000037280.11 0.080019 0.066103 ENSG00000037280
MAP3K12 ENSG00000139625.8 0.096444 0.065749 ENSG00000139625
FBN2 ENSG00000138829.6 0.078172 0.048253 ENSG00000138829
C5orf46 ENSG00000178776.4 0.092501 0.066654 ENSG00000178776
AFF1 ENSG00000172493.16 0.091473 0.057325 ENSG00000172493
RASSF2 ENSG00000101265.11 0.128859 0.085733 ENSG00000101265
ZNF699 ENSG00000196110.3 0.086809 0.059426 ENSG00000196110
ZNF160 ENSG00000170949.13 0.101531 0.089425 ENSG00000170949
ZNF180 ENSG00000167384.6 0.071188 0.064272 ENSG00000167384
CDYL ENSG00000153046.13 0.084755 0.072495 ENSG00000153046
RTKN2 ENSG00000182010.6 0.058664 0.045208 ENSG00000182010
NCOA5 ENSG00000124160.7 0.064089 0.054266 ENSG00000124160
UNC13A ENSG00000130477.10 0.050151 0.056127 ENSG00000130477
KCNE2 ENSG00000159197.2 0.075841 0.076009 ENSG00000159197
ILDR2 ENSG00000143195.8 0.09741 0.063651 ENSG00000143195
ZNF235 ENSG00000159917.10 0.108452 0.065443 ENSG00000159917
SYNRG ENSG00000006114.11 0.200762 0.076306 ENSG00000006114
VEPH1 ENSG00000197415.7 0.064202 0.050846 ENSG00000197415
GPR180 ENSG00000152749.7 0.080593 0.07086 ENSG00000152749
KHSRP ENSG00000088247.11 0.099196 0.081327 ENSG00000088247
RIPK1 ENSG00000137275.9 0.071825 0.055637 ENSG00000137275
CSTF2T ENSG00000177613.7 0.184688 0.082266 ENSG00000177613
IZUMO1 ENSG00000182264.4 0.071308 0.057808 ENSG00000182264
CA5A ENSG00000174990.3 0.090142 0.081936 ENSG00000174990
PCBD1 ENSG00000166228.4 0.13314 0.084379 ENSG00000166228
SLC6A4 ENSG00000108576.5 0.079816 0.059341 ENSG00000108576
C2orf81 ENSG00000159239.7 0.06192 0.061335 ENSG00000159239
TNXB ENSG00000168477.13 0.076127 0.053466 ENSG00000168477
FAM8A1 ENSG00000137414.5 0.050905 0.051432 ENSG00000137414
RPAP3 ENSG00000005175.5 0.052098 0.050109 ENSG00000005175
MGST2 ENSG00000085871.4 0.055162 0.05606 ENSG00000085871
OTX2 ENSG00000165588.12 0.064894 0.058837 ENSG00000165588
WDR62 ENSG00000075702.11 0.054406 0.0567 ENSG00000075702
EMILIN3 ENSG00000183798.4 0.145968 0.085348 ENSG00000183798
P2RX2 ENSG00000187848.8 0.070064 0.04937 ENSG00000187848
CYBRD1 ENSG00000071967.7 0.088765 0.058592 ENSG00000071967
DNAJC15 ENSG00000120675.4 0.062495 0.062095 ENSG00000120675
STX1B ENSG00000099365.5 0.067306 0.050892 ENSG00000099365
DKFZP667F0711 ENSG00000212743.1 0.092301 0.077986 ENSG00000212743
ZNF620 ENSG00000177842.7 0.059886 0.051278 ENSG00000177842
MYO6 ENSG00000196586.9 0.118053 0.067187 ENSG00000196586
METTL2B ENSG00000165055.10 0.065768 0.049609 ENSG00000165055
KANSL2 ENSG00000139620.8 0.275129 0.077362 ENSG00000139620
CX3CR1 ENSG00000168329.9 0.051752 0.056616 ENSG00000168329
AKAP8 ENSG00000105127.3 0.14391 0.074418 ENSG00000105127
C17orf67 ENSG00000214226.4 0.058757 0.074482 ENSG00000214226
ZNF625 ENSG00000257591.1 0.060523 0.050305 ENSG00000257591
COPG2 ENSG00000158623.10 0.103862 0.068639 ENSG00000158623
C14orf37 ENSG00000139971.11 0.064878 0.068723 ENSG00000139971
SKIV2L ENSG00000204351.7 0.066273 0.048917 ENSG00000204351
CALM2 ENSG00000143933.11 0.06548 0.05739 ENSG00000143933
LHX2 ENSG00000106689.6 0.089141 0.055874 ENSG00000106689
LSM14B ENSG00000149657.15 0.051929 0.050975 ENSG00000149657
THBS4 ENSG00000113296.10 0.122512 0.061737 ENSG00000113296
PGS1 ENSG00000087157.14 0.102971 0.072794 ENSG00000087157
LRRC4C ENSG00000148948.3 0.064528 0.058391 ENSG00000148948
PSME1 ENSG00000092010.10 0.07299 0.059119 ENSG00000092010
PRRT4 ENSG00000224940.4 0.05193 0.046366 ENSG00000224940
LOH12CR1 ENSG00000165714.6 0.084527 0.087588 ENSG00000165714
HDAC3 ENSG00000171720.4 0.06956 0.052119 ENSG00000171720
FN3K ENSG00000167363.9 0.085268 0.078718 ENSG00000167363
GALNT11 ENSG00000178234.8 0.089833 0.074456 ENSG00000178234
KNTC1 ENSG00000184445.7 0.057953 0.049746 ENSG00000184445
NPTX1 ENSG00000171246.5 0.066262 0.081624 ENSG00000171246
TMEM19 ENSG00000139291.9 0.083086 0.055214 ENSG00000139291
SLC25A24 ENSG00000085491.11 0.148647 0.075366 ENSG00000085491
CRLS1 ENSG00000088766.6 0.055022 0.062354 ENSG00000088766
NSUN6 ENSG00000241058.1 0.148264 0.07099 ENSG00000241058
AC025278.1 ENSG00000204752.3 0.070767 0.076146 ENSG00000204752
HIPK2 ENSG00000064393.11 0.076823 0.072884 ENSG00000064393
CEBPE ENSG00000092067.5 0.092987 0.065343 ENSG00000092067
TMEM39A ENSG00000176142.8 0.065238 0.059743 ENSG00000176142
IL1RL1 ENSG00000115602.12 0.103788 0.056843 ENSG00000115602
RNF14 ENSG00000013561.13 0.089203 0.061853 ENSG00000013561
PIH1D1 ENSG00000104872.6 0.136072 0.081463 ENSG00000104872
ZDHHC1 ENSG00000159714.6 0.097971 0.062616 ENSG00000159714
CCDC125 ENSG00000183323.8 0.108523 0.072419 ENSG00000183323
ITGA6 ENSG00000091409.10 0.089825 0.067992 ENSG00000091409
SAMD1 ENSG00000141858.7 0.099183 0.070327 ENSG00000141858
ROM1 ENSG00000149489.4 0.115953 0.063104 ENSG00000149489
CLEC4D ENSG00000166527.3 0.083068 0.074163 ENSG00000166527
HSD17B13 ENSG00000170509.7 0.164864 0.072962 ENSG00000170509
KANSL3 ENSG00000114982.13 0.183651 0.088551 ENSG00000114982
C20orf194 ENSG00000088854.11 0.09524 0.069535 ENSG00000088854
WNT10B ENSG00000169884.9 0.083558 0.065713 ENSG00000169884
C17orf80 ENSG00000141219.11 0.055564 0.059401 ENSG00000141219
H1FNT ENSG00000187166.1 0.06791 0.058811 ENSG00000187166
KIAA0430 ENSG00000166783.15 0.055924 0.046975 ENSG00000166783
ASB13 ENSG00000196372.8 0.069652 0.059377 ENSG00000196372
DBNDD1 ENSG00000003249.9 0.100981 0.059295 ENSG00000003249
RSBN1L ENSG00000187257.9 0.086821 0.060981 ENSG00000187257
LRRC47 ENSG00000130764.5 0.09107 0.061786 ENSG00000130764
ABCC5 ENSG00000114770.12 0.078679 0.069341 ENSG00000114770
RNF149 ENSG00000163162.4 0.115016 0.069088 ENSG00000163162
ITGAM ENSG00000169896.12 0.097589 0.069982 ENSG00000169896
AMICA1 ENSG00000160593.13 0.057588 0.066012 ENSG00000160593
SELENBP1 ENSG00000143416.16 0.060262 0.050286 ENSG00000143416
RPS9 ENSG00000170889.9 0.130792 0.0923 ENSG00000170889
HOXA10 ENSG00000253293.3 0.224451 0.090227 ENSG00000253293
THEM6 ENSG00000130193.7 0.105981 0.060914 ENSG00000130193
ANKLE2 ENSG00000176915.10 0.093881 0.053637 ENSG00000176915
PLXNA4 ENSG00000221866.5 0.106789 0.06378 ENSG00000221866
EIF3B ENSG00000106263.13 0.054711 0.056661 ENSG00000106263
WDR46 ENSG00000227057.3 0.064364 0.067259 ENSG00000227057
MDH1B ENSG00000138400.8 0.064948 0.06244 ENSG00000138400
ABCE1 ENSG00000164163.6 0.074357 0.05898 ENSG00000164163
SPTLC3 ENSG00000172296.8 0.223902 0.08075 ENSG00000172296
NARF ENSG00000141562.12 0.102992 0.077314 ENSG00000141562
SGK1 ENSG00000118515.7 0.054866 0.048189 ENSG00000118515
ANP32B ENSG00000136938.8 0.054984 0.061758 ENSG00000136938
ZNF57 ENSG00000171970.8 0.080782 0.081084 ENSG00000171970
LIF ENSG00000128342.4 0.062464 0.049606 ENSG00000128342
SIRPB2 ENSG00000196209.7 0.078708 0.074964 ENSG00000196209
SEC14L5 ENSG00000103184.7 0.068155 0.0637 ENSG00000103184
APOBEC3A ENSG00000128383.8 0.103983 0.063951 ENSG00000128383
POU3F2 ENSG00000184486.7 0.125932 0.067982 ENSG00000184486
L3MBTL3 ENSG00000198945.3 0.300921 0.087582 ENSG00000198945
CLP1 ENSG00000172409.5 0.08062 0.049903 ENSG00000172409
XYLB ENSG00000093217.5 0.075494 0.057936 ENSG00000093217
FOCAD ENSG00000188352.8 0.065226 0.061346 ENSG00000188352
ILKAP ENSG00000132323.4 0.107296 0.070493 ENSG00000132323
WDR38 ENSG00000136918.3 0.211526 0.092029 ENSG00000136918
RNASEL ENSG00000135828.7 0.052775 0.056422 ENSG00000135828
CBX7 ENSG00000100307.8 0.06676 0.057238 ENSG00000100307
SMUG1 ENSG00000123415.10 0.061779 0.058997 ENSG00000123415
TASP1 ENSG00000089123.11 0.212913 0.0783 ENSG00000089123
SLC10A7 ENSG00000120519.10 0.064857 0.049607 ENSG00000120519
ZFHX3 ENSG00000140836.10 0.051434 0.063965 ENSG00000140836
GORAB ENSG00000120370.8 0.072868 0.057576 ENSG00000120370
CASP4 ENSG00000196954.8 0.09711 0.060348 ENSG00000196954
PXT1 ENSG00000179165.9 0.062886 0.05809 ENSG00000179165
DCUN1D2 ENSG00000150401.10 0.134039 0.077216 ENSG00000150401
SGOL1 ENSG00000129810.10 0.05681 0.066833 ENSG00000129810
AAED1 ENSG00000158122.7 0.089775 0.074076 ENSG00000158122
ECHDC1 ENSG00000093144.14 0.123213 0.068867 ENSG00000093144
CLEC18A ENSG00000157322.12 0.051896 0.051857 ENSG00000157322
DTL ENSG00000143476.13 0.06364 0.063121 ENSG00000143476
GALNT3 ENSG00000115339.9 0.1415 0.070331 ENSG00000115339
VSTM2L ENSG00000132821.7 0.085124 0.059895 ENSG00000132821
NBPF1 ENSG00000219481.6 0.077994 0.057472 ENSG00000219481
CHPF ENSG00000123989.9 0.052399 0.051476 ENSG00000123989
AHCY ENSG00000101444.8 0.119455 0.084727 ENSG00000101444
SIGLEC8 ENSG00000105366.10 0.056873 0.062582 ENSG00000105366
TBC1D9 ENSG00000109436.7 0.061639 0.073574 ENSG00000109436
SDR42E1 ENSG00000184860.5 0.141863 0.088611 ENSG00000184860
TTC7A ENSG00000068724.11 0.054029 0.048487 ENSG00000068724
SLC27A2 ENSG00000140284.6 0.190334 0.079447 ENSG00000140284
BACH1 ENSG00000156273.11 0.06336 0.050791 ENSG00000156273
ZNF398 ENSG00000197024.4 0.057223 0.057591 ENSG00000197024
ADAM33 ENSG00000149451.13 0.097571 0.072722 ENSG00000149451
ANKRD61 ENSG00000157999.5 0.092002 0.067328 ENSG00000157999
SERPINB9 ENSG00000170542.5 0.066389 0.054122 ENSG00000170542
REPS1 ENSG00000135597.14 0.151782 0.079462 ENSG00000135597
ANKRD16 ENSG00000134461.11 0.103902 0.076337 ENSG00000134461
ATP1B1 ENSG00000143153.7 0.077425 0.066565 ENSG00000143153
MAN2A2 ENSG00000196547.10 0.068985 0.058759 ENSG00000196547
HIST2H2BF ENSG00000203814.5 0.110842 0.075787 ENSG00000203814
GPR12 ENSG00000132975.6 0.165434 0.082437 ENSG00000132975
GTF2F1 ENSG00000125651.9 0.136126 0.080407 ENSG00000125651
DECR2 ENSG00000242612.2 0.084364 0.073985 ENSG00000242612
WARS2 ENSG00000116874.7 0.073943 0.050045 ENSG00000116874
DNAJC27 ENSG00000115137.7 0.104118 0.068988 ENSG00000115137
DDOST ENSG00000244038.5 0.086598 0.067889 ENSG00000244038
UBA52 ENSG00000221983.3 0.069087 0.052982 ENSG00000221983
STMN4 ENSG00000015592.12 0.101671 0.082996 ENSG00000015592
CAGE1 ENSG00000164304.11 0.060916 0.055686 ENSG00000164304
TNFRSF18 ENSG00000186891.9 0.112979 0.062929 ENSG00000186891
TMEM214 ENSG00000119777.14 0.053856 0.058275 ENSG00000119777
CCL4L2 ENSG00000197262.8 0.080692 0.064098 ENSG00000197262
HAUS6 ENSG00000147874.6 0.081778 0.070631 ENSG00000147874
MDM2 ENSG00000135679.17 0.066467 0.063731 ENSG00000135679
EPN3 ENSG00000049283.13 0.137095 0.066536 ENSG00000049283
SLC44A2 ENSG00000129353.10 0.050643 0.052109 ENSG00000129353
AFAP1L2 ENSG00000169129.10 0.058028 0.064978 ENSG00000169129
C22orf26 ENSG00000182257.5 0.109396 0.087058 ENSG00000182257
EDN1 ENSG00000078401.6 0.056293 0.068865 ENSG00000078401
FSIP2 ENSG00000188738.9 0.101202 0.057871 ENSG00000188738
VPS9D1 ENSG00000075399.8 0.105759 0.068772 ENSG00000075399
ANAPC4 ENSG00000053900.6 0.229245 0.096327 ENSG00000053900
CNIH3 ENSG00000143786.3 0.05422 0.053611 ENSG00000143786
CACNB1 ENSG00000067191.11 0.174731 0.082263 ENSG00000067191
TYRO3 ENSG00000092445.7 0.214185 0.079907 ENSG00000092445
MRO ENSG00000134042.8 0.178446 0.089157 ENSG00000134042
EVI5L ENSG00000142459.4 0.090581 0.070325 ENSG00000142459
OSBPL6 ENSG00000079156.12 0.054614 0.053852 ENSG00000079156
SOX12 ENSG00000177732.6 0.107042 0.082904 ENSG00000177732
IYD ENSG00000009765.10 0.155032 0.089415 ENSG00000009765
GJC1 ENSG00000182963.5 0.084731 0.055132 ENSG00000182963
LIPF ENSG00000182333.9 0.09972 0.065537 ENSG00000182333
OR4N4 ENSG00000183706.4 0.122672 0.069044 ENSG00000183706
NDRG2 ENSG00000165795.16 0.054939 0.076183 ENSG00000165795
RABL2A ENSG00000144134.14 0.05915 0.055558 ENSG00000144134
SPRR4 ENSG00000184148.3 0.06601 0.067692 ENSG00000184148
KPNA3 ENSG00000102753.5 0.067892 0.059737 ENSG00000102753
TEPP ENSG00000159648.7 0.112332 0.064759 ENSG00000159648
TMEM87B ENSG00000153214.5 0.102087 0.065345 ENSG00000153214
TMEM63B ENSG00000137216.14 0.064111 0.064272 ENSG00000137216
C17orf85 ENSG00000074356.12 0.061933 0.06587 ENSG00000074356
CAPN8 ENSG00000203697.7 0.103908 0.062196 ENSG00000203697
MACROD2 ENSG00000172264.12 0.097569 0.086534 ENSG00000172264
FAM153B ENSG00000182230.7 0.073933 0.06146 ENSG00000182230
LMLN ENSG00000185621.7 0.081682 0.060934 ENSG00000185621
BST2 ENSG00000130303.8 0.07089 0.055844 ENSG00000130303
MPPED2 ENSG00000066382.12 0.095998 0.072187 ENSG00000066382
DDX59 ENSG00000118197.9 0.124644 0.074427 ENSG00000118197
DHH ENSG00000139549.2 0.077482 0.049178 ENSG00000139549
SUCO ENSG00000094975.8 0.110985 0.056877 ENSG00000094975
HNF4A ENSG00000101076.11 0.061685 0.065127 ENSG00000101076
CCDC107 ENSG00000159884.7 0.07249 0.051498 ENSG00000159884
PTGER1 ENSG00000160951.3 0.054748 0.05233 ENSG00000160951
CD28 ENSG00000178562.12 0.063494 0.047215 ENSG00000178562
KIT ENSG00000157404.11 0.112407 0.06962 ENSG00000157404
MCAM ENSG00000076706.10 0.092621 0.065294 ENSG00000076706
SBK2 ENSG00000187550.4 0.117624 0.087157 ENSG00000187550
OR7A5 ENSG00000188269.4 0.118638 0.074085 ENSG00000188269
S100P ENSG00000163993.6 0.107409 0.071466 ENSG00000163993
PCDHGB7 ENSG00000254122.1 0.059309 0.056131 ENSG00000254122
RP11-1407O15.2 ENSG00000174093.6 0.059134 0.061339 ENSG00000174093
TMEM87A ENSG00000103978.11 0.108021 0.065394 ENSG00000103978
HRH2 ENSG00000113749.5 0.111353 0.077685 ENSG00000113749
RAD17 ENSG00000152942.14 0.053322 0.054483 ENSG00000152942
DOCK6 ENSG00000130158.9 0.080706 0.051444 ENSG00000130158
RFC5 ENSG00000111445.9 0.051147 0.055312 ENSG00000111445
GLT1D1 ENSG00000151948.7 0.089589 0.078512 ENSG00000151948
RD3 ENSG00000198570.5 0.128635 0.067646 ENSG00000198570
H2AFV ENSG00000105968.14 0.096064 0.079137 ENSG00000105968
CBX4 ENSG00000141582.10 0.069634 0.068416 ENSG00000141582
SOX8 ENSG00000005513.9 0.054861 0.054404 ENSG00000005513
SRGN ENSG00000122862.4 0.060874 0.061232 ENSG00000122862
TAF7 ENSG00000178913.5 0.079232 0.06532 ENSG00000178913
SMAD7 ENSG00000101665.4 0.170917 0.070392 ENSG00000101665
RNF38 ENSG00000137075.13 0.055784 0.047329 ENSG00000137075
SYPL2 ENSG00000143028.7 0.2042 0.077077 ENSG00000143028
IER3 ENSG00000137331.11 0.059714 0.05293 ENSG00000137331
CATSPER2 ENSG00000166762.12 0.051492 0.0459 ENSG00000166762
IFNLR1 ENSG00000185436.7 0.064172 0.059669 ENSG00000185436
PXK ENSG00000168297.11 0.077688 0.056096 ENSG00000168297
RAD51D ENSG00000185379.16 0.102574 0.068193 ENSG00000185379
COLQ ENSG00000206561.8 0.1815 0.079606 ENSG00000206561
