AssociatedGeneName EnsemblGeneID h2.SkinSunExposedLowerleg se.SkinSunExposedLowerleg ensid
FAM57A ENSG00000167695.10 0.062938 0.061315 ENSG00000167695
ZFP41 ENSG00000181638.13 0.173325 0.06536 ENSG00000181638
EBPL ENSG00000123179.9 0.300763 0.074185 ENSG00000123179
DARS ENSG00000115866.6 0.118924 0.061349 ENSG00000115866
RALGPS2 ENSG00000116191.12 0.123363 0.063852 ENSG00000116191
C3orf17 ENSG00000163608.10 0.112762 0.061908 ENSG00000163608
DOCK9 ENSG00000088387.13 0.090411 0.060857 ENSG00000088387
THBS4 ENSG00000113296.10 0.107167 0.064769 ENSG00000113296
CYP4B1 ENSG00000142973.8 0.276934 0.083263 ENSG00000142973
PRRT4 ENSG00000224940.4 0.185352 0.070087 ENSG00000224940
ADAMTS8 ENSG00000134917.9 0.052412 0.052257 ENSG00000134917
TIMM50 ENSG00000105197.6 0.133553 0.065146 ENSG00000105197
FAM89A ENSG00000182118.5 0.076533 0.067776 ENSG00000182118
MTIF3 ENSG00000122033.10 0.073219 0.058977 ENSG00000122033
GUCY2C ENSG00000070019.3 0.22496 0.072567 ENSG00000070019
LY75 ENSG00000054219.9 0.309442 0.077221 ENSG00000054219
DKK3 ENSG00000050165.13 0.149118 0.083226 ENSG00000050165
SLC25A38 ENSG00000144659.6 0.076864 0.056603 ENSG00000144659
IL1RN ENSG00000136689.14 0.09499 0.056664 ENSG00000136689
NOXA1 ENSG00000188747.4 0.136103 0.07613 ENSG00000188747
BAI1 ENSG00000181790.6 0.20207 0.079623 ENSG00000181790
CD5 ENSG00000110448.6 0.166823 0.065903 ENSG00000110448
NPTX1 ENSG00000171246.5 0.061529 0.066059 ENSG00000171246
DLG5 ENSG00000151208.12 0.203111 0.074643 ENSG00000151208
RGL4 ENSG00000159496.10 0.28574 0.076639 ENSG00000159496
NBR1 ENSG00000188554.9 0.099419 0.052691 ENSG00000188554
PACRGL ENSG00000163138.14 0.129878 0.067439 ENSG00000163138
GNPDA2 ENSG00000163281.6 0.434421 0.074538 ENSG00000163281
VPS13A ENSG00000197969.7 0.289858 0.079719 ENSG00000197969
SLC25A24 ENSG00000085491.11 0.253915 0.077429 ENSG00000085491
CHST10 ENSG00000115526.6 0.057424 0.05345 ENSG00000115526
ARHGEF4 ENSG00000136002.12 0.098403 0.060886 ENSG00000136002
NSUN6 ENSG00000241058.1 0.19164 0.066038 ENSG00000241058
COL13A1 ENSG00000197467.9 0.067967 0.07025 ENSG00000197467
HIPK2 ENSG00000064393.11 0.06594 0.063686 ENSG00000064393
CFDP1 ENSG00000153774.4 0.166091 0.06606 ENSG00000153774
SFXN1 ENSG00000164466.8 0.140191 0.074043 ENSG00000164466
MAP3K11 ENSG00000173327.3 0.124901 0.066233 ENSG00000173327
RNF14 ENSG00000013561.13 0.349331 0.076771 ENSG00000013561
INHBA ENSG00000122641.9 0.073552 0.054388 ENSG00000122641
EIF1AD ENSG00000175376.4 0.11289 0.053922 ENSG00000175376
LRRC7 ENSG00000033122.13 0.079554 0.059902 ENSG00000033122
PIH1D1 ENSG00000104872.6 0.094418 0.066116 ENSG00000104872
CEP170 ENSG00000143702.11 0.063229 0.057723 ENSG00000143702
TMX4 ENSG00000125827.4 0.05938 0.06001 ENSG00000125827
MAATS1 ENSG00000183833.12 0.262965 0.07989 ENSG00000183833
CPAMD8 ENSG00000160111.8 0.154933 0.076693 ENSG00000160111
SPATA5L1 ENSG00000171763.13 0.105317 0.055599 ENSG00000171763
ENTPD3 ENSG00000168032.4 0.093095 0.054815 ENSG00000168032
DNMT3A ENSG00000119772.12 0.053535 0.053085 ENSG00000119772
CPB2 ENSG00000080618.9 0.15287 0.072341 ENSG00000080618
EVI5 ENSG00000067208.10 0.056209 0.050358 ENSG00000067208
SAMD1 ENSG00000141858.7 0.17403 0.076561 ENSG00000141858
SCGB2A1 ENSG00000124939.4 0.226852 0.071733 ENSG00000124939
ROM1 ENSG00000149489.4 0.087221 0.052974 ENSG00000149489
C20orf196 ENSG00000171984.10 0.194588 0.089886 ENSG00000171984
HSD17B13 ENSG00000170509.7 0.263453 0.073393 ENSG00000170509
TONSL ENSG00000160949.12 0.155105 0.064586 ENSG00000160949
DTX4 ENSG00000110042.3 0.086525 0.05528 ENSG00000110042
CGB7 ENSG00000196337.6 0.375154 0.094252 ENSG00000196337
WNT10B ENSG00000169884.9 0.069674 0.056818 ENSG00000169884
GRINA ENSG00000178719.12 0.100944 0.060355 ENSG00000178719
CYP4F22 ENSG00000171954.7 0.155637 0.07218 ENSG00000171954
DSE ENSG00000111817.12 0.075415 0.050641 ENSG00000111817
DGKD ENSG00000077044.5 0.220884 0.07889 ENSG00000077044
H1FNT ENSG00000187166.1 0.151118 0.064467 ENSG00000187166
DBNDD1 ENSG00000003249.9 0.259688 0.083435 ENSG00000003249
AGPS ENSG00000018510.8 0.07701 0.051315 ENSG00000018510
SLCO1B3 ENSG00000111700.8 0.136387 0.067304 ENSG00000111700
TAPT1 ENSG00000169762.12 0.084847 0.065716 ENSG00000169762
RANBP17 ENSG00000204764.7 0.113155 0.064204 ENSG00000204764
ATP8B3 ENSG00000130270.11 0.131527 0.077123 ENSG00000130270
DESI1 ENSG00000100418.7 0.118317 0.06328 ENSG00000100418
DSG2 ENSG00000046604.8 0.053991 0.057452 ENSG00000046604
TBCK ENSG00000145348.11 0.065243 0.047949 ENSG00000145348
RGS18 ENSG00000150681.5 0.061906 0.044353 ENSG00000150681
CARD8 ENSG00000105483.12 0.136868 0.068274 ENSG00000105483
RPS9 ENSG00000170889.9 0.112635 0.075676 ENSG00000170889
UBXN10 ENSG00000162543.5 0.050188 0.051356 ENSG00000162543
SH3PXD2B ENSG00000174705.7 0.06381 0.067248 ENSG00000174705
SLC37A1 ENSG00000160190.8 0.066803 0.069041 ENSG00000160190
KCNJ2 ENSG00000123700.4 0.077069 0.065607 ENSG00000123700
MYO3B ENSG00000071909.14 0.103974 0.062333 ENSG00000071909
RSPH3 ENSG00000130363.7 0.062214 0.049368 ENSG00000130363
KIAA0195 ENSG00000177728.10 0.089326 0.062224 ENSG00000177728
THEM6 ENSG00000130193.7 0.134233 0.061361 ENSG00000130193
ISLR ENSG00000129009.8 0.072609 0.052105 ENSG00000129009
ANKLE2 ENSG00000176915.10 0.36482 0.097591 ENSG00000176915
PLXNA4 ENSG00000221866.5 0.062413 0.071109 ENSG00000221866
AREGB ENSG00000205595.3 0.081727 0.057214 ENSG00000205595
DNAJB6 ENSG00000105993.10 0.115931 0.07081 ENSG00000105993
NR2E1 ENSG00000112333.7 0.075264 0.056872 ENSG00000112333
SLC25A41 ENSG00000181240.9 0.731547 0.052013 ENSG00000181240
MLEC ENSG00000110917.3 0.090472 0.052734 ENSG00000110917
COMP ENSG00000105664.6 0.051314 0.051793 ENSG00000105664
SPTLC3 ENSG00000172296.8 0.051237 0.05486 ENSG00000172296
GRM1 ENSG00000152822.9 0.087166 0.064019 ENSG00000152822
HAS3 ENSG00000103044.6 0.06615 0.051789 ENSG00000103044
LASP1 ENSG00000002834.13 0.055268 0.051424 ENSG00000002834
LIF ENSG00000128342.4 0.137933 0.070139 ENSG00000128342
SIRPB2 ENSG00000196209.7 0.107654 0.084956 ENSG00000196209
SEC14L5 ENSG00000103184.7 0.078485 0.058273 ENSG00000103184
CERKL ENSG00000188452.9 0.109686 0.061068 ENSG00000188452
SLC16A4 ENSG00000168679.13 0.050926 0.050732 ENSG00000168679
PMFBP1 ENSG00000118557.11 0.057853 0.050664 ENSG00000118557
MGST3 ENSG00000143198.7 0.301074 0.08983 ENSG00000143198
AGAP8 ENSG00000174194.11 0.678006 0.066966 ENSG00000174194
L3MBTL3 ENSG00000198945.3 0.243322 0.072257 ENSG00000198945
POLE3 ENSG00000148229.8 0.190496 0.090143 ENSG00000148229
DYNLL2 ENSG00000121083.6 0.12187 0.076987 ENSG00000121083
ZNF350 ENSG00000256683.2 0.174648 0.078862 ENSG00000256683
ILKAP ENSG00000132323.4 0.12758 0.077745 ENSG00000132323
AHCYL2 ENSG00000158467.12 0.112816 0.060219 ENSG00000158467
AGAP9 ENSG00000198035.9 0.366308 0.082789 ENSG00000198035
AHCYL1 ENSG00000168710.13 0.125018 0.066146 ENSG00000168710
FAM21A ENSG00000099290.11 0.665154 0.059624 ENSG00000099290
TUBD1 ENSG00000108423.10 0.06391 0.053105 ENSG00000108423
HEY1 ENSG00000164683.12 0.071253 0.059936 ENSG00000164683
ZNF841 ENSG00000197608.7 0.132545 0.074156 ENSG00000197608
THAP2 ENSG00000173451.2 0.062644 0.057838 ENSG00000173451
RPS27L ENSG00000185088.8 0.284314 0.076595 ENSG00000185088
GORAB ENSG00000120370.8 0.075453 0.057109 ENSG00000120370
FAM115A ENSG00000198420.5 0.108611 0.068974 ENSG00000198420
NKX3-2 ENSG00000109705.7 0.133612 0.066576 ENSG00000109705
PXT1 ENSG00000179165.9 0.150502 0.072214 ENSG00000179165
ZNF746 ENSG00000181220.11 0.108651 0.063995 ENSG00000181220
SCGB3A1 ENSG00000161055.3 0.097487 0.070194 ENSG00000161055
TSPAN15 ENSG00000099282.5 0.18983 0.079955 ENSG00000099282
SURF1 ENSG00000148290.5 0.085923 0.074296 ENSG00000148290
AKNAD1 ENSG00000162641.14 0.065569 0.053325 ENSG00000162641
GPIHBP1 ENSG00000182851.2 0.067847 0.055368 ENSG00000182851
DCUN1D2 ENSG00000150401.10 0.242354 0.085423 ENSG00000150401
PITHD1 ENSG00000057757.5 0.051029 0.048223 ENSG00000057757
MCM6 ENSG00000076003.4 0.070222 0.049269 ENSG00000076003
ADH5 ENSG00000197894.6 0.179302 0.076312 ENSG00000197894
EP400NL ENSG00000185684.8 0.413325 0.080553 ENSG00000185684
CGGBP1 ENSG00000163320.6 0.226561 0.074502 ENSG00000163320
CLEC18A ENSG00000157322.12 0.566249 0.070216 ENSG00000157322
ACTR8 ENSG00000113812.9 0.138449 0.072853 ENSG00000113812
GALNT3 ENSG00000115339.9 0.172916 0.065338 ENSG00000115339
XRN2 ENSG00000088930.6 0.062726 0.055518 ENSG00000088930
ANKLE1 ENSG00000160117.10 0.203036 0.080793 ENSG00000160117
CEP85L ENSG00000111860.9 0.083346 0.050852 ENSG00000111860
CDKL1 ENSG00000100490.5 0.159019 0.07195 ENSG00000100490
JOSD1 ENSG00000100221.6 0.096965 0.051004 ENSG00000100221
C9orf142 ENSG00000148362.6 0.166726 0.078284 ENSG00000148362
TCTN1 ENSG00000204852.11 0.073612 0.050987 ENSG00000204852
KCNK1 ENSG00000135750.10 0.23334 0.082482 ENSG00000135750
MOCS2 ENSG00000164172.14 0.079551 0.054362 ENSG00000164172
STK36 ENSG00000163482.7 0.085608 0.057014 ENSG00000163482
METTL15 ENSG00000169519.15 0.05957 0.039842 ENSG00000169519
EAF1 ENSG00000144597.9 0.096704 0.065796 ENSG00000144597
ULK4 ENSG00000168038.6 0.214613 0.067363 ENSG00000168038
SLC27A2 ENSG00000140284.6 0.109789 0.064734 ENSG00000140284
PXMP2 ENSG00000176894.5 0.132208 0.066106 ENSG00000176894
SLC52A3 ENSG00000101276.10 0.121096 0.090071 ENSG00000101276
ADAM33 ENSG00000149451.13 0.06031 0.062724 ENSG00000149451
AP1S1 ENSG00000106367.9 0.401119 0.077886 ENSG00000106367
RABGAP1L ENSG00000152061.17 0.219805 0.070353 ENSG00000152061
RNF165 ENSG00000141622.9 0.05289 0.068483 ENSG00000141622
DNAJB14 ENSG00000164031.12 0.065442 0.055117 ENSG00000164031
ZNF473 ENSG00000142528.11 0.060718 0.067172 ENSG00000142528
TMEM60 ENSG00000135211.5 0.207374 0.070023 ENSG00000135211
IL27RA ENSG00000104998.2 0.074733 0.067393 ENSG00000104998
FZD8 ENSG00000177283.4 0.082492 0.062119 ENSG00000177283
ZNF446 ENSG00000083838.11 0.070672 0.046657 ENSG00000083838
ANKRD16 ENSG00000134461.11 0.206085 0.078912 ENSG00000134461
FGB ENSG00000171564.7 0.069767 0.059864 ENSG00000171564
RACGAP1 ENSG00000161800.8 0.073719 0.054715 ENSG00000161800
CHTF18 ENSG00000127586.12 0.054076 0.062408 ENSG00000127586
RAB36 ENSG00000100228.8 0.125629 0.070262 ENSG00000100228
CCL25 ENSG00000131142.9 0.088905 0.063288 ENSG00000131142
CHI3L1 ENSG00000133048.8 0.153005 0.077766 ENSG00000133048
PSMD5 ENSG00000095261.9 0.053849 0.053296 ENSG00000095261
GNPDA1 ENSG00000113552.11 0.114399 0.064333 ENSG00000113552
DECR2 ENSG00000242612.2 0.144314 0.079403 ENSG00000242612
ZNF304 ENSG00000131845.10 0.112959 0.065055 ENSG00000131845
LIN7C ENSG00000148943.7 0.058296 0.050321 ENSG00000148943
HOXD3 ENSG00000128652.7 0.098477 0.071847 ENSG00000128652
RECQL ENSG00000004700.11 0.221613 0.085673 ENSG00000004700
UBA52 ENSG00000221983.3 0.092878 0.058862 ENSG00000221983
SERGEF ENSG00000129158.6 0.070985 0.054747 ENSG00000129158
AKR1C2 ENSG00000151632.12 0.332689 0.082857 ENSG00000151632
PKHD1 ENSG00000170927.10 0.221945 0.066472 ENSG00000170927
PRKG2 ENSG00000138669.5 0.085526 0.065068 ENSG00000138669
TNFRSF18 ENSG00000186891.9 0.06304 0.055701 ENSG00000186891
ALAS1 ENSG00000023330.10 0.051935 0.045115 ENSG00000023330
EPS15 ENSG00000085832.12 0.470754 0.090575 ENSG00000085832
NPIPB7 ENSG00000233232.2 0.12187 0.055857 ENSG00000233232
SLC44A2 ENSG00000129353.10 0.241424 0.079214 ENSG00000129353
AFAP1L2 ENSG00000169129.10 0.051455 0.061826 ENSG00000169129
PLA2G15 ENSG00000103066.8 0.140255 0.062796 ENSG00000103066
PRR14 ENSG00000156858.7 0.092131 0.056097 ENSG00000156858
ZNF7 ENSG00000147789.11 0.314025 0.07765 ENSG00000147789
ZNF772 ENSG00000197128.7 0.061502 0.053963 ENSG00000197128
SMIM2 ENSG00000139656.5 0.346259 0.083401 ENSG00000139656
FSIP2 ENSG00000188738.9 0.096298 0.059559 ENSG00000188738
VPS9D1 ENSG00000075399.8 0.298355 0.078684 ENSG00000075399
ANAPC4 ENSG00000053900.6 0.472251 0.075402 ENSG00000053900
SMDT1 ENSG00000183172.7 0.603911 0.065399 ENSG00000183172
ODF2 ENSG00000136811.11 0.052156 0.050444 ENSG00000136811
BCCIP ENSG00000107949.12 0.058324 0.051954 ENSG00000107949
BRICD5 ENSG00000182685.3 0.078114 0.056239 ENSG00000182685
FER ENSG00000151422.8 0.102921 0.059576 ENSG00000151422
EVI5L ENSG00000142459.4 0.060535 0.062605 ENSG00000142459
OSBPL6 ENSG00000079156.12 0.314401 0.078575 ENSG00000079156
NAALADL1 ENSG00000168060.10 0.117684 0.062504 ENSG00000168060
KIDINS220 ENSG00000134313.10 0.124372 0.072682 ENSG00000134313
RAB22A ENSG00000124209.3 0.089135 0.073116 ENSG00000124209
KIAA1683 ENSG00000130518.11 0.227872 0.07264 ENSG00000130518
TMEM101 ENSG00000091947.5 0.0981 0.06308 ENSG00000091947
PHYH ENSG00000107537.9 0.208896 0.090935 ENSG00000107537
TRIM38 ENSG00000112343.8 0.065767 0.047947 ENSG00000112343
NDRG2 ENSG00000165795.16 0.054614 0.066428 ENSG00000165795
ARG1 ENSG00000118520.8 0.455327 0.081338 ENSG00000118520
RABL2A ENSG00000144134.14 0.158879 0.072555 ENSG00000144134
TXNL4B ENSG00000140830.4 0.14609 0.071628 ENSG00000140830
TEPP ENSG00000159648.7 0.210689 0.070405 ENSG00000159648
ALS2CL ENSG00000178038.12 0.09399 0.06537 ENSG00000178038
NECAP2 ENSG00000157191.15 0.065955 0.060378 ENSG00000157191
PPDPF ENSG00000125534.5 0.076112 0.055207 ENSG00000125534
TMEM87B ENSG00000153214.5 0.095151 0.053234 ENSG00000153214
VASH2 ENSG00000143494.11 0.085973 0.058364 ENSG00000143494
CAPN8 ENSG00000203697.7 0.117801 0.061765 ENSG00000203697
ACKR5 ENSG00000121797.9 0.063715 0.049404 ENSG00000121797
MACROD2 ENSG00000172264.12 0.061307 0.082344 ENSG00000172264
CRYL1 ENSG00000165475.9 0.254884 0.086779 ENSG00000165475
FAM153B ENSG00000182230.7 0.458784 0.072719 ENSG00000182230
UQCRC2 ENSG00000140740.6 0.089618 0.067357 ENSG00000140740
SCPEP1 ENSG00000121064.8 0.161079 0.082471 ENSG00000121064
RRBP1 ENSG00000125844.10 0.176062 0.071714 ENSG00000125844
MRPL37 ENSG00000116221.11 0.239407 0.087221 ENSG00000116221
DDX49 ENSG00000105671.7 0.062676 0.059568 ENSG00000105671
UBE2T ENSG00000077152.5 0.106973 0.070671 ENSG00000077152
SPG7 ENSG00000197912.9 0.068752 0.055034 ENSG00000197912
TTC22 ENSG00000006555.6 0.050576 0.057901 ENSG00000006555
IP6K2 ENSG00000068745.10 0.173481 0.083143 ENSG00000068745
CCDC39 ENSG00000145075.7 0.135211 0.076329 ENSG00000145075
FRY ENSG00000073910.15 0.084202 0.061097 ENSG00000073910
FTSJD2 ENSG00000137200.8 0.116192 0.069735 ENSG00000137200
OR7A5 ENSG00000188269.4 0.231364 0.076122 ENSG00000188269
WDR26 ENSG00000162923.10 0.142618 0.06894 ENSG00000162923
DDIT4 ENSG00000168209.4 0.184086 0.084943 ENSG00000168209
TRMT112 ENSG00000173113.2 0.106306 0.057397 ENSG00000173113
SEPT10 ENSG00000186522.10 0.053384 0.04799 ENSG00000186522
FIGN ENSG00000182263.9 0.232404 0.084591 ENSG00000182263
RP11-1407O15.2 ENSG00000174093.6 0.054814 0.054985 ENSG00000174093
FAM213A ENSG00000122378.9 0.122364 0.05783 ENSG00000122378
AK9 ENSG00000155085.11 0.17587 0.069305 ENSG00000155085
TMEM260 ENSG00000070269.9 0.081883 0.054711 ENSG00000070269
C1orf216 ENSG00000142686.7 0.054852 0.052413 ENSG00000142686
WDR75 ENSG00000115368.5 0.257872 0.076886 ENSG00000115368
BSCL2 ENSG00000168000.10 0.110903 0.06494 ENSG00000168000
ZNF251 ENSG00000198169.4 0.061847 0.042618 ENSG00000198169
ARL4D ENSG00000175906.4 0.406651 0.084089 ENSG00000175906
TIMM10 ENSG00000134809.4 0.386031 0.08621 ENSG00000134809
GLT1D1 ENSG00000151948.7 0.163003 0.094608 ENSG00000151948
SMAD3 ENSG00000166949.11 0.067511 0.061188 ENSG00000166949
HRCT1 ENSG00000196196.2 0.285782 0.082223 ENSG00000196196
TIMM44 ENSG00000104980.3 0.089423 0.068177 ENSG00000104980
C12orf54 ENSG00000177627.5 0.168646 0.068541 ENSG00000177627
CNTN1 ENSG00000018236.10 0.725584 0.048028 ENSG00000018236
DOCK4 ENSG00000128512.15 0.05365 0.04795 ENSG00000128512
VSTM4 ENSG00000165633.7 0.13182 0.063864 ENSG00000165633
GTF2E2 ENSG00000197265.4 0.064857 0.057085 ENSG00000197265
DMRTA1 ENSG00000176399.2 0.379797 0.081622 ENSG00000176399
ADH4 ENSG00000198099.4 0.177215 0.076367 ENSG00000198099
JMJD7 ENSG00000243789.6 0.09506 0.05937 ENSG00000243789
DHODH ENSG00000102967.7 0.131963 0.055668 ENSG00000102967
MAST2 ENSG00000086015.15 0.060901 0.050005 ENSG00000086015
PYCARD ENSG00000103490.13 0.10195 0.067542 ENSG00000103490
NAGLU ENSG00000108784.5 0.148229 0.074777 ENSG00000108784
CCDC101 ENSG00000176476.4 0.065846 0.05223 ENSG00000176476
CIAPIN1 ENSG00000005194.10 0.248955 0.084147 ENSG00000005194
UPK1B ENSG00000114638.3 0.126643 0.065532 ENSG00000114638
MED21 ENSG00000152944.4 0.130392 0.061205 ENSG00000152944
ESPL1 ENSG00000135476.7 0.226475 0.080141 ENSG00000135476
COQ5 ENSG00000110871.10 0.380054 0.07875 ENSG00000110871
DPF2 ENSG00000133884.5 0.079883 0.055594 ENSG00000133884
ADCK5 ENSG00000173137.7 0.10918 0.061897 ENSG00000173137
CATSPER2 ENSG00000166762.12 0.314683 0.099251 ENSG00000166762
AGAP6 ENSG00000204149.5 0.470134 0.075332 ENSG00000204149
IFNLR1 ENSG00000185436.7 0.076757 0.059344 ENSG00000185436
MOB4 ENSG00000115540.10 0.16583 0.073973 ENSG00000115540
TMEM231 ENSG00000205084.5 0.212169 0.076063 ENSG00000205084
GSTA3 ENSG00000174156.8 0.082996 0.066741 ENSG00000174156
CAPN10 ENSG00000142330.15 0.089107 0.063119 ENSG00000142330
EXOSC5 ENSG00000077348.4 0.201011 0.079437 ENSG00000077348
QRICH2 ENSG00000129646.9 0.109522 0.069448 ENSG00000129646
TDRD5 ENSG00000162782.11 0.272295 0.075803 ENSG00000162782
CHDH ENSG00000016391.5 0.075175 0.060512 ENSG00000016391
FAM208A ENSG00000163946.9 0.067145 0.050548 ENSG00000163946
BPTF ENSG00000171634.12 0.082086 0.068267 ENSG00000171634
ASL ENSG00000126522.12 0.11172 0.064493 ENSG00000126522
PRMT7 ENSG00000132600.12 0.207441 0.07005 ENSG00000132600
CDC42EP4 ENSG00000179604.8 0.173736 0.085922 ENSG00000179604
PDHB ENSG00000168291.8 0.181381 0.069159 ENSG00000168291
FAM117A ENSG00000121104.3 0.057719 0.061924 ENSG00000121104
TUBG2 ENSG00000037042.8 0.168728 0.066592 ENSG00000037042
TMC6 ENSG00000141524.11 0.068775 0.073371 ENSG00000141524
TSEN15 ENSG00000198860.7 0.064286 0.04639 ENSG00000198860
CAPRIN1 ENSG00000135387.15 0.089929 0.054021 ENSG00000135387
AP1B1 ENSG00000100280.12 0.079854 0.049165 ENSG00000100280
INADL ENSG00000132849.14 0.051126 0.070984 ENSG00000132849
GGH ENSG00000137563.7 0.084663 0.05661 ENSG00000137563
ZMIZ1 ENSG00000108175.12 0.06668 0.061057 ENSG00000108175
APTX ENSG00000137074.14 0.319027 0.080718 ENSG00000137074
MPP2 ENSG00000108852.10 0.519599 0.073348 ENSG00000108852
GBX1 ENSG00000164900.4 0.107047 0.071482 ENSG00000164900
ASAH1 ENSG00000104763.13 0.164499 0.076007 ENSG00000104763
MUT ENSG00000146085.7 0.226656 0.074832 ENSG00000146085
BCS1L ENSG00000074582.8 0.060292 0.053521 ENSG00000074582
DOC2B ENSG00000262359.1 0.100164 0.068567 ENSG00000262359
AHRR ENSG00000063438.12 0.119142 0.073222 ENSG00000063438
DCPS ENSG00000110063.4 0.061772 0.052174 ENSG00000110063
PSMC5 ENSG00000087191.8 0.166747 0.07319 ENSG00000087191
ATXN10 ENSG00000130638.11 0.26897 0.080308 ENSG00000130638
GPR17 ENSG00000144230.12 0.358681 0.080353 ENSG00000144230
DDX17 ENSG00000100201.14 0.077463 0.051693 ENSG00000100201
KLF5 ENSG00000102554.9 0.053076 0.056343 ENSG00000102554
RAB3GAP2 ENSG00000118873.10 0.082059 0.062571 ENSG00000118873
CYCS ENSG00000172115.4 0.070657 0.05102 ENSG00000172115
CUZD1 ENSG00000138161.8 0.05509 0.05451 ENSG00000138161
DHTKD1 ENSG00000181192.7 0.105749 0.08111 ENSG00000181192
CDC123 ENSG00000151465.9 0.070592 0.07554 ENSG00000151465
ALDH16A1 ENSG00000161618.5 0.179511 0.076569 ENSG00000161618
IMPDH1 ENSG00000106348.12 0.150741 0.069563 ENSG00000106348
LMO1 ENSG00000166407.9 0.134919 0.076059 ENSG00000166407
RTCB ENSG00000100220.7 0.165851 0.076646 ENSG00000100220
GRAMD4 ENSG00000075240.12 0.235143 0.085124 ENSG00000075240
ARHGDIB ENSG00000111348.4 0.087784 0.056339 ENSG00000111348
TBC1D20 ENSG00000125875.9 0.275184 0.084793 ENSG00000125875
RHBDD2 ENSG00000005486.12 0.058761 0.051572 ENSG00000005486
SEMA6D ENSG00000137872.11 0.092822 0.062946 ENSG00000137872
PELI3 ENSG00000174516.10 0.064383 0.063506 ENSG00000174516
CLCA2 ENSG00000137975.7 0.275603 0.075316 ENSG00000137975
NCLN ENSG00000125912.6 0.259412 0.079999 ENSG00000125912
MAP1S ENSG00000130479.6 0.067754 0.060961 ENSG00000130479
GIMAP8 ENSG00000171115.3 0.443863 0.081331 ENSG00000171115
SEL1L3 ENSG00000091490.6 0.107468 0.071365 ENSG00000091490
SPIRE2 ENSG00000204991.6 0.253116 0.072014 ENSG00000204991
TECPR1 ENSG00000205356.5 0.172847 0.063741 ENSG00000205356
TMEM170A ENSG00000166822.8 0.136102 0.064205 ENSG00000166822
IPO13 ENSG00000117408.6 0.05582 0.051989 ENSG00000117408
DLX5 ENSG00000105880.4 0.056619 0.052331 ENSG00000105880
P2RY11 ENSG00000244165.1 0.103624 0.065245 ENSG00000244165
FAXC ENSG00000146267.11 0.107327 0.059555 ENSG00000146267
NUDT12 ENSG00000112874.5 0.460768 0.077084 ENSG00000112874
PRDX2 ENSG00000167815.7 0.07951 0.061111 ENSG00000167815
TMEM255B ENSG00000184497.8 0.058878 0.059216 ENSG00000184497
CHP1 ENSG00000187446.7 0.087332 0.058556 ENSG00000187446
LMO4 ENSG00000143013.8 0.139438 0.072893 ENSG00000143013
BEND6 ENSG00000151917.13 0.181835 0.065088 ENSG00000151917
DNA2 ENSG00000138346.10 0.19547 0.070164 ENSG00000138346
DOCK7 ENSG00000116641.11 0.163043 0.065979 ENSG00000116641
C6orf89 ENSG00000198663.12 0.059875 0.063312 ENSG00000198663
CDK5RAP3 ENSG00000108465.10 0.071225 0.049962 ENSG00000108465
ANKRD30B ENSG00000180777.9 0.061819 0.056879 ENSG00000180777
CCR9 ENSG00000173585.11 0.051102 0.05072 ENSG00000173585
FAM32A ENSG00000105058.7 0.052922 0.048983 ENSG00000105058
HRNR ENSG00000197915.5 0.068529 0.054959 ENSG00000197915
ANO5 ENSG00000171714.10 0.22903 0.073344 ENSG00000171714
KCND3 ENSG00000171385.5 0.07846 0.064379 ENSG00000171385
TUFT1 ENSG00000143367.11 0.092714 0.065579 ENSG00000143367
ASB16 ENSG00000161664.2 0.204128 0.077154 ENSG00000161664
MORN1 ENSG00000116151.9 0.066613 0.065625 ENSG00000116151
SLURP1 ENSG00000126233.1 0.227978 0.070557 ENSG00000126233
FAM171A2 ENSG00000161682.10 0.057976 0.05893 ENSG00000161682
CDKN2D ENSG00000129355.6 0.079802 0.060109 ENSG00000129355
B3GALTL ENSG00000187676.7 0.122853 0.065286 ENSG00000187676
ZNHIT6 ENSG00000117174.6 0.196039 0.065751 ENSG00000117174
GP9 ENSG00000169704.4 0.067908 0.049606 ENSG00000169704
OBSCN ENSG00000154358.15 0.428957 0.076507 ENSG00000154358
RP11-701P16.2 ENSG00000251139.1 0.077797 0.069238 ENSG00000251139
NAA15 ENSG00000164134.8 0.100822 0.061017 ENSG00000164134
MED28 ENSG00000118579.6 0.194017 0.065398 ENSG00000118579
DALRD3 ENSG00000178149.12 0.116246 0.06579 ENSG00000178149
RAB11A ENSG00000103769.5 0.119686 0.068721 ENSG00000103769
CASC1 ENSG00000118307.14 0.191473 0.079857 ENSG00000118307
ANKMY2 ENSG00000106524.4 0.071586 0.059348 ENSG00000106524
FAM101B ENSG00000183688.4 0.230641 0.078524 ENSG00000183688
HIST2H2AC ENSG00000184260.4 0.061858 0.057166 ENSG00000184260
CTU2 ENSG00000174177.8 0.111962 0.070057 ENSG00000174177
AQP3 ENSG00000165272.10 0.135131 0.069248 ENSG00000165272
ASCC1 ENSG00000138303.13 0.301963 0.088265 ENSG00000138303
AC092811.1 ENSG00000203691.2 0.121592 0.072993 ENSG00000203691
APH1B ENSG00000138613.9 0.051818 0.051228 ENSG00000138613
DMRT1 ENSG00000137090.7 0.225928 0.084713 ENSG00000137090
ADSS ENSG00000035687.9 0.159494 0.074162 ENSG00000035687
LIG1 ENSG00000105486.9 0.087694 0.064029 ENSG00000105486
