AssociatedGeneName EnsemblGeneID h2.Lung se.Lung ensid
SLC7A8 ENSG00000092068.14 0.145131 0.085933 ENSG00000092068
PMCH ENSG00000183395.4 0.08161 0.06058 ENSG00000183395
COPG2 ENSG00000158623.10 0.339839 0.08381 ENSG00000158623
INO80E ENSG00000169592.10 0.162007 0.069347 ENSG00000169592
FAM57A ENSG00000167695.10 0.075703 0.067585 ENSG00000167695
SAA1 ENSG00000173432.6 0.020377 0.051735 ENSG00000173432
EBPL ENSG00000123179.9 0.236541 0.073152 ENSG00000123179
DARS ENSG00000115866.6 0.140051 0.067204 ENSG00000115866
ZNF84 ENSG00000198040.6 0.049899 0.044253 ENSG00000198040
VILL ENSG00000136059.10 0.107117 0.069321 ENSG00000136059
LHX2 ENSG00000106689.6 0.086399 0.059821 ENSG00000106689
C3orf17 ENSG00000163608.10 0.145786 0.078855 ENSG00000163608
ZNF367 ENSG00000165244.6 0.0722 0.069355 ENSG00000165244
LARGE ENSG00000133424.15 0.020446 0.059293 ENSG00000133424
RARS ENSG00000113643.4 0.036692 0.054633 ENSG00000113643
SYS1 ENSG00000204070.5 0.0837 0.076722 ENSG00000204070
ARHGEF10L ENSG00000074964.12 0.015086 0.060146 ENSG00000074964
FASTKD1 ENSG00000138399.13 0.153312 0.075359 ENSG00000138399
AHSA1 ENSG00000100591.3 0.013041 0.047675 ENSG00000100591
OSER1 ENSG00000132823.6 0.01365 0.05713 ENSG00000132823
THBS4 ENSG00000113296.10 0.189766 0.067158 ENSG00000113296
NXNL2 ENSG00000130045.11 0.01252 0.035357 ENSG00000130045
HSPB1 ENSG00000106211.8 0.010371 0.039227 ENSG00000106211
TBC1D3 ENSG00000197681.8 0.113979 0.078583 ENSG00000197681
CYP4B1 ENSG00000142973.8 0.404532 0.082693 ENSG00000142973
CYP4F3 ENSG00000186529.9 0.047097 0.055051 ENSG00000186529
MGAT1 ENSG00000131446.11 0.038761 0.041289 ENSG00000131446
USP45 ENSG00000123552.12 0.073037 0.055275 ENSG00000123552
KRTAP13-1 ENSG00000198390.3 0.015462 0.044194 ENSG00000198390
LRRC4C ENSG00000148948.3 0.030726 0.056542 ENSG00000148948
ZYG11A ENSG00000203995.5 0.040266 0.055857 ENSG00000203995
EPDR1 ENSG00000086289.7 0.012138 0.03802 ENSG00000086289
PRRT4 ENSG00000224940.4 0.097675 0.058701 ENSG00000224940
ETFA ENSG00000140374.11 0.024338 0.034636 ENSG00000140374
RCHY1 ENSG00000163743.9 0.043601 0.049822 ENSG00000163743
MTIF3 ENSG00000122033.10 0.023458 0.059665 ENSG00000122033
SCNN1G ENSG00000166828.2 0.068977 0.05341 ENSG00000166828
GUCY2C ENSG00000070019.3 0.0168 0.044144 ENSG00000070019
FN3K ENSG00000167363.9 0.079979 0.072685 ENSG00000167363
LY75 ENSG00000054219.9 0.33546 0.078689 ENSG00000054219
CEP41 ENSG00000106477.13 0.061508 0.05978 ENSG00000106477
DKK3 ENSG00000050165.13 0.012229 0.059526 ENSG00000050165
CEACAM21 ENSG00000007129.13 0.042546 0.047194 ENSG00000007129
IL1RN ENSG00000136689.14 0.193063 0.081208 ENSG00000136689
NOXA1 ENSG00000188747.4 0.199045 0.084752 ENSG00000188747
DCAF17 ENSG00000115827.9 0.085667 0.062462 ENSG00000115827
BAI1 ENSG00000181790.6 0.014102 0.052274 ENSG00000181790
GXYLT2 ENSG00000172986.8 0.165013 0.078617 ENSG00000172986
CD5 ENSG00000110448.6 0.089823 0.06081 ENSG00000110448
FMO4 ENSG00000076258.5 0.097295 0.062344 ENSG00000076258
DLG5 ENSG00000151208.12 0.451132 0.076712 ENSG00000151208
IL8 ENSG00000169429.6 0.025559 0.04734 ENSG00000169429
FCN2 ENSG00000160339.11 0.090726 0.075164 ENSG00000160339
AZIN1 ENSG00000155096.9 0.026274 0.044384 ENSG00000155096
NBR1 ENSG00000188554.9 0.039236 0.039324 ENSG00000188554
TMEM19 ENSG00000139291.9 0.056548 0.050005 ENSG00000139291
PACRGL ENSG00000163138.14 0.287958 0.087752 ENSG00000163138
GNPDA2 ENSG00000163281.6 0.298791 0.078817 ENSG00000163281
VPS13A ENSG00000197969.7 0.192257 0.071646 ENSG00000197969
SLC25A24 ENSG00000085491.11 0.13042 0.068717 ENSG00000085491
CHST10 ENSG00000115526.6 0.074545 0.053602 ENSG00000115526
TMEM26 ENSG00000196932.7 0.038964 0.050772 ENSG00000196932
ARHGEF4 ENSG00000136002.12 0.091767 0.065263 ENSG00000136002
BAG1 ENSG00000107262.12 0.048402 0.05122 ENSG00000107262
CRLS1 ENSG00000088766.6 0.036266 0.057684 ENSG00000088766
NSUN6 ENSG00000241058.1 0.295056 0.080588 ENSG00000241058
COL13A1 ENSG00000197467.9 0.025174 0.07195 ENSG00000197467
AC025278.1 ENSG00000204752.3 0.036571 0.065126 ENSG00000204752
SYT17 ENSG00000103528.12 0.022627 0.043894 ENSG00000103528
JMJD1C ENSG00000171988.13 0.015464 0.039876 ENSG00000171988
LDHA ENSG00000134333.9 0.016731 0.055635 ENSG00000134333
ADAM17 ENSG00000151694.8 0.01321 0.039559 ENSG00000151694
IL1RL1 ENSG00000115602.12 0.288721 0.070898 ENSG00000115602
MAP3K11 ENSG00000173327.3 0.106165 0.054545 ENSG00000173327
AOC2 ENSG00000131480.4 0.025297 0.042231 ENSG00000131480
RNF14 ENSG00000013561.13 0.184896 0.0756 ENSG00000013561
INHBA ENSG00000122641.9 0.021243 0.038878 ENSG00000122641
EIF1AD ENSG00000175376.4 0.028695 0.035213 ENSG00000175376
PIH1D1 ENSG00000104872.6 0.132122 0.082535 ENSG00000104872
TMEM100 ENSG00000166292.7 0.013792 0.046685 ENSG00000166292
CEP170 ENSG00000143702.11 0.016221 0.047184 ENSG00000143702
RAB33B ENSG00000172007.5 0.024499 0.052892 ENSG00000172007
TMX4 ENSG00000125827.4 0.053445 0.063433 ENSG00000125827
SUSD4 ENSG00000143502.9 0.056997 0.056441 ENSG00000143502
AP003774.4 ENSG00000181908.4 0.059507 0.058943 ENSG00000181908
MAATS1 ENSG00000183833.12 0.191683 0.069208 ENSG00000183833
CPAMD8 ENSG00000160111.8 0.102049 0.077837 ENSG00000160111
SPATA5L1 ENSG00000171763.13 0.170711 0.06798 ENSG00000171763
RAD23B ENSG00000119318.8 0.060037 0.063606 ENSG00000119318
KIAA0100 ENSG00000007202.10 0.138465 0.083651 ENSG00000007202
POC1B ENSG00000139323.9 0.080009 0.061683 ENSG00000139323
ZC3HAV1L ENSG00000146858.7 0.01489 0.048501 ENSG00000146858
GON4L ENSG00000116580.13 0.018312 0.029751 ENSG00000116580
ITGA6 ENSG00000091409.10 0.089126 0.068752 ENSG00000091409
EVI5 ENSG00000067208.10 0.134648 0.062273 ENSG00000067208
ARRDC1 ENSG00000197070.9 0.044805 0.049588 ENSG00000197070
SF3A1 ENSG00000099995.13 0.047706 0.055291 ENSG00000099995
TEKT4 ENSG00000163060.6 0.017612 0.039692 ENSG00000163060
KCMF1 ENSG00000176407.12 0.024851 0.046344 ENSG00000176407
ROM1 ENSG00000149489.4 0.221728 0.076074 ENSG00000149489
HSD17B13 ENSG00000170509.7 0.159706 0.069718 ENSG00000170509
TONSL ENSG00000160949.12 0.140551 0.071293 ENSG00000160949
DTX4 ENSG00000110042.3 0.095357 0.063082 ENSG00000110042
C20orf194 ENSG00000088854.11 0.118388 0.075432 ENSG00000088854
APOE ENSG00000130203.5 0.118109 0.0711 ENSG00000130203
SGCD ENSG00000170624.9 0.072069 0.052414 ENSG00000170624
RORB ENSG00000198963.5 0.039721 0.047719 ENSG00000198963
DSE ENSG00000111817.12 0.011909 0.037962 ENSG00000111817
H1FNT ENSG00000187166.1 0.129846 0.062631 ENSG00000187166
ZHX1 ENSG00000165156.10 0.031014 0.054756 ENSG00000165156
ASB13 ENSG00000196372.8 0.238871 0.091947 ENSG00000196372
KCNS1 ENSG00000124134.4 0.045818 0.07125 ENSG00000124134
DBNDD1 ENSG00000003249.9 0.190356 0.081532 ENSG00000003249
FAM111A ENSG00000166801.11 0.052678 0.054785 ENSG00000166801
TAPT1 ENSG00000169762.12 0.053107 0.059444 ENSG00000169762
RSBN1L ENSG00000187257.9 0.069012 0.059424 ENSG00000187257
MPND ENSG00000008382.11 0.028315 0.059625 ENSG00000008382
ZFYVE26 ENSG00000072121.11 0.011551 0.035539 ENSG00000072121
ATP8B3 ENSG00000130270.11 0.194714 0.082709 ENSG00000130270
BRI3 ENSG00000164713.5 0.051784 0.054848 ENSG00000164713
METTL23 ENSG00000181038.9 0.026439 0.053875 ENSG00000181038
RNF149 ENSG00000163162.4 0.018913 0.048733 ENSG00000163162
DESI1 ENSG00000100418.7 0.151039 0.079415 ENSG00000100418
AMICA1 ENSG00000160593.13 0.050713 0.066645 ENSG00000160593
DSG2 ENSG00000046604.8 0.055207 0.05825 ENSG00000046604
SELENBP1 ENSG00000143416.16 0.03058 0.048158 ENSG00000143416
CRYBA2 ENSG00000163499.7 0.070952 0.057727 ENSG00000163499
TBCK ENSG00000145348.11 0.026384 0.040326 ENSG00000145348
CARD8 ENSG00000105483.12 0.079409 0.069429 ENSG00000105483
RPS9 ENSG00000170889.9 0.316938 0.095952 ENSG00000170889
SH3PXD2B ENSG00000174705.7 0.029433 0.058312 ENSG00000174705
CNRIP1 ENSG00000119865.4 0.080397 0.070414 ENSG00000119865
PYCR2 ENSG00000143811.12 0.026718 0.044114 ENSG00000143811
SLC37A1 ENSG00000160190.8 0.045233 0.069132 ENSG00000160190
KCNJ2 ENSG00000123700.4 0.082337 0.061521 ENSG00000123700
MYO3B ENSG00000071909.14 0.018861 0.045582 ENSG00000071909
KIAA0195 ENSG00000177728.10 0.030431 0.050073 ENSG00000177728
THEM6 ENSG00000130193.7 0.401511 0.088487 ENSG00000130193
NUP155 ENSG00000113569.11 0.101203 0.069215 ENSG00000113569
TOMM20 ENSG00000173726.6 0.057008 0.066684 ENSG00000173726
ANKLE2 ENSG00000176915.10 0.1846 0.072818 ENSG00000176915
C1orf112 ENSG00000000460.12 0.050617 0.050259 ENSG00000000460
PLXNA4 ENSG00000221866.5 0.051035 0.0646 ENSG00000221866
GPR155 ENSG00000163328.9 0.084548 0.057777 ENSG00000163328
SLC25A41 ENSG00000181240.9 0.600485 0.069429 ENSG00000181240
MED12L ENSG00000144893.8 0.081242 0.074674 ENSG00000144893
TINAG ENSG00000137251.11 0.029323 0.044666 ENSG00000137251
SPTLC3 ENSG00000172296.8 0.090668 0.071952 ENSG00000172296
DAB1 ENSG00000173406.11 0.094601 0.080786 ENSG00000173406
GRM1 ENSG00000152822.9 0.013627 0.032851 ENSG00000152822
CHST5 ENSG00000135702.10 0.030223 0.051358 ENSG00000135702
NARF ENSG00000141562.12 0.022765 0.064186 ENSG00000141562
UROS ENSG00000188690.8 0.03766 0.056468 ENSG00000188690
GPR161 ENSG00000143147.10 0.073255 0.066648 ENSG00000143147
AHSG ENSG00000145192.8 0.07973 0.070489 ENSG00000145192
LASP1 ENSG00000002834.13 0.013474 0.036659 ENSG00000002834
LIF ENSG00000128342.4 0.02558 0.039537 ENSG00000128342
SIRPB2 ENSG00000196209.7 0.388614 0.09811 ENSG00000196209
HTATIP2 ENSG00000109854.9 0.042078 0.073034 ENSG00000109854
SEC14L5 ENSG00000103184.7 0.043471 0.058211 ENSG00000103184
SNAPC2 ENSG00000104976.7 0.10459 0.082497 ENSG00000104976
ALOX15B ENSG00000179593.11 0.01198 0.028091 ENSG00000179593
CERKL ENSG00000188452.9 0.02277 0.050559 ENSG00000188452
SLC16A4 ENSG00000168679.13 0.040628 0.057306 ENSG00000168679
PMFBP1 ENSG00000118557.11 0.123455 0.076941 ENSG00000118557
MGST3 ENSG00000143198.7 0.082786 0.069793 ENSG00000143198
TRAT1 ENSG00000163519.9 0.122877 0.069119 ENSG00000163519
APOBEC3A ENSG00000128383.8 0.055671 0.063731 ENSG00000128383
GZF1 ENSG00000125812.11 0.035711 0.050536 ENSG00000125812
POU3F2 ENSG00000184486.7 0.188092 0.081998 ENSG00000184486
AGAP8 ENSG00000174194.11 0.649028 0.077178 ENSG00000174194
GLUL ENSG00000135821.11 0.011192 0.032937 ENSG00000135821
CCL4 ENSG00000129277.9 0.042744 0.049133 ENSG00000129277
L3MBTL3 ENSG00000198945.3 0.408943 0.080575 ENSG00000198945
DYNLL2 ENSG00000121083.6 0.124718 0.077488 ENSG00000121083
ZNF350 ENSG00000256683.2 0.014177 0.057629 ENSG00000256683
PSRC1 ENSG00000134222.12 0.02428 0.060664 ENSG00000134222
KLHDC3 ENSG00000124702.13 0.020058 0.052999 ENSG00000124702
XYLB ENSG00000093217.5 0.058316 0.054416 ENSG00000093217
HSP90AA1 ENSG00000080824.14 0.045048 0.053036 ENSG00000080824
FOCAD ENSG00000188352.8 0.049273 0.055475 ENSG00000188352
ILKAP ENSG00000132323.4 0.099405 0.078022 ENSG00000132323
WDR38 ENSG00000136918.3 0.231573 0.093264 ENSG00000136918
RNASEL ENSG00000135828.7 0.115563 0.070466 ENSG00000135828
FLYWCH2 ENSG00000162076.8 0.019427 0.036691 ENSG00000162076
SYCP1 ENSG00000198765.7 0.018855 0.043264 ENSG00000198765
PAN3 ENSG00000152520.9 0.066148 0.058958 ENSG00000152520
HMBS ENSG00000256269.2 0.028652 0.049353 ENSG00000256269
AHCYL2 ENSG00000158467.12 0.027051 0.051373 ENSG00000158467
AL590708.2 ENSG00000232850.1 0.101861 0.06323 ENSG00000232850
SKA2 ENSG00000182628.8 0.037885 0.037092 ENSG00000182628
AGAP9 ENSG00000198035.9 0.202266 0.076855 ENSG00000198035
AHCYL1 ENSG00000168710.13 0.061534 0.064327 ENSG00000168710
FAM21A ENSG00000099290.11 0.477808 0.081701 ENSG00000099290
TMEM243 ENSG00000135185.7 0.010955 0.037147 ENSG00000135185
HSD17B4 ENSG00000133835.10 0.159826 0.07858 ENSG00000133835
CBX7 ENSG00000100307.8 0.075159 0.063559 ENSG00000100307
BANP ENSG00000172530.15 0.196449 0.086953 ENSG00000172530
SLC35F1 ENSG00000196376.6 0.019973 0.042438 ENSG00000196376
TASP1 ENSG00000089123.11 0.306792 0.081196 ENSG00000089123
SPG11 ENSG00000104133.10 0.128335 0.069469 ENSG00000104133
AC005609.1 ENSG00000249034.1 0.139275 0.073376 ENSG00000249034
RPS27L ENSG00000185088.8 0.239701 0.077505 ENSG00000185088
NRXN3 ENSG00000021645.13 0.017268 0.061923 ENSG00000021645
ZNF468 ENSG00000204604.5 0.259594 0.093355 ENSG00000204604
ZFHX3 ENSG00000140836.10 0.092849 0.072653 ENSG00000140836
GORAB ENSG00000120370.8 0.201965 0.075534 ENSG00000120370
ZBTB11 ENSG00000066422.4 0.03365 0.045185 ENSG00000066422
CASP4 ENSG00000196954.8 0.036543 0.050493 ENSG00000196954
NKX3-2 ENSG00000109705.7 0.025368 0.045878 ENSG00000109705
HNRNPK ENSG00000165119.14 0.051533 0.048523 ENSG00000165119
PXT1 ENSG00000179165.9 0.08493 0.067466 ENSG00000179165
SUCLA2 ENSG00000136143.9 0.093892 0.058999 ENSG00000136143
UBTD1 ENSG00000165886.4 0.025522 0.047799 ENSG00000165886
CTDSPL ENSG00000144677.10 0.012412 0.052063 ENSG00000144677
TRPT1 ENSG00000149743.9 0.075324 0.057747 ENSG00000149743
SCGB3A1 ENSG00000161055.3 0.025751 0.050561 ENSG00000161055
TSPAN15 ENSG00000099282.5 0.08725 0.074456 ENSG00000099282
SH3GLB1 ENSG00000097033.10 0.094445 0.061469 ENSG00000097033
SAMSN1 ENSG00000155307.13 0.033271 0.060963 ENSG00000155307
TYMS ENSG00000176890.11 0.025293 0.041691 ENSG00000176890
MSTO1 ENSG00000125459.9 0.021745 0.042517 ENSG00000125459
GTF3C2 ENSG00000115207.9 0.051496 0.058029 ENSG00000115207
ZCWPW1 ENSG00000078487.13 0.054749 0.04499 ENSG00000078487
PITHD1 ENSG00000057757.5 0.013699 0.042394 ENSG00000057757
FSTL3 ENSG00000070404.5 0.032269 0.073291 ENSG00000070404
DLGAP3 ENSG00000116544.7 0.138546 0.088445 ENSG00000116544
MCM6 ENSG00000076003.4 0.058084 0.04634 ENSG00000076003
ADH5 ENSG00000197894.6 0.024482 0.041424 ENSG00000197894
EP400NL ENSG00000185684.8 0.410632 0.083064 ENSG00000185684
CGGBP1 ENSG00000163320.6 0.109507 0.065319 ENSG00000163320
CLEC18A ENSG00000157322.12 0.518242 0.080923 ENSG00000157322
DTL ENSG00000143476.13 0.015309 0.048801 ENSG00000143476
ACTR8 ENSG00000113812.9 0.204 0.076648 ENSG00000113812
CDYL2 ENSG00000166446.9 0.062877 0.067536 ENSG00000166446
GALNT3 ENSG00000115339.9 0.086899 0.05737 ENSG00000115339
XRN2 ENSG00000088930.6 0.039335 0.052725 ENSG00000088930
MTMR9 ENSG00000104643.5 0.055083 0.066846 ENSG00000104643
BLVRA ENSG00000106605.6 0.05625 0.054727 ENSG00000106605
SPP1 ENSG00000118785.9 0.013266 0.045991 ENSG00000118785
IGFALS ENSG00000099769.5 0.04746 0.064993 ENSG00000099769
HDAC5 ENSG00000108840.11 0.055796 0.056446 ENSG00000108840
ANKLE1 ENSG00000160117.10 0.037808 0.057998 ENSG00000160117
CDKL1 ENSG00000100490.5 0.041272 0.048565 ENSG00000100490
JOSD1 ENSG00000100221.6 0.033935 0.037933 ENSG00000100221
CHPF ENSG00000123989.9 0.077788 0.05956 ENSG00000123989
DENND2C ENSG00000175984.10 0.043736 0.063136 ENSG00000175984
SDR42E1 ENSG00000184860.5 0.07678 0.075282 ENSG00000184860
MOCS2 ENSG00000164172.14 0.02424 0.048688 ENSG00000164172
HPS6 ENSG00000166189.6 0.032138 0.053625 ENSG00000166189
C3orf14 ENSG00000114405.6 0.023832 0.058537 ENSG00000114405
NBPF15 ENSG00000243452.3 0.170138 0.094571 ENSG00000243452
EHF ENSG00000135373.8 0.090416 0.062669 ENSG00000135373
ULK4 ENSG00000168038.6 0.12233 0.057844 ENSG00000168038
SLC27A2 ENSG00000140284.6 0.223751 0.092172 ENSG00000140284
MFSD6 ENSG00000151690.10 0.020326 0.041627 ENSG00000151690
TNKS1BP1 ENSG00000149115.9 0.025439 0.038939 ENSG00000149115
SLC52A3 ENSG00000101276.10 0.287955 0.096136 ENSG00000101276
RHBDF1 ENSG00000007384.11 0.020684 0.037921 ENSG00000007384
BACH1 ENSG00000156273.11 0.055365 0.057377 ENSG00000156273
MED31 ENSG00000108590.6 0.02239 0.053126 ENSG00000108590
PSTPIP1 ENSG00000140368.8 0.055401 0.05097 ENSG00000140368
SPEN ENSG00000065526.6 0.026648 0.050333 ENSG00000065526
ADAM33 ENSG00000149451.13 0.130414 0.076008 ENSG00000149451
ANKRD61 ENSG00000157999.5 0.118418 0.07199 ENSG00000157999
TSC22D4 ENSG00000166925.4 0.093783 0.055955 ENSG00000166925
AP1S1 ENSG00000106367.9 0.11422 0.061896 ENSG00000106367
ZDHHC16 ENSG00000171307.14 0.025272 0.051191 ENSG00000171307
RABGAP1L ENSG00000152061.17 0.101649 0.067283 ENSG00000152061
TMEM60 ENSG00000135211.5 0.071782 0.061434 ENSG00000135211
REPS1 ENSG00000135597.14 0.111682 0.073819 ENSG00000135597
AP5B1 ENSG00000254470.2 0.066284 0.050674 ENSG00000254470
CDON ENSG00000064309.10 0.018093 0.032937 ENSG00000064309
POLR3GL ENSG00000121851.8 0.124665 0.070627 ENSG00000121851
ATP1B1 ENSG00000143153.7 0.186833 0.077155 ENSG00000143153
NBEA ENSG00000172915.14 0.158698 0.081706 ENSG00000172915
ATP10A ENSG00000206190.7 0.111293 0.072539 ENSG00000206190
HEXA ENSG00000213614.5 0.054267 0.047536 ENSG00000213614
HIST2H2BF ENSG00000203814.5 0.132301 0.076103 ENSG00000203814
GPR12 ENSG00000132975.6 0.148296 0.076416 ENSG00000132975
RACGAP1 ENSG00000161800.8 0.010568 0.027549 ENSG00000161800
CHTF18 ENSG00000127586.12 0.045798 0.059553 ENSG00000127586
VIPR2 ENSG00000106018.9 0.036213 0.042183 ENSG00000106018
RAB36 ENSG00000100228.8 0.063328 0.05815 ENSG00000100228
GTF2F1 ENSG00000125651.9 0.082168 0.080973 ENSG00000125651
BIRC7 ENSG00000101197.8 0.041949 0.059135 ENSG00000101197
CLASP1 ENSG00000074054.13 0.040874 0.054718 ENSG00000074054
SEC61A2 ENSG00000065665.16 0.068262 0.072101 ENSG00000065665
CAV2 ENSG00000105971.9 0.016779 0.044484 ENSG00000105971
GPD1L ENSG00000152642.6 0.065981 0.06362 ENSG00000152642
DECR2 ENSG00000242612.2 0.069905 0.06952 ENSG00000242612
TAC3 ENSG00000166863.7 0.021597 0.05561 ENSG00000166863
ZNF304 ENSG00000131845.10 0.276182 0.081204 ENSG00000131845
LIN7C ENSG00000148943.7 0.112306 0.062243 ENSG00000148943
CENPW ENSG00000203760.4 0.01081 0.028938 ENSG00000203760
HOXD3 ENSG00000128652.7 0.076248 0.070187 ENSG00000128652
SF3B1 ENSG00000115524.10 0.040716 0.05499 ENSG00000115524
RECQL ENSG00000004700.11 0.068525 0.057268 ENSG00000004700
DDOST ENSG00000244038.5 0.035478 0.058487 ENSG00000244038
UBA52 ENSG00000221983.3 0.144451 0.070297 ENSG00000221983
SERGEF ENSG00000129158.6 0.038681 0.05118 ENSG00000129158
TYW3 ENSG00000162623.10 0.037522 0.043308 ENSG00000162623
PTGDR2 ENSG00000183134.4 0.020734 0.043776 ENSG00000183134
STMN4 ENSG00000015592.12 0.065117 0.076967 ENSG00000015592
AKR1C2 ENSG00000151632.12 0.13596 0.077651 ENSG00000151632
PRKG2 ENSG00000138669.5 0.047956 0.054504 ENSG00000138669
CAGE1 ENSG00000164304.11 0.014886 0.047402 ENSG00000164304
TMEM214 ENSG00000119777.14 0.044686 0.049931 ENSG00000119777
CCL4L2 ENSG00000197262.8 0.024374 0.041686 ENSG00000197262
AMIGO2 ENSG00000139211.5 0.033199 0.046855 ENSG00000139211
GNAI2 ENSG00000114353.12 0.02706 0.036328 ENSG00000114353
HAUS6 ENSG00000147874.6 0.185865 0.085462 ENSG00000147874
EPS15 ENSG00000085832.12 0.076045 0.057463 ENSG00000085832
GPD2 ENSG00000115159.11 0.022014 0.044081 ENSG00000115159
APOA5 ENSG00000110243.7 0.030594 0.05536 ENSG00000110243
EPN3 ENSG00000049283.13 0.34353 0.078715 ENSG00000049283
OLR1 ENSG00000173391.4 0.07975 0.070542 ENSG00000173391
PATZ1 ENSG00000100105.13 0.022941 0.03669 ENSG00000100105
AFAP1L2 ENSG00000169129.10 0.04913 0.061594 ENSG00000169129
TEX264 ENSG00000164081.8 0.124693 0.075828 ENSG00000164081
LRRC8C ENSG00000171488.10 0.083546 0.055595 ENSG00000171488
ZNF7 ENSG00000147789.11 0.179862 0.068462 ENSG00000147789
ZNF772 ENSG00000197128.7 0.190654 0.07637 ENSG00000197128
FASLG ENSG00000117560.6 0.122146 0.071704 ENSG00000117560
SMIM2 ENSG00000139656.5 0.341613 0.084217 ENSG00000139656
FSIP2 ENSG00000188738.9 0.075267 0.046698 ENSG00000188738
VPS9D1 ENSG00000075399.8 0.115128 0.059821 ENSG00000075399
ADRM1 ENSG00000130706.8 0.051941 0.058461 ENSG00000130706
ANAPC4 ENSG00000053900.6 0.302941 0.078588 ENSG00000053900
CNIH3 ENSG00000143786.3 0.047217 0.053037 ENSG00000143786
SMDT1 ENSG00000183172.7 0.486547 0.078154 ENSG00000183172
ODF2 ENSG00000136811.11 0.087846 0.0657 ENSG00000136811
BRICD5 ENSG00000182685.3 0.061073 0.054137 ENSG00000182685
NEMF ENSG00000165525.13 0.027781 0.049455 ENSG00000165525
TYRO3 ENSG00000092445.7 0.437591 0.085045 ENSG00000092445
PDE4C ENSG00000105650.16 0.061709 0.060711 ENSG00000105650
ADCY5 ENSG00000173175.10 0.155749 0.075614 ENSG00000173175
MRO ENSG00000134042.8 0.029996 0.06747 ENSG00000134042
NPY1R ENSG00000164128.2 0.021184 0.041828 ENSG00000164128
EVI5L ENSG00000142459.4 0.259774 0.094184 ENSG00000142459
ZFAND5 ENSG00000107372.8 0.021052 0.044345 ENSG00000107372
OSBPL6 ENSG00000079156.12 0.028006 0.048793 ENSG00000079156
NAT2 ENSG00000156006.4 0.071861 0.057416 ENSG00000156006
IYD ENSG00000009765.10 0.172708 0.077555 ENSG00000009765
KIAA1683 ENSG00000130518.11 0.219428 0.07635 ENSG00000130518
TMEM101 ENSG00000091947.5 0.094366 0.061679 ENSG00000091947
PHYH ENSG00000107537.9 0.253181 0.098752 ENSG00000107537
OR4N4 ENSG00000183706.4 0.100655 0.063393 ENSG00000183706
TRIM38 ENSG00000112343.8 0.058211 0.047381 ENSG00000112343
NDRG2 ENSG00000165795.16 0.029783 0.069762 ENSG00000165795
SEPT9 ENSG00000184640.13 0.05104 0.056651 ENSG00000184640
ARG1 ENSG00000118520.8 0.122808 0.077485 ENSG00000118520
RABL2A ENSG00000144134.14 0.142976 0.077813 ENSG00000144134
CDK5 ENSG00000164885.8 0.026585 0.051686 ENSG00000164885
CFHR1 ENSG00000244414.1 0.01263 0.034898 ENSG00000244414
MGP ENSG00000111341.5 0.091078 0.05634 ENSG00000111341
PAG1 ENSG00000076641.4 0.018543 0.04407 ENSG00000076641
KPNA3 ENSG00000102753.5 0.042886 0.050028 ENSG00000102753
TXNL4B ENSG00000140830.4 0.070026 0.054183 ENSG00000140830
FBXO9 ENSG00000112146.11 0.026723 0.060083 ENSG00000112146
TEPP ENSG00000159648.7 0.318713 0.07958 ENSG00000159648
ALS2CL ENSG00000178038.12 0.112253 0.065594 ENSG00000178038
NECAP2 ENSG00000157191.15 0.026471 0.054608 ENSG00000157191
PPDPF ENSG00000125534.5 0.058402 0.064832 ENSG00000125534
TMEM87B ENSG00000153214.5 0.091649 0.061179 ENSG00000153214
GTPBP3 ENSG00000130299.12 0.066705 0.059835 ENSG00000130299
CAPN8 ENSG00000203697.7 0.138486 0.066777 ENSG00000203697
MACROD2 ENSG00000172264.12 0.290306 0.093673 ENSG00000172264
FKRP ENSG00000181027.6 0.184574 0.09623 ENSG00000181027
CRYL1 ENSG00000165475.9 0.093891 0.071363 ENSG00000165475
FAM153B ENSG00000182230.7 0.197951 0.07223 ENSG00000182230
SCPEP1 ENSG00000121064.8 0.037422 0.070845 ENSG00000121064
CCNDBP1 ENSG00000166946.9 0.08886 0.062328 ENSG00000166946
MPPED2 ENSG00000066382.12 0.036755 0.052397 ENSG00000066382
CACNA2D3 ENSG00000157445.10 0.024592 0.064617 ENSG00000157445
DDX59 ENSG00000118197.9 0.270114 0.079918 ENSG00000118197
RRBP1 ENSG00000125844.10 0.054383 0.065495 ENSG00000125844
SUCO ENSG00000094975.8 0.158005 0.068654 ENSG00000094975
PDSS2 ENSG00000164494.7 0.239784 0.088055 ENSG00000164494
HNF4A ENSG00000101076.11 0.052151 0.052732 ENSG00000101076
RP11-762I7.5 ENSG00000257390.1 0.012332 0.050381 ENSG00000257390
SPG7 ENSG00000197912.9 0.060503 0.061442 ENSG00000197912
CCDC107 ENSG00000159884.7 0.073592 0.050577 ENSG00000159884
BDH1 ENSG00000161267.7 0.06529 0.072192 ENSG00000161267
IP6K2 ENSG00000068745.10 0.047518 0.043088 ENSG00000068745
MTMR11 ENSG00000014914.15 0.091593 0.077014 ENSG00000014914
INHA ENSG00000123999.4 0.028308 0.05782 ENSG00000123999
MCAM ENSG00000076706.10 0.062677 0.062395 ENSG00000076706
SBK2 ENSG00000187550.4 0.102337 0.091985 ENSG00000187550
ALDOA ENSG00000149925.12 0.011985 0.031005 ENSG00000149925
SUGT1 ENSG00000165416.9 0.024522 0.042958 ENSG00000165416
