AssociatedGeneName EnsemblGeneID h2.ArteryTibial se.ArteryTibial ensid
STX1B ENSG00000099365.5 0.139183 0.062606 ENSG00000099365
DKFZP667F0711 ENSG00000212743.1 0.256592 0.094613 ENSG00000212743
MTFR1L ENSG00000117640.13 0.069226 0.075789 ENSG00000117640
DOPEY1 ENSG00000083097.10 0.34314 0.084981 ENSG00000083097
METTL2B ENSG00000165055.10 0.429269 0.084776 ENSG00000165055
KANSL2 ENSG00000139620.8 0.246803 0.079539 ENSG00000139620
TMED2 ENSG00000086598.6 0.072487 0.051821 ENSG00000086598
CX3CR1 ENSG00000168329.9 0.120198 0.068355 ENSG00000168329
POGK ENSG00000143157.7 0.062784 0.051131 ENSG00000143157
IFRD1 ENSG00000006652.9 0.085834 0.065839 ENSG00000006652
ST6GALNAC4 ENSG00000136840.14 0.135865 0.074284 ENSG00000136840
DPP8 ENSG00000074603.14 0.113987 0.065223 ENSG00000074603
DNAJC18 ENSG00000170464.5 0.083147 0.056576 ENSG00000170464
NUP85 ENSG00000125450.6 0.351736 0.086166 ENSG00000125450
TMEM213 ENSG00000214128.6 0.085588 0.068786 ENSG00000214128
TRAF6 ENSG00000175104.10 0.086214 0.064323 ENSG00000175104
PPM1M ENSG00000164088.13 0.307172 0.082359 ENSG00000164088
KIAA1407 ENSG00000163617.6 0.077598 0.061863 ENSG00000163617
C17orf67 ENSG00000214226.4 0.168838 0.086373 ENSG00000214226
SLC7A8 ENSG00000092068.14 0.090517 0.0771 ENSG00000092068
FCGRT ENSG00000104870.8 0.08168 0.061868 ENSG00000104870
COPG2 ENSG00000158623.10 0.180506 0.077911 ENSG00000158623
INO80E ENSG00000169592.10 0.301154 0.084814 ENSG00000169592
FAM57A ENSG00000167695.10 0.203138 0.086124 ENSG00000167695
SAA1 ENSG00000173432.6 0.096411 0.065352 ENSG00000173432
EBPL ENSG00000123179.9 0.502987 0.074552 ENSG00000123179
DARS ENSG00000115866.6 0.126715 0.066021 ENSG00000115866
RALGPS2 ENSG00000116191.12 0.162888 0.064473 ENSG00000116191
C3orf17 ENSG00000163608.10 0.082653 0.054776 ENSG00000163608
PTGDR ENSG00000168229.3 0.069021 0.060944 ENSG00000168229
MYOM1 ENSG00000101605.8 0.067303 0.060925 ENSG00000101605
LARGE ENSG00000133424.15 0.231982 0.084353 ENSG00000133424
DOCK9 ENSG00000088387.13 0.179725 0.080153 ENSG00000088387
FAM184B ENSG00000047662.4 0.131968 0.063299 ENSG00000047662
FASTKD1 ENSG00000138399.13 0.13298 0.072363 ENSG00000138399
THBS4 ENSG00000113296.10 0.180876 0.081229 ENSG00000113296
CYP4B1 ENSG00000142973.8 0.05953 0.058698 ENSG00000142973
USP45 ENSG00000123552.12 0.133916 0.067714 ENSG00000123552
RCHY1 ENSG00000163743.9 0.118199 0.063972 ENSG00000163743
MTIF3 ENSG00000122033.10 0.262161 0.080053 ENSG00000122033
GUCY2C ENSG00000070019.3 0.093278 0.059273 ENSG00000070019
GPR26 ENSG00000154478.3 0.103673 0.07858 ENSG00000154478
FH ENSG00000091483.6 0.064836 0.071319 ENSG00000091483
LY75 ENSG00000054219.9 0.341753 0.076445 ENSG00000054219
DKK3 ENSG00000050165.13 0.179489 0.094739 ENSG00000050165
FAM177B ENSG00000197520.6 0.0553 0.051917 ENSG00000197520
NOXA1 ENSG00000188747.4 0.271722 0.088952 ENSG00000188747
GXYLT2 ENSG00000172986.8 0.461359 0.088421 ENSG00000172986
CD5 ENSG00000110448.6 0.10847 0.059399 ENSG00000110448
FMO4 ENSG00000076258.5 0.386672 0.07746 ENSG00000076258
DLG5 ENSG00000151208.12 0.303999 0.081481 ENSG00000151208
ANKRD45 ENSG00000183831.6 0.117131 0.066362 ENSG00000183831
RPS6KA1 ENSG00000117676.9 0.063986 0.071122 ENSG00000117676
RGL4 ENSG00000159496.10 0.281999 0.080122 ENSG00000159496
P4HA2 ENSG00000072682.14 0.088592 0.050336 ENSG00000072682
NBR1 ENSG00000188554.9 0.087812 0.051081 ENSG00000188554
FAM101A ENSG00000178882.8 0.079383 0.069678 ENSG00000178882
RORC ENSG00000143365.12 0.065574 0.055087 ENSG00000143365
PACRGL ENSG00000163138.14 0.208692 0.075313 ENSG00000163138
GNPDA2 ENSG00000163281.6 0.349558 0.082155 ENSG00000163281
VPS13A ENSG00000197969.7 0.387595 0.070752 ENSG00000197969
RECQL5 ENSG00000108469.10 0.050431 0.058185 ENSG00000108469
NSUN6 ENSG00000241058.1 0.182704 0.072027 ENSG00000241058
FAM185A ENSG00000222011.4 0.051198 0.048638 ENSG00000222011
THEGL ENSG00000249693.2 0.159946 0.073084 ENSG00000249693
DIRAS3 ENSG00000162595.4 0.149877 0.085006 ENSG00000162595
CEBPE ENSG00000092067.5 0.102187 0.069252 ENSG00000092067
CFDP1 ENSG00000153774.4 0.196465 0.080273 ENSG00000153774
SFXN1 ENSG00000164466.8 0.136596 0.071576 ENSG00000164466
IL1RL1 ENSG00000115602.12 0.054131 0.049558 ENSG00000115602
MAP3K11 ENSG00000173327.3 0.190418 0.064078 ENSG00000173327
RNF14 ENSG00000013561.13 0.165501 0.073474 ENSG00000013561
ZMYM2 ENSG00000121741.11 0.078625 0.060544 ENSG00000121741
CD274 ENSG00000120217.9 0.059857 0.061956 ENSG00000120217
SPRYD3 ENSG00000167778.4 0.083302 0.069182 ENSG00000167778
TMX4 ENSG00000125827.4 0.066137 0.064493 ENSG00000125827
AP003774.4 ENSG00000181908.4 0.075709 0.05891 ENSG00000181908
MAATS1 ENSG00000183833.12 0.123721 0.065677 ENSG00000183833
CPAMD8 ENSG00000160111.8 0.234147 0.086109 ENSG00000160111
SPATA5L1 ENSG00000171763.13 0.169139 0.071381 ENSG00000171763
ENTPD3 ENSG00000168032.4 0.105776 0.058139 ENSG00000168032
DNMT3A ENSG00000119772.12 0.093436 0.068811 ENSG00000119772
ZNF879 ENSG00000234284.2 0.119569 0.076285 ENSG00000234284
ITGA6 ENSG00000091409.10 0.131409 0.079103 ENSG00000091409
EVI5 ENSG00000067208.10 0.069672 0.041364 ENSG00000067208
ARRDC1 ENSG00000197070.9 0.055654 0.05207 ENSG00000197070
SCGB2A1 ENSG00000124939.4 0.12703 0.069598 ENSG00000124939
FASTKD2 ENSG00000118246.9 0.084671 0.060975 ENSG00000118246
ROM1 ENSG00000149489.4 0.059357 0.055296 ENSG00000149489
C20orf196 ENSG00000171984.10 0.095102 0.080807 ENSG00000171984
HSD17B13 ENSG00000170509.7 0.275682 0.087265 ENSG00000170509
TONSL ENSG00000160949.12 0.073983 0.061671 ENSG00000160949
SLC39A11 ENSG00000133195.7 0.064612 0.078762 ENSG00000133195
SGCD ENSG00000170624.9 0.123754 0.064188 ENSG00000170624
C17orf80 ENSG00000141219.11 0.127134 0.081596 ENSG00000141219
RORB ENSG00000198963.5 0.096713 0.07008 ENSG00000198963
H1FNT ENSG00000187166.1 0.18882 0.073798 ENSG00000187166
ATG12 ENSG00000145782.8 0.082947 0.071387 ENSG00000145782
ERBB4 ENSG00000178568.9 0.052889 0.058995 ENSG00000178568
KCNS1 ENSG00000124134.4 0.124366 0.084693 ENSG00000124134
DBNDD1 ENSG00000003249.9 0.330489 0.085955 ENSG00000003249
AGPS ENSG00000018510.8 0.057115 0.058416 ENSG00000018510
RANBP17 ENSG00000204764.7 0.060937 0.060236 ENSG00000204764
ATP8B3 ENSG00000130270.11 0.327094 0.089548 ENSG00000130270
BRI3 ENSG00000164713.5 0.19111 0.076475 ENSG00000164713
RNF149 ENSG00000163162.4 0.089373 0.064928 ENSG00000163162
DESI1 ENSG00000100418.7 0.059746 0.058287 ENSG00000100418
WSB2 ENSG00000176871.4 0.079645 0.066313 ENSG00000176871
RGS18 ENSG00000150681.5 0.094502 0.056842 ENSG00000150681
CARD8 ENSG00000105483.12 0.244459 0.08088 ENSG00000105483
RPS9 ENSG00000170889.9 0.420299 0.086401 ENSG00000170889
ART4 ENSG00000111339.6 0.120925 0.058678 ENSG00000111339
MYO3B ENSG00000071909.14 0.278408 0.081998 ENSG00000071909
ATG4C ENSG00000125703.10 0.077415 0.065102 ENSG00000125703
KIAA0195 ENSG00000177728.10 0.189294 0.076139 ENSG00000177728
THEM6 ENSG00000130193.7 0.148716 0.064504 ENSG00000130193
ANKLE2 ENSG00000176915.10 0.143923 0.064581 ENSG00000176915
PLXNA4 ENSG00000221866.5 0.158253 0.080256 ENSG00000221866
GPR155 ENSG00000163328.9 0.064901 0.056002 ENSG00000163328
DNAJB6 ENSG00000105993.10 0.13995 0.082457 ENSG00000105993
SLC25A41 ENSG00000181240.9 0.503488 0.076883 ENSG00000181240
MLEC ENSG00000110917.3 0.08184 0.058868 ENSG00000110917
SPTLC3 ENSG00000172296.8 0.057808 0.068047 ENSG00000172296
DAB1 ENSG00000173406.11 0.124166 0.081502 ENSG00000173406
SGK1 ENSG00000118515.7 0.074061 0.059024 ENSG00000118515
ZNF57 ENSG00000171970.8 0.072343 0.068283 ENSG00000171970
HTATIP2 ENSG00000109854.9 0.322792 0.094826 ENSG00000109854
SNAPC2 ENSG00000104976.7 0.068898 0.067674 ENSG00000104976
MGST3 ENSG00000143198.7 0.113792 0.069622 ENSG00000143198
AGAP8 ENSG00000174194.11 0.674058 0.065783 ENSG00000174194
UBTD2 ENSG00000168246.5 0.059291 0.065323 ENSG00000168246
FN1 ENSG00000115414.14 0.103554 0.069161 ENSG00000115414
FOCAD ENSG00000188352.8 0.220884 0.080486 ENSG00000188352
RNASEL ENSG00000135828.7 0.222594 0.080387 ENSG00000135828
HTR1F ENSG00000179097.4 0.071314 0.058027 ENSG00000179097
PSKH1 ENSG00000159792.5 0.078477 0.059093 ENSG00000159792
SKA2 ENSG00000182628.8 0.080586 0.051606 ENSG00000182628
HSPA12A ENSG00000165868.8 0.067749 0.067895 ENSG00000165868
AGAP9 ENSG00000198035.9 0.272715 0.083911 ENSG00000198035
FAM21A ENSG00000099290.11 0.613894 0.068812 ENSG00000099290
HSD17B4 ENSG00000133835.10 0.07696 0.066185 ENSG00000133835
SLC35F1 ENSG00000196376.6 0.085836 0.053449 ENSG00000196376
TASP1 ENSG00000089123.11 0.184368 0.08035 ENSG00000089123
RPS27L ENSG00000185088.8 0.2414 0.082055 ENSG00000185088
ZNF468 ENSG00000204604.5 0.409607 0.086296 ENSG00000204604
CHRM3 ENSG00000133019.7 0.124728 0.079377 ENSG00000133019
GORAB ENSG00000120370.8 0.164546 0.077988 ENSG00000120370
ZBTB11 ENSG00000066422.4 0.053392 0.04813 ENSG00000066422
PXT1 ENSG00000179165.9 0.065548 0.058131 ENSG00000179165
SUCLA2 ENSG00000136143.9 0.079446 0.057253 ENSG00000136143
SURF1 ENSG00000148290.5 0.135973 0.096642 ENSG00000148290
CDC42BPG ENSG00000171219.8 0.118569 0.070348 ENSG00000171219
EP400NL ENSG00000185684.8 0.411466 0.083563 ENSG00000185684
CGGBP1 ENSG00000163320.6 0.209369 0.072977 ENSG00000163320
SPATA31D1 ENSG00000214929.3 0.079209 0.067644 ENSG00000214929
CLEC18A ENSG00000157322.12 0.448345 0.081169 ENSG00000157322
ACTR8 ENSG00000113812.9 0.246044 0.0806 ENSG00000113812
GALNT3 ENSG00000115339.9 0.124018 0.066602 ENSG00000115339
SPP1 ENSG00000118785.9 0.117767 0.067096 ENSG00000118785
IGFALS ENSG00000099769.5 0.102611 0.077425 ENSG00000099769
HDAC5 ENSG00000108840.11 0.075697 0.060695 ENSG00000108840
ANKLE1 ENSG00000160117.10 0.130769 0.07455 ENSG00000160117
CEP85L ENSG00000111860.9 0.069841 0.052051 ENSG00000111860
HIST1H2AK ENSG00000184348.2 0.056691 0.059959 ENSG00000184348
CDKL1 ENSG00000100490.5 0.184371 0.081289 ENSG00000100490
ELOVL1 ENSG00000066322.8 0.072318 0.064563 ENSG00000066322
C9orf142 ENSG00000148362.6 0.110043 0.065907 ENSG00000148362
PTTG2 ENSG00000250254.1 0.053933 0.068499 ENSG00000250254
SIGLEC8 ENSG00000105366.10 0.051332 0.064585 ENSG00000105366
TBC1D9 ENSG00000109436.7 0.366293 0.087605 ENSG00000109436
SDR42E1 ENSG00000184860.5 0.271041 0.09697 ENSG00000184860
VWA5A ENSG00000110002.11 0.12855 0.074618 ENSG00000110002
PLN ENSG00000198523.5 0.051406 0.046011 ENSG00000198523
METTL15 ENSG00000169519.15 0.06899 0.052521 ENSG00000169519
ARNT2 ENSG00000172379.14 0.13389 0.076362 ENSG00000172379
EAF1 ENSG00000144597.9 0.064005 0.061004 ENSG00000144597
ULK4 ENSG00000168038.6 0.28414 0.07158 ENSG00000168038
MFSD6 ENSG00000151690.10 0.365812 0.086804 ENSG00000151690
APCDD1L ENSG00000198768.6 0.091214 0.074411 ENSG00000198768
SLC52A3 ENSG00000101276.10 0.080979 0.069573 ENSG00000101276
ADAM33 ENSG00000149451.13 0.124075 0.075682 ENSG00000149451
PTS ENSG00000150787.3 0.056136 0.069759 ENSG00000150787
FGD6 ENSG00000180263.9 0.080948 0.061501 ENSG00000180263
ABHD6 ENSG00000163686.9 0.168274 0.07094 ENSG00000163686
AP1S1 ENSG00000106367.9 0.113742 0.062115 ENSG00000106367
DNAJB14 ENSG00000164031.12 0.123275 0.063118 ENSG00000164031
ISPD ENSG00000214960.5 0.063171 0.064982 ENSG00000214960
ZNF473 ENSG00000142528.11 0.122468 0.069984 ENSG00000142528
TMEM60 ENSG00000135211.5 0.120231 0.067601 ENSG00000135211
CREG1 ENSG00000143162.7 0.128299 0.075821 ENSG00000143162
MUC21 ENSG00000204544.5 0.073345 0.068211 ENSG00000204544
AP5B1 ENSG00000254470.2 0.116464 0.062157 ENSG00000254470
ANKRD16 ENSG00000134461.11 0.072086 0.069751 ENSG00000134461
ATP1B1 ENSG00000143153.7 0.12251 0.069969 ENSG00000143153
NBEA ENSG00000172915.14 0.125889 0.072079 ENSG00000172915
ATP10A ENSG00000206190.7 0.065295 0.067496 ENSG00000206190
HEXA ENSG00000213614.5 0.13401 0.064636 ENSG00000213614
PDE8A ENSG00000073417.10 0.129806 0.083704 ENSG00000073417
GPR12 ENSG00000132975.6 0.082366 0.073408 ENSG00000132975
VIPR2 ENSG00000106018.9 0.057718 0.048168 ENSG00000106018
SEC61A2 ENSG00000065665.16 0.127884 0.083881 ENSG00000065665
CDC42SE1 ENSG00000197622.8 0.077125 0.057121 ENSG00000197622
CHI3L1 ENSG00000133048.8 0.094193 0.069028 ENSG00000133048
DECR2 ENSG00000242612.2 0.217966 0.086585 ENSG00000242612
ZNF304 ENSG00000131845.10 0.067439 0.066314 ENSG00000131845
LIN7C ENSG00000148943.7 0.240502 0.069929 ENSG00000148943
HOXD3 ENSG00000128652.7 0.069052 0.060993 ENSG00000128652
SF3B1 ENSG00000115524.10 0.064855 0.059487 ENSG00000115524
RECQL ENSG00000004700.11 0.079996 0.063514 ENSG00000004700
UBA52 ENSG00000221983.3 0.138122 0.070126 ENSG00000221983
SERGEF ENSG00000129158.6 0.077522 0.066642 ENSG00000129158
TYW3 ENSG00000162623.10 0.159268 0.063902 ENSG00000162623
AKR1C2 ENSG00000151632.12 0.208861 0.081011 ENSG00000151632
PRKG2 ENSG00000138669.5 0.052598 0.055172 ENSG00000138669
RNF113B ENSG00000139797.7 0.067947 0.064829 ENSG00000139797
AMIGO2 ENSG00000139211.5 0.115412 0.068579 ENSG00000139211
SLC7A1 ENSG00000139514.8 0.116124 0.081331 ENSG00000139514
HAUS6 ENSG00000147874.6 0.183178 0.076692 ENSG00000147874
EPS15 ENSG00000085832.12 0.452874 0.093306 ENSG00000085832
BCL6B ENSG00000161940.6 0.067382 0.055421 ENSG00000161940
MDM2 ENSG00000135679.17 0.066822 0.054452 ENSG00000135679
EPN3 ENSG00000049283.13 0.089097 0.064743 ENSG00000049283
OLR1 ENSG00000173391.4 0.191879 0.086916 ENSG00000173391
FITM2 ENSG00000197296.5 0.067718 0.059285 ENSG00000197296
ZSCAN5A ENSG00000131848.5 0.062034 0.079591 ENSG00000131848
TEX264 ENSG00000164081.8 0.205114 0.088896 ENSG00000164081
ZNF7 ENSG00000147789.11 0.22938 0.079779 ENSG00000147789
C1orf94 ENSG00000142698.10 0.158704 0.077218 ENSG00000142698
ZNF772 ENSG00000197128.7 0.222285 0.077835 ENSG00000197128
SMIM2 ENSG00000139656.5 0.269556 0.083202 ENSG00000139656
SUN1 ENSG00000164828.13 0.083541 0.061932 ENSG00000164828
ANAPC4 ENSG00000053900.6 0.416837 0.079862 ENSG00000053900
CCNB2 ENSG00000157456.3 0.088458 0.063324 ENSG00000157456
CACNB1 ENSG00000067191.11 0.107854 0.071681 ENSG00000067191
FLJ27365 ENSG00000197182.8 0.112528 0.083038 ENSG00000197182
SMDT1 ENSG00000183172.7 0.467368 0.074046 ENSG00000183172
ADCY5 ENSG00000173175.10 0.083608 0.065181 ENSG00000173175
FER ENSG00000151422.8 0.105188 0.065124 ENSG00000151422
EVI5L ENSG00000142459.4 0.058381 0.061088 ENSG00000142459
GJC1 ENSG00000182963.5 0.101812 0.063967 ENSG00000182963
KIAA1683 ENSG00000130518.11 0.266532 0.077183 ENSG00000130518
PHYH ENSG00000107537.9 0.122513 0.096195 ENSG00000107537
IRF1 ENSG00000125347.9 0.07104 0.05683 ENSG00000125347
RABL2A ENSG00000144134.14 0.132466 0.063756 ENSG00000144134
CFHR1 ENSG00000244414.1 0.09066 0.056257 ENSG00000244414
MGP ENSG00000111341.5 0.079776 0.059494 ENSG00000111341
TXNL4B ENSG00000140830.4 0.325854 0.090249 ENSG00000140830
ALS2CL ENSG00000178038.12 0.257284 0.091389 ENSG00000178038
PPDPF ENSG00000125534.5 0.139361 0.078014 ENSG00000125534
MFSD4 ENSG00000174514.8 0.24199 0.074838 ENSG00000174514
TMEM87B ENSG00000153214.5 0.132591 0.071144 ENSG00000153214
TMEM63B ENSG00000137216.14 0.135448 0.090801 ENSG00000137216
SRGAP3 ENSG00000196220.11 0.072866 0.054897 ENSG00000196220
GTPBP3 ENSG00000130299.12 0.116045 0.073775 ENSG00000130299
CAPN8 ENSG00000203697.7 0.348419 0.078021 ENSG00000203697
ACKR5 ENSG00000121797.9 0.065844 0.052681 ENSG00000121797
MACROD2 ENSG00000172264.12 0.085805 0.079763 ENSG00000172264
CDH13 ENSG00000140945.11 0.409857 0.105363 ENSG00000140945
MGAT4B ENSG00000161013.12 0.116304 0.07577 ENSG00000161013
FAM153B ENSG00000182230.7 0.22789 0.077992 ENSG00000182230
BST2 ENSG00000130303.8 0.078986 0.068534 ENSG00000130303
MPPED2 ENSG00000066382.12 0.118428 0.068986 ENSG00000066382
CACNA2D3 ENSG00000157445.10 0.142137 0.082 ENSG00000157445
DDX59 ENSG00000118197.9 0.233349 0.082318 ENSG00000118197
RRBP1 ENSG00000125844.10 0.076319 0.070108 ENSG00000125844
SUCO ENSG00000094975.8 0.174324 0.072395 ENSG00000094975
PDSS2 ENSG00000164494.7 0.079269 0.062288 ENSG00000164494
SPG7 ENSG00000197912.9 0.063116 0.060711 ENSG00000197912
CCDC107 ENSG00000159884.7 0.075393 0.050022 ENSG00000159884
PTGER1 ENSG00000160951.3 0.112059 0.077668 ENSG00000160951
FTSJD2 ENSG00000137200.8 0.050652 0.05633 ENSG00000137200
TGFBR2 ENSG00000163513.13 0.070636 0.062923 ENSG00000163513
SUGT1 ENSG00000165416.9 0.063115 0.047688 ENSG00000165416
OR7A5 ENSG00000188269.4 0.111889 0.06947 ENSG00000188269
DDIT4 ENSG00000168209.4 0.079055 0.059409 ENSG00000168209
LUZP2 ENSG00000187398.7 0.150055 0.083659 ENSG00000187398
RP11-1407O15.2 ENSG00000174093.6 0.063205 0.060626 ENSG00000174093
AK9 ENSG00000155085.11 0.208885 0.073816 ENSG00000155085
GEMIN8 ENSG00000046647.9 0.110986 0.095538 ENSG00000046647
SIGLEC11 ENSG00000161640.11 0.120885 0.069567 ENSG00000161640
BSCL2 ENSG00000168000.10 0.075033 0.061401 ENSG00000168000
FNDC5 ENSG00000160097.10 0.223658 0.082899 ENSG00000160097
LRRC3DN ENSG00000269430.1 0.112487 0.073484 ENSG00000269430
TIMM10 ENSG00000134809.4 0.473437 0.083782 ENSG00000134809
HRCT1 ENSG00000196196.2 0.051549 0.053189 ENSG00000196196
LPAR3 ENSG00000171517.5 0.081066 0.059095 ENSG00000171517
TIMM44 ENSG00000104980.3 0.133809 0.077654 ENSG00000104980
VSTM4 ENSG00000165633.7 0.053028 0.056699 ENSG00000165633
DMRTA1 ENSG00000176399.2 0.246759 0.084135 ENSG00000176399
ADH4 ENSG00000198099.4 0.128484 0.0659 ENSG00000198099
LIMA1 ENSG00000050405.9 0.079059 0.051838 ENSG00000050405
DHODH ENSG00000102967.7 0.345803 0.080839 ENSG00000102967
MAST2 ENSG00000086015.15 0.227856 0.076312 ENSG00000086015
NAGLU ENSG00000108784.5 0.107687 0.064851 ENSG00000108784
CIAPIN1 ENSG00000005194.10 0.082896 0.066222 ENSG00000005194
SRGN ENSG00000122862.4 0.148211 0.075819 ENSG00000122862
SNCAIP ENSG00000064692.14 0.131234 0.073961 ENSG00000064692
LPGAT1 ENSG00000123684.8 0.087113 0.065546 ENSG00000123684
CLDN16 ENSG00000113946.3 0.173207 0.079368 ENSG00000113946
EFTUD2 ENSG00000108883.8 0.421508 0.074027 ENSG00000108883
S100A9 ENSG00000163220.10 0.091357 0.063684 ENSG00000163220
COQ5 ENSG00000110871.10 0.415771 0.07741 ENSG00000110871
TUSC5 ENSG00000184811.3 0.247299 0.089248 ENSG00000184811
ARHGAP17 ENSG00000140750.12 0.052526 0.061147 ENSG00000140750
ZNF430 ENSG00000118620.8 0.089634 0.063996 ENSG00000118620
SMAD7 ENSG00000101665.4 0.13006 0.070423 ENSG00000101665
RNF38 ENSG00000137075.13 0.068269 0.059144 ENSG00000137075
SYPL2 ENSG00000143028.7 0.47028 0.084631 ENSG00000143028
C11orf30 ENSG00000158636.12 0.110528 0.087316 ENSG00000158636
RNF10 ENSG00000022840.11 0.072388 0.064195 ENSG00000022840
CATSPER2 ENSG00000166762.12 0.3059 0.097956 ENSG00000166762
AGAP6 ENSG00000204149.5 0.444551 0.079538 ENSG00000204149
TMEM231 ENSG00000205084.5 0.055728 0.052857 ENSG00000205084
APOL1 ENSG00000100342.16 0.074047 0.076205 ENSG00000100342
PXK ENSG00000168297.11 0.141604 0.065271 ENSG00000168297
NMT1 ENSG00000136448.7 0.128572 0.058846 ENSG00000136448
CAPN10 ENSG00000142330.15 0.085198 0.063476 ENSG00000142330
KIAA0930 ENSG00000100364.13 0.115672 0.091517 ENSG00000100364
HSPA13 ENSG00000155304.4 0.059362 0.063226 ENSG00000155304
UPB1 ENSG00000100024.10 0.152168 0.073093 ENSG00000100024
TDRD5 ENSG00000162782.11 0.363883 0.080221 ENSG00000162782
MARCH4 ENSG00000144583.4 0.082056 0.080759 ENSG00000144583
CHDH ENSG00000016391.5 0.06619 0.05987 ENSG00000016391
SCUBE1 ENSG00000159307.13 0.210265 0.091184 ENSG00000159307
PRMT7 ENSG00000132600.12 0.341473 0.079897 ENSG00000132600
PDHB ENSG00000168291.8 0.136527 0.060498 ENSG00000168291
ERBB3 ENSG00000065361.10 0.056635 0.047221 ENSG00000065361
TUBG2 ENSG00000037042.8 0.188167 0.067573 ENSG00000037042
TSEN15 ENSG00000198860.7 0.090977 0.059694 ENSG00000198860
SP2 ENSG00000167182.11 0.066108 0.050688 ENSG00000167182
INADL ENSG00000132849.14 0.299955 0.093514 ENSG00000132849
APTX ENSG00000137074.14 0.185694 0.071913 ENSG00000137074
MAGI3 ENSG00000081026.14 0.099606 0.069042 ENSG00000081026
MUT ENSG00000146085.7 0.146475 0.071067 ENSG00000146085
BCS1L ENSG00000074582.8 0.071122 0.056496 ENSG00000074582
DRD2 ENSG00000149295.9 0.13374 0.078598 ENSG00000149295
GTF2H2C ENSG00000183474.11 0.08217 0.071567 ENSG00000183474
ATXN10 ENSG00000130638.11 0.157461 0.079092 ENSG00000130638
GPR17 ENSG00000144230.12 0.391207 0.082759 ENSG00000144230
PRRC2C ENSG00000117523.11 0.121312 0.06575 ENSG00000117523
KIAA2022 ENSG00000050030.8 0.070726 0.068634 ENSG00000050030
KLF5 ENSG00000102554.9 0.194479 0.084434 ENSG00000102554
SSRP1 ENSG00000149136.3 0.053139 0.047537 ENSG00000149136
C16orf96 ENSG00000205832.7 0.080141 0.079393 ENSG00000205832
ALDH16A1 ENSG00000161618.5 0.370129 0.079936 ENSG00000161618
RTCB ENSG00000100220.7 0.082918 0.061459 ENSG00000100220
HID1 ENSG00000167861.11 0.261637 0.081611 ENSG00000167861
ARHGDIB ENSG00000111348.4 0.146231 0.064541 ENSG00000111348
RARRES2 ENSG00000106538.5 0.083625 0.059231 ENSG00000106538
RHBDD2 ENSG00000005486.12 0.12875 0.064308 ENSG00000005486
MARCH1 ENSG00000145416.9 0.060096 0.060794 ENSG00000145416
SEMA6D ENSG00000137872.11 0.091296 0.065806 ENSG00000137872
LRP10 ENSG00000197324.4 0.057824 0.071439 ENSG00000197324
ANXA3 ENSG00000138772.8 0.084108 0.055947 ENSG00000138772
GLI3 ENSG00000106571.8 0.05369 0.056064 ENSG00000106571
ARHGEF39 ENSG00000137135.13 0.108936 0.071409 ENSG00000137135
NCLN ENSG00000125912.6 0.391452 0.082361 ENSG00000125912
GIMAP8 ENSG00000171115.3 0.113962 0.069891 ENSG00000171115
SPIRE2 ENSG00000204991.6 0.182519 0.067914 ENSG00000204991
TECPR1 ENSG00000205356.5 0.106159 0.069873 ENSG00000205356
P2RY11 ENSG00000244165.1 0.063486 0.055764 ENSG00000244165
FAXC ENSG00000146267.11 0.101381 0.060662 ENSG00000146267
PARP10 ENSG00000178685.9 0.141326 0.066202 ENSG00000178685
ERCC6 ENSG00000225830.6 0.061273 0.052337 ENSG00000225830
SCGB3A2 ENSG00000164265.4 0.069622 0.057366 ENSG00000164265
KLK14 ENSG00000129437.5 0.096172 0.074041 ENSG00000129437
BEND6 ENSG00000151917.13 0.179392 0.069907 ENSG00000151917
NUP62 ENSG00000213024.6 0.072174 0.073033 ENSG00000213024
DNA2 ENSG00000138346.10 0.383512 0.082989 ENSG00000138346
DOCK7 ENSG00000116641.11 0.090055 0.062828 ENSG00000116641
CDK5RAP3 ENSG00000108465.10 0.221823 0.069151 ENSG00000108465
ANKRD30B ENSG00000180777.9 0.054561 0.056975 ENSG00000180777
ANO5 ENSG00000171714.10 0.398553 0.076817 ENSG00000171714
ARHGEF37 ENSG00000183111.7 0.083188 0.066829 ENSG00000183111
ZFP36 ENSG00000128016.4 0.052201 0.063654 ENSG00000128016
CSNK1A1L ENSG00000180138.6 0.053514 0.055498 ENSG00000180138
NPNT ENSG00000168743.8 0.106516 0.062685 ENSG00000168743
CDKN2D ENSG00000129355.6 0.080801 0.069546 ENSG00000129355
B3GALTL ENSG00000187676.7 0.249324 0.079591 ENSG00000187676
RIPPLY2 ENSG00000203877.3 0.076132 0.055558 ENSG00000203877
ZNHIT6 ENSG00000117174.6 0.139079 0.065838 ENSG00000117174
CYP2R1 ENSG00000186104.6 0.073775 0.055982 ENSG00000186104
MED28 ENSG00000118579.6 0.150484 0.074848 ENSG00000118579
GGT5 ENSG00000099998.13 0.056627 0.064925 ENSG00000099998
CSF2RB ENSG00000100368.9 0.061784 0.068118 ENSG00000100368
OPN3 ENSG00000054277.8 0.141371 0.075851 ENSG00000054277
CASC1 ENSG00000118307.14 0.060784 0.074992 ENSG00000118307
EPX ENSG00000121053.5 0.16712 0.086847 ENSG00000121053
ACOT2 ENSG00000119673.10 0.062971 0.055936 ENSG00000119673
FAM101B ENSG00000183688.4 0.07475 0.069457 ENSG00000183688
