AssociatedGeneName EnsemblGeneID h2.ArteryTibial se.ArteryTibial ensid
DNAJC18 ENSG00000170464.5 0.032637 0.039433 ENSG00000170464
FAM35A ENSG00000122376.7 0.045678 0.049525 ENSG00000122376
SLC38A6 ENSG00000139974.11 0.034966 0.052348 ENSG00000139974
GIN1 ENSG00000145723.12 0.01315 0.037473 ENSG00000145723
NUFIP2 ENSG00000108256.4 0.09587 0.071167 ENSG00000108256
ANGEL1 ENSG00000013523.5 0.014662 0.044884 ENSG00000013523
THUMPD1 ENSG00000066654.8 0.057512 0.056013 ENSG00000066654
NUP85 ENSG00000125450.6 0.055744 0.0503 ENSG00000125450
TMEM213 ENSG00000214128.6 0.094787 0.067038 ENSG00000214128
TRAF6 ENSG00000175104.10 0.072842 0.058855 ENSG00000175104
PPP4R1 ENSG00000154845.11 0.072541 0.060639 ENSG00000154845
GOT2 ENSG00000125166.8 0.015137 0.036062 ENSG00000125166
AQP4 ENSG00000171885.9 0.029887 0.050479 ENSG00000171885
PPM1M ENSG00000164088.13 0.086678 0.051914 ENSG00000164088
URGCP ENSG00000106608.12 0.042901 0.057801 ENSG00000106608
KRT34 ENSG00000131737.5 0.030957 0.036977 ENSG00000131737
HEPACAM ENSG00000165478.6 0.011273 0.037472 ENSG00000165478
RAD51 ENSG00000051180.12 0.027124 0.039942 ENSG00000051180
CCL3 ENSG00000006075.11 0.04367 0.038465 ENSG00000006075
SLC7A8 ENSG00000092068.14 0.090775 0.069174 ENSG00000092068
COPG2 ENSG00000158623.10 0.135748 0.077116 ENSG00000158623
PAF1 ENSG00000006712.10 0.017551 0.030159 ENSG00000006712
C14orf37 ENSG00000139971.11 0.020615 0.054035 ENSG00000139971
INO80E ENSG00000169592.10 0.010729 0.026975 ENSG00000169592
SYNJ1 ENSG00000159082.13 0.012454 0.037995 ENSG00000159082
MYB ENSG00000118513.14 0.01609 0.044073 ENSG00000118513
SAA1 ENSG00000173432.6 0.049584 0.056324 ENSG00000173432
ZFP41 ENSG00000181638.13 0.072084 0.048463 ENSG00000181638
CALM2 ENSG00000143933.11 0.066701 0.072531 ENSG00000143933
EBPL ENSG00000123179.9 0.223645 0.071763 ENSG00000123179
IPMK ENSG00000151151.5 0.057092 0.046161 ENSG00000151151
DARS ENSG00000115866.6 0.041707 0.044915 ENSG00000115866
ZNF84 ENSG00000198040.6 0.030866 0.04381 ENSG00000198040
RALGPS2 ENSG00000116191.12 0.120042 0.057913 ENSG00000116191
VILL ENSG00000136059.10 0.027898 0.038372 ENSG00000136059
LHX2 ENSG00000106689.6 0.011287 0.037759 ENSG00000106689
PTGDR ENSG00000168229.3 0.030303 0.042328 ENSG00000168229
MYOM1 ENSG00000101605.8 0.050524 0.050681 ENSG00000101605
LARGE ENSG00000133424.15 0.118669 0.06753 ENSG00000133424
RARS ENSG00000113643.4 0.017265 0.041824 ENSG00000113643
SYS1 ENSG00000204070.5 0.06445 0.0699 ENSG00000204070
CREBZF ENSG00000137504.9 0.044311 0.052171 ENSG00000137504
FAM184B ENSG00000047662.4 0.027832 0.044839 ENSG00000047662
LSM14B ENSG00000149657.15 0.021279 0.047129 ENSG00000149657
NDUFB4 ENSG00000065518.7 0.013705 0.026772 ENSG00000065518
OSER1 ENSG00000132823.6 0.085187 0.07232 ENSG00000132823
THBS4 ENSG00000113296.10 0.123986 0.071133 ENSG00000113296
HYI ENSG00000178922.12 0.055444 0.053954 ENSG00000178922
HSPB1 ENSG00000106211.8 0.059243 0.053723 ENSG00000106211
PGS1 ENSG00000087157.14 0.024244 0.040179 ENSG00000087157
IL6R ENSG00000160712.8 0.016024 0.034692 ENSG00000160712
MGAT1 ENSG00000131446.11 0.061702 0.053128 ENSG00000131446
BAAT ENSG00000136881.7 0.11379 0.082033 ENSG00000136881
USP45 ENSG00000123552.12 0.08146 0.054636 ENSG00000123552
KRTAP13-1 ENSG00000198390.3 0.127523 0.063197 ENSG00000198390
SLC4A3 ENSG00000114923.12 0.014926 0.045717 ENSG00000114923
LRRC4C ENSG00000148948.3 0.024725 0.045754 ENSG00000148948
TCF20 ENSG00000100207.14 0.015307 0.030226 ENSG00000100207
PRRT4 ENSG00000224940.4 0.030531 0.038157 ENSG00000224940
ADAMTS8 ENSG00000134917.9 0.012141 0.040958 ENSG00000134917
ZNF138 ENSG00000197008.5 0.033394 0.050479 ENSG00000197008
GATAD2A ENSG00000167491.12 0.071631 0.062086 ENSG00000167491
ETFA ENSG00000140374.11 0.075378 0.056138 ENSG00000140374
RCHY1 ENSG00000163743.9 0.033657 0.042352 ENSG00000163743
MTIF3 ENSG00000122033.10 0.017357 0.050713 ENSG00000122033
SCNN1G ENSG00000166828.2 0.020527 0.036143 ENSG00000166828
GUCY2C ENSG00000070019.3 0.057352 0.052172 ENSG00000070019
GOLGA8N ENSG00000232653.4 0.016045 0.039015 ENSG00000232653
GPR26 ENSG00000154478.3 0.098342 0.07728 ENSG00000154478
FH ENSG00000091483.6 0.112786 0.067913 ENSG00000091483
LY75 ENSG00000054219.9 0.030226 0.041533 ENSG00000054219
DENND6A ENSG00000174839.8 0.028496 0.037674 ENSG00000174839
RNF122 ENSG00000133874.1 0.022944 0.029515 ENSG00000133874
DKK3 ENSG00000050165.13 0.045257 0.067918 ENSG00000050165
SLC25A38 ENSG00000144659.6 0.029647 0.034986 ENSG00000144659
GALNT11 ENSG00000178234.8 0.089545 0.073988 ENSG00000178234
KNTC1 ENSG00000184445.7 0.016455 0.029082 ENSG00000184445
FAM177B ENSG00000197520.6 0.047704 0.050052 ENSG00000197520
NOXA1 ENSG00000188747.4 0.011052 0.03732 ENSG00000188747
DCAF17 ENSG00000115827.9 0.014245 0.037779 ENSG00000115827
BAI1 ENSG00000181790.6 0.035059 0.046789 ENSG00000181790
TNS4 ENSG00000131746.8 0.024264 0.037976 ENSG00000131746
GXYLT2 ENSG00000172986.8 0.139944 0.074003 ENSG00000172986
FMO4 ENSG00000076258.5 0.170475 0.067536 ENSG00000076258
NPTX1 ENSG00000171246.5 0.135938 0.076299 ENSG00000171246
DLG5 ENSG00000151208.12 0.108282 0.06747 ENSG00000151208
ANKRD45 ENSG00000183831.6 0.044277 0.046617 ENSG00000183831
RPS6KA1 ENSG00000117676.9 0.040934 0.050244 ENSG00000117676
DECR1 ENSG00000104325.2 0.105244 0.067848 ENSG00000104325
RGL4 ENSG00000159496.10 0.12095 0.069032 ENSG00000159496
ITGA2 ENSG00000164171.6 0.02843 0.040943 ENSG00000164171
P4HA2 ENSG00000072682.14 0.031174 0.034301 ENSG00000072682
HSPE1 ENSG00000115541.6 0.079722 0.060858 ENSG00000115541
AZIN1 ENSG00000155096.9 0.022248 0.042891 ENSG00000155096
NBR1 ENSG00000188554.9 0.038992 0.049269 ENSG00000188554
FAM101A ENSG00000178882.8 0.08179 0.070883 ENSG00000178882
RORC ENSG00000143365.12 0.065097 0.051561 ENSG00000143365
TMEM19 ENSG00000139291.9 0.024938 0.037985 ENSG00000139291
PACRGL ENSG00000163138.14 0.0125 0.044772 ENSG00000163138
GNPDA2 ENSG00000163281.6 0.024483 0.033271 ENSG00000163281
ELAVL4 ENSG00000162374.12 0.011971 0.026267 ENSG00000162374
MTCH2 ENSG00000109919.5 0.01007 0.026467 ENSG00000109919
VPS13A ENSG00000197969.7 0.311881 0.079154 ENSG00000197969
SLC25A24 ENSG00000085491.11 0.027215 0.041309 ENSG00000085491
CHST10 ENSG00000115526.6 0.033556 0.04042 ENSG00000115526
TMEM26 ENSG00000196932.7 0.023216 0.036204 ENSG00000196932
RECQL5 ENSG00000108469.10 0.06536 0.056799 ENSG00000108469
BAG1 ENSG00000107262.12 0.019342 0.041929 ENSG00000107262
LSM2 ENSG00000204392.6 0.01872 0.041855 ENSG00000204392
NSUN6 ENSG00000241058.1 0.052725 0.048982 ENSG00000241058
RSRC2 ENSG00000111011.13 0.015961 0.0296 ENSG00000111011
UVRAG ENSG00000198382.4 0.012543 0.030814 ENSG00000198382
JMJD1C ENSG00000171988.13 0.011914 0.028605 ENSG00000171988
CSRP1 ENSG00000159176.9 0.147146 0.076573 ENSG00000159176
THEGL ENSG00000249693.2 0.076487 0.059256 ENSG00000249693
DIRAS3 ENSG00000162595.4 0.163636 0.077994 ENSG00000162595
HIPK2 ENSG00000064393.11 0.13537 0.071051 ENSG00000064393
CEBPE ENSG00000092067.5 0.06264 0.062851 ENSG00000092067
SFXN1 ENSG00000164466.8 0.144209 0.069549 ENSG00000164466
TLCD2 ENSG00000185561.8 0.049751 0.052644 ENSG00000185561
IL1RL1 ENSG00000115602.12 0.060553 0.048018 ENSG00000115602
MAP3K11 ENSG00000173327.3 0.097618 0.05163 ENSG00000173327
OLFML2B ENSG00000162745.6 0.04601 0.051626 ENSG00000162745
CD274 ENSG00000120217.9 0.059551 0.057341 ENSG00000120217
CSE1L ENSG00000124207.12 0.010323 0.051351 ENSG00000124207
LRRC7 ENSG00000033122.13 0.034176 0.047183 ENSG00000033122
GPR18 ENSG00000125245.8 0.015448 0.039239 ENSG00000125245
CEP170 ENSG00000143702.11 0.028634 0.053296 ENSG00000143702
RAB33B ENSG00000172007.5 0.020708 0.039314 ENSG00000172007
TMX4 ENSG00000125827.4 0.077038 0.05924 ENSG00000125827
CNTNAP3 ENSG00000106714.13 0.02239 0.045356 ENSG00000106714
SUSD4 ENSG00000143502.9 0.011138 0.048177 ENSG00000143502
ACTRT3 ENSG00000184378.2 0.072128 0.049356 ENSG00000184378
AP003774.4 ENSG00000181908.4 0.023066 0.033002 ENSG00000181908
PPT1 ENSG00000131238.11 0.045643 0.051463 ENSG00000131238
CPAMD8 ENSG00000160111.8 0.110557 0.073405 ENSG00000160111
SPATA5L1 ENSG00000171763.13 0.012358 0.026748 ENSG00000171763
ENTPD3 ENSG00000168032.4 0.094773 0.054666 ENSG00000168032
CRYAA ENSG00000160202.3 0.042814 0.051081 ENSG00000160202
DNMT3A ENSG00000119772.12 0.062699 0.055143 ENSG00000119772
ZDHHC3 ENSG00000163812.9 0.018869 0.032836 ENSG00000163812
ABHD10 ENSG00000144827.4 0.06529 0.053507 ENSG00000144827
GON4L ENSG00000116580.13 0.038626 0.039971 ENSG00000116580
EVI5 ENSG00000067208.10 0.029604 0.033499 ENSG00000067208
FASTKD2 ENSG00000118246.9 0.058043 0.055278 ENSG00000118246
DDX41 ENSG00000183258.7 0.140442 0.073185 ENSG00000183258
ROM1 ENSG00000149489.4 0.013941 0.029923 ENSG00000149489
HSD17B13 ENSG00000170509.7 0.043715 0.050325 ENSG00000170509
MAST1 ENSG00000105613.5 0.01049 0.030883 ENSG00000105613
DTX4 ENSG00000110042.3 0.021067 0.033912 ENSG00000110042
CLEC2D ENSG00000069493.9 0.035189 0.036568 ENSG00000069493
APOE ENSG00000130203.5 0.080568 0.054036 ENSG00000130203
SGCD ENSG00000170624.9 0.046435 0.043106 ENSG00000170624
GRINA ENSG00000178719.12 0.047951 0.043214 ENSG00000178719
DDIT3 ENSG00000175197.6 0.040695 0.052456 ENSG00000175197
CYP4F22 ENSG00000171954.7 0.027485 0.041351 ENSG00000171954
TMC3 ENSG00000188869.8 0.029066 0.033153 ENSG00000188869
C17orf80 ENSG00000141219.11 0.165028 0.090078 ENSG00000141219
HECTD2 ENSG00000165338.11 0.041869 0.044185 ENSG00000165338
C10orf82 ENSG00000165863.12 0.049448 0.052018 ENSG00000165863
RORB ENSG00000198963.5 0.068059 0.059143 ENSG00000198963
DGKD ENSG00000077044.5 0.110822 0.068092 ENSG00000077044
NLRX1 ENSG00000160703.10 0.025953 0.0406 ENSG00000160703
TMEM134 ENSG00000172663.4 0.037202 0.046875 ENSG00000172663
H1FNT ENSG00000187166.1 0.066565 0.049536 ENSG00000187166
CALCB ENSG00000175868.9 0.055773 0.052591 ENSG00000175868
METTL2A ENSG00000087995.11 0.033369 0.038159 ENSG00000087995
PTOV1 ENSG00000104960.11 0.080353 0.068753 ENSG00000104960
KCNS1 ENSG00000124134.4 0.06339 0.074488 ENSG00000124134
DBNDD1 ENSG00000003249.9 0.279865 0.08588 ENSG00000003249
AGPS ENSG00000018510.8 0.061116 0.046664 ENSG00000018510
SLCO1B3 ENSG00000111700.8 0.05128 0.058228 ENSG00000111700
ZFYVE26 ENSG00000072121.11 0.066881 0.054294 ENSG00000072121
ATP8B3 ENSG00000130270.11 0.06019 0.06107 ENSG00000130270
ARL2BP ENSG00000102931.3 0.075669 0.065128 ENSG00000102931
BRI3 ENSG00000164713.5 0.143464 0.069675 ENSG00000164713
RNF149 ENSG00000163162.4 0.061122 0.050746 ENSG00000163162
SELENBP1 ENSG00000143416.16 0.029763 0.040421 ENSG00000143416
CRYBA2 ENSG00000163499.7 0.028034 0.03777 ENSG00000163499
CETP ENSG00000087237.6 0.107512 0.080378 ENSG00000087237
WSB2 ENSG00000176871.4 0.055274 0.057045 ENSG00000176871
PACS1 ENSG00000175115.7 0.040043 0.048586 ENSG00000175115
PLEKHN1 ENSG00000187583.5 0.050644 0.041103 ENSG00000187583
CARD8 ENSG00000105483.12 0.103186 0.069908 ENSG00000105483
KRT80 ENSG00000167767.9 0.023566 0.057278 ENSG00000167767
RPS9 ENSG00000170889.9 0.140587 0.091777 ENSG00000170889
SERTAD4 ENSG00000082497.7 0.127825 0.066931 ENSG00000082497
UBXN10 ENSG00000162543.5 0.01428 0.035326 ENSG00000162543
SH3PXD2B ENSG00000174705.7 0.039232 0.051723 ENSG00000174705
PYCR2 ENSG00000143811.12 0.019778 0.041364 ENSG00000143811
GPM6B ENSG00000046653.10 0.108946 0.072012 ENSG00000046653
DEPDC1 ENSG00000024526.12 0.049846 0.058906 ENSG00000024526
S100A12 ENSG00000163221.7 0.010652 0.034036 ENSG00000163221
ACTR6 ENSG00000075089.5 0.027864 0.036221 ENSG00000075089
NCAPH2 ENSG00000025770.14 0.124563 0.080884 ENSG00000025770
C14orf80 ENSG00000185347.13 0.043865 0.04518 ENSG00000185347
MYO3B ENSG00000071909.14 0.137081 0.065835 ENSG00000071909
ATG4C ENSG00000125703.10 0.032502 0.053377 ENSG00000125703
IER5L ENSG00000188483.6 0.037741 0.044433 ENSG00000188483
KIAA0195 ENSG00000177728.10 0.145172 0.06825 ENSG00000177728
THEM6 ENSG00000130193.7 0.060474 0.046826 ENSG00000130193
TOMM20 ENSG00000173726.6 0.0427 0.053364 ENSG00000173726
ISLR ENSG00000129009.8 0.045111 0.041424 ENSG00000129009
SCXA ENSG00000188686.2 0.041243 0.044439 ENSG00000188686
PLXNA4 ENSG00000221866.5 0.18596 0.078511 ENSG00000221866
USB1 ENSG00000103005.7 0.095817 0.069236 ENSG00000103005
RECQL4 ENSG00000160957.7 0.038256 0.035909 ENSG00000160957
AREGB ENSG00000205595.3 0.012639 0.038839 ENSG00000205595
SNX4 ENSG00000114520.6 0.045053 0.053821 ENSG00000114520
DNAJB6 ENSG00000105993.10 0.061962 0.059064 ENSG00000105993
ATP5I ENSG00000169020.5 0.015712 0.038114 ENSG00000169020
NR2E1 ENSG00000112333.7 0.040071 0.054792 ENSG00000112333
HTR6 ENSG00000158748.3 0.036085 0.04017 ENSG00000158748
MDH1B ENSG00000138400.8 0.023718 0.042253 ENSG00000138400
SLC25A41 ENSG00000181240.9 0.101889 0.074485 ENSG00000181240
MED12L ENSG00000144893.8 0.032165 0.051989 ENSG00000144893
SNX18 ENSG00000178996.8 0.06515 0.055573 ENSG00000178996
HHEX ENSG00000152804.6 0.027471 0.041247 ENSG00000152804
C5orf34 ENSG00000172244.4 0.012995 0.030866 ENSG00000172244
TINAG ENSG00000137251.11 0.035978 0.047287 ENSG00000137251
COMP ENSG00000105664.6 0.072077 0.051328 ENSG00000105664
SPTLC3 ENSG00000172296.8 0.117581 0.07361 ENSG00000172296
DAB1 ENSG00000173406.11 0.047323 0.0709 ENSG00000173406
GRM1 ENSG00000152822.9 0.034764 0.042335 ENSG00000152822
STK38L ENSG00000211455.3 0.011714 0.04081 ENSG00000211455
SERPINA11 ENSG00000186910.3 0.060075 0.051572 ENSG00000186910
SGK1 ENSG00000118515.7 0.050465 0.050843 ENSG00000118515
TBC1D12 ENSG00000108239.8 0.056408 0.045801 ENSG00000108239
C9orf141 ENSG00000198454.2 0.057149 0.054663 ENSG00000198454
SFRP5 ENSG00000120057.4 0.126328 0.064095 ENSG00000120057
C2orf70 ENSG00000173557.10 0.057226 0.050742 ENSG00000173557
AC107021.1 ENSG00000232013.1 0.060852 0.054913 ENSG00000232013
ZNF57 ENSG00000171970.8 0.091608 0.067115 ENSG00000171970
GOLGA8M ENSG00000188626.5 0.017389 0.029224 ENSG00000188626
LIF ENSG00000128342.4 0.085174 0.057001 ENSG00000128342
ING2 ENSG00000168556.5 0.038567 0.049266 ENSG00000168556
IRS2 ENSG00000185950.7 0.14664 0.08153 ENSG00000185950
CD207 ENSG00000116031.7 0.022144 0.047211 ENSG00000116031
SNAPC2 ENSG00000104976.7 0.082091 0.075181 ENSG00000104976
KRBA1 ENSG00000133619.13 0.015996 0.030911 ENSG00000133619
FNDC3B ENSG00000075420.8 0.020258 0.037404 ENSG00000075420
CERKL ENSG00000188452.9 0.029126 0.04358 ENSG00000188452
MGST3 ENSG00000143198.7 0.051688 0.059058 ENSG00000143198
TMEM8A ENSG00000129925.6 0.013286 0.037673 ENSG00000129925
RABGEF1 ENSG00000154710.10 0.057616 0.043385 ENSG00000154710
ACAD8 ENSG00000151498.7 0.021666 0.04723 ENSG00000151498
POU3F2 ENSG00000184486.7 0.040087 0.044956 ENSG00000184486
EMB ENSG00000170571.7 0.133158 0.067704 ENSG00000170571
GLUL ENSG00000135821.11 0.043923 0.045659 ENSG00000135821
CCL4 ENSG00000129277.9 0.050196 0.04285 ENSG00000129277
L3MBTL3 ENSG00000198945.3 0.03903 0.044178 ENSG00000198945
POLE3 ENSG00000148229.8 0.068522 0.07066 ENSG00000148229
UBTD2 ENSG00000168246.5 0.069658 0.06038 ENSG00000168246
DYNLL2 ENSG00000121083.6 0.060714 0.060661 ENSG00000121083
LPAR6 ENSG00000139679.11 0.049231 0.039899 ENSG00000139679
PCDHA6 ENSG00000081842.13 0.052661 0.040931 ENSG00000081842
FOCAD ENSG00000188352.8 0.140854 0.0762 ENSG00000188352
RNASEL ENSG00000135828.7 0.084936 0.061863 ENSG00000135828
HTR1F ENSG00000179097.4 0.041456 0.043017 ENSG00000179097
BTG2 ENSG00000159388.5 0.034559 0.063121 ENSG00000159388
SYCP1 ENSG00000198765.7 0.038589 0.047249 ENSG00000198765
PAN3 ENSG00000152520.9 0.022537 0.044289 ENSG00000152520
HMBS ENSG00000256269.2 0.021523 0.048383 ENSG00000256269
AHCYL2 ENSG00000158467.12 0.053159 0.053316 ENSG00000158467
AL590708.2 ENSG00000232850.1 0.046524 0.053451 ENSG00000232850
PSKH1 ENSG00000159792.5 0.0307 0.045256 ENSG00000159792
WNT6 ENSG00000115596.3 0.02586 0.042943 ENSG00000115596
HSPA12A ENSG00000165868.8 0.010541 0.038578 ENSG00000165868
CRB3 ENSG00000130545.11 0.043146 0.065446 ENSG00000130545
AGAP9 ENSG00000198035.9 0.041573 0.042935 ENSG00000198035
NXN ENSG00000167693.12 0.026516 0.045405 ENSG00000167693
ARID1A ENSG00000117713.13 0.060292 0.068888 ENSG00000117713
TMEM243 ENSG00000135185.7 0.01382 0.031224 ENSG00000135185
TUBD1 ENSG00000108423.10 0.049632 0.044176 ENSG00000108423
BANP ENSG00000172530.15 0.012452 0.05203 ENSG00000172530
RERE ENSG00000142599.13 0.039786 0.038704 ENSG00000142599
TRIM14 ENSG00000106785.10 0.011402 0.032221 ENSG00000106785
RELT ENSG00000054967.8 0.036336 0.04344 ENSG00000054967
C11orf63 ENSG00000109944.6 0.030651 0.033826 ENSG00000109944
SMUG1 ENSG00000123415.10 0.130418 0.064193 ENSG00000123415
SLC35F1 ENSG00000196376.6 0.070825 0.053052 ENSG00000196376
HEY1 ENSG00000164683.12 0.064027 0.052342 ENSG00000164683
SLC10A7 ENSG00000120519.10 0.017066 0.041307 ENSG00000120519
TVP23C ENSG00000175106.12 0.013462 0.03795 ENSG00000175106
LPO ENSG00000167419.6 0.067307 0.050807 ENSG00000167419
THAP2 ENSG00000173451.2 0.024316 0.039108 ENSG00000173451
NVL ENSG00000143748.13 0.036285 0.046915 ENSG00000143748
CLTC ENSG00000141367.7 0.020428 0.030889 ENSG00000141367
RPS27L ENSG00000185088.8 0.030258 0.044605 ENSG00000185088
NRXN3 ENSG00000021645.13 0.072738 0.05961 ENSG00000021645
ZNF468 ENSG00000204604.5 0.048757 0.071433 ENSG00000204604
CHRM3 ENSG00000133019.7 0.205113 0.0855 ENSG00000133019
GORAB ENSG00000120370.8 0.01627 0.036231 ENSG00000120370
FAM115A ENSG00000198420.5 0.010747 0.030286 ENSG00000198420
ZBTB11 ENSG00000066422.4 0.072401 0.04789 ENSG00000066422
CASP4 ENSG00000196954.8 0.037638 0.049652 ENSG00000196954
WDR18 ENSG00000065268.6 0.073621 0.055827 ENSG00000065268
PXT1 ENSG00000179165.9 0.03295 0.046919 ENSG00000179165
UBTD1 ENSG00000165886.4 0.021297 0.033232 ENSG00000165886
CTDSPL ENSG00000144677.10 0.058355 0.053941 ENSG00000144677
SCGB3A1 ENSG00000161055.3 0.0178 0.038796 ENSG00000161055
UBXN11 ENSG00000158062.16 0.030211 0.041825 ENSG00000158062
TSPAN15 ENSG00000099282.5 0.033947 0.047181 ENSG00000099282
SH3GLB1 ENSG00000097033.10 0.050925 0.046129 ENSG00000097033
SURF1 ENSG00000148290.5 0.09029 0.085955 ENSG00000148290
KIAA1958 ENSG00000165185.10 0.051976 0.060975 ENSG00000165185
CDC42BPG ENSG00000171219.8 0.102706 0.064754 ENSG00000171219
GPR135 ENSG00000181619.11 0.016196 0.034478 ENSG00000181619
SNX33 ENSG00000173548.8 0.01719 0.031912 ENSG00000173548
RBM22 ENSG00000086589.7 0.042624 0.061847 ENSG00000086589
C11orf94 ENSG00000234776.1 0.035999 0.049292 ENSG00000234776
VPS18 ENSG00000104142.6 0.019983 0.032967 ENSG00000104142
FSTL3 ENSG00000070404.5 0.046099 0.058009 ENSG00000070404
LRP3 ENSG00000130881.9 0.093498 0.062319 ENSG00000130881
AAED1 ENSG00000158122.7 0.048916 0.058962 ENSG00000158122
EP400NL ENSG00000185684.8 0.063792 0.047053 ENSG00000185684
CGGBP1 ENSG00000163320.6 0.029707 0.03518 ENSG00000163320
ECHDC1 ENSG00000093144.14 0.054438 0.045928 ENSG00000093144
CLEC18A ENSG00000157322.12 0.091121 0.053928 ENSG00000157322
DTL ENSG00000143476.13 0.086554 0.062962 ENSG00000143476
ACTR8 ENSG00000113812.9 0.040728 0.054005 ENSG00000113812
GALNT3 ENSG00000115339.9 0.025339 0.045024 ENSG00000115339
MTMR9 ENSG00000104643.5 0.046597 0.055987 ENSG00000104643
BLVRA ENSG00000106605.6 0.015178 0.043059 ENSG00000106605
SPP1 ENSG00000118785.9 0.036662 0.048956 ENSG00000118785
ANKLE1 ENSG00000160117.10 0.032737 0.059324 ENSG00000160117
CEP85L ENSG00000111860.9 0.069432 0.055923 ENSG00000111860
VSTM2L ENSG00000132821.7 0.010036 0.055765 ENSG00000132821
RNF31 ENSG00000092098.12 0.067627 0.048652 ENSG00000092098
ELOVL1 ENSG00000066322.8 0.065977 0.065102 ENSG00000066322
NBPF1 ENSG00000219481.6 0.089273 0.058429 ENSG00000219481
CHPF ENSG00000123989.9 0.031404 0.049589 ENSG00000123989
GLTSCR1 ENSG00000063169.6 0.027616 0.039616 ENSG00000063169
C9orf142 ENSG00000148362.6 0.041506 0.050301 ENSG00000148362
LYSMD4 ENSG00000183060.11 0.016799 0.031184 ENSG00000183060
IGFBP7 ENSG00000163453.7 0.017681 0.040533 ENSG00000163453
PTTG2 ENSG00000250254.1 0.064674 0.063851 ENSG00000250254
CHN2 ENSG00000106069.15 0.062919 0.055841 ENSG00000106069
TCTN1 ENSG00000204852.11 0.052586 0.051502 ENSG00000204852
SIGLEC8 ENSG00000105366.10 0.068815 0.065121 ENSG00000105366
HEATR5B ENSG00000008869.7 0.015906 0.049586 ENSG00000008869
TBC1D9 ENSG00000109436.7 0.073924 0.061119 ENSG00000109436
PTPRCAP ENSG00000213402.2 0.024827 0.032794 ENSG00000213402
KCNK1 ENSG00000135750.10 0.109589 0.077482 ENSG00000135750
SDR42E1 ENSG00000184860.5 0.227044 0.089947 ENSG00000184860
VWA5A ENSG00000110002.11 0.041794 0.045154 ENSG00000110002
PLN ENSG00000198523.5 0.068542 0.04796 ENSG00000198523
HAAO ENSG00000162882.10 0.017117 0.026886 ENSG00000162882
C16orf70 ENSG00000125149.7 0.022177 0.034888 ENSG00000125149
TTLL10 ENSG00000162571.9 0.025477 0.033546 ENSG00000162571
HPS6 ENSG00000166189.6 0.033392 0.048856 ENSG00000166189
ARNT2 ENSG00000172379.14 0.022484 0.046229 ENSG00000172379
EAF1 ENSG00000144597.9 0.080286 0.058624 ENSG00000144597
SOX10 ENSG00000100146.12 0.094359 0.059043 ENSG00000100146
NBPF15 ENSG00000243452.3 0.051564 0.056169 ENSG00000243452
EHF ENSG00000135373.8 0.028551 0.041491 ENSG00000135373
ULK4 ENSG00000168038.6 0.014939 0.034029 ENSG00000168038
CCDC166 ENSG00000255181.2 0.019612 0.039456 ENSG00000255181
MFSD6 ENSG00000151690.10 0.135699 0.071299 ENSG00000151690
PXMP2 ENSG00000176894.5 0.059315 0.052791 ENSG00000176894
SLC52A3 ENSG00000101276.10 0.072208 0.067751 ENSG00000101276
MED31 ENSG00000108590.6 0.037359 0.061488 ENSG00000108590
ZNF398 ENSG00000197024.4 0.153158 0.085523 ENSG00000197024
PSTPIP1 ENSG00000140368.8 0.03179 0.038877 ENSG00000140368
SPEN ENSG00000065526.6 0.025372 0.042936 ENSG00000065526
ADAM33 ENSG00000149451.13 0.035335 0.054121 ENSG00000149451
MNX1 ENSG00000130675.10 0.037487 0.056611 ENSG00000130675
BMP8A ENSG00000183682.7 0.021477 0.045622 ENSG00000183682
TSC22D4 ENSG00000166925.4 0.033973 0.040891 ENSG00000166925
ABHD6 ENSG00000163686.9 0.081712 0.054346 ENSG00000163686
AP1S1 ENSG00000106367.9 0.129525 0.064825 ENSG00000106367
TPCN1 ENSG00000186815.8 0.046126 0.062027 ENSG00000186815
NOP58 ENSG00000055044.6 0.026568 0.038044 ENSG00000055044
ACTC1 ENSG00000159251.6 0.011935 0.035184 ENSG00000159251
SOD2 ENSG00000112096.11 0.036868 0.051544 ENSG00000112096
ISPD ENSG00000214960.5 0.032211 0.045897 ENSG00000214960
TMEM60 ENSG00000135211.5 0.041216 0.052128 ENSG00000135211
CREG1 ENSG00000143162.7 0.035802 0.052341 ENSG00000143162
ELOVL5 ENSG00000012660.9 0.098038 0.054618 ENSG00000012660
LGI3 ENSG00000168481.4 0.044125 0.048166 ENSG00000168481
TRIM31 ENSG00000204616.6 0.014314 0.034655 ENSG00000204616
DLEC1 ENSG00000008226.15 0.029501 0.041488 ENSG00000008226
FZD8 ENSG00000177283.4 0.026664 0.038675 ENSG00000177283
TMEM55A ENSG00000155099.3 0.028989 0.042089 ENSG00000155099
REPS1 ENSG00000135597.14 0.074837 0.068848 ENSG00000135597
AP5B1 ENSG00000254470.2 0.107038 0.063013 ENSG00000254470
ATP1B1 ENSG00000143153.7 0.097318 0.061876 ENSG00000143153
HEXA ENSG00000213614.5 0.054218 0.048019 ENSG00000213614
XRCC6 ENSG00000196419.8 0.010521 0.031371 ENSG00000196419
PDE8A ENSG00000073417.10 0.020587 0.042447 ENSG00000073417
GPR12 ENSG00000132975.6 0.123288 0.07963 ENSG00000132975
SPCS3 ENSG00000129128.8 0.084556 0.063759 ENSG00000129128
