AssociatedGeneName EnsemblGeneID h2.NerveTibial se.NerveTibial ensid
AP3D1 ENSG00000065000.11 0.108512 0.087474 ENSG00000065000
LRMP ENSG00000118308.10 0.226686 0.09876 ENSG00000118308
GSTO1 ENSG00000148834.8 0.119572 0.078379 ENSG00000148834
MRC1 ENSG00000120586.4 0.357684 0.093161 ENSG00000120586
B3GALNT2 ENSG00000162885.7 0.371748 0.081322 ENSG00000162885
ACP5 ENSG00000102575.6 0.132653 0.072015 ENSG00000102575
DOCK1 ENSG00000150760.8 0.126816 0.088164 ENSG00000150760
DNAH7 ENSG00000118997.9 0.316648 0.078664 ENSG00000118997
ALKBH5 ENSG00000091542.8 0.230598 0.097744 ENSG00000091542
CCDC158 ENSG00000163749.13 0.312335 0.085123 ENSG00000163749
ZNF302 ENSG00000089335.16 0.465077 0.083188 ENSG00000089335
KCNH2 ENSG00000055118.10 0.157395 0.081955 ENSG00000055118
AP000350.4 ENSG00000218537.1 0.643559 0.062454 ENSG00000218537
C10orf129 ENSG00000173124.10 0.476542 0.08066 ENSG00000173124
GTF2A2 ENSG00000140307.6 0.154081 0.080962 ENSG00000140307
ATP6AP1L ENSG00000205464.7 0.608795 0.068236 ENSG00000205464
UBE2E3 ENSG00000170035.11 0.106868 0.062827 ENSG00000170035
ACO2 ENSG00000100412.11 0.116736 0.063697 ENSG00000100412
DUSP14 ENSG00000161326.8 0.358501 0.08469 ENSG00000161326
RFX7 ENSG00000181827.10 0.174764 0.068206 ENSG00000181827
PLEKHA7 ENSG00000166689.10 0.278528 0.091081 ENSG00000166689
AASDH ENSG00000157426.9 0.229475 0.079908 ENSG00000157426
CCDC155 ENSG00000161609.5 0.157628 0.081923 ENSG00000161609
CYP4A22 ENSG00000162365.7 0.30491 0.081298 ENSG00000162365
ABCA10 ENSG00000154263.13 0.13639 0.072234 ENSG00000154263
ZNF197 ENSG00000186448.10 0.118903 0.062016 ENSG00000186448
TMCO3 ENSG00000150403.13 0.104344 0.064546 ENSG00000150403
PRDM5 ENSG00000138738.6 0.127678 0.065806 ENSG00000138738
LMBR1L ENSG00000139636.11 0.16037 0.064751 ENSG00000139636
ZNF814 ENSG00000204514.5 0.29941 0.092218 ENSG00000204514
ARMC10 ENSG00000170632.9 0.180173 0.076283 ENSG00000170632
CYLD ENSG00000083799.13 0.163105 0.079887 ENSG00000083799
RILPL1 ENSG00000188026.7 0.118124 0.08135 ENSG00000188026
INSIG2 ENSG00000125629.10 0.146934 0.078731 ENSG00000125629
MMRN1 ENSG00000138722.5 0.324631 0.088103 ENSG00000138722
GALNT18 ENSG00000110328.5 0.128695 0.10092 ENSG00000110328
PPARA ENSG00000186951.12 0.124415 0.084328 ENSG00000186951
GNL3 ENSG00000163938.12 0.239059 0.095743 ENSG00000163938
DBF4B ENSG00000161692.13 0.49812 0.075231 ENSG00000161692
MCC ENSG00000171444.13 0.182214 0.081297 ENSG00000171444
PLCE1 ENSG00000138193.9 0.266877 0.082781 ENSG00000138193
FLT3LG ENSG00000090554.7 0.108523 0.088066 ENSG00000090554
GSTM5 ENSG00000134201.6 0.481971 0.087412 ENSG00000134201
ERAP2 ENSG00000164308.12 0.650311 0.059328 ENSG00000164308
CTNNA1 ENSG00000044115.15 0.144159 0.07079 ENSG00000044115
CSRP2BP ENSG00000149474.8 0.161365 0.086964 ENSG00000149474
MBTPS1 ENSG00000140943.12 0.115652 0.094519 ENSG00000140943
KIAA1467 ENSG00000084444.9 0.216661 0.087502 ENSG00000084444
PRR13 ENSG00000205352.6 0.279107 0.07665 ENSG00000205352
SPAG1 ENSG00000104450.8 0.224189 0.077954 ENSG00000104450
VIL1 ENSG00000127831.6 0.137569 0.087605 ENSG00000127831
MYO7B ENSG00000169994.14 0.322601 0.083972 ENSG00000169994
BZRAP1 ENSG00000005379.11 0.111067 0.066806 ENSG00000005379
MASTL ENSG00000120539.10 0.609713 0.066228 ENSG00000120539
COG4 ENSG00000103051.14 0.203491 0.088236 ENSG00000103051
IKBKE ENSG00000143466.8 0.110018 0.069076 ENSG00000143466
KIAA1143 ENSG00000163807.4 0.131421 0.067534 ENSG00000163807
MC1R ENSG00000258839.2 0.369301 0.101957 ENSG00000258839
SENP6 ENSG00000112701.13 0.143921 0.066997 ENSG00000112701
ECT2L ENSG00000203734.6 0.291308 0.090573 ENSG00000203734
PPCDC ENSG00000138621.7 0.152916 0.077352 ENSG00000138621
NEFH ENSG00000100285.9 0.149801 0.075265 ENSG00000100285
PCP4L1 ENSG00000248485.1 0.100912 0.06278 ENSG00000248485
LRP11 ENSG00000120256.4 0.123099 0.077327 ENSG00000120256
RPSA ENSG00000168028.9 0.668169 0.063249 ENSG00000168028
UPK3B ENSG00000243566.2 0.492571 0.080672 ENSG00000243566
THSD7B ENSG00000144229.7 0.204962 0.08448 ENSG00000144229
ACBD7 ENSG00000176244.6 0.34235 0.094616 ENSG00000176244
WDR60 ENSG00000126870.11 0.347847 0.085346 ENSG00000126870
UBE2F ENSG00000184182.14 0.106818 0.078193 ENSG00000184182
C6orf164 ENSG00000203871.3 0.189475 0.070837 ENSG00000203871
B3GNT3 ENSG00000179913.6 0.171562 0.094006 ENSG00000179913
ALG1L ENSG00000189366.5 0.450134 0.080348 ENSG00000189366
QRFPR ENSG00000186867.6 0.104185 0.076555 ENSG00000186867
POLE ENSG00000177084.12 0.271675 0.082676 ENSG00000177084
OR7C1 ENSG00000127530.2 0.399705 0.090449 ENSG00000127530
C12orf49 ENSG00000111412.4 0.178974 0.086616 ENSG00000111412
TMPRSS9 ENSG00000178297.8 0.272142 0.104278 ENSG00000178297
RBL2 ENSG00000103479.10 0.579058 0.070926 ENSG00000103479
KDM4C ENSG00000107077.13 0.113892 0.084657 ENSG00000107077
NET1 ENSG00000173848.14 0.113176 0.081997 ENSG00000173848
MYL6B ENSG00000196465.5 0.153478 0.100127 ENSG00000196465
DDO ENSG00000203797.4 0.498977 0.081707 ENSG00000203797
CLCNKB ENSG00000184908.13 0.102372 0.073026 ENSG00000184908
CCL26 ENSG00000006606.4 0.474811 0.086582 ENSG00000006606
SLC35G1 ENSG00000176273.10 0.114755 0.066195 ENSG00000176273
SPG21 ENSG00000090487.6 0.333848 0.079354 ENSG00000090487
TMEM158 ENSG00000249992.1 0.168171 0.075926 ENSG00000249992
NDUFAF1 ENSG00000137806.4 0.386481 0.087849 ENSG00000137806
WDR86 ENSG00000187260.11 0.17952 0.079082 ENSG00000187260
BMPR1A ENSG00000107779.6 0.181521 0.071957 ENSG00000107779
RAB20 ENSG00000139832.3 0.3091 0.098551 ENSG00000139832
CLIP2 ENSG00000106665.11 0.102247 0.075452 ENSG00000106665
GSTA1 ENSG00000243955.1 0.108121 0.07005 ENSG00000243955
RPL34 ENSG00000109475.12 0.149183 0.079118 ENSG00000109475
SULT1A2 ENSG00000197165.6 0.354168 0.082573 ENSG00000197165
BPNT1 ENSG00000162813.13 0.158952 0.074741 ENSG00000162813
RCN1 ENSG00000049449.4 0.144181 0.07549 ENSG00000049449
PFDN1 ENSG00000113068.5 0.101765 0.067335 ENSG00000113068
MCM8 ENSG00000125885.9 0.516156 0.087732 ENSG00000125885
DYDC2 ENSG00000133665.8 0.130591 0.076587 ENSG00000133665
GINM1 ENSG00000055211.8 0.159575 0.073056 ENSG00000055211
ATP6V0E1 ENSG00000113732.4 0.113656 0.079869 ENSG00000113732
SERHL2 ENSG00000183569.13 0.553486 0.083868 ENSG00000183569
MAPK9 ENSG00000050748.12 0.214105 0.079814 ENSG00000050748
NODAL ENSG00000156574.5 0.210814 0.093866 ENSG00000156574
CTNS ENSG00000040531.10 0.443292 0.095928 ENSG00000040531
LDOC1L ENSG00000188636.3 0.179436 0.091149 ENSG00000188636
POGLUT1 ENSG00000163389.6 0.474911 0.083756 ENSG00000163389
MGME1 ENSG00000125871.9 0.156995 0.089781 ENSG00000125871
MIF4GD ENSG00000125457.9 0.100749 0.066975 ENSG00000125457
TRAPPC10 ENSG00000160218.8 0.113909 0.078246 ENSG00000160218
PSCA ENSG00000167653.4 0.207845 0.080211 ENSG00000167653
CCDC114 ENSG00000105479.10 0.202538 0.076817 ENSG00000105479
CKAP2 ENSG00000136108.10 0.382335 0.085137 ENSG00000136108
FMN2 ENSG00000155816.15 0.143619 0.083246 ENSG00000155816
PCDHB7 ENSG00000113212.4 0.129575 0.075879 ENSG00000113212
SFTPD ENSG00000133661.11 0.556407 0.081225 ENSG00000133661
PPA2 ENSG00000138777.15 0.321522 0.093259 ENSG00000138777
PRND ENSG00000171864.4 0.124846 0.091496 ENSG00000171864
CDK20 ENSG00000156345.13 0.122089 0.079575 ENSG00000156345
VCP ENSG00000165280.11 0.301597 0.089591 ENSG00000165280
LACTB ENSG00000103642.7 0.26141 0.086997 ENSG00000103642
TSNARE1 ENSG00000171045.10 0.2038 0.07966 ENSG00000171045
BDH2 ENSG00000164039.10 0.366118 0.082875 ENSG00000164039
PCNXL2 ENSG00000135749.13 0.251381 0.099995 ENSG00000135749
STYK1 ENSG00000060140.4 0.123996 0.067946 ENSG00000060140
GDPD3 ENSG00000102886.10 0.230355 0.093587 ENSG00000102886
NCAPG2 ENSG00000146918.15 0.121356 0.068693 ENSG00000146918
SNX11 ENSG00000002919.10 0.291143 0.081647 ENSG00000002919
NUTM2D ENSG00000214562.9 0.365395 0.090448 ENSG00000214562
UBA6 ENSG00000033178.7 0.266152 0.083754 ENSG00000033178
ZNF660 ENSG00000144792.5 0.356274 0.087193 ENSG00000144792
SHISA2 ENSG00000180730.4 0.24881 0.086147 ENSG00000180730
TNFRSF19 ENSG00000127863.11 0.172059 0.096687 ENSG00000127863
PCNA ENSG00000132646.6 0.132066 0.085878 ENSG00000132646
TRMT10B ENSG00000165275.5 0.285614 0.093807 ENSG00000165275
TSPYL1 ENSG00000189241.6 0.162379 0.075353 ENSG00000189241
ZNF614 ENSG00000142556.14 0.101239 0.075469 ENSG00000142556
OSGEP ENSG00000092094.6 0.750893 0.068215 ENSG00000092094
ZNF707 ENSG00000181135.11 0.105426 0.072324 ENSG00000181135
HDGFRP2 ENSG00000167674.10 0.150011 0.091481 ENSG00000167674
C1QTNF4 ENSG00000172247.3 0.174284 0.068361 ENSG00000172247
RAD21 ENSG00000164754.8 0.335137 0.087957 ENSG00000164754
STMN1 ENSG00000117632.16 0.164256 0.092589 ENSG00000117632
ADAT2 ENSG00000189007.11 0.118243 0.063131 ENSG00000189007
CDC25A ENSG00000164045.7 0.263724 0.0883 ENSG00000164045
TMEM59 ENSG00000116209.7 0.122224 0.081986 ENSG00000116209
GNE ENSG00000159921.10 0.12204 0.068721 ENSG00000159921
PCDHB10 ENSG00000120324.4 0.337483 0.086273 ENSG00000120324
ZFP1 ENSG00000184517.7 0.445794 0.090811 ENSG00000184517
PDIA4 ENSG00000155660.6 0.124097 0.07764 ENSG00000155660
DNAH10 ENSG00000197653.10 0.190136 0.091313 ENSG00000197653
RNPEPL1 ENSG00000142327.6 0.160029 0.077185 ENSG00000142327
PRDX5 ENSG00000126432.9 0.111497 0.061012 ENSG00000126432
ATG9B ENSG00000181652.13 0.154856 0.084486 ENSG00000181652
LIMD1 ENSG00000144791.5 0.418959 0.088159 ENSG00000144791
ECHDC3 ENSG00000134463.10 0.122455 0.08767 ENSG00000134463
LRRC57 ENSG00000180979.5 0.159124 0.070248 ENSG00000180979
GIPC3 ENSG00000179855.5 0.165144 0.092401 ENSG00000179855
TSKS ENSG00000126467.6 0.105646 0.078154 ENSG00000126467
C1orf115 ENSG00000162817.6 0.292387 0.080263 ENSG00000162817
ZDHHC20 ENSG00000180776.11 0.148979 0.086428 ENSG00000180776
SLC12A9 ENSG00000146828.13 0.234738 0.079487 ENSG00000146828
BABAM1 ENSG00000105393.11 0.163087 0.090136 ENSG00000105393
IPO8 ENSG00000133704.5 0.164909 0.06768 ENSG00000133704
TMEM55B ENSG00000165782.6 0.173679 0.09096 ENSG00000165782
SLC5A9 ENSG00000117834.8 0.546246 0.076376 ENSG00000117834
SRCRB4D ENSG00000146700.8 0.180727 0.071533 ENSG00000146700
ZNF720 ENSG00000197302.6 0.174181 0.076517 ENSG00000197302
CD47 ENSG00000196776.10 0.126197 0.072167 ENSG00000196776
LRRC63 ENSG00000173988.8 0.169112 0.0929 ENSG00000173988
CLEC18B ENSG00000140839.7 0.226354 0.093136 ENSG00000140839
VRK3 ENSG00000105053.6 0.11346 0.073785 ENSG00000105053
SLC39A10 ENSG00000196950.9 0.103927 0.061965 ENSG00000196950
ITPR2 ENSG00000123104.7 0.105886 0.071908 ENSG00000123104
RPS11 ENSG00000142534.2 0.19431 0.086348 ENSG00000142534
MX1 ENSG00000157601.9 0.282171 0.093119 ENSG00000157601
NUTM2A ENSG00000184923.8 0.397371 0.09116 ENSG00000184923
MRC1L1 ENSG00000183748.4 0.221542 0.088017 ENSG00000183748
FRA10AC1 ENSG00000148690.10 0.499669 0.080098 ENSG00000148690
GSDMD ENSG00000104518.6 0.310786 0.085809 ENSG00000104518
MAN2C1 ENSG00000140400.10 0.522348 0.072636 ENSG00000140400
PIGC ENSG00000135845.4 0.118515 0.077543 ENSG00000135845
PRICKLE4 ENSG00000124593.10 0.241871 0.08742 ENSG00000124593
MED20 ENSG00000124641.10 0.179972 0.079553 ENSG00000124641
SENP7 ENSG00000138468.11 0.186907 0.069038 ENSG00000138468
PNKP ENSG00000039650.5 0.239533 0.090052 ENSG00000039650
TRPM4 ENSG00000130529.11 0.115664 0.081165 ENSG00000130529
HSF2 ENSG00000025156.7 0.144362 0.068253 ENSG00000025156
TMEM259 ENSG00000182087.8 0.113741 0.083225 ENSG00000182087
SSTR2 ENSG00000180616.4 0.134244 0.087192 ENSG00000180616
SLC27A3 ENSG00000143554.9 0.105862 0.079484 ENSG00000143554
AGPAT9 ENSG00000138678.6 0.1181 0.075539 ENSG00000138678
NMRK1 ENSG00000106733.16 0.814556 0.045892 ENSG00000106733
ATP6V1A ENSG00000114573.5 0.211442 0.07994 ENSG00000114573
SFI1 ENSG00000198089.10 0.195276 0.077075 ENSG00000198089
TMEM99 ENSG00000167920.4 0.264274 0.084334 ENSG00000167920
MYOF ENSG00000138119.12 0.15228 0.085293 ENSG00000138119
PLCG2 ENSG00000197943.5 0.246752 0.109088 ENSG00000197943
AACS ENSG00000081760.12 0.100718 0.075908 ENSG00000081760
TIPIN ENSG00000075131.5 0.485791 0.079592 ENSG00000075131
UMPS ENSG00000114491.9 0.183235 0.080735 ENSG00000114491
QSER1 ENSG00000060749.10 0.185662 0.080307 ENSG00000060749
GTF2H1 ENSG00000110768.7 0.151946 0.071588 ENSG00000110768
RAB7L1 ENSG00000117280.8 0.307818 0.082837 ENSG00000117280
USP24 ENSG00000162402.8 0.181174 0.076605 ENSG00000162402
COL1A1 ENSG00000108821.9 0.106218 0.086812 ENSG00000108821
PIF1 ENSG00000140451.8 0.120766 0.068802 ENSG00000140451
LDHC ENSG00000166796.7 0.658859 0.071122 ENSG00000166796
R3HCC1 ENSG00000104679.6 0.103407 0.077122 ENSG00000104679
ZNF417 ENSG00000173480.6 0.235111 0.080646 ENSG00000173480
RNASEH2B ENSG00000136104.13 0.24282 0.088307 ENSG00000136104
NT5DC2 ENSG00000168268.6 0.156918 0.07671 ENSG00000168268
AP001816.1 ENSG00000254531.1 0.372397 0.085397 ENSG00000254531
ATG5 ENSG00000057663.8 0.110892 0.079176 ENSG00000057663
PARVB ENSG00000188677.9 0.213832 0.105359 ENSG00000188677
LRRC19 ENSG00000184434.7 0.225344 0.079431 ENSG00000184434
AHI1 ENSG00000135541.16 0.443466 0.088284 ENSG00000135541
STEAP2 ENSG00000157214.9 0.181766 0.066268 ENSG00000157214
RNF40 ENSG00000103549.17 0.136611 0.075536 ENSG00000103549
MRPS9 ENSG00000135972.4 0.450382 0.080949 ENSG00000135972
CYTH3 ENSG00000008256.11 0.128471 0.070006 ENSG00000008256
XYLT2 ENSG00000015532.5 0.118227 0.071737 ENSG00000015532
FAM19A1 ENSG00000183662.6 0.211342 0.084261 ENSG00000183662
PNPLA8 ENSG00000135241.12 0.195505 0.080989 ENSG00000135241
PRAM1 ENSG00000133246.7 0.250912 0.087849 ENSG00000133246
EXOC6B ENSG00000144036.10 0.121207 0.074776 ENSG00000144036
EXOG ENSG00000157036.8 0.129965 0.074628 ENSG00000157036
BIN1 ENSG00000136717.10 0.100667 0.067011 ENSG00000136717
ACTR3C ENSG00000106526.6 0.17154 0.078592 ENSG00000106526
ENPEP ENSG00000138792.5 0.125758 0.078992 ENSG00000138792
CSDC2 ENSG00000172346.10 0.134534 0.075946 ENSG00000172346
GPR108 ENSG00000125734.9 0.704264 0.071629 ENSG00000125734
LRP5L ENSG00000100068.7 0.433021 0.092477 ENSG00000100068
SGCE ENSG00000127990.11 0.190668 0.078675 ENSG00000127990
ITGB6 ENSG00000115221.6 0.336938 0.088415 ENSG00000115221
ATG10 ENSG00000152348.11 0.593438 0.073957 ENSG00000152348
SBF1 ENSG00000100241.15 0.135054 0.073794 ENSG00000100241
CSNK1G2 ENSG00000133275.11 0.186157 0.089953 ENSG00000133275
FBN2 ENSG00000138829.6 0.277364 0.079851 ENSG00000138829
GALNS ENSG00000141012.8 0.308357 0.102715 ENSG00000141012
DDX10 ENSG00000178105.5 0.111526 0.073574 ENSG00000178105
SLC35F3 ENSG00000183780.8 0.323296 0.103677 ENSG00000183780
AC010536.1 ENSG00000226180.2 0.213693 0.097603 ENSG00000226180
RASSF2 ENSG00000101265.11 0.180746 0.091047 ENSG00000101265
SRSF12 ENSG00000154548.8 0.107702 0.07084 ENSG00000154548
FTSJD1 ENSG00000180917.12 0.240763 0.086137 ENSG00000180917
POLR2B ENSG00000047315.10 0.227264 0.093982 ENSG00000047315
PTPN18 ENSG00000072135.8 0.177134 0.088818 ENSG00000072135
TOMM22 ENSG00000100216.4 0.155393 0.072837 ENSG00000100216
AP1M1 ENSG00000072958.4 0.191153 0.080973 ENSG00000072958
CUL7 ENSG00000044090.4 0.162355 0.082368 ENSG00000044090
ZNF160 ENSG00000170949.13 0.32847 0.103672 ENSG00000170949
NDUFAF4 ENSG00000123545.5 0.159757 0.071184 ENSG00000123545
PLTP ENSG00000100979.10 0.152486 0.083935 ENSG00000100979
CTD-3105H18.14 ENSG00000268744.1 0.256527 0.093377 ENSG00000268744
AOC3 ENSG00000131471.2 0.175978 0.081687 ENSG00000131471
GNAO1 ENSG00000087258.9 0.145459 0.086593 ENSG00000087258
CAMSAP2 ENSG00000118200.10 0.124686 0.066076 ENSG00000118200
PCSK2 ENSG00000125851.5 0.788692 0.05183 ENSG00000125851
CLDN10 ENSG00000134873.5 0.240407 0.084594 ENSG00000134873
BAI3 ENSG00000135298.9 0.157771 0.075388 ENSG00000135298
SYNRG ENSG00000006114.11 0.547683 0.076437 ENSG00000006114
TAF2 ENSG00000064313.7 0.152447 0.06987 ENSG00000064313
GPR180 ENSG00000152749.7 0.555808 0.07906 ENSG00000152749
MAEL ENSG00000143194.8 0.43068 0.086778 ENSG00000143194
TAF6 ENSG00000106290.10 0.211014 0.074895 ENSG00000106290
IZUMO1 ENSG00000182264.4 0.217649 0.089149 ENSG00000182264
LRGUK ENSG00000155530.2 0.117897 0.081215 ENSG00000155530
GYS1 ENSG00000104812.10 0.127267 0.074434 ENSG00000104812
PNKD ENSG00000127838.9 0.115672 0.085238 ENSG00000127838
PRKCE ENSG00000171132.9 0.104681 0.077891 ENSG00000171132
PCDHGB6 ENSG00000253305.1 0.10315 0.071427 ENSG00000253305
EXOSC9 ENSG00000123737.8 0.144811 0.078865 ENSG00000123737
CYBRD1 ENSG00000071967.7 0.276883 0.094339 ENSG00000071967
MARC2 ENSG00000117791.11 0.113747 0.078437 ENSG00000117791
NT5C ENSG00000125458.2 0.186668 0.080391 ENSG00000125458
PRSS45 ENSG00000188086.8 0.232876 0.098429 ENSG00000188086
DNAJC15 ENSG00000120675.4 0.64402 0.064619 ENSG00000120675
STX1B ENSG00000099365.5 0.410908 0.088756 ENSG00000099365
MYO6 ENSG00000196586.9 0.1001 0.059957 ENSG00000196586
DOPEY1 ENSG00000083097.10 0.301359 0.079586 ENSG00000083097
METTL2B ENSG00000165055.10 0.362762 0.083652 ENSG00000165055
KANSL2 ENSG00000139620.8 0.282816 0.081158 ENSG00000139620
RNF19A ENSG00000034677.7 0.266162 0.090759 ENSG00000034677
POGK ENSG00000143157.7 0.102897 0.070369 ENSG00000143157
TEX9 ENSG00000151575.10 0.181956 0.08035 ENSG00000151575
IFRD1 ENSG00000006652.9 0.123851 0.071654 ENSG00000006652
DNAJC18 ENSG00000170464.5 0.118351 0.074686 ENSG00000170464
GIN1 ENSG00000145723.12 0.134859 0.072002 ENSG00000145723
NUP85 ENSG00000125450.6 0.400534 0.090171 ENSG00000125450
PPM1M ENSG00000164088.13 0.206054 0.080975 ENSG00000164088
C17orf67 ENSG00000214226.4 0.188935 0.083759 ENSG00000214226
FCGRT ENSG00000104870.8 0.108773 0.073991 ENSG00000104870
INO80E ENSG00000169592.10 0.251628 0.080003 ENSG00000169592
FAM57A ENSG00000167695.10 0.223244 0.087603 ENSG00000167695
SAA1 ENSG00000173432.6 0.136115 0.084702 ENSG00000173432
EBPL ENSG00000123179.9 0.373358 0.082314 ENSG00000123179
ZNF84 ENSG00000198040.6 0.10037 0.069371 ENSG00000198040
RALGPS2 ENSG00000116191.12 0.430233 0.084153 ENSG00000116191
C3orf17 ENSG00000163608.10 0.395574 0.092292 ENSG00000163608
DOCK9 ENSG00000088387.13 0.122105 0.078725 ENSG00000088387
FASTKD1 ENSG00000138399.13 0.218871 0.074895 ENSG00000138399
CYP4B1 ENSG00000142973.8 0.35038 0.088319 ENSG00000142973
CYP4F3 ENSG00000186529.9 0.252727 0.083552 ENSG00000186529
MTIF3 ENSG00000122033.10 0.176073 0.084479 ENSG00000122033
GUCY2C ENSG00000070019.3 0.107196 0.078908 ENSG00000070019
LY75 ENSG00000054219.9 0.325592 0.078782 ENSG00000054219
EFCAB10 ENSG00000185055.6 0.119928 0.081535 ENSG00000185055
NOXA1 ENSG00000188747.4 0.389129 0.092286 ENSG00000188747
BAI1 ENSG00000181790.6 0.218665 0.095541 ENSG00000181790
GXYLT2 ENSG00000172986.8 0.240511 0.090009 ENSG00000172986
CD5 ENSG00000110448.6 0.271311 0.08554 ENSG00000110448
DLG5 ENSG00000151208.12 0.539402 0.076837 ENSG00000151208
RGL4 ENSG00000159496.10 0.39108 0.083553 ENSG00000159496
P4HA2 ENSG00000072682.14 0.183759 0.081718 ENSG00000072682
NBR1 ENSG00000188554.9 0.128076 0.061584 ENSG00000188554
FAM101A ENSG00000178882.8 0.164403 0.091462 ENSG00000178882
PACRGL ENSG00000163138.14 0.326743 0.087948 ENSG00000163138
GNPDA2 ENSG00000163281.6 0.564573 0.074887 ENSG00000163281
VPS13A ENSG00000197969.7 0.336196 0.08084 ENSG00000197969
LSM2 ENSG00000204392.6 0.112115 0.069368 ENSG00000204392
NSUN6 ENSG00000241058.1 0.38163 0.078434 ENSG00000241058
DIRAS3 ENSG00000162595.4 0.163343 0.077114 ENSG00000162595
CFDP1 ENSG00000153774.4 0.145099 0.074105 ENSG00000153774
MAP3K11 ENSG00000173327.3 0.153841 0.065597 ENSG00000173327
RNF14 ENSG00000013561.13 0.124669 0.07423 ENSG00000013561
LRRC7 ENSG00000033122.13 0.286677 0.089857 ENSG00000033122
PIH1D1 ENSG00000104872.6 0.102856 0.075399 ENSG00000104872
GPR18 ENSG00000125245.8 0.103797 0.067486 ENSG00000125245
CEP170 ENSG00000143702.11 0.192702 0.075873 ENSG00000143702
RAB33B ENSG00000172007.5 0.101966 0.067554 ENSG00000172007
CNTNAP3 ENSG00000106714.13 0.278765 0.09221 ENSG00000106714
SPATA5L1 ENSG00000171763.13 0.263484 0.078084 ENSG00000171763
CPB2 ENSG00000080618.9 0.134809 0.086284 ENSG00000080618
ZC3HAV1L ENSG00000146858.7 0.166712 0.080119 ENSG00000146858
EVI5 ENSG00000067208.10 0.206674 0.069775 ENSG00000067208
ARRDC1 ENSG00000197070.9 0.100818 0.068502 ENSG00000197070
ROM1 ENSG00000149489.4 0.249605 0.082634 ENSG00000149489
C20orf196 ENSG00000171984.10 0.138921 0.096143 ENSG00000171984
HSD17B13 ENSG00000170509.7 0.476606 0.084616 ENSG00000170509
TONSL ENSG00000160949.12 0.134984 0.071598 ENSG00000160949
DTX4 ENSG00000110042.3 0.226432 0.08684 ENSG00000110042
C20orf194 ENSG00000088854.11 0.201982 0.082055 ENSG00000088854
NLRX1 ENSG00000160703.10 0.10174 0.071295 ENSG00000160703
H1FNT ENSG00000187166.1 0.216645 0.073805 ENSG00000187166
ATG12 ENSG00000145782.8 0.231951 0.091765 ENSG00000145782
ASB13 ENSG00000196372.8 0.228891 0.098243 ENSG00000196372
DBNDD1 ENSG00000003249.9 0.278244 0.090454 ENSG00000003249
AGPS ENSG00000018510.8 0.188944 0.078577 ENSG00000018510
FAM111A ENSG00000166801.11 0.12591 0.071029 ENSG00000166801
SLCO1B3 ENSG00000111700.8 0.402934 0.087089 ENSG00000111700
RANBP17 ENSG00000204764.7 0.268835 0.096857 ENSG00000204764
ATP8B3 ENSG00000130270.11 0.344351 0.092596 ENSG00000130270
RNF149 ENSG00000163162.4 0.230595 0.081267 ENSG00000163162
DESI1 ENSG00000100418.7 0.283369 0.086719 ENSG00000100418
CARD8 ENSG00000105483.12 0.318464 0.089526 ENSG00000105483
RPS9 ENSG00000170889.9 0.483502 0.091777 ENSG00000170889
SERTAD4 ENSG00000082497.7 0.112663 0.069359 ENSG00000082497
SH3PXD2B ENSG00000174705.7 0.29067 0.095684 ENSG00000174705
MYO3B ENSG00000071909.14 0.136122 0.082086 ENSG00000071909
THEM6 ENSG00000130193.7 0.166795 0.072322 ENSG00000130193
NUP155 ENSG00000113569.11 0.102915 0.083024 ENSG00000113569
C1orf112 ENSG00000000460.12 0.215807 0.079919 ENSG00000000460
USB1 ENSG00000103005.7 0.14057 0.084598 ENSG00000103005
SLC25A41 ENSG00000181240.9 0.585262 0.084149 ENSG00000181240
GPR161 ENSG00000143147.10 0.112942 0.083182 ENSG00000143147
SIRPB2 ENSG00000196209.7 0.223422 0.097254 ENSG00000196209
IRS2 ENSG00000185950.7 0.150505 0.087605 ENSG00000185950
HTATIP2 ENSG00000109854.9 0.668237 0.0773 ENSG00000109854
SNAPC2 ENSG00000104976.7 0.124696 0.08712 ENSG00000104976
SLC16A4 ENSG00000168679.13 0.132166 0.073814 ENSG00000168679
MGST3 ENSG00000143198.7 0.29844 0.094968 ENSG00000143198
HOGA1 ENSG00000241935.4 0.276131 0.092744 ENSG00000241935
TMEM8A ENSG00000129925.6 0.146905 0.083336 ENSG00000129925
AGAP8 ENSG00000174194.11 0.561644 0.091651 ENSG00000174194
L3MBTL3 ENSG00000198945.3 0.22068 0.081524 ENSG00000198945
FOCAD ENSG00000188352.8 0.193405 0.091828 ENSG00000188352
PAN3 ENSG00000152520.9 0.131729 0.079637 ENSG00000152520
COL4A2 ENSG00000134871.13 0.167984 0.092108 ENSG00000134871
AGAP9 ENSG00000198035.9 0.295687 0.086334 ENSG00000198035
FAM21A ENSG00000099290.11 0.582312 0.078363 ENSG00000099290
HSD17B4 ENSG00000133835.10 0.191289 0.078702 ENSG00000133835
AC005609.1 ENSG00000249034.1 0.130983 0.078059 ENSG00000249034
RPS27L ENSG00000185088.8 0.389425 0.077443 ENSG00000185088
ZNF468 ENSG00000204604.5 0.376693 0.098287 ENSG00000204604
PXT1 ENSG00000179165.9 0.121403 0.062878 ENSG00000179165
SUCLA2 ENSG00000136143.9 0.137384 0.069834 ENSG00000136143
TRPT1 ENSG00000149743.9 0.188536 0.076565 ENSG00000149743
