AssociatedGeneName EnsemblGeneID h2.ArteryTibial se.ArteryTibial ensid
TMPRSS9 ENSG00000178297.8 0.100202 0.073697 ENSG00000178297
RBL2 ENSG00000103479.10 0.193848 0.074308 ENSG00000103479
OLFM2 ENSG00000105088.4 0.102273 0.065668 ENSG00000105088
LILRA1 ENSG00000104974.6 0.150828 0.09677 ENSG00000104974
MYL6B ENSG00000196465.5 0.185301 0.090024 ENSG00000196465
DDO ENSG00000203797.4 0.153547 0.085444 ENSG00000203797
NOSIP ENSG00000142546.9 0.11022 0.07422 ENSG00000142546
SLC35G1 ENSG00000176273.10 0.165669 0.070078 ENSG00000176273
SPG21 ENSG00000090487.6 0.482311 0.074672 ENSG00000090487
TMEM158 ENSG00000249992.1 0.118739 0.066302 ENSG00000249992
NDUFAF1 ENSG00000137806.4 0.105789 0.060977 ENSG00000137806
SULT1A2 ENSG00000197165.6 0.218306 0.072828 ENSG00000197165
RCN1 ENSG00000049449.4 0.305515 0.087012 ENSG00000049449
PFDN1 ENSG00000113068.5 0.275523 0.075334 ENSG00000113068
MCM8 ENSG00000125885.9 0.409105 0.088786 ENSG00000125885
NAIP ENSG00000249437.3 0.118178 0.077909 ENSG00000249437
GINM1 ENSG00000055211.8 0.150538 0.075027 ENSG00000055211
COQ9 ENSG00000088682.9 0.207325 0.079889 ENSG00000088682
MAPK9 ENSG00000050748.12 0.180588 0.066775 ENSG00000050748
NODAL ENSG00000156574.5 0.1542 0.083066 ENSG00000156574
CTNS ENSG00000040531.10 0.628469 0.06781 ENSG00000040531
LDOC1L ENSG00000188636.3 0.179235 0.082565 ENSG00000188636
POGLUT1 ENSG00000163389.6 0.360552 0.07631 ENSG00000163389
MGME1 ENSG00000125871.9 0.115794 0.067977 ENSG00000125871
CCDC114 ENSG00000105479.10 0.363552 0.082443 ENSG00000105479
ANKRD22 ENSG00000152766.5 0.118688 0.070898 ENSG00000152766
CKAP2 ENSG00000136108.10 0.334668 0.080451 ENSG00000136108
SFTPD ENSG00000133661.11 0.655394 0.061032 ENSG00000133661
VCP ENSG00000165280.11 0.148519 0.065177 ENSG00000165280
LACTB ENSG00000103642.7 0.250332 0.079024 ENSG00000103642
TSNARE1 ENSG00000171045.10 0.218099 0.076403 ENSG00000171045
BDH2 ENSG00000164039.10 0.31812 0.08027 ENSG00000164039
OAT ENSG00000065154.7 0.141625 0.073375 ENSG00000065154
STK24 ENSG00000102572.10 0.180479 0.073982 ENSG00000102572
SNX11 ENSG00000002919.10 0.118339 0.059591 ENSG00000002919
NUTM2D ENSG00000214562.9 0.106282 0.06227 ENSG00000214562
UBA6 ENSG00000033178.7 0.175262 0.065953 ENSG00000033178
ZNF660 ENSG00000144792.5 0.332713 0.080883 ENSG00000144792
LGALS8 ENSG00000116977.14 0.116491 0.070212 ENSG00000116977
FAM135A ENSG00000082269.12 0.103119 0.065986 ENSG00000082269
PCNA ENSG00000132646.6 0.127236 0.088583 ENSG00000132646
TSPYL1 ENSG00000189241.6 0.113229 0.055807 ENSG00000189241
UBE2I ENSG00000103275.14 0.21189 0.074693 ENSG00000103275
ZMYM5 ENSG00000132950.14 0.10527 0.06908 ENSG00000132950
GUCA1B ENSG00000112599.8 0.177834 0.0758 ENSG00000112599
OSGEP ENSG00000092094.6 0.518807 0.080181 ENSG00000092094
SYT5 ENSG00000129990.10 0.108769 0.090077 ENSG00000129990
C1QTNF4 ENSG00000172247.3 0.12146 0.058963 ENSG00000172247
RAD21 ENSG00000164754.8 0.219068 0.077512 ENSG00000164754
ADAT2 ENSG00000189007.11 0.152588 0.068801 ENSG00000189007
RIMBP2 ENSG00000060709.9 0.125722 0.092539 ENSG00000060709
CDC25A ENSG00000164045.7 0.270322 0.084546 ENSG00000164045
PCDHB10 ENSG00000120324.4 0.299116 0.078351 ENSG00000120324
ZFP1 ENSG00000184517.7 0.300578 0.086868 ENSG00000184517
PDIA4 ENSG00000155660.6 0.105178 0.078742 ENSG00000155660
DNAH10 ENSG00000197653.10 0.377585 0.084296 ENSG00000197653
LIMD1 ENSG00000144791.5 0.272938 0.077501 ENSG00000144791
WBP1L ENSG00000166272.12 0.108377 0.071705 ENSG00000166272
VMAC ENSG00000187650.3 0.148272 0.08608 ENSG00000187650
ECHDC3 ENSG00000134463.10 0.579111 0.082384 ENSG00000134463
LRRC57 ENSG00000180979.5 0.197976 0.078028 ENSG00000180979
RAP2A ENSG00000125249.6 0.346629 0.08548 ENSG00000125249
ZDHHC20 ENSG00000180776.11 0.124543 0.071207 ENSG00000180776
ANKS4B ENSG00000175311.5 0.108805 0.073909 ENSG00000175311
BABAM1 ENSG00000105393.11 0.101196 0.070868 ENSG00000105393
IPO8 ENSG00000133704.5 0.156471 0.067443 ENSG00000133704
SLC5A9 ENSG00000117834.8 0.350127 0.079554 ENSG00000117834
RP11-403P17.5 ENSG00000260851.2 0.13733 0.072407 ENSG00000260851
CD47 ENSG00000196776.10 0.169988 0.079989 ENSG00000196776
SLC39A10 ENSG00000196950.9 0.161312 0.071588 ENSG00000196950
C2CD2 ENSG00000157617.12 0.12537 0.083054 ENSG00000157617
RBBP5 ENSG00000117222.9 0.154173 0.078404 ENSG00000117222
ARGLU1 ENSG00000134884.9 0.127189 0.086013 ENSG00000134884
HSPBP1 ENSG00000133265.6 0.179438 0.094551 ENSG00000133265
MX1 ENSG00000157601.9 0.269163 0.0935 ENSG00000157601
NUTM2A ENSG00000184923.8 0.393208 0.091089 ENSG00000184923
RBP4 ENSG00000138207.8 0.142783 0.080825 ENSG00000138207
MRC1L1 ENSG00000183748.4 0.12532 0.074203 ENSG00000183748
FRA10AC1 ENSG00000148690.10 0.484984 0.075039 ENSG00000148690
GSDMD ENSG00000104518.6 0.31821 0.079688 ENSG00000104518
MAN2C1 ENSG00000140400.10 0.485165 0.072928 ENSG00000140400
PIGC ENSG00000135845.4 0.100729 0.058843 ENSG00000135845
PRICKLE4 ENSG00000124593.10 0.261614 0.078802 ENSG00000124593
MED20 ENSG00000124641.10 0.152215 0.075978 ENSG00000124641
CLEC4M ENSG00000104938.12 0.29422 0.093033 ENSG00000104938
SENP7 ENSG00000138468.11 0.179674 0.061095 ENSG00000138468
PDIA5 ENSG00000065485.13 0.244448 0.082672 ENSG00000065485
PNKP ENSG00000039650.5 0.133897 0.087447 ENSG00000039650
TRPM4 ENSG00000130529.11 0.223665 0.089996 ENSG00000130529
ZER1 ENSG00000160445.6 0.106292 0.074966 ENSG00000160445
TMEM259 ENSG00000182087.8 0.108226 0.07685 ENSG00000182087
CACHD1 ENSG00000158966.9 0.140951 0.072658 ENSG00000158966
NMRK1 ENSG00000106733.16 0.651285 0.063101 ENSG00000106733
SFI1 ENSG00000198089.10 0.187494 0.073004 ENSG00000198089
TMEM99 ENSG00000167920.4 0.140041 0.069637 ENSG00000167920
ISOC1 ENSG00000066583.7 0.111456 0.0617 ENSG00000066583
MYOF ENSG00000138119.12 0.105176 0.069684 ENSG00000138119
TIPIN ENSG00000075131.5 0.405611 0.077707 ENSG00000075131
GTF2H1 ENSG00000110768.7 0.142077 0.072557 ENSG00000110768
RAB7L1 ENSG00000117280.8 0.320852 0.078792 ENSG00000117280
GPR111 ENSG00000164393.4 0.30198 0.07913 ENSG00000164393
LDHC ENSG00000166796.7 0.483717 0.073064 ENSG00000166796
ZNF417 ENSG00000173480.6 0.172345 0.066609 ENSG00000173480
RNASEH2B ENSG00000136104.13 0.418749 0.08254 ENSG00000136104
ATXN2L ENSG00000168488.14 0.120137 0.061141 ENSG00000168488
AP001816.1 ENSG00000254531.1 0.191211 0.07357 ENSG00000254531
PARVB ENSG00000188677.9 0.194187 0.093891 ENSG00000188677
LRRC19 ENSG00000184434.7 0.342398 0.082198 ENSG00000184434
AHI1 ENSG00000135541.16 0.114295 0.063657 ENSG00000135541
STEAP2 ENSG00000157214.9 0.353931 0.075286 ENSG00000157214
MRPS9 ENSG00000135972.4 0.189094 0.065614 ENSG00000135972
XYLT2 ENSG00000015532.5 0.186476 0.070213 ENSG00000015532
PRAM1 ENSG00000133246.7 0.132036 0.0682 ENSG00000133246
SERPING1 ENSG00000149131.11 0.153785 0.074921 ENSG00000149131
HNRNPA1L2 ENSG00000139675.10 0.122718 0.06794 ENSG00000139675
BIN1 ENSG00000136717.10 0.260667 0.088108 ENSG00000136717
ACTR3C ENSG00000106526.6 0.133523 0.070692 ENSG00000106526
GPR108 ENSG00000125734.9 0.478545 0.091551 ENSG00000125734
LRP5L ENSG00000100068.7 0.144184 0.081987 ENSG00000100068
CD109 ENSG00000156535.9 0.135627 0.067663 ENSG00000156535
SDCBP2 ENSG00000125775.10 0.202495 0.088557 ENSG00000125775
SGCE ENSG00000127990.11 0.103566 0.067461 ENSG00000127990
ITGB6 ENSG00000115221.6 0.236207 0.081114 ENSG00000115221
ATG10 ENSG00000152348.11 0.507667 0.075243 ENSG00000152348
FBN2 ENSG00000138829.6 0.401743 0.074123 ENSG00000138829
ARSG ENSG00000141337.8 0.247267 0.097785 ENSG00000141337
SLC15A2 ENSG00000163406.6 0.219956 0.076958 ENSG00000163406
GALNS ENSG00000141012.8 0.164692 0.084548 ENSG00000141012
AFF1 ENSG00000172493.16 0.183967 0.065833 ENSG00000172493
AC010536.1 ENSG00000226180.2 0.232377 0.093572 ENSG00000226180
SRSF12 ENSG00000154548.8 0.17947 0.081661 ENSG00000154548
FTSJD1 ENSG00000180917.12 0.186543 0.077152 ENSG00000180917
AP1M1 ENSG00000072958.4 0.148452 0.070902 ENSG00000072958
NDUFAF4 ENSG00000123545.5 0.212205 0.074549 ENSG00000123545
PLTP ENSG00000100979.10 0.187675 0.083515 ENSG00000100979
ZNF180 ENSG00000167384.6 0.108932 0.079085 ENSG00000167384
AOC3 ENSG00000131471.2 0.129897 0.076246 ENSG00000131471
FBXW8 ENSG00000174989.8 0.133808 0.068283 ENSG00000174989
GNAO1 ENSG00000087258.9 0.311911 0.081482 ENSG00000087258
CAMSAP2 ENSG00000118200.10 0.134414 0.076415 ENSG00000118200
CLDN10 ENSG00000134873.5 0.184684 0.073527 ENSG00000134873
BAI3 ENSG00000135298.9 0.198189 0.07566 ENSG00000135298
SYNRG ENSG00000006114.11 0.411808 0.078846 ENSG00000006114
ZNF627 ENSG00000198551.5 0.138564 0.069156 ENSG00000198551
GPR180 ENSG00000152749.7 0.232382 0.079104 ENSG00000152749
MIER1 ENSG00000198160.10 0.246098 0.079078 ENSG00000198160
PRKAR1A ENSG00000108946.9 0.291871 0.081732 ENSG00000108946
PCBD1 ENSG00000166228.4 0.257691 0.09606 ENSG00000166228
PCDHGB6 ENSG00000253305.1 0.117806 0.065215 ENSG00000253305
TMEFF2 ENSG00000144339.7 0.1561 0.079919 ENSG00000144339
CYBRD1 ENSG00000071967.7 0.341066 0.082151 ENSG00000071967
DNAJC15 ENSG00000120675.4 0.63616 0.063978 ENSG00000120675
STX1B ENSG00000099365.5 0.139183 0.062606 ENSG00000099365
DKFZP667F0711 ENSG00000212743.1 0.256592 0.094613 ENSG00000212743
DOPEY1 ENSG00000083097.10 0.34314 0.084981 ENSG00000083097
METTL2B ENSG00000165055.10 0.429269 0.084776 ENSG00000165055
KANSL2 ENSG00000139620.8 0.246803 0.079539 ENSG00000139620
CX3CR1 ENSG00000168329.9 0.120198 0.068355 ENSG00000168329
ST6GALNAC4 ENSG00000136840.14 0.135865 0.074284 ENSG00000136840
DPP8 ENSG00000074603.14 0.113987 0.065223 ENSG00000074603
NUP85 ENSG00000125450.6 0.351736 0.086166 ENSG00000125450
PPM1M ENSG00000164088.13 0.307172 0.082359 ENSG00000164088
C17orf67 ENSG00000214226.4 0.168838 0.086373 ENSG00000214226
COPG2 ENSG00000158623.10 0.180506 0.077911 ENSG00000158623
INO80E ENSG00000169592.10 0.301154 0.084814 ENSG00000169592
FAM57A ENSG00000167695.10 0.203138 0.086124 ENSG00000167695
EBPL ENSG00000123179.9 0.502987 0.074552 ENSG00000123179
DARS ENSG00000115866.6 0.126715 0.066021 ENSG00000115866
RALGPS2 ENSG00000116191.12 0.162888 0.064473 ENSG00000116191
LARGE ENSG00000133424.15 0.231982 0.084353 ENSG00000133424
DOCK9 ENSG00000088387.13 0.179725 0.080153 ENSG00000088387
FAM184B ENSG00000047662.4 0.131968 0.063299 ENSG00000047662
FASTKD1 ENSG00000138399.13 0.13298 0.072363 ENSG00000138399
THBS4 ENSG00000113296.10 0.180876 0.081229 ENSG00000113296
USP45 ENSG00000123552.12 0.133916 0.067714 ENSG00000123552
RCHY1 ENSG00000163743.9 0.118199 0.063972 ENSG00000163743
MTIF3 ENSG00000122033.10 0.262161 0.080053 ENSG00000122033
GPR26 ENSG00000154478.3 0.103673 0.07858 ENSG00000154478
LY75 ENSG00000054219.9 0.341753 0.076445 ENSG00000054219
DKK3 ENSG00000050165.13 0.179489 0.094739 ENSG00000050165
NOXA1 ENSG00000188747.4 0.271722 0.088952 ENSG00000188747
GXYLT2 ENSG00000172986.8 0.461359 0.088421 ENSG00000172986
CD5 ENSG00000110448.6 0.10847 0.059399 ENSG00000110448
FMO4 ENSG00000076258.5 0.386672 0.07746 ENSG00000076258
DLG5 ENSG00000151208.12 0.303999 0.081481 ENSG00000151208
ANKRD45 ENSG00000183831.6 0.117131 0.066362 ENSG00000183831
RGL4 ENSG00000159496.10 0.281999 0.080122 ENSG00000159496
PACRGL ENSG00000163138.14 0.208692 0.075313 ENSG00000163138
GNPDA2 ENSG00000163281.6 0.349558 0.082155 ENSG00000163281
VPS13A ENSG00000197969.7 0.387595 0.070752 ENSG00000197969
NSUN6 ENSG00000241058.1 0.182704 0.072027 ENSG00000241058
THEGL ENSG00000249693.2 0.159946 0.073084 ENSG00000249693
DIRAS3 ENSG00000162595.4 0.149877 0.085006 ENSG00000162595
CEBPE ENSG00000092067.5 0.102187 0.069252 ENSG00000092067
CFDP1 ENSG00000153774.4 0.196465 0.080273 ENSG00000153774
SFXN1 ENSG00000164466.8 0.136596 0.071576 ENSG00000164466
MAP3K11 ENSG00000173327.3 0.190418 0.064078 ENSG00000173327
RNF14 ENSG00000013561.13 0.165501 0.073474 ENSG00000013561
MAATS1 ENSG00000183833.12 0.123721 0.065677 ENSG00000183833
CPAMD8 ENSG00000160111.8 0.234147 0.086109 ENSG00000160111
SPATA5L1 ENSG00000171763.13 0.169139 0.071381 ENSG00000171763
ENTPD3 ENSG00000168032.4 0.105776 0.058139 ENSG00000168032
ZNF879 ENSG00000234284.2 0.119569 0.076285 ENSG00000234284
ITGA6 ENSG00000091409.10 0.131409 0.079103 ENSG00000091409
SCGB2A1 ENSG00000124939.4 0.12703 0.069598 ENSG00000124939
HSD17B13 ENSG00000170509.7 0.275682 0.087265 ENSG00000170509
SGCD ENSG00000170624.9 0.123754 0.064188 ENSG00000170624
C17orf80 ENSG00000141219.11 0.127134 0.081596 ENSG00000141219
H1FNT ENSG00000187166.1 0.18882 0.073798 ENSG00000187166
KCNS1 ENSG00000124134.4 0.124366 0.084693 ENSG00000124134
DBNDD1 ENSG00000003249.9 0.330489 0.085955 ENSG00000003249
ATP8B3 ENSG00000130270.11 0.327094 0.089548 ENSG00000130270
BRI3 ENSG00000164713.5 0.19111 0.076475 ENSG00000164713
CARD8 ENSG00000105483.12 0.244459 0.08088 ENSG00000105483
RPS9 ENSG00000170889.9 0.420299 0.086401 ENSG00000170889
ART4 ENSG00000111339.6 0.120925 0.058678 ENSG00000111339
MYO3B ENSG00000071909.14 0.278408 0.081998 ENSG00000071909
KIAA0195 ENSG00000177728.10 0.189294 0.076139 ENSG00000177728
THEM6 ENSG00000130193.7 0.148716 0.064504 ENSG00000130193
ANKLE2 ENSG00000176915.10 0.143923 0.064581 ENSG00000176915
PLXNA4 ENSG00000221866.5 0.158253 0.080256 ENSG00000221866
DNAJB6 ENSG00000105993.10 0.13995 0.082457 ENSG00000105993
SLC25A41 ENSG00000181240.9 0.503488 0.076883 ENSG00000181240
DAB1 ENSG00000173406.11 0.124166 0.081502 ENSG00000173406
HTATIP2 ENSG00000109854.9 0.322792 0.094826 ENSG00000109854
MGST3 ENSG00000143198.7 0.113792 0.069622 ENSG00000143198
AGAP8 ENSG00000174194.11 0.674058 0.065783 ENSG00000174194
FN1 ENSG00000115414.14 0.103554 0.069161 ENSG00000115414
FOCAD ENSG00000188352.8 0.220884 0.080486 ENSG00000188352
RNASEL ENSG00000135828.7 0.222594 0.080387 ENSG00000135828
AGAP9 ENSG00000198035.9 0.272715 0.083911 ENSG00000198035
FAM21A ENSG00000099290.11 0.613894 0.068812 ENSG00000099290
TASP1 ENSG00000089123.11 0.184368 0.08035 ENSG00000089123
RPS27L ENSG00000185088.8 0.2414 0.082055 ENSG00000185088
ZNF468 ENSG00000204604.5 0.409607 0.086296 ENSG00000204604
CHRM3 ENSG00000133019.7 0.124728 0.079377 ENSG00000133019
GORAB ENSG00000120370.8 0.164546 0.077988 ENSG00000120370
SURF1 ENSG00000148290.5 0.135973 0.096642 ENSG00000148290
CDC42BPG ENSG00000171219.8 0.118569 0.070348 ENSG00000171219
EP400NL ENSG00000185684.8 0.411466 0.083563 ENSG00000185684
CGGBP1 ENSG00000163320.6 0.209369 0.072977 ENSG00000163320
CLEC18A ENSG00000157322.12 0.448345 0.081169 ENSG00000157322
ACTR8 ENSG00000113812.9 0.246044 0.0806 ENSG00000113812
GALNT3 ENSG00000115339.9 0.124018 0.066602 ENSG00000115339
SPP1 ENSG00000118785.9 0.117767 0.067096 ENSG00000118785
IGFALS ENSG00000099769.5 0.102611 0.077425 ENSG00000099769
ANKLE1 ENSG00000160117.10 0.130769 0.07455 ENSG00000160117
CDKL1 ENSG00000100490.5 0.184371 0.081289 ENSG00000100490
C9orf142 ENSG00000148362.6 0.110043 0.065907 ENSG00000148362
TBC1D9 ENSG00000109436.7 0.366293 0.087605 ENSG00000109436
SDR42E1 ENSG00000184860.5 0.271041 0.09697 ENSG00000184860
VWA5A ENSG00000110002.11 0.12855 0.074618 ENSG00000110002
ARNT2 ENSG00000172379.14 0.13389 0.076362 ENSG00000172379
ULK4 ENSG00000168038.6 0.28414 0.07158 ENSG00000168038
MFSD6 ENSG00000151690.10 0.365812 0.086804 ENSG00000151690
ADAM33 ENSG00000149451.13 0.124075 0.075682 ENSG00000149451
ABHD6 ENSG00000163686.9 0.168274 0.07094 ENSG00000163686
AP1S1 ENSG00000106367.9 0.113742 0.062115 ENSG00000106367
DNAJB14 ENSG00000164031.12 0.123275 0.063118 ENSG00000164031
ZNF473 ENSG00000142528.11 0.122468 0.069984 ENSG00000142528
TMEM60 ENSG00000135211.5 0.120231 0.067601 ENSG00000135211
CREG1 ENSG00000143162.7 0.128299 0.075821 ENSG00000143162
AP5B1 ENSG00000254470.2 0.116464 0.062157 ENSG00000254470
ATP1B1 ENSG00000143153.7 0.12251 0.069969 ENSG00000143153
NBEA ENSG00000172915.14 0.125889 0.072079 ENSG00000172915
HEXA ENSG00000213614.5 0.13401 0.064636 ENSG00000213614
PDE8A ENSG00000073417.10 0.129806 0.083704 ENSG00000073417
SEC61A2 ENSG00000065665.16 0.127884 0.083881 ENSG00000065665
DECR2 ENSG00000242612.2 0.217966 0.086585 ENSG00000242612
LIN7C ENSG00000148943.7 0.240502 0.069929 ENSG00000148943
UBA52 ENSG00000221983.3 0.138122 0.070126 ENSG00000221983
TYW3 ENSG00000162623.10 0.159268 0.063902 ENSG00000162623
AKR1C2 ENSG00000151632.12 0.208861 0.081011 ENSG00000151632
AMIGO2 ENSG00000139211.5 0.115412 0.068579 ENSG00000139211
SLC7A1 ENSG00000139514.8 0.116124 0.081331 ENSG00000139514
HAUS6 ENSG00000147874.6 0.183178 0.076692 ENSG00000147874
EPS15 ENSG00000085832.12 0.452874 0.093306 ENSG00000085832
OLR1 ENSG00000173391.4 0.191879 0.086916 ENSG00000173391
TEX264 ENSG00000164081.8 0.205114 0.088896 ENSG00000164081
ZNF7 ENSG00000147789.11 0.22938 0.079779 ENSG00000147789
C1orf94 ENSG00000142698.10 0.158704 0.077218 ENSG00000142698
ZNF772 ENSG00000197128.7 0.222285 0.077835 ENSG00000197128
SMIM2 ENSG00000139656.5 0.269556 0.083202 ENSG00000139656
ANAPC4 ENSG00000053900.6 0.416837 0.079862 ENSG00000053900
CACNB1 ENSG00000067191.11 0.107854 0.071681 ENSG00000067191
FLJ27365 ENSG00000197182.8 0.112528 0.083038 ENSG00000197182
SMDT1 ENSG00000183172.7 0.467368 0.074046 ENSG00000183172
FER ENSG00000151422.8 0.105188 0.065124 ENSG00000151422
GJC1 ENSG00000182963.5 0.101812 0.063967 ENSG00000182963
KIAA1683 ENSG00000130518.11 0.266532 0.077183 ENSG00000130518
PHYH ENSG00000107537.9 0.122513 0.096195 ENSG00000107537
RABL2A ENSG00000144134.14 0.132466 0.063756 ENSG00000144134
TXNL4B ENSG00000140830.4 0.325854 0.090249 ENSG00000140830
ALS2CL ENSG00000178038.12 0.257284 0.091389 ENSG00000178038
PPDPF ENSG00000125534.5 0.139361 0.078014 ENSG00000125534
MFSD4 ENSG00000174514.8 0.24199 0.074838 ENSG00000174514
TMEM87B ENSG00000153214.5 0.132591 0.071144 ENSG00000153214
TMEM63B ENSG00000137216.14 0.135448 0.090801 ENSG00000137216
GTPBP3 ENSG00000130299.12 0.116045 0.073775 ENSG00000130299
CAPN8 ENSG00000203697.7 0.348419 0.078021 ENSG00000203697
CDH13 ENSG00000140945.11 0.409857 0.105363 ENSG00000140945
MGAT4B ENSG00000161013.12 0.116304 0.07577 ENSG00000161013
FAM153B ENSG00000182230.7 0.22789 0.077992 ENSG00000182230
MPPED2 ENSG00000066382.12 0.118428 0.068986 ENSG00000066382
CACNA2D3 ENSG00000157445.10 0.142137 0.082 ENSG00000157445
DDX59 ENSG00000118197.9 0.233349 0.082318 ENSG00000118197
SUCO ENSG00000094975.8 0.174324 0.072395 ENSG00000094975
PTGER1 ENSG00000160951.3 0.112059 0.077668 ENSG00000160951
OR7A5 ENSG00000188269.4 0.111889 0.06947 ENSG00000188269
LUZP2 ENSG00000187398.7 0.150055 0.083659 ENSG00000187398
AK9 ENSG00000155085.11 0.208885 0.073816 ENSG00000155085
GEMIN8 ENSG00000046647.9 0.110986 0.095538 ENSG00000046647
SIGLEC11 ENSG00000161640.11 0.120885 0.069567 ENSG00000161640
FNDC5 ENSG00000160097.10 0.223658 0.082899 ENSG00000160097
LRRC3DN ENSG00000269430.1 0.112487 0.073484 ENSG00000269430
TIMM10 ENSG00000134809.4 0.473437 0.083782 ENSG00000134809
TIMM44 ENSG00000104980.3 0.133809 0.077654 ENSG00000104980
DMRTA1 ENSG00000176399.2 0.246759 0.084135 ENSG00000176399
ADH4 ENSG00000198099.4 0.128484 0.0659 ENSG00000198099
DHODH ENSG00000102967.7 0.345803 0.080839 ENSG00000102967
MAST2 ENSG00000086015.15 0.227856 0.076312 ENSG00000086015
NAGLU ENSG00000108784.5 0.107687 0.064851 ENSG00000108784
SRGN ENSG00000122862.4 0.148211 0.075819 ENSG00000122862
SNCAIP ENSG00000064692.14 0.131234 0.073961 ENSG00000064692
CLDN16 ENSG00000113946.3 0.173207 0.079368 ENSG00000113946
EFTUD2 ENSG00000108883.8 0.421508 0.074027 ENSG00000108883
COQ5 ENSG00000110871.10 0.415771 0.07741 ENSG00000110871
TUSC5 ENSG00000184811.3 0.247299 0.089248 ENSG00000184811
SMAD7 ENSG00000101665.4 0.13006 0.070423 ENSG00000101665
SYPL2 ENSG00000143028.7 0.47028 0.084631 ENSG00000143028
C11orf30 ENSG00000158636.12 0.110528 0.087316 ENSG00000158636
CATSPER2 ENSG00000166762.12 0.3059 0.097956 ENSG00000166762
AGAP6 ENSG00000204149.5 0.444551 0.079538 ENSG00000204149
PXK ENSG00000168297.11 0.141604 0.065271 ENSG00000168297
NMT1 ENSG00000136448.7 0.128572 0.058846 ENSG00000136448
KIAA0930 ENSG00000100364.13 0.115672 0.091517 ENSG00000100364
UPB1 ENSG00000100024.10 0.152168 0.073093 ENSG00000100024
TDRD5 ENSG00000162782.11 0.363883 0.080221 ENSG00000162782
SCUBE1 ENSG00000159307.13 0.210265 0.091184 ENSG00000159307
PRMT7 ENSG00000132600.12 0.341473 0.079897 ENSG00000132600
PDHB ENSG00000168291.8 0.136527 0.060498 ENSG00000168291
TUBG2 ENSG00000037042.8 0.188167 0.067573 ENSG00000037042
INADL ENSG00000132849.14 0.299955 0.093514 ENSG00000132849
APTX ENSG00000137074.14 0.185694 0.071913 ENSG00000137074
MUT ENSG00000146085.7 0.146475 0.071067 ENSG00000146085
DRD2 ENSG00000149295.9 0.13374 0.078598 ENSG00000149295
ATXN10 ENSG00000130638.11 0.157461 0.079092 ENSG00000130638
GPR17 ENSG00000144230.12 0.391207 0.082759 ENSG00000144230
PRRC2C ENSG00000117523.11 0.121312 0.06575 ENSG00000117523
KLF5 ENSG00000102554.9 0.194479 0.084434 ENSG00000102554
ALDH16A1 ENSG00000161618.5 0.370129 0.079936 ENSG00000161618
HID1 ENSG00000167861.11 0.261637 0.081611 ENSG00000167861
ARHGDIB ENSG00000111348.4 0.146231 0.064541 ENSG00000111348
RHBDD2 ENSG00000005486.12 0.12875 0.064308 ENSG00000005486
ARHGEF39 ENSG00000137135.13 0.108936 0.071409 ENSG00000137135
NCLN ENSG00000125912.6 0.391452 0.082361 ENSG00000125912
GIMAP8 ENSG00000171115.3 0.113962 0.069891 ENSG00000171115
SPIRE2 ENSG00000204991.6 0.182519 0.067914 ENSG00000204991
TECPR1 ENSG00000205356.5 0.106159 0.069873 ENSG00000205356
FAXC ENSG00000146267.11 0.101381 0.060662 ENSG00000146267
PARP10 ENSG00000178685.9 0.141326 0.066202 ENSG00000178685
BEND6 ENSG00000151917.13 0.179392 0.069907 ENSG00000151917
DNA2 ENSG00000138346.10 0.383512 0.082989 ENSG00000138346
CDK5RAP3 ENSG00000108465.10 0.221823 0.069151 ENSG00000108465
ANO5 ENSG00000171714.10 0.398553 0.076817 ENSG00000171714
NPNT ENSG00000168743.8 0.106516 0.062685 ENSG00000168743
B3GALTL ENSG00000187676.7 0.249324 0.079591 ENSG00000187676
ZNHIT6 ENSG00000117174.6 0.139079 0.065838 ENSG00000117174
MED28 ENSG00000118579.6 0.150484 0.074848 ENSG00000118579
OPN3 ENSG00000054277.8 0.141371 0.075851 ENSG00000054277
EPX ENSG00000121053.5 0.16712 0.086847 ENSG00000121053
NICN1 ENSG00000145029.7 0.120757 0.056277 ENSG00000145029
AQP3 ENSG00000165272.10 0.326003 0.09107 ENSG00000165272
ASCC1 ENSG00000138303.13 0.258019 0.090129 ENSG00000138303
AC092811.1 ENSG00000203691.2 0.101738 0.059305 ENSG00000203691
NT5DC1 ENSG00000178425.9 0.246028 0.07744 ENSG00000178425
ADSS ENSG00000035687.9 0.164791 0.082947 ENSG00000035687
DHX38 ENSG00000140829.7 0.108619 0.068138 ENSG00000140829
LIG1 ENSG00000105486.9 0.118184 0.070215 ENSG00000105486
KIAA1109 ENSG00000138688.11 0.189917 0.07925 ENSG00000138688
PPA1 ENSG00000180817.6 0.682299 0.065173 ENSG00000180817
PIGZ ENSG00000119227.3 0.110314 0.068797 ENSG00000119227
RPL8 ENSG00000161016.11 0.184851 0.073889 ENSG00000161016
TXNDC15 ENSG00000113621.10 0.166522 0.077474 ENSG00000113621
RAB11FIP5 ENSG00000135631.11 0.118567 0.067905 ENSG00000135631
WDR52 ENSG00000206530.4 0.121401 0.05884 ENSG00000206530
ZWINT ENSG00000122952.12 0.128183 0.06638 ENSG00000122952
TRIP4 ENSG00000103671.5 0.311103 0.086178 ENSG00000103671
CCDC13 ENSG00000244607.1 0.15092 0.082042 ENSG00000244607
EPB41L4A ENSG00000129595.8 0.215103 0.073092 ENSG00000129595
