AssociatedGeneName EnsemblGeneID h2.ArteryTibial se.ArteryTibial ensid
GPR12 ENSG00000132975.6 0.123288 0.07963 ENSG00000132975
SPCS3 ENSG00000129128.8 0.084556 0.063759 ENSG00000129128
VIPR2 ENSG00000106018.9 0.110344 0.06114 ENSG00000106018
RAB36 ENSG00000100228.8 0.074736 0.054458 ENSG00000100228
SEC61A2 ENSG00000065665.16 0.062146 0.072003 ENSG00000065665
HOXD3 ENSG00000128652.7 0.085168 0.064105 ENSG00000128652
WARS2 ENSG00000116874.7 0.078465 0.051006 ENSG00000116874
ELMO2 ENSG00000062598.13 0.128263 0.070396 ENSG00000062598
SERGEF ENSG00000129158.6 0.055236 0.050141 ENSG00000129158
GPR1 ENSG00000183671.8 0.079867 0.069332 ENSG00000183671
PKHD1 ENSG00000170927.10 0.056305 0.056373 ENSG00000170927
PRKG2 ENSG00000138669.5 0.125927 0.066907 ENSG00000138669
TMEM214 ENSG00000119777.14 0.077919 0.062438 ENSG00000119777
RNF113B ENSG00000139797.7 0.132852 0.073184 ENSG00000139797
AMIGO2 ENSG00000139211.5 0.111727 0.067119 ENSG00000139211
SLC7A1 ENSG00000139514.8 0.105487 0.073747 ENSG00000139514
EPS15 ENSG00000085832.12 0.122294 0.064111 ENSG00000085832
BCL6B ENSG00000161940.6 0.092904 0.057948 ENSG00000161940
L3HYPDH ENSG00000126790.7 0.068561 0.045694 ENSG00000126790
OLR1 ENSG00000173391.4 0.054565 0.059365 ENSG00000173391
FITM2 ENSG00000197296.5 0.133465 0.07382 ENSG00000197296
SLC44A2 ENSG00000129353.10 0.061875 0.052181 ENSG00000129353
C1orf94 ENSG00000142698.10 0.156979 0.081402 ENSG00000142698
C22orf26 ENSG00000182257.5 0.070439 0.057408 ENSG00000182257
ANAPC4 ENSG00000053900.6 0.052134 0.052216 ENSG00000053900
CCNB2 ENSG00000157456.3 0.079293 0.061848 ENSG00000157456
CACNB1 ENSG00000067191.11 0.123436 0.07521 ENSG00000067191
FLJ27365 ENSG00000197182.8 0.166369 0.080272 ENSG00000197182
ADCY5 ENSG00000173175.10 0.06892 0.063449 ENSG00000173175
MYOM2 ENSG00000036448.5 0.081775 0.060527 ENSG00000036448
FER ENSG00000151422.8 0.050249 0.048773 ENSG00000151422
EVI5L ENSG00000142459.4 0.114373 0.079718 ENSG00000142459
TEAD4 ENSG00000197905.4 0.088557 0.057721 ENSG00000197905
PHYH ENSG00000107537.9 0.093458 0.078279 ENSG00000107537
RABL2A ENSG00000144134.14 0.091876 0.059891 ENSG00000144134
TXNL4B ENSG00000140830.4 0.26323 0.080226 ENSG00000140830
CD1A ENSG00000158477.6 0.072945 0.061318 ENSG00000158477
NOTCH4 ENSG00000204301.5 0.0509 0.050636 ENSG00000204301
MFSD4 ENSG00000174514.8 0.126893 0.062289 ENSG00000174514
TMEM87B ENSG00000153214.5 0.104696 0.058428 ENSG00000153214
SRGAP3 ENSG00000196220.11 0.077842 0.053792 ENSG00000196220
ELMSAN1 ENSG00000156030.8 0.050357 0.043511 ENSG00000156030
CAPN8 ENSG00000203697.7 0.171257 0.06949 ENSG00000203697
TXNRD2 ENSG00000184470.15 0.067833 0.055754 ENSG00000184470
CDH13 ENSG00000140945.11 0.216522 0.108295 ENSG00000140945
QKI ENSG00000112531.12 0.055866 0.046218 ENSG00000112531
FAM153B ENSG00000182230.7 0.190684 0.076271 ENSG00000182230
SCPEP1 ENSG00000121064.8 0.103992 0.071085 ENSG00000121064
MPPED2 ENSG00000066382.12 0.096959 0.055385 ENSG00000066382
KRTAP3-1 ENSG00000212901.2 0.080646 0.058318 ENSG00000212901
CACNA2D3 ENSG00000157445.10 0.260993 0.081351 ENSG00000157445
WSB1 ENSG00000109046.10 0.0737 0.052854 ENSG00000109046
RPS7 ENSG00000171863.8 0.130565 0.072809 ENSG00000171863
CCDC107 ENSG00000159884.7 0.059855 0.053981 ENSG00000159884
OR7A5 ENSG00000188269.4 0.105375 0.066573 ENSG00000188269
DDIT4 ENSG00000168209.4 0.051017 0.054802 ENSG00000168209
SOX6 ENSG00000110693.11 0.112728 0.06246 ENSG00000110693
C1orf63 ENSG00000117616.13 0.06063 0.070287 ENSG00000117616
TOP2A ENSG00000131747.10 0.06009 0.049297 ENSG00000131747
LIMCH1 ENSG00000064042.13 0.075413 0.062806 ENSG00000064042
MAP1LC3B2 ENSG00000171471.5 0.061243 0.054278 ENSG00000171471
TMEM260 ENSG00000070269.9 0.081359 0.055085 ENSG00000070269
SIGLEC11 ENSG00000161640.11 0.068805 0.064276 ENSG00000161640
ANKRD42 ENSG00000137494.9 0.157673 0.07187 ENSG00000137494
LRRC3DN ENSG00000269430.1 0.120243 0.070702 ENSG00000269430
SNX24 ENSG00000064652.6 0.102325 0.062302 ENSG00000064652
TRIQK ENSG00000205133.7 0.067494 0.053158 ENSG00000205133
DOCK6 ENSG00000130158.9 0.099084 0.058411 ENSG00000130158
RFC5 ENSG00000111445.9 0.053904 0.047813 ENSG00000111445
GLT1D1 ENSG00000151948.7 0.081339 0.096727 ENSG00000151948
ST6GALNAC2 ENSG00000070731.5 0.098521 0.05952 ENSG00000070731
LPAR3 ENSG00000171517.5 0.064201 0.057774 ENSG00000171517
HS3ST2 ENSG00000122254.6 0.07839 0.060242 ENSG00000122254
SLC15A4 ENSG00000139370.6 0.070978 0.08171 ENSG00000139370
C12orf54 ENSG00000177627.5 0.094061 0.05577 ENSG00000177627
IMPAD1 ENSG00000104331.4 0.080706 0.063518 ENSG00000104331
AES ENSG00000104964.10 0.182082 0.089112 ENSG00000104964
RAD51AP2 ENSG00000214842.5 0.064988 0.048117 ENSG00000214842
SNAI3 ENSG00000185669.5 0.055117 0.057506 ENSG00000185669
ADH4 ENSG00000198099.4 0.058453 0.043775 ENSG00000198099
LIMA1 ENSG00000050405.9 0.05721 0.042469 ENSG00000050405
DHODH ENSG00000102967.7 0.146525 0.06935 ENSG00000102967
MAST2 ENSG00000086015.15 0.094812 0.058221 ENSG00000086015
CD302 ENSG00000241399.2 0.067608 0.054922 ENSG00000241399
SRGN ENSG00000122862.4 0.088035 0.067869 ENSG00000122862
SNCAIP ENSG00000064692.14 0.106287 0.061243 ENSG00000064692
EFTUD2 ENSG00000108883.8 0.344287 0.07532 ENSG00000108883
COQ5 ENSG00000110871.10 0.097865 0.059163 ENSG00000110871
TUSC5 ENSG00000184811.3 0.060156 0.054274 ENSG00000184811
ARHGAP17 ENSG00000140750.12 0.082898 0.05744 ENSG00000140750
ZNF430 ENSG00000118620.8 0.050896 0.046858 ENSG00000118620
RNF38 ENSG00000137075.13 0.107191 0.070673 ENSG00000137075
SLCO6A1 ENSG00000205359.5 0.058229 0.052308 ENSG00000205359
SYPL2 ENSG00000143028.7 0.372886 0.092176 ENSG00000143028
C11orf30 ENSG00000158636.12 0.080279 0.079408 ENSG00000158636
KARS ENSG00000065427.10 0.058506 0.061393 ENSG00000065427
NLRP6 ENSG00000174885.8 0.115645 0.068003 ENSG00000174885
GPR141 ENSG00000187037.4 0.052446 0.050468 ENSG00000187037
NADK ENSG00000008130.11 0.065253 0.053526 ENSG00000008130
HSPA13 ENSG00000155304.4 0.075891 0.063558 ENSG00000155304
TDRD5 ENSG00000162782.11 0.06754 0.053518 ENSG00000162782
MARCH4 ENSG00000144583.4 0.052015 0.064732 ENSG00000144583
APOC1 ENSG00000130208.5 0.070558 0.05597 ENSG00000130208
SCUBE1 ENSG00000159307.13 0.159177 0.08454 ENSG00000159307
EML4 ENSG00000143924.14 0.057198 0.057733 ENSG00000143924
CDC42EP4 ENSG00000179604.8 0.064452 0.075205 ENSG00000179604
PDHB ENSG00000168291.8 0.105998 0.051233 ENSG00000168291
C11orf65 ENSG00000166323.8 0.059993 0.060701 ENSG00000166323
IFT81 ENSG00000122970.11 0.064037 0.057936 ENSG00000122970
ELAC2 ENSG00000006744.13 0.073518 0.059349 ENSG00000006744
ERBB3 ENSG00000065361.10 0.1204 0.063757 ENSG00000065361
TSEN15 ENSG00000198860.7 0.056029 0.056389 ENSG00000198860
CAPRIN1 ENSG00000135387.15 0.077759 0.061923 ENSG00000135387
TRIM41 ENSG00000146063.14 0.053994 0.053431 ENSG00000146063
GGH ENSG00000137563.7 0.07375 0.061548 ENSG00000137563
MPP2 ENSG00000108852.10 0.062261 0.046106 ENSG00000108852
GSK3A ENSG00000105723.7 0.081395 0.060872 ENSG00000105723
GBX1 ENSG00000164900.4 0.059976 0.064637 ENSG00000164900
MUT ENSG00000146085.7 0.170633 0.071109 ENSG00000146085
DOC2B ENSG00000262359.1 0.075147 0.06042 ENSG00000262359
MED27 ENSG00000160563.8 0.079113 0.075026 ENSG00000160563
DRD2 ENSG00000149295.9 0.05015 0.065223 ENSG00000149295
STARD3NL ENSG00000010270.9 0.079986 0.073875 ENSG00000010270
KLF5 ENSG00000102554.9 0.198998 0.085845 ENSG00000102554
SLC35G5 ENSG00000177710.5 0.05019 0.051043 ENSG00000177710
RTCB ENSG00000100220.7 0.052816 0.055137 ENSG00000100220
HID1 ENSG00000167861.11 0.103151 0.073708 ENSG00000167861
C20orf27 ENSG00000101220.13 0.063981 0.056683 ENSG00000101220
ARHGDIB ENSG00000111348.4 0.100071 0.057958 ENSG00000111348
SPATC1L ENSG00000160284.10 0.056377 0.048451 ENSG00000160284
LRP10 ENSG00000197324.4 0.13979 0.075374 ENSG00000197324
ATF7IP ENSG00000171681.8 0.062734 0.059162 ENSG00000171681
PELI3 ENSG00000174516.10 0.097537 0.066135 ENSG00000174516
ARHGEF39 ENSG00000137135.13 0.07471 0.06549 ENSG00000137135
NCLN ENSG00000125912.6 0.116246 0.075776 ENSG00000125912
KLK3 ENSG00000142515.10 0.09268 0.072522 ENSG00000142515
EFR3B ENSG00000084710.9 0.056522 0.059828 ENSG00000084710
SPIRE2 ENSG00000204991.6 0.133815 0.057771 ENSG00000204991
TECPR1 ENSG00000205356.5 0.130363 0.066459 ENSG00000205356
ZFP36L1 ENSG00000185650.8 0.063005 0.062961 ENSG00000185650
FAXC ENSG00000146267.11 0.06635 0.050056 ENSG00000146267
ERCC6 ENSG00000225830.6 0.053332 0.047535 ENSG00000225830
BCAM ENSG00000187244.5 0.061656 0.069445 ENSG00000187244
EAPP ENSG00000129518.4 0.054643 0.056792 ENSG00000129518
NUP62 ENSG00000213024.6 0.095523 0.076886 ENSG00000213024
C18orf54 ENSG00000166845.9 0.051124 0.070457 ENSG00000166845
SAT2 ENSG00000141504.7 0.086557 0.063056 ENSG00000141504
MMP23B ENSG00000189409.8 0.051546 0.045492 ENSG00000189409
ANO5 ENSG00000171714.10 0.270735 0.080733 ENSG00000171714
KCND3 ENSG00000171385.5 0.093936 0.068148 ENSG00000171385
ARHGEF37 ENSG00000183111.7 0.074139 0.06554 ENSG00000183111
ASB16 ENSG00000161664.2 0.062113 0.049341 ENSG00000161664
CSNK1A1L ENSG00000180138.6 0.051387 0.051616 ENSG00000180138
NKAIN2 ENSG00000188580.9 0.056826 0.067715 ENSG00000188580
FAM103A1 ENSG00000169612.3 0.062562 0.063625 ENSG00000169612
ZNHIT6 ENSG00000117174.6 0.05439 0.052804 ENSG00000117174
NOC2L ENSG00000188976.6 0.078993 0.057305 ENSG00000188976
GGT5 ENSG00000099998.13 0.085308 0.063184 ENSG00000099998
GCC1 ENSG00000179562.2 0.050593 0.045158 ENSG00000179562
CSF2RB ENSG00000100368.9 0.116058 0.081737 ENSG00000100368
EPX ENSG00000121053.5 0.112794 0.078794 ENSG00000121053
DNAJC2 ENSG00000105821.10 0.054752 0.052573 ENSG00000105821
ANKRD34A ENSG00000181039.7 0.050198 0.050772 ENSG00000181039
ACOT2 ENSG00000119673.10 0.080361 0.056206 ENSG00000119673
FAM101B ENSG00000183688.4 0.148552 0.078885 ENSG00000183688
HIST2H2AC ENSG00000184260.4 0.088552 0.059637 ENSG00000184260
WNT2B ENSG00000134245.12 0.052492 0.050517 ENSG00000134245
AQP3 ENSG00000165272.10 0.169128 0.084451 ENSG00000165272
ASCC1 ENSG00000138303.13 0.057757 0.061441 ENSG00000138303
AC092811.1 ENSG00000203691.2 0.050435 0.048025 ENSG00000203691
NT5DC1 ENSG00000178425.9 0.147936 0.06097 ENSG00000178425
SYBU ENSG00000147642.12 0.075509 0.055974 ENSG00000147642
KDSR ENSG00000119537.11 0.052473 0.048161 ENSG00000119537
PPA1 ENSG00000180817.6 0.265409 0.084796 ENSG00000180817
ANGPTL6 ENSG00000130812.6 0.099756 0.07484 ENSG00000130812
MRPS23 ENSG00000181610.8 0.050878 0.057525 ENSG00000181610
S100B ENSG00000160307.5 0.129204 0.067552 ENSG00000160307
FLT3 ENSG00000122025.10 0.070821 0.054501 ENSG00000122025
CDKN1B ENSG00000111276.6 0.081009 0.061474 ENSG00000111276
CACNA1H ENSG00000196557.6 0.069296 0.056363 ENSG00000196557
CWC22 ENSG00000163510.9 0.05266 0.058331 ENSG00000163510
CCDC169 ENSG00000242715.3 0.075215 0.051441 ENSG00000242715
RAB11FIP5 ENSG00000135631.11 0.076676 0.058747 ENSG00000135631
TAF3 ENSG00000165632.7 0.069871 0.070079 ENSG00000165632
ZWINT ENSG00000122952.12 0.058746 0.047903 ENSG00000122952
TRIP4 ENSG00000103671.5 0.079486 0.058796 ENSG00000103671
GMPPA ENSG00000144591.13 0.060751 0.059869 ENSG00000144591
CRLF1 ENSG00000006016.6 0.077555 0.057731 ENSG00000006016
HSPH1 ENSG00000120694.15 0.082388 0.071404 ENSG00000120694
IFT27 ENSG00000100360.10 0.056679 0.072206 ENSG00000100360
OASL ENSG00000135114.8 0.087411 0.059617 ENSG00000135114
PARD3B ENSG00000116117.13 0.053613 0.05849 ENSG00000116117
TCTEX1D4 ENSG00000188396.2 0.055788 0.043782 ENSG00000188396
PCDHGA11 ENSG00000253873.1 0.065768 0.051537 ENSG00000253873
COLEC10 ENSG00000184374.2 0.094284 0.063009 ENSG00000184374
CSRNP1 ENSG00000144655.10 0.076299 0.062706 ENSG00000144655
PLA2G10 ENSG00000069764.5 0.12933 0.071483 ENSG00000069764
TSHB ENSG00000134200.2 0.164145 0.081989 ENSG00000134200
SOX15 ENSG00000129194.3 0.063801 0.05548 ENSG00000129194
PGM2L1 ENSG00000165434.6 0.078785 0.056085 ENSG00000165434
MICAL2 ENSG00000133816.9 0.118745 0.077247 ENSG00000133816
HOMER2 ENSG00000103942.8 0.077422 0.065166 ENSG00000103942
PFKFB2 ENSG00000123836.10 0.132723 0.066557 ENSG00000123836
SPDYA ENSG00000163806.11 0.078916 0.051991 ENSG00000163806
BCL10 ENSG00000142867.8 0.060428 0.058033 ENSG00000142867
PRSS22 ENSG00000005001.5 0.054501 0.060722 ENSG00000005001
KALRN ENSG00000160145.10 0.111209 0.074396 ENSG00000160145
FAM72B ENSG00000188610.8 0.138582 0.074529 ENSG00000188610
IKBKB ENSG00000104365.9 0.083087 0.06965 ENSG00000104365
C10orf112 ENSG00000204740.5 0.150777 0.072297 ENSG00000204740
GNB1 ENSG00000078369.13 0.096809 0.08175 ENSG00000078369
SLC22A16 ENSG00000004809.9 0.10276 0.062805 ENSG00000004809
CCDC148 ENSG00000153237.13 0.092214 0.062593 ENSG00000153237
CFL1 ENSG00000172757.8 0.059741 0.050111 ENSG00000172757
BATF3 ENSG00000123685.4 0.053669 0.052312 ENSG00000123685
UGT3A2 ENSG00000168671.5 0.079815 0.062986 ENSG00000168671
MMP2 ENSG00000087245.8 0.075707 0.059736 ENSG00000087245
PKHD1L1 ENSG00000205038.7 0.057385 0.043514 ENSG00000205038
RNGTT ENSG00000111880.11 0.06638 0.046993 ENSG00000111880
SEMA6A ENSG00000092421.12 0.080617 0.065835 ENSG00000092421
ZNF506 ENSG00000081665.9 0.050094 0.049684 ENSG00000081665
POLR1C ENSG00000171453.13 0.053884 0.061032 ENSG00000171453
RPL23 ENSG00000125691.8 0.205198 0.088903 ENSG00000125691
TSHZ3 ENSG00000121297.6 0.101634 0.062405 ENSG00000121297
TTLL13 ENSG00000213471.4 0.066893 0.068338 ENSG00000213471
FAM98C ENSG00000130244.8 0.116819 0.069817 ENSG00000130244
CABYR ENSG00000154040.16 0.085483 0.072961 ENSG00000154040
TBC1D16 ENSG00000167291.11 0.085357 0.075742 ENSG00000167291
STK35 ENSG00000125834.8 0.226928 0.085622 ENSG00000125834
TRAF3IP2 ENSG00000056972.14 0.139119 0.062026 ENSG00000056972
GHRH ENSG00000118702.5 0.062033 0.066654 ENSG00000118702
CLDN15 ENSG00000106404.9 0.06326 0.05539 ENSG00000106404
SFSWAP ENSG00000061936.5 0.076839 0.063646 ENSG00000061936
ZNF439 ENSG00000171291.4 0.063848 0.050012 ENSG00000171291
CSNK2A1 ENSG00000101266.11 0.051619 0.055119 ENSG00000101266
NRARP ENSG00000198435.2 0.076618 0.063142 ENSG00000198435
PCDHB15 ENSG00000113248.3 0.083354 0.053863 ENSG00000113248
AZI1 ENSG00000141577.9 0.067515 0.072312 ENSG00000141577
CMIP ENSG00000153815.12 0.125833 0.08362 ENSG00000153815
MMP9 ENSG00000100985.7 0.118571 0.076893 ENSG00000100985
SLC36A2 ENSG00000186335.4 0.052543 0.056649 ENSG00000186335
MED25 ENSG00000104973.10 0.142315 0.071354 ENSG00000104973
UGCG ENSG00000148154.5 0.215684 0.100196 ENSG00000148154
QSOX1 ENSG00000116260.12 0.569009 0.076438 ENSG00000116260
MEOX1 ENSG00000005102.8 0.081291 0.060257 ENSG00000005102
AK4 ENSG00000162433.10 0.165723 0.071756 ENSG00000162433
ANKRD6 ENSG00000135299.12 0.103488 0.063263 ENSG00000135299
TP53I11 ENSG00000175274.14 0.145957 0.070509 ENSG00000175274
NMNAT2 ENSG00000157064.6 0.159347 0.073367 ENSG00000157064
SP5 ENSG00000204335.3 0.330445 0.082762 ENSG00000204335
SOBP ENSG00000112320.7 0.05924 0.058002 ENSG00000112320
MAP3K2 ENSG00000169967.12 0.05436 0.043807 ENSG00000169967
ADAL ENSG00000168803.10 0.119518 0.059617 ENSG00000168803
LIG4 ENSG00000174405.9 0.128786 0.079068 ENSG00000174405
BBS4 ENSG00000140463.9 0.060498 0.048074 ENSG00000140463
NCKAP5 ENSG00000176771.11 0.122452 0.077825 ENSG00000176771
B4GALNT3 ENSG00000139044.6 0.052429 0.056429 ENSG00000139044
CRH ENSG00000147571.3 0.052058 0.047317 ENSG00000147571
SFT2D2 ENSG00000213064.4 0.067086 0.063233 ENSG00000213064
FXYD1 ENSG00000266964.1 0.062658 0.05426 ENSG00000266964
ST6GALNAC5 ENSG00000117069.10 0.131025 0.071104 ENSG00000117069
UBC ENSG00000150991.10 0.099403 0.07276 ENSG00000150991
BPIFB2 ENSG00000078898.6 0.063313 0.061538 ENSG00000078898
C6orf118 ENSG00000112539.9 0.098524 0.068597 ENSG00000112539
SLAIN2 ENSG00000109171.10 0.055584 0.042281 ENSG00000109171
TMEM156 ENSG00000121895.7 0.07781 0.054668 ENSG00000121895
ZNF470 ENSG00000197016.7 0.176634 0.083976 ENSG00000197016
SEPT4 ENSG00000108387.10 0.07269 0.056656 ENSG00000108387
FHDC1 ENSG00000137460.4 0.115239 0.07047 ENSG00000137460
CALCRL ENSG00000064989.8 0.195739 0.069978 ENSG00000064989
CCNI2 ENSG00000205089.3 0.094953 0.066528 ENSG00000205089
TPD52L1 ENSG00000111907.16 0.122045 0.072871 ENSG00000111907
VPS45 ENSG00000136631.8 0.05574 0.044707 ENSG00000136631
BCAR1 ENSG00000050820.12 0.06602 0.05449 ENSG00000050820
RGL3 ENSG00000205517.8 0.05922 0.047858 ENSG00000205517
IL17RB ENSG00000056736.5 0.28448 0.087009 ENSG00000056736
SMCO3 ENSG00000179256.2 0.067516 0.060299 ENSG00000179256
KIAA1549 ENSG00000122778.5 0.055066 0.045621 ENSG00000122778
C17orf82 ENSG00000187013.2 0.110388 0.068431 ENSG00000187013
SCYL2 ENSG00000136021.13 0.072398 0.0624 ENSG00000136021
GAA ENSG00000171298.8 0.054367 0.055169 ENSG00000171298
HAX1 ENSG00000143575.10 0.069389 0.067647 ENSG00000143575
BRIX1 ENSG00000113460.8 0.111249 0.083344 ENSG00000113460
ASCC3 ENSG00000112249.9 0.112089 0.06217 ENSG00000112249
SARS ENSG00000031698.8 0.063796 0.053376 ENSG00000031698
TMBIM6 ENSG00000139644.8 0.099535 0.063949 ENSG00000139644
KRTAP4-12 ENSG00000213416.3 0.076934 0.055384 ENSG00000213416
USP20 ENSG00000136878.8 0.061972 0.060703 ENSG00000136878
PCDHB12 ENSG00000120328.4 0.09151 0.059665 ENSG00000120328
ATF3 ENSG00000162772.12 0.058821 0.054688 ENSG00000162772
DDC8 ENSG00000178404.5 0.057016 0.044271 ENSG00000178404
ABRACL ENSG00000146386.7 0.116345 0.070209 ENSG00000146386
C1orf106 ENSG00000163362.6 0.178276 0.073884 ENSG00000163362
HS3ST4 ENSG00000182601.6 0.051297 0.05567 ENSG00000182601
GRN ENSG00000030582.12 0.125816 0.060576 ENSG00000030582
RNF214 ENSG00000167257.6 0.057608 0.059945 ENSG00000167257
TMEM25 ENSG00000149582.11 0.050522 0.044784 ENSG00000149582
ROPN1 ENSG00000065371.13 0.082461 0.052059 ENSG00000065371
SLC6A16 ENSG00000063127.11 0.054311 0.053043 ENSG00000063127
PUS7L ENSG00000129317.10 0.07332 0.062103 ENSG00000129317
FAH ENSG00000103876.7 0.091192 0.07148 ENSG00000103876
RERG ENSG00000134533.2 0.072406 0.061613 ENSG00000134533
DIRC2 ENSG00000138463.8 0.101558 0.066948 ENSG00000138463
ARHGEF12 ENSG00000196914.4 0.06177 0.049939 ENSG00000196914
SLX4IP ENSG00000149346.10 0.057876 0.064131 ENSG00000149346
TSPAN12 ENSG00000106025.4 0.269822 0.073973 ENSG00000106025
CILP2 ENSG00000160161.4 0.052269 0.048699 ENSG00000160161
GPR37L1 ENSG00000170075.7 0.097325 0.071172 ENSG00000170075
HOXD8 ENSG00000175879.7 0.093936 0.061939 ENSG00000175879
LYPLA1 ENSG00000120992.13 0.120954 0.069526 ENSG00000120992
LIPT2 ENSG00000175536.6 0.076186 0.061213 ENSG00000175536
RP9 ENSG00000164610.4 0.061469 0.052935 ENSG00000164610
PICALM ENSG00000073921.13 0.148252 0.070314 ENSG00000073921
METTL21B ENSG00000123427.11 0.051488 0.054759 ENSG00000123427
CD7 ENSG00000173762.3 0.07511 0.074767 ENSG00000173762
CCL3L1 ENSG00000205021.9 0.054378 0.045981 ENSG00000205021
PPP1R12C ENSG00000125503.8 0.067896 0.04854 ENSG00000125503
NOX1 ENSG00000007952.13 0.100166 0.077753 ENSG00000007952
DUSP5 ENSG00000138166.5 0.070637 0.056415 ENSG00000138166
PAPSS2 ENSG00000198682.8 0.078772 0.064582 ENSG00000198682
PRMT1 ENSG00000126457.16 0.108013 0.0665 ENSG00000126457
DSTYK ENSG00000133059.12 0.119916 0.067335 ENSG00000133059
GTPBP10 ENSG00000105793.11 0.069834 0.05671 ENSG00000105793
SYNGR2 ENSG00000108639.3 0.083069 0.055279 ENSG00000108639
PARP8 ENSG00000151883.12 0.057891 0.065059 ENSG00000151883
NRXN2 ENSG00000110076.14 0.097117 0.053823 ENSG00000110076
CDK1 ENSG00000170312.11 0.079954 0.067948 ENSG00000170312
SCAMP1 ENSG00000085365.13 0.055198 0.048899 ENSG00000085365
RNF167 ENSG00000108523.11 0.072091 0.061493 ENSG00000108523
MPZL2 ENSG00000149573.4 0.084895 0.068368 ENSG00000149573
CD84 ENSG00000066294.10 0.063354 0.051595 ENSG00000066294
ATAD3B ENSG00000160072.14 0.079262 0.067495 ENSG00000160072
CLPSL1 ENSG00000204140.8 0.05622 0.053692 ENSG00000204140
DYNC1I1 ENSG00000158560.10 0.068976 0.057944 ENSG00000158560
TMEM236 ENSG00000184040.7 0.100776 0.060998 ENSG00000184040
LYPLAL1 ENSG00000143353.7 0.083239 0.056646 ENSG00000143353
GCNT2 ENSG00000111846.11 0.063362 0.063979 ENSG00000111846
RCOR1 ENSG00000089902.8 0.118236 0.078597 ENSG00000089902
HBEGF ENSG00000113070.6 0.090085 0.064505 ENSG00000113070
CLCA1 ENSG00000016490.11 0.085873 0.05791 ENSG00000016490
CADM2 ENSG00000175161.9 0.11375 0.065436 ENSG00000175161
KCTD7 ENSG00000243335.4 0.057149 0.058944 ENSG00000243335
PCCA ENSG00000175198.10 0.050654 0.055279 ENSG00000175198
CAND1 ENSG00000111530.8 0.155054 0.068578 ENSG00000111530
AL357673.1 ENSG00000248835.2 0.105284 0.074593 ENSG00000248835
KCNN3 ENSG00000143603.13 0.090427 0.069922 ENSG00000143603
FAM155A ENSG00000204442.2 0.052899 0.07586 ENSG00000204442
SSPN ENSG00000123096.7 0.174079 0.079284 ENSG00000123096
CCDC130 ENSG00000104957.9 0.062676 0.058959 ENSG00000104957
ZKSCAN2 ENSG00000155592.11 0.089484 0.072218 ENSG00000155592
ADAMTS10 ENSG00000142303.9 0.051765 0.054153 ENSG00000142303
FBLN7 ENSG00000144152.8 0.146098 0.075651 ENSG00000144152
NUDT2 ENSG00000164978.13 0.076576 0.056642 ENSG00000164978
SSU72 ENSG00000160075.10 0.120863 0.0712 ENSG00000160075
FCHO1 ENSG00000130475.10 0.106973 0.071677 ENSG00000130475
LYNX1 ENSG00000180155.14 0.127857 0.066134 ENSG00000180155
KLHDC7A ENSG00000179023.7 0.060522 0.065372 ENSG00000179023
GLP1R ENSG00000112164.5 0.160544 0.073345 ENSG00000112164
ATXN7L2 ENSG00000162650.11 0.201367 0.087461 ENSG00000162650
RQCD1 ENSG00000144580.9 0.057318 0.061119 ENSG00000144580
C9orf78 ENSG00000136819.10 0.066661 0.055821 ENSG00000136819
NFE2 ENSG00000123405.9 0.053089 0.050506 ENSG00000123405
CBLN1 ENSG00000102924.7 0.114171 0.072541 ENSG00000102924
SMIM11 ENSG00000205670.6 0.064484 0.050708 ENSG00000205670
MRPL45 ENSG00000174100.5 0.068131 0.060811 ENSG00000174100
TCF15 ENSG00000125878.4 0.134163 0.081072 ENSG00000125878
MOK ENSG00000080823.17 0.055053 0.060037 ENSG00000080823
GTPBP2 ENSG00000172432.14 0.063435 0.057016 ENSG00000172432
CAAP1 ENSG00000120159.7 0.098173 0.065956 ENSG00000120159
GFRA3 ENSG00000146013.6 0.112285 0.06223 ENSG00000146013
NAGA ENSG00000198951.7 0.060482 0.047079 ENSG00000198951
ZBTB40 ENSG00000184677.12 0.105947 0.07022 ENSG00000184677
MN1 ENSG00000169184.5 0.079641 0.076237 ENSG00000169184
MAPKBP1 ENSG00000137802.9 0.055536 0.04863 ENSG00000137802
NPTX2 ENSG00000106236.3 0.10585 0.062469 ENSG00000106236
DSC2 ENSG00000134755.10 0.070014 0.066792 ENSG00000134755
UBL4B ENSG00000186150.3 0.05523 0.059734 ENSG00000186150
ZFAT ENSG00000066827.11 0.103576 0.070178 ENSG00000066827
GUF1 ENSG00000151806.9 0.076747 0.050297 ENSG00000151806
MAD1L1 ENSG00000002822.11 0.05617 0.056042 ENSG00000002822
FLNB ENSG00000136068.10 0.119524 0.066667 ENSG00000136068
AMER3 ENSG00000178171.6 0.050909 0.048814 ENSG00000178171
RBL1 ENSG00000080839.7 0.054277 0.043438 ENSG00000080839
PTCD3 ENSG00000132300.14 0.076074 0.064446 ENSG00000132300
ALG11 ENSG00000253710.1 0.11163 0.06907 ENSG00000253710
CRB1 ENSG00000134376.9 0.086175 0.055232 ENSG00000134376
B9D1 ENSG00000108641.10 0.076486 0.057801 ENSG00000108641
KIAA0513 ENSG00000135709.8 0.070682 0.081449 ENSG00000135709
DEDD ENSG00000158796.11 0.053722 0.061949 ENSG00000158796
B3GALT2 ENSG00000162630.5 0.053171 0.051688 ENSG00000162630
