AssociatedGeneName EnsemblGeneID h2.Lung se.Lung ensid
RPS27L ENSG00000185088.8 0.239701 0.077505 ENSG00000185088
ZNF468 ENSG00000204604.5 0.259594 0.093355 ENSG00000204604
GORAB ENSG00000120370.8 0.201965 0.075534 ENSG00000120370
EP400NL ENSG00000185684.8 0.410632 0.083064 ENSG00000185684
CLEC18A ENSG00000157322.12 0.518242 0.080923 ENSG00000157322
ACTR8 ENSG00000113812.9 0.204 0.076648 ENSG00000113812
ULK4 ENSG00000168038.6 0.12233 0.057844 ENSG00000168038
SLC27A2 ENSG00000140284.6 0.223751 0.092172 ENSG00000140284
SLC52A3 ENSG00000101276.10 0.287955 0.096136 ENSG00000101276
ATP1B1 ENSG00000143153.7 0.186833 0.077155 ENSG00000143153
ZNF304 ENSG00000131845.10 0.276182 0.081204 ENSG00000131845
UBA52 ENSG00000221983.3 0.144451 0.070297 ENSG00000221983
HAUS6 ENSG00000147874.6 0.185865 0.085462 ENSG00000147874
EPN3 ENSG00000049283.13 0.34353 0.078715 ENSG00000049283
ZNF7 ENSG00000147789.11 0.179862 0.068462 ENSG00000147789
ZNF772 ENSG00000197128.7 0.190654 0.07637 ENSG00000197128
SMIM2 ENSG00000139656.5 0.341613 0.084217 ENSG00000139656
ANAPC4 ENSG00000053900.6 0.302941 0.078588 ENSG00000053900
SMDT1 ENSG00000183172.7 0.486547 0.078154 ENSG00000183172
TYRO3 ENSG00000092445.7 0.437591 0.085045 ENSG00000092445
ADCY5 ENSG00000173175.10 0.155749 0.075614 ENSG00000173175
EVI5L ENSG00000142459.4 0.259774 0.094184 ENSG00000142459
IYD ENSG00000009765.10 0.172708 0.077555 ENSG00000009765
KIAA1683 ENSG00000130518.11 0.219428 0.07635 ENSG00000130518
PHYH ENSG00000107537.9 0.253181 0.098752 ENSG00000107537
TEPP ENSG00000159648.7 0.318713 0.07958 ENSG00000159648
CAPN8 ENSG00000203697.7 0.138486 0.066777 ENSG00000203697
MACROD2 ENSG00000172264.12 0.290306 0.093673 ENSG00000172264
FAM153B ENSG00000182230.7 0.197951 0.07223 ENSG00000182230
DDX59 ENSG00000118197.9 0.270114 0.079918 ENSG00000118197
SUCO ENSG00000094975.8 0.158005 0.068654 ENSG00000094975
PDSS2 ENSG00000164494.7 0.239784 0.088055 ENSG00000164494
AK9 ENSG00000155085.11 0.131421 0.062422 ENSG00000155085
SIGLEC11 ENSG00000161640.11 0.21322 0.08089 ENSG00000161640
TIMM10 ENSG00000134809.4 0.374497 0.087328 ENSG00000134809
COQ5 ENSG00000110871.10 0.358849 0.077429 ENSG00000110871
SYPL2 ENSG00000143028.7 0.383984 0.082422 ENSG00000143028
CATSPER2 ENSG00000166762.12 0.376136 0.092266 ENSG00000166762
AGAP6 ENSG00000204149.5 0.256074 0.077371 ENSG00000204149
TDRD5 ENSG00000162782.11 0.24898 0.07186 ENSG00000162782
PRMT7 ENSG00000132600.12 0.233 0.075544 ENSG00000132600
TUBG2 ENSG00000037042.8 0.165103 0.073601 ENSG00000037042
GGH ENSG00000137563.7 0.159979 0.072892 ENSG00000137563
APTX ENSG00000137074.14 0.172636 0.072696 ENSG00000137074
GPR17 ENSG00000144230.12 0.436604 0.079056 ENSG00000144230
ALDH16A1 ENSG00000161618.5 0.449917 0.083845 ENSG00000161618
TMED6 ENSG00000157315.4 0.20058 0.078159 ENSG00000157315
NCLN ENSG00000125912.6 0.249472 0.089627 ENSG00000125912
GIMAP8 ENSG00000171115.3 0.212331 0.084705 ENSG00000171115
BEND6 ENSG00000151917.13 0.155284 0.059414 ENSG00000151917
DNA2 ENSG00000138346.10 0.385953 0.084762 ENSG00000138346
DOCK7 ENSG00000116641.11 0.149361 0.074255 ENSG00000116641
ANO5 ENSG00000171714.10 0.398883 0.076748 ENSG00000171714
ASB16 ENSG00000161664.2 0.20608 0.075676 ENSG00000161664
B3GALTL ENSG00000187676.7 0.17394 0.068377 ENSG00000187676
ZNHIT6 ENSG00000117174.6 0.303361 0.078923 ENSG00000117174
UGT2B4 ENSG00000156096.8 0.442261 0.076947 ENSG00000156096
AQP3 ENSG00000165272.10 0.231114 0.082491 ENSG00000165272
USH1C ENSG00000006611.11 0.414534 0.083141 ENSG00000006611
RPL8 ENSG00000161016.11 0.137578 0.060937 ENSG00000161016
TRIP4 ENSG00000103671.5 0.148653 0.066517 ENSG00000103671
EPB41L4A ENSG00000129595.8 0.147333 0.064299 ENSG00000129595
COLEC10 ENSG00000184374.2 0.178265 0.072454 ENSG00000184374
ERCC3 ENSG00000163161.8 0.148626 0.064568 ENSG00000163161
GSTA4 ENSG00000170899.6 0.170398 0.078468 ENSG00000170899
RPS24 ENSG00000138326.14 0.176396 0.082403 ENSG00000138326
IVD ENSG00000128928.4 0.200506 0.076851 ENSG00000128928
MAP3K3 ENSG00000198909.3 0.126989 0.063351 ENSG00000198909
TRIM66 ENSG00000166436.11 0.461643 0.083917 ENSG00000166436
C2CD5 ENSG00000111731.8 0.214317 0.073816 ENSG00000111731
C10orf112 ENSG00000204740.5 0.271197 0.087225 ENSG00000204740
SLC22A16 ENSG00000004809.9 0.383587 0.100831 ENSG00000004809
MMS22L ENSG00000146263.7 0.157966 0.063967 ENSG00000146263
DR1 ENSG00000117505.7 0.16393 0.074791 ENSG00000117505
SMIM8 ENSG00000111850.5 0.158332 0.074597 ENSG00000111850
ZNF577 ENSG00000161551.8 0.315228 0.083182 ENSG00000161551
CNOT8 ENSG00000155508.9 0.426776 0.086206 ENSG00000155508
NOC3L ENSG00000173145.7 0.182314 0.072091 ENSG00000173145
ADAL ENSG00000168803.10 0.317033 0.095769 ENSG00000168803
CTD-2210P24.4 ENSG00000205106.2 0.18115 0.080455 ENSG00000205106
ENOX1 ENSG00000120658.8 0.23655 0.084723 ENSG00000120658
FCER2 ENSG00000104921.10 0.206009 0.097433 ENSG00000104921
PDHX ENSG00000110435.7 0.171287 0.073294 ENSG00000110435
YPEL3 ENSG00000090238.7 0.153145 0.061205 ENSG00000090238
AKR1E2 ENSG00000165568.13 0.165012 0.079489 ENSG00000165568
HKDC1 ENSG00000156510.11 0.196442 0.090215 ENSG00000156510
PCDHB12 ENSG00000120328.4 0.191862 0.075049 ENSG00000120328
ABRACL ENSG00000146386.7 0.256593 0.079702 ENSG00000146386
FCHSD1 ENSG00000197948.5 0.208751 0.084704 ENSG00000197948
DIS3L ENSG00000166938.8 0.329627 0.084989 ENSG00000166938
CERS4 ENSG00000090661.7 0.312833 0.092875 ENSG00000090661
C10orf68 ENSG00000150076.18 0.196853 0.071557 ENSG00000150076
HHLA3 ENSG00000197568.9 0.248454 0.083262 ENSG00000197568
ARMC2 ENSG00000118690.8 0.227642 0.080354 ENSG00000118690
GTPBP10 ENSG00000105793.11 0.131882 0.065873 ENSG00000105793
CHKB ENSG00000100288.15 0.243692 0.082115 ENSG00000100288
GFI1 ENSG00000162676.7 0.169581 0.084281 ENSG00000162676
NRXN2 ENSG00000110076.14 0.32179 0.072931 ENSG00000110076
RGPD8 ENSG00000169629.7 0.4782 0.073722 ENSG00000169629
CLCN7 ENSG00000103249.13 0.171732 0.079243 ENSG00000103249
GSTM3 ENSG00000134202.6 0.585705 0.07589 ENSG00000134202
CADM2 ENSG00000175161.9 0.257858 0.081268 ENSG00000175161
FBLN7 ENSG00000144152.8 0.150554 0.075222 ENSG00000144152
NUDT2 ENSG00000164978.13 0.502799 0.072882 ENSG00000164978
NME7 ENSG00000143156.9 0.246228 0.075335 ENSG00000143156
FCHO1 ENSG00000130475.10 0.233239 0.089434 ENSG00000130475
LYNX1 ENSG00000180155.14 0.492263 0.082494 ENSG00000180155
GLP1R ENSG00000112164.5 0.289988 0.091212 ENSG00000112164
CD300C ENSG00000167850.3 0.210879 0.090074 ENSG00000167850
GUF1 ENSG00000151806.9 0.262698 0.07698 ENSG00000151806
ALG11 ENSG00000253710.1 0.123769 0.058284 ENSG00000253710
LMF1 ENSG00000103227.14 0.16414 0.081082 ENSG00000103227
CLEC2L ENSG00000236279.2 0.251637 0.091207 ENSG00000236279
ASB4 ENSG00000005981.8 0.157391 0.069734 ENSG00000005981
TADA2A ENSG00000108264.12 0.35736 0.078981 ENSG00000108264
MED19 ENSG00000156603.10 0.150294 0.070389 ENSG00000156603
CCDC92 ENSG00000119242.4 0.213773 0.086167 ENSG00000119242
UGGT2 ENSG00000102595.14 0.232988 0.074781 ENSG00000102595
MUM1 ENSG00000160953.10 0.191384 0.090119 ENSG00000160953
CSGALNACT2 ENSG00000169826.6 0.172338 0.070321 ENSG00000169826
PCDHB2 ENSG00000112852.4 0.152879 0.072724 ENSG00000112852
WBP2NL ENSG00000183066.10 0.267149 0.086667 ENSG00000183066
MZT2A ENSG00000173272.9 0.295516 0.079568 ENSG00000173272
TEC ENSG00000135605.8 0.166726 0.068625 ENSG00000135605
CCDC93 ENSG00000125633.6 0.139791 0.066595 ENSG00000125633
PARVG ENSG00000138964.11 0.223511 0.089142 ENSG00000138964
CHST1 ENSG00000175264.3 0.19402 0.079612 ENSG00000175264
PLA2G16 ENSG00000176485.6 0.204786 0.087757 ENSG00000176485
ZNF34 ENSG00000196378.7 0.149936 0.061358 ENSG00000196378
CDK10 ENSG00000185324.17 0.362742 0.080598 ENSG00000185324
BNIP1 ENSG00000113734.13 0.175842 0.079287 ENSG00000113734
DCSTAMP ENSG00000164935.2 0.334121 0.086117 ENSG00000164935
VNN2 ENSG00000112303.9 0.248814 0.089909 ENSG00000112303
RRAS2 ENSG00000133818.8 0.169376 0.069605 ENSG00000133818
ZC3H13 ENSG00000123200.12 0.193687 0.079461 ENSG00000123200
CHMP1A ENSG00000131165.10 0.270656 0.088611 ENSG00000131165
NFATC3 ENSG00000072736.14 0.192576 0.073441 ENSG00000072736
ZBED6CL ENSG00000188707.4 0.228656 0.078317 ENSG00000188707
ACADM ENSG00000117054.9 0.134169 0.060309 ENSG00000117054
NCKAP1 ENSG00000061676.9 0.170844 0.07836 ENSG00000061676
ACSF3 ENSG00000176715.11 0.292859 0.083226 ENSG00000176715
GRAMD3 ENSG00000155324.5 0.179783 0.083207 ENSG00000155324
GLO1 ENSG00000124767.6 0.17575 0.073576 ENSG00000124767
SUCLG2 ENSG00000172340.10 0.147781 0.063926 ENSG00000172340
REEP5 ENSG00000129625.8 0.147487 0.0732 ENSG00000129625
GCDH ENSG00000105607.8 0.229131 0.088904 ENSG00000105607
AZGP1 ENSG00000160862.8 0.110883 0.055271 ENSG00000160862
C2CD4A ENSG00000198535.5 0.190618 0.072929 ENSG00000198535
LARS ENSG00000133706.13 0.165854 0.067979 ENSG00000133706
GPC5 ENSG00000179399.9 0.289189 0.087014 ENSG00000179399
AKIP1 ENSG00000166452.7 0.231296 0.079634 ENSG00000166452
UBE2W ENSG00000104343.15 0.202764 0.095687 ENSG00000104343
MRC2 ENSG00000011028.9 0.164459 0.072511 ENSG00000011028
SLC10A4 ENSG00000145248.6 0.180857 0.074047 ENSG00000145248
MPHOSPH8 ENSG00000196199.9 0.172013 0.071854 ENSG00000196199
SMPD2 ENSG00000135587.4 0.145397 0.065146 ENSG00000135587
MRPL54 ENSG00000183617.4 0.320487 0.093946 ENSG00000183617
CCDC171 ENSG00000164989.11 0.199605 0.092688 ENSG00000164989
HIBCH ENSG00000198130.10 0.277572 0.077912 ENSG00000198130
EIF3C ENSG00000184110.10 0.180838 0.078742 ENSG00000184110
EXOSC6 ENSG00000223496.1 0.356524 0.087171 ENSG00000223496
SLC2A9 ENSG00000109667.7 0.111377 0.054855 ENSG00000109667
PLEKHA6 ENSG00000143850.8 0.347707 0.081839 ENSG00000143850
MRPL14 ENSG00000180992.5 0.31403 0.10308 ENSG00000180992
LRWD1 ENSG00000161036.6 0.172461 0.073328 ENSG00000161036
LONP1 ENSG00000196365.7 0.273052 0.085764 ENSG00000196365
TCTN2 ENSG00000168778.7 0.326545 0.076284 ENSG00000168778
CRYZ ENSG00000116791.9 0.541199 0.075172 ENSG00000116791
TMEM61 ENSG00000143001.4 0.303392 0.091557 ENSG00000143001
SNAP25 ENSG00000132639.8 0.206012 0.088657 ENSG00000132639
GRIK2 ENSG00000164418.15 0.298053 0.090662 ENSG00000164418
SYCE1L ENSG00000205078.5 0.480492 0.083801 ENSG00000205078
AC021860.1 ENSG00000196355.2 0.36437 0.082737 ENSG00000196355
FPGT ENSG00000254685.1 0.141745 0.064171 ENSG00000254685
IVNS1ABP ENSG00000116679.11 0.177064 0.078962 ENSG00000116679
PTER ENSG00000165983.10 0.21297 0.083877 ENSG00000165983
SLC36A1 ENSG00000123643.7 0.41372 0.090757 ENSG00000123643
PIGB ENSG00000069943.5 0.289362 0.083003 ENSG00000069943
TMEM8B ENSG00000137103.12 0.229401 0.080977 ENSG00000137103
FAM124A ENSG00000150510.11 0.191519 0.089917 ENSG00000150510
C10orf88 ENSG00000119965.8 0.223884 0.079612 ENSG00000119965
VAX2 ENSG00000116035.2 0.180423 0.086461 ENSG00000116035
PGM2 ENSG00000169299.9 0.18135 0.079652 ENSG00000169299
NAGS ENSG00000161653.6 0.151206 0.073158 ENSG00000161653
KLC4 ENSG00000137171.10 0.203296 0.091715 ENSG00000137171
HFM1 ENSG00000162669.11 0.204227 0.082624 ENSG00000162669
C7orf73 ENSG00000243317.3 0.331482 0.079176 ENSG00000243317
NUDT13 ENSG00000166321.9 0.252509 0.083393 ENSG00000166321
RBM26 ENSG00000139746.11 0.182041 0.068734 ENSG00000139746
KIAA1875 ENSG00000179698.9 0.220577 0.078647 ENSG00000179698
HIGD1A ENSG00000181061.9 0.265226 0.080967 ENSG00000181061
KANK1 ENSG00000107104.14 0.166523 0.083174 ENSG00000107104
KMO ENSG00000117009.7 0.249502 0.091375 ENSG00000117009
ABCA5 ENSG00000154265.11 0.20031 0.078808 ENSG00000154265
CCDC134 ENSG00000100147.9 0.147989 0.065108 ENSG00000100147
NAPRT1 ENSG00000147813.11 0.592201 0.074088 ENSG00000147813
TPBG ENSG00000146242.5 0.119886 0.057858 ENSG00000146242
PCBP2 ENSG00000197111.11 0.181111 0.083536 ENSG00000197111
TOR3A ENSG00000186283.9 0.149355 0.063548 ENSG00000186283
PLAC9 ENSG00000189129.9 0.13962 0.067502 ENSG00000189129
WDSUB1 ENSG00000196151.6 0.242284 0.085895 ENSG00000196151
SLC44A5 ENSG00000137968.12 0.409832 0.081983 ENSG00000137968
PTBP2 ENSG00000117569.13 0.141074 0.069567 ENSG00000117569
RAB2B ENSG00000129472.8 0.230664 0.099824 ENSG00000129472
CLTB ENSG00000175416.8 0.235452 0.08814 ENSG00000175416
DAP ENSG00000112977.11 0.211476 0.099691 ENSG00000112977
CASP8 ENSG00000064012.17 0.244341 0.090899 ENSG00000064012
C2orf76 ENSG00000186132.10 0.17823 0.086423 ENSG00000186132
LAMB1 ENSG00000091136.9 0.253647 0.087565 ENSG00000091136
SPTBN5 ENSG00000137877.8 0.526217 0.08065 ENSG00000137877
PARG ENSG00000227345.4 0.200047 0.076557 ENSG00000227345
NSUN7 ENSG00000179299.12 0.192729 0.078366 ENSG00000179299
SBNO2 ENSG00000064932.11 0.275832 0.108039 ENSG00000064932
ELF5 ENSG00000135374.5 0.340262 0.084891 ENSG00000135374
DDX55 ENSG00000111364.11 0.163337 0.068314 ENSG00000111364
STK33 ENSG00000130413.11 0.234172 0.085395 ENSG00000130413
WNT3 ENSG00000108379.5 0.157535 0.068392 ENSG00000108379
PLA2G6 ENSG00000184381.14 0.165879 0.082833 ENSG00000184381
GPR63 ENSG00000112218.7 0.248101 0.078346 ENSG00000112218
ARL17A ENSG00000185829.11 0.523259 0.084917 ENSG00000185829
EXT2 ENSG00000151348.9 0.287416 0.088562 ENSG00000151348
RP11-419C5.2 ENSG00000226232.3 0.402981 0.085627 ENSG00000226232
TYRP1 ENSG00000107165.8 0.219555 0.088802 ENSG00000107165
C4orf33 ENSG00000151470.7 0.277893 0.080308 ENSG00000151470
CTD-2368P22.1 ENSG00000176593.3 0.166336 0.069277 ENSG00000176593
SIGLEC12 ENSG00000254521.2 0.653463 0.066319 ENSG00000254521
EDEM3 ENSG00000116406.14 0.231678 0.078446 ENSG00000116406
WDR72 ENSG00000166415.10 0.234951 0.077206 ENSG00000166415
GPC6 ENSG00000183098.6 0.245419 0.085661 ENSG00000183098
DNAAF3 ENSG00000167646.9 0.27411 0.101328 ENSG00000167646
PCGF2 ENSG00000056661.9 0.17401 0.081034 ENSG00000056661
CCDC163P ENSG00000236624.4 0.613644 0.069796 ENSG00000236624
NRIP3 ENSG00000175352.6 0.244858 0.092392 ENSG00000175352
BVES ENSG00000112276.9 0.263335 0.09366 ENSG00000112276
ZCCHC11 ENSG00000134744.9 0.270314 0.076152 ENSG00000134744
DUS3L ENSG00000141994.11 0.322327 0.089945 ENSG00000141994
DISP2 ENSG00000140323.4 0.567188 0.077828 ENSG00000140323
CRMP1 ENSG00000072832.10 0.42456 0.088718 ENSG00000072832
DKKL1 ENSG00000104901.2 0.262231 0.075417 ENSG00000104901
ZNF502 ENSG00000196653.7 0.142336 0.068338 ENSG00000196653
MTHFSD ENSG00000103248.13 0.40943 0.101904 ENSG00000103248
RP11-295P9.3 ENSG00000239665.3 0.315437 0.09077 ENSG00000239665
ZNF415 ENSG00000170954.7 0.309788 0.101072 ENSG00000170954
ATP8A2 ENSG00000132932.12 0.26888 0.088611 ENSG00000132932
ZC3H3 ENSG00000014164.6 0.55374 0.069983 ENSG00000014164
WDYHV1 ENSG00000156795.2 0.29716 0.077794 ENSG00000156795
MAN2B2 ENSG00000013288.4 0.227751 0.107543 ENSG00000013288
EXOSC1 ENSG00000171311.8 0.158296 0.078004 ENSG00000171311
SMU1 ENSG00000122692.7 0.160672 0.076058 ENSG00000122692
TACC3 ENSG00000013810.14 0.158177 0.07148 ENSG00000013810
TPT1 ENSG00000133112.12 0.159651 0.0775 ENSG00000133112
MS4A7 ENSG00000166927.8 0.178226 0.06981 ENSG00000166927
TMEM65 ENSG00000164983.6 0.212608 0.073521 ENSG00000164983
ZNF580 ENSG00000213015.4 0.336961 0.090403 ENSG00000213015
TATDN3 ENSG00000203705.6 0.204387 0.077454 ENSG00000203705
SCAPER ENSG00000140386.8 0.246998 0.073053 ENSG00000140386
RPL7L1 ENSG00000146223.10 0.142188 0.070833 ENSG00000146223
AMT ENSG00000145020.10 0.239471 0.083861 ENSG00000145020
ARPP19 ENSG00000128989.6 0.301791 0.086041 ENSG00000128989
CNIH4 ENSG00000143771.7 0.356867 0.08119 ENSG00000143771
CD59 ENSG00000085063.10 0.249165 0.081862 ENSG00000085063
PDCD1LG2 ENSG00000197646.6 0.279919 0.089985 ENSG00000197646
HYAL3 ENSG00000186792.11 0.366584 0.099289 ENSG00000186792
POPDC2 ENSG00000121577.9 0.154652 0.06831 ENSG00000121577
AKAP11 ENSG00000023516.7 0.143607 0.069336 ENSG00000023516
PARP4 ENSG00000102699.5 0.243479 0.088046 ENSG00000102699
RAD21L1 ENSG00000244588.1 0.342991 0.096734 ENSG00000244588
C19orf53 ENSG00000104979.4 0.169952 0.08471 ENSG00000104979
FIS1 ENSG00000214253.4 0.43521 0.080307 ENSG00000214253
FMO2 ENSG00000094963.9 0.154098 0.065643 ENSG00000094963
FMO3 ENSG00000007933.8 0.204854 0.077932 ENSG00000007933
CALHM1 ENSG00000185933.6 0.168879 0.083002 ENSG00000185933
IFIT5 ENSG00000152778.7 0.223675 0.079027 ENSG00000152778
MROH6 ENSG00000204839.4 0.216061 0.076673 ENSG00000204839
GIGYF1 ENSG00000146830.9 0.234457 0.079777 ENSG00000146830
ZNF773 ENSG00000152439.8 0.12762 0.06267 ENSG00000152439
ITPKA ENSG00000137825.6 0.357959 0.095884 ENSG00000137825
RP11-3B7.1 ENSG00000225399.3 0.240593 0.100216 ENSG00000225399
SNX32 ENSG00000172803.13 0.242975 0.078373 ENSG00000172803
MAT2B ENSG00000038274.11 0.232695 0.082713 ENSG00000038274
PRELID1 ENSG00000169230.5 0.153395 0.070213 ENSG00000169230
NDUFAB1 ENSG00000004779.5 0.170761 0.085255 ENSG00000004779
CCDC122 ENSG00000151773.8 0.231048 0.077365 ENSG00000151773
RNF32 ENSG00000105982.12 0.174936 0.07963 ENSG00000105982
DAD1 ENSG00000129562.6 0.17538 0.079114 ENSG00000129562
EYA4 ENSG00000112319.13 0.250455 0.084663 ENSG00000112319
ODF2L ENSG00000122417.11 0.229264 0.076997 ENSG00000122417
OXGR1 ENSG00000165621.4 0.231912 0.078265 ENSG00000165621
TUBAL3 ENSG00000178462.7 0.269498 0.096805 ENSG00000178462
NKTR ENSG00000114857.13 0.260356 0.080289 ENSG00000114857
KIAA1549L ENSG00000110427.10 0.166343 0.075738 ENSG00000110427
C10orf11 ENSG00000148655.10 0.246644 0.0949 ENSG00000148655
MRPS10 ENSG00000048544.5 0.495986 0.075795 ENSG00000048544
SIGLEC14 ENSG00000254415.3 0.334581 0.097521 ENSG00000254415
GNAI1 ENSG00000127955.11 0.164075 0.076637 ENSG00000127955
ZNF587 ENSG00000198466.8 0.329739 0.077747 ENSG00000198466
HEBP2 ENSG00000051620.6 0.144895 0.071198 ENSG00000051620
CD200 ENSG00000091972.14 0.236505 0.091639 ENSG00000091972
RAD50 ENSG00000113522.9 0.177622 0.076683 ENSG00000113522
ASAH2B ENSG00000204147.5 0.434341 0.079885 ENSG00000204147
CLEC12A ENSG00000172322.9 0.551598 0.071806 ENSG00000172322
CASP6 ENSG00000138794.5 0.131891 0.064603 ENSG00000138794
CENPQ ENSG00000031691.6 0.24136 0.074316 ENSG00000031691
GPR107 ENSG00000148358.15 0.19281 0.088401 ENSG00000148358
LNP1 ENSG00000206535.3 0.205386 0.076197 ENSG00000206535
RHBDL1 ENSG00000103269.9 0.215709 0.082592 ENSG00000103269
PHLPP2 ENSG00000040199.14 0.206717 0.077359 ENSG00000040199
GABRB2 ENSG00000145864.8 0.206308 0.076637 ENSG00000145864
NIPAL4 ENSG00000172548.10 0.246819 0.076588 ENSG00000172548
RP11-894J14.5 ENSG00000272305.1 0.123754 0.061171 ENSG00000272305
ZNF550 ENSG00000251369.4 0.182802 0.081691 ENSG00000251369
CHCHD10 ENSG00000250479.4 0.146253 0.071521 ENSG00000250479
TMEM150C ENSG00000249242.2 0.208994 0.082171 ENSG00000249242
APOBEC3C ENSG00000244509.2 0.223324 0.093173 ENSG00000244509
MUSTN1 ENSG00000243696.3 0.151341 0.066648 ENSG00000243696
PROB1 ENSG00000228672.2 0.187017 0.079297 ENSG00000228672
AL603965.1 ENSG00000215033.3 0.211294 0.079685 ENSG00000215033
PHB2 ENSG00000215021.4 0.151325 0.071902 ENSG00000215021
SEC14L6 ENSG00000214491.3 0.299665 0.084882 ENSG00000214491
MEF2B ENSG00000213999.11 0.165247 0.075487 ENSG00000213999
TM6SF2 ENSG00000213996.7 0.110997 0.054547 ENSG00000213996
TMEM110 ENSG00000213533.7 0.253548 0.083717 ENSG00000213533
GBP7 ENSG00000213512.1 0.336296 0.081099 ENSG00000213512
RNPS1 ENSG00000205937.7 0.272796 0.099428 ENSG00000205937
C1QTNF9B ENSG00000205863.5 0.442047 0.085065 ENSG00000205863
EFCAB2 ENSG00000203666.8 0.349515 0.078811 ENSG00000203666
ZNF525 ENSG00000203326.5 0.250109 0.104089 ENSG00000203326
TBKBP1 ENSG00000198933.5 0.266357 0.075682 ENSG00000198933
PRMT6 ENSG00000198890.6 0.177539 0.080094 ENSG00000198890
PNP ENSG00000198805.7 0.280514 0.091419 ENSG00000198805
SCAMP5 ENSG00000198794.7 0.216656 0.079953 ENSG00000198794
RCSD1 ENSG00000198771.6 0.289824 0.087514 ENSG00000198771
ZNF534 ENSG00000198633.6 0.355252 0.10081 ENSG00000198633
ZNF808 ENSG00000198482.6 0.229161 0.095828 ENSG00000198482
SVIP ENSG00000198168.4 0.180481 0.082889 ENSG00000198168
ZNF544 ENSG00000198131.9 0.150041 0.064605 ENSG00000198131
ZNF667 ENSG00000198046.7 0.218227 0.083167 ENSG00000198046
ZNF71 ENSG00000197951.4 0.220462 0.086982 ENSG00000197951
ZNF786 ENSG00000197362.9 0.180016 0.068198 ENSG00000197362
LYPD2 ENSG00000197353.3 0.298441 0.093194 ENSG00000197353
ZNF33B ENSG00000196693.10 0.149964 0.065613 ENSG00000196693
HMGB1 ENSG00000189403.10 0.199431 0.094855 ENSG00000189403
TMEM194B ENSG00000189362.7 0.203041 0.072621 ENSG00000189362
ZNF600 ENSG00000189190.7 0.379908 0.098608 ENSG00000189190
FAM47E ENSG00000189157.9 0.152668 0.073347 ENSG00000189157
ENTPD8 ENSG00000188833.5 0.205734 0.091151 ENSG00000188833
AGAP4 ENSG00000188234.9 0.436931 0.088557 ENSG00000188234
PALM3 ENSG00000187867.4 0.5038 0.089228 ENSG00000187867
ADH1A ENSG00000187758.3 0.168353 0.073656 ENSG00000187758
TMPRSS6 ENSG00000187045.12 0.203252 0.092211 ENSG00000187045
POLR1D ENSG00000186184.11 0.176439 0.082702 ENSG00000186184
CYP4Z1 ENSG00000186160.4 0.139698 0.069817 ENSG00000186160
WWOX ENSG00000186153.12 0.287559 0.097916 ENSG00000186153
KRT73 ENSG00000186049.4 0.247082 0.079632 ENSG00000186049
GRK1 ENSG00000185974.6 0.339297 0.087175 ENSG00000185974
CDNF ENSG00000185267.5 0.194228 0.095942 ENSG00000185267
SLC22A10 ENSG00000184999.7 0.166525 0.068757 ENSG00000184999
NDUFA6 ENSG00000184983.5 0.538302 0.084454 ENSG00000184983
LRIT3 ENSG00000183423.7 0.193042 0.075764 ENSG00000183423
CHRM2 ENSG00000181072.7 0.311688 0.087874 ENSG00000181072
SSC5D ENSG00000179954.10 0.267094 0.097972 ENSG00000179954
WDR6 ENSG00000178252.12 0.190966 0.074847 ENSG00000178252
SPINK6 ENSG00000178172.2 0.187846 0.08181 ENSG00000178172
ZNF114 ENSG00000178150.4 0.213271 0.075071 ENSG00000178150
CENPBD1 ENSG00000177946.4 0.318776 0.094157 ENSG00000177946
SRP72 ENSG00000174780.11 0.287257 0.081637 ENSG00000174780
C4orf32 ENSG00000174749.4 0.127192 0.061661 ENSG00000174749
ANGEL2 ENSG00000174606.8 0.161934 0.068919 ENSG00000174606
TMEM81 ENSG00000174529.6 0.161135 0.07407 ENSG00000174529
SNAPC5 ENSG00000174446.8 0.18029 0.075586 ENSG00000174446
MARCH3 ENSG00000173926.5 0.186976 0.078392 ENSG00000173926
KCNH6 ENSG00000173826.10 0.318483 0.07984 ENSG00000173826
KIAA1919 ENSG00000173214.5 0.187036 0.070125 ENSG00000173214
DCAKD ENSG00000172992.7 0.199727 0.074588 ENSG00000172992
CBWD1 ENSG00000172785.14 0.305771 0.079645 ENSG00000172785
GNG12 ENSG00000172380.5 0.172909 0.072921 ENSG00000172380
METTL18 ENSG00000171806.7 0.215154 0.068857 ENSG00000171806
ZNF584 ENSG00000171574.13 0.297858 0.077113 ENSG00000171574
ZNF561 ENSG00000171469.6 0.209328 0.073311 ENSG00000171469
UGT2B7 ENSG00000171234.9 0.218277 0.075811 ENSG00000171234
GPR37 ENSG00000170775.2 0.14323 0.069809 ENSG00000170775
KRT86 ENSG00000170442.7 0.170118 0.07268 ENSG00000170442
CHRNA5 ENSG00000169684.9 0.234427 0.073465 ENSG00000169684
SH3TC2 ENSG00000169247.7 0.209982 0.078048 ENSG00000169247
GOT1L1 ENSG00000169154.4 0.236863 0.091489 ENSG00000169154
HSPBAP1 ENSG00000169087.6 0.184661 0.073748 ENSG00000169087
UPF3A ENSG00000169062.10 0.234578 0.077778 ENSG00000169062
COA6 ENSG00000168275.10 0.216367 0.094988 ENSG00000168275
ZNF528 ENSG00000167555.9 0.315212 0.098556 ENSG00000167555
SPATA33 ENSG00000167523.9 0.181289 0.071101 ENSG00000167523
