AssociatedGeneName EnsemblGeneID h2.MuscleSkeletal se.MuscleSkeletal ensid
XYLT2 ENSG00000015532.5 0.106682 0.05581 ENSG00000015532
NUDC ENSG00000090273.9 0.124092 0.064336 ENSG00000090273
ACTR3C ENSG00000106526.6 0.299943 0.068736 ENSG00000106526
GPR108 ENSG00000125734.9 0.51476 0.075422 ENSG00000125734
LRP5L ENSG00000100068.7 0.168128 0.068704 ENSG00000100068
ATG10 ENSG00000152348.11 0.483042 0.067068 ENSG00000152348
MAP3K12 ENSG00000139625.8 0.115897 0.058213 ENSG00000139625
FBN2 ENSG00000138829.6 0.199509 0.060753 ENSG00000138829
SLC15A2 ENSG00000163406.6 0.229408 0.069814 ENSG00000163406
GALNS ENSG00000141012.8 0.13577 0.06842 ENSG00000141012
AC010536.1 ENSG00000226180.2 0.1165 0.07231 ENSG00000226180
CAPN2 ENSG00000162909.13 0.104693 0.056325 ENSG00000162909
ZNF160 ENSG00000170949.13 0.121419 0.069389 ENSG00000170949
NDUFAF4 ENSG00000123545.5 0.251661 0.066585 ENSG00000123545
CTD-3105H18.14 ENSG00000268744.1 0.174096 0.067855 ENSG00000268744
HIST2H3D ENSG00000183598.3 0.122059 0.065667 ENSG00000183598
PCSK2 ENSG00000125851.5 0.160121 0.069684 ENSG00000125851
SYNRG ENSG00000006114.11 0.206934 0.070193 ENSG00000006114
GPR180 ENSG00000152749.7 0.51088 0.065038 ENSG00000152749
MAEL ENSG00000143194.8 0.265118 0.071541 ENSG00000143194
IZUMO1 ENSG00000182264.4 0.104332 0.057206 ENSG00000182264
ZDHHC12 ENSG00000160446.14 0.114263 0.070892 ENSG00000160446
TMEFF2 ENSG00000144339.7 0.118468 0.063922 ENSG00000144339
CYBRD1 ENSG00000071967.7 0.159862 0.062901 ENSG00000071967
MARC2 ENSG00000117791.11 0.16855 0.067764 ENSG00000117791
NT5C ENSG00000125458.2 0.185717 0.072509 ENSG00000125458
DNAJC15 ENSG00000120675.4 0.608231 0.061532 ENSG00000120675
PLCB2 ENSG00000137841.7 0.102714 0.061772 ENSG00000137841
DOPEY1 ENSG00000083097.10 0.176776 0.066409 ENSG00000083097
METTL2B ENSG00000165055.10 0.418015 0.076048 ENSG00000165055
KANSL2 ENSG00000139620.8 0.303783 0.074294 ENSG00000139620
EML3 ENSG00000149499.7 0.136135 0.061531 ENSG00000149499
CX3CR1 ENSG00000168329.9 0.115614 0.054779 ENSG00000168329
IFRD1 ENSG00000006652.9 0.188906 0.071231 ENSG00000006652
DNAJC18 ENSG00000170464.5 0.476858 0.075729 ENSG00000170464
NUP85 ENSG00000125450.6 0.291019 0.069633 ENSG00000125450
GOT2 ENSG00000125166.8 0.1102 0.056447 ENSG00000125166
URGCP ENSG00000106608.12 0.129762 0.056712 ENSG00000106608
FAM57A ENSG00000167695.10 0.137022 0.065852 ENSG00000167695
EBPL ENSG00000123179.9 0.107338 0.054611 ENSG00000123179
RALGPS2 ENSG00000116191.12 0.12181 0.061453 ENSG00000116191
LARGE ENSG00000133424.15 0.113997 0.067404 ENSG00000133424
RARS ENSG00000113643.4 0.115151 0.065204 ENSG00000113643
SYS1 ENSG00000204070.5 0.198305 0.072741 ENSG00000204070
FASTKD1 ENSG00000138399.13 0.246399 0.066706 ENSG00000138399
PIWIL4 ENSG00000134627.7 0.135404 0.065224 ENSG00000134627
THBS4 ENSG00000113296.10 0.108284 0.060489 ENSG00000113296
CYP4B1 ENSG00000142973.8 0.146724 0.065206 ENSG00000142973
MTIF3 ENSG00000122033.10 0.214362 0.070186 ENSG00000122033
GUCY2C ENSG00000070019.3 0.155887 0.062419 ENSG00000070019
LY75 ENSG00000054219.9 0.109769 0.051565 ENSG00000054219
DKK3 ENSG00000050165.13 0.107423 0.066536 ENSG00000050165
NOXA1 ENSG00000188747.4 0.113119 0.062656 ENSG00000188747
CD5 ENSG00000110448.6 0.239992 0.06565 ENSG00000110448
PACRGL ENSG00000163138.14 0.196386 0.065751 ENSG00000163138
GNPDA2 ENSG00000163281.6 0.65004 0.053537 ENSG00000163281
VPS13A ENSG00000197969.7 0.1279 0.059408 ENSG00000197969
SLC25A24 ENSG00000085491.11 0.121939 0.05844 ENSG00000085491
CHST10 ENSG00000115526.6 0.101198 0.049545 ENSG00000115526
LDHA ENSG00000134333.9 0.185264 0.064044 ENSG00000134333
LRRC7 ENSG00000033122.13 0.168459 0.06195 ENSG00000033122
SUSD4 ENSG00000143502.9 0.184787 0.067611 ENSG00000143502
MAATS1 ENSG00000183833.12 0.119903 0.056903 ENSG00000183833
SPATA5L1 ENSG00000171763.13 0.150087 0.05773 ENSG00000171763
RAD23B ENSG00000119318.8 0.101351 0.061427 ENSG00000119318
ARRDC1 ENSG00000197070.9 0.102639 0.059103 ENSG00000197070
TONSL ENSG00000160949.12 0.10278 0.054865 ENSG00000160949
C20orf194 ENSG00000088854.11 0.170609 0.059137 ENSG00000088854
WNT10B ENSG00000169884.9 0.105977 0.059764 ENSG00000169884
PRIM2 ENSG00000146143.13 0.128936 0.056391 ENSG00000146143
H1FNT ENSG00000187166.1 0.217217 0.060764 ENSG00000187166
AGPS ENSG00000018510.8 0.101677 0.057319 ENSG00000018510
MPND ENSG00000008382.11 0.225475 0.073843 ENSG00000008382
ATP8B3 ENSG00000130270.11 0.197715 0.073278 ENSG00000130270
BRI3 ENSG00000164713.5 0.147639 0.058538 ENSG00000164713
RNF149 ENSG00000163162.4 0.194954 0.065931 ENSG00000163162
CARD8 ENSG00000105483.12 0.149693 0.06188 ENSG00000105483
RPS9 ENSG00000170889.9 0.204127 0.078655 ENSG00000170889
SH3PXD2B ENSG00000174705.7 0.113447 0.062366 ENSG00000174705
KCNJ2 ENSG00000123700.4 0.134322 0.056185 ENSG00000123700
THEM6 ENSG00000130193.7 0.114024 0.056069 ENSG00000130193
GPR155 ENSG00000163328.9 0.106949 0.051481 ENSG00000163328
SLC25A41 ENSG00000181240.9 0.577038 0.065243 ENSG00000181240
DAB1 ENSG00000173406.11 0.16393 0.067541 ENSG00000173406
SIRPB2 ENSG00000196209.7 0.132386 0.0711 ENSG00000196209
HTATIP2 ENSG00000109854.9 0.164021 0.075798 ENSG00000109854
AGAP8 ENSG00000174194.11 0.641739 0.061465 ENSG00000174194
FOCAD ENSG00000188352.8 0.110952 0.058927 ENSG00000188352
RNASEL ENSG00000135828.7 0.320233 0.079805 ENSG00000135828
AGAP9 ENSG00000198035.9 0.162201 0.065685 ENSG00000198035
FAM21A ENSG00000099290.11 0.61195 0.059903 ENSG00000099290
VEGFB ENSG00000173511.5 0.142766 0.06195 ENSG00000173511
NVL ENSG00000143748.13 0.156576 0.065179 ENSG00000143748
RPS27L ENSG00000185088.8 0.202713 0.069499 ENSG00000185088
ZNF468 ENSG00000204604.5 0.242879 0.072539 ENSG00000204604
SUCLA2 ENSG00000136143.9 0.210251 0.067244 ENSG00000136143
TRPT1 ENSG00000149743.9 0.406402 0.072163 ENSG00000149743
TSPAN15 ENSG00000099282.5 0.134145 0.07005 ENSG00000099282
RBM22 ENSG00000086589.7 0.108337 0.066812 ENSG00000086589
ZCWPW1 ENSG00000078487.13 0.122866 0.055956 ENSG00000078487
AAED1 ENSG00000158122.7 0.109241 0.069773 ENSG00000158122
ADH5 ENSG00000197894.6 0.155163 0.057336 ENSG00000197894
EP400NL ENSG00000185684.8 0.1617 0.070431 ENSG00000185684
CGGBP1 ENSG00000163320.6 0.124197 0.054248 ENSG00000163320
CLEC18A ENSG00000157322.12 0.322288 0.074108 ENSG00000157322
ACTR8 ENSG00000113812.9 0.286045 0.069525 ENSG00000113812
GALNT3 ENSG00000115339.9 0.165743 0.058306 ENSG00000115339
NBPF1 ENSG00000219481.6 0.139865 0.060008 ENSG00000219481
NBPF15 ENSG00000243452.3 0.141699 0.070377 ENSG00000243452
ULK4 ENSG00000168038.6 0.204818 0.059221 ENSG00000168038
RASSF4 ENSG00000107551.15 0.107457 0.055546 ENSG00000107551
TSC22D4 ENSG00000166925.4 0.117431 0.051062 ENSG00000166925
ZNF473 ENSG00000142528.11 0.154378 0.05697 ENSG00000142528
TMEM60 ENSG00000135211.5 0.163338 0.055102 ENSG00000135211
CREG1 ENSG00000143162.7 0.224831 0.072895 ENSG00000143162
ANKRD16 ENSG00000134461.11 0.198958 0.076131 ENSG00000134461
HEXA ENSG00000213614.5 0.111541 0.05343 ENSG00000213614
GTF2F1 ENSG00000125651.9 0.112136 0.062242 ENSG00000125651
UBA52 ENSG00000221983.3 0.145022 0.064853 ENSG00000221983
SERGEF ENSG00000129158.6 0.33214 0.066634 ENSG00000129158
TYW3 ENSG00000162623.10 0.282009 0.067206 ENSG00000162623
PTGDR2 ENSG00000183134.4 0.170138 0.066012 ENSG00000183134
AKR1C2 ENSG00000151632.12 0.29633 0.078026 ENSG00000151632
HAUS6 ENSG00000147874.6 0.145617 0.06346 ENSG00000147874
EPS15 ENSG00000085832.12 0.341887 0.09504 ENSG00000085832
SLC44A2 ENSG00000129353.10 0.267443 0.067895 ENSG00000129353
ZSCAN5A ENSG00000131848.5 0.132552 0.07075 ENSG00000131848
SMIM2 ENSG00000139656.5 0.362942 0.073943 ENSG00000139656
FSIP2 ENSG00000188738.9 0.103116 0.056093 ENSG00000188738
ANAPC4 ENSG00000053900.6 0.373083 0.068483 ENSG00000053900
SMDT1 ENSG00000183172.7 0.302692 0.070435 ENSG00000183172
PDE4C ENSG00000105650.16 0.107103 0.052919 ENSG00000105650
TMEM101 ENSG00000091947.5 0.168676 0.066023 ENSG00000091947
PHYH ENSG00000107537.9 0.312704 0.082519 ENSG00000107537
ALS2CL ENSG00000178038.12 0.175482 0.074297 ENSG00000178038
MFSD4 ENSG00000174514.8 0.192054 0.070902 ENSG00000174514
TMEM87B ENSG00000153214.5 0.146854 0.063305 ENSG00000153214
MACROD2 ENSG00000172264.12 0.13033 0.079569 ENSG00000172264
FAM153B ENSG00000182230.7 0.215678 0.078462 ENSG00000182230
NMI ENSG00000123609.6 0.115776 0.05684 ENSG00000123609
SCPEP1 ENSG00000121064.8 0.302951 0.077396 ENSG00000121064
MPPED2 ENSG00000066382.12 0.237917 0.069741 ENSG00000066382
CACNA2D3 ENSG00000157445.10 0.173402 0.071963 ENSG00000157445
DDX59 ENSG00000118197.9 0.178529 0.065965 ENSG00000118197
SUCO ENSG00000094975.8 0.119506 0.054396 ENSG00000094975
SPG7 ENSG00000197912.9 0.196094 0.061582 ENSG00000197912
TRMT112 ENSG00000173113.2 0.148489 0.060022 ENSG00000173113
SEPT10 ENSG00000186522.10 0.137946 0.058023 ENSG00000186522
TIMM10 ENSG00000134809.4 0.219865 0.066688 ENSG00000134809
GLT1D1 ENSG00000151948.7 0.228695 0.081782 ENSG00000151948
SMAD3 ENSG00000166949.11 0.151319 0.071604 ENSG00000166949
HRCT1 ENSG00000196196.2 0.152285 0.064872 ENSG00000196196
DMRTA1 ENSG00000176399.2 0.355928 0.07577 ENSG00000176399
DHODH ENSG00000102967.7 0.131305 0.05839 ENSG00000102967
CCDC101 ENSG00000176476.4 0.147399 0.061135 ENSG00000176476
FAM171A1 ENSG00000148468.12 0.157376 0.061399 ENSG00000148468
MED21 ENSG00000152944.4 0.123733 0.058024 ENSG00000152944
COQ5 ENSG00000110871.10 0.544206 0.061421 ENSG00000110871
SYPL2 ENSG00000143028.7 0.228468 0.069237 ENSG00000143028
RNF10 ENSG00000022840.11 0.133133 0.062686 ENSG00000022840
CATSPER2 ENSG00000166762.12 0.181373 0.07807 ENSG00000166762
AGAP6 ENSG00000204149.5 0.184123 0.065287 ENSG00000204149
GALT ENSG00000213930.7 0.104695 0.055608 ENSG00000213930
PXK ENSG00000168297.11 0.170244 0.058711 ENSG00000168297
KIAA0930 ENSG00000100364.13 0.594316 0.06596 ENSG00000100364
FARSA ENSG00000179115.6 0.134915 0.059834 ENSG00000179115
CHDH ENSG00000016391.5 0.110111 0.064054 ENSG00000016391
PRMT7 ENSG00000132600.12 0.140074 0.05499 ENSG00000132600
TMA7 ENSG00000232112.3 0.357613 0.082559 ENSG00000232112
TLE3 ENSG00000140332.11 0.165938 0.075546 ENSG00000140332
INADL ENSG00000132849.14 0.177075 0.069178 ENSG00000132849
TFCP2L1 ENSG00000115112.7 0.293657 0.080982 ENSG00000115112
GBX1 ENSG00000164900.4 0.165085 0.069152 ENSG00000164900
ZCCHC9 ENSG00000131732.7 0.199128 0.069111 ENSG00000131732
GPR17 ENSG00000144230.12 0.48218 0.070892 ENSG00000144230
KLF5 ENSG00000102554.9 0.180741 0.064225 ENSG00000102554
ALDH16A1 ENSG00000161618.5 0.376723 0.07013 ENSG00000161618
LMO1 ENSG00000166407.9 0.212516 0.077546 ENSG00000166407
RARRES2 ENSG00000106538.5 0.183518 0.061206 ENSG00000106538
NECAB1 ENSG00000123119.7 0.153728 0.06512 ENSG00000123119
NCLN ENSG00000125912.6 0.201117 0.065945 ENSG00000125912
CDC37L1 ENSG00000106993.7 0.163203 0.066478 ENSG00000106993
GIMAP8 ENSG00000171115.3 0.331361 0.085231 ENSG00000171115
UHMK1 ENSG00000152332.11 0.122789 0.056508 ENSG00000152332
SPIRE2 ENSG00000204991.6 0.205962 0.073266 ENSG00000204991
BEND6 ENSG00000151917.13 0.178161 0.06094 ENSG00000151917
DNA2 ENSG00000138346.10 0.318414 0.070805 ENSG00000138346
CDK5RAP3 ENSG00000108465.10 0.119638 0.052769 ENSG00000108465
ASB16 ENSG00000161664.2 0.183792 0.065244 ENSG00000161664
CDKN2D ENSG00000129355.6 0.12874 0.058743 ENSG00000129355
RIPPLY2 ENSG00000203877.3 0.160388 0.068478 ENSG00000203877
FAM149B1 ENSG00000138286.9 0.166455 0.07107 ENSG00000138286
MED28 ENSG00000118579.6 0.108096 0.049267 ENSG00000118579
CASC1 ENSG00000118307.14 0.1968 0.075816 ENSG00000118307
ANKRD26 ENSG00000107890.12 0.197035 0.070565 ENSG00000107890
NT5DC1 ENSG00000178425.9 0.167797 0.056106 ENSG00000178425
PCSK1 ENSG00000175426.6 0.10713 0.057026 ENSG00000175426
KIAA1109 ENSG00000138688.11 0.106125 0.05431 ENSG00000138688
PDE3A ENSG00000172572.6 0.22529 0.070855 ENSG00000172572
PPA1 ENSG00000180817.6 0.507526 0.065611 ENSG00000180817
RPL8 ENSG00000161016.11 0.142394 0.056565 ENSG00000161016
CBX1 ENSG00000108468.10 0.117608 0.048129 ENSG00000108468
ADAM22 ENSG00000008277.10 0.233671 0.064125 ENSG00000008277
CCDC169 ENSG00000242715.3 0.128181 0.049351 ENSG00000242715
ATP6V0D1 ENSG00000159720.7 0.193824 0.076627 ENSG00000159720
TRIP4 ENSG00000103671.5 0.127551 0.062412 ENSG00000103671
EIF2D ENSG00000143486.11 0.137046 0.063471 ENSG00000143486
ERCC3 ENSG00000163161.8 0.146628 0.055001 ENSG00000163161
RPS24 ENSG00000138326.14 0.204281 0.076402 ENSG00000138326
IVD ENSG00000128928.4 0.369234 0.069195 ENSG00000128928
RRNAD1 ENSG00000143303.7 0.100255 0.054662 ENSG00000143303
TRIM66 ENSG00000166436.11 0.271298 0.07402 ENSG00000166436
DNAJB12 ENSG00000148719.9 0.126376 0.073964 ENSG00000148719
APPL1 ENSG00000157500.6 0.154183 0.06195 ENSG00000157500
C10orf112 ENSG00000204740.5 0.346152 0.075846 ENSG00000204740
PGAM5 ENSG00000247077.2 0.234493 0.073487 ENSG00000247077
KRT7 ENSG00000135480.10 0.414013 0.078117 ENSG00000135480
CLDN15 ENSG00000106404.9 0.223018 0.075279 ENSG00000106404
SMIM8 ENSG00000111850.5 0.149097 0.0594 ENSG00000111850
ZNF577 ENSG00000161551.8 0.28945 0.077639 ENSG00000161551
CNOT8 ENSG00000155508.9 0.110227 0.054959 ENSG00000155508
TCN2 ENSG00000185339.4 0.173979 0.067351 ENSG00000185339
AK4 ENSG00000162433.10 0.123902 0.065731 ENSG00000162433
SUPV3L1 ENSG00000156502.9 0.103673 0.058495 ENSG00000156502
COL22A1 ENSG00000169436.12 0.17193 0.073437 ENSG00000169436
ADAL ENSG00000168803.10 0.194719 0.069897 ENSG00000168803
CTD-2210P24.4 ENSG00000205106.2 0.357361 0.078704 ENSG00000205106
CCDC141 ENSG00000163492.9 0.134401 0.056691 ENSG00000163492
DEFB132 ENSG00000186458.4 0.169094 0.071414 ENSG00000186458
C11orf70 ENSG00000137691.8 0.129174 0.07051 ENSG00000137691
RPL13A ENSG00000142541.12 0.112016 0.055496 ENSG00000142541
TPD52L1 ENSG00000111907.16 0.112587 0.057782 ENSG00000111907
GSDMC ENSG00000147697.4 0.194478 0.067763 ENSG00000147697
SYT3 ENSG00000213023.5 0.112139 0.068338 ENSG00000213023
SLC29A3 ENSG00000198246.7 0.103511 0.071691 ENSG00000198246
SRA1 ENSG00000213523.5 0.137763 0.059083 ENSG00000213523
PLCD3 ENSG00000161714.7 0.184522 0.066242 ENSG00000161714
PDHX ENSG00000110435.7 0.24781 0.067821 ENSG00000110435
PRR16 ENSG00000184838.10 0.180348 0.06185 ENSG00000184838
ASCC3 ENSG00000112249.9 0.132106 0.055413 ENSG00000112249
USP20 ENSG00000136878.8 0.157157 0.064594 ENSG00000136878
ZNF211 ENSG00000121417.9 0.238473 0.064671 ENSG00000121417
AKR1C3 ENSG00000196139.7 0.196896 0.070943 ENSG00000196139
GCOM1 ENSG00000137878.12 0.186555 0.072587 ENSG00000137878
ACOX2 ENSG00000168306.8 0.121131 0.057012 ENSG00000168306
SMYD2 ENSG00000143499.9 0.163105 0.067156 ENSG00000143499
BAHD1 ENSG00000140320.7 0.13267 0.061608 ENSG00000140320
DIS3L ENSG00000166938.8 0.328178 0.072163 ENSG00000166938
DPP7 ENSG00000176978.9 0.108229 0.062215 ENSG00000176978
UNC45A ENSG00000140553.12 0.100212 0.058445 ENSG00000140553
CCL3L1 ENSG00000205021.9 0.105864 0.057537 ENSG00000205021
PAPSS2 ENSG00000198682.8 0.354557 0.070198 ENSG00000198682
GTPBP10 ENSG00000105793.11 0.132843 0.053683 ENSG00000105793
CHKB ENSG00000100288.15 0.1624 0.060572 ENSG00000100288
NRXN2 ENSG00000110076.14 0.127313 0.05601 ENSG00000110076
RGPD8 ENSG00000169629.7 0.444484 0.071393 ENSG00000169629
DYNC1I1 ENSG00000158560.10 0.199776 0.063411 ENSG00000158560
UBL7 ENSG00000138629.11 0.121363 0.061109 ENSG00000138629
CLCN7 ENSG00000103249.13 0.131326 0.065041 ENSG00000103249
RASL10B ENSG00000141150.3 0.112485 0.056443 ENSG00000141150
GSTM3 ENSG00000134202.6 0.616929 0.059069 ENSG00000134202
SLC27A6 ENSG00000113396.8 0.20749 0.068668 ENSG00000113396
DNASE2 ENSG00000105612.4 0.367432 0.072289 ENSG00000105612
ZKSCAN2 ENSG00000155592.11 0.178531 0.062855 ENSG00000155592
NUDT2 ENSG00000164978.13 0.671804 0.051887 ENSG00000164978
NME7 ENSG00000143156.9 0.174354 0.071473 ENSG00000143156
FGF22 ENSG00000070388.7 0.124705 0.070661 ENSG00000070388
LYNX1 ENSG00000180155.14 0.246078 0.072992 ENSG00000180155
PCMT1 ENSG00000120265.12 0.155983 0.057508 ENSG00000120265
CAAP1 ENSG00000120159.7 0.101232 0.052789 ENSG00000120159
NAGA ENSG00000198951.7 0.206162 0.07428 ENSG00000198951
MRPS26 ENSG00000125901.5 0.150651 0.072727 ENSG00000125901
GUF1 ENSG00000151806.9 0.228267 0.064179 ENSG00000151806
ALG11 ENSG00000253710.1 0.124965 0.050759 ENSG00000253710
BCL7A ENSG00000110987.4 0.223361 0.067123 ENSG00000110987
CRB1 ENSG00000134376.9 0.113492 0.061824 ENSG00000134376
LMF1 ENSG00000103227.14 0.176538 0.064272 ENSG00000103227
KIAA0513 ENSG00000135709.8 0.141056 0.073244 ENSG00000135709
CLEC2L ENSG00000236279.2 0.388991 0.082159 ENSG00000236279
ACBD3 ENSG00000182827.8 0.117615 0.053684 ENSG00000182827
CNOT6L ENSG00000138767.8 0.152312 0.058594 ENSG00000138767
TADA2A ENSG00000108264.12 0.233965 0.06503 ENSG00000108264
MED19 ENSG00000156603.10 0.168074 0.060583 ENSG00000156603
NEK6 ENSG00000119408.12 0.101503 0.06308 ENSG00000119408
UGGT2 ENSG00000102595.14 0.325437 0.073071 ENSG00000102595
B3GALT1 ENSG00000172318.3 0.108123 0.05476 ENSG00000172318
TBCE ENSG00000116957.8 0.159926 0.064432 ENSG00000116957
CSGALNACT2 ENSG00000169826.6 0.170511 0.059976 ENSG00000169826
RPUSD1 ENSG00000007376.3 0.102404 0.057307 ENSG00000007376
WFS1 ENSG00000109501.9 0.220626 0.071644 ENSG00000109501
DDX58 ENSG00000107201.5 0.143264 0.068735 ENSG00000107201
LRRC37A3 ENSG00000176809.6 0.196565 0.076966 ENSG00000176809
GP6 ENSG00000088053.7 0.208916 0.080334 ENSG00000088053
SLC25A23 ENSG00000125648.10 0.220254 0.07751 ENSG00000125648
WBP2NL ENSG00000183066.10 0.126252 0.058788 ENSG00000183066
MAPK10 ENSG00000109339.14 0.142058 0.065668 ENSG00000109339
SFMBT2 ENSG00000198879.7 0.155717 0.07581 ENSG00000198879
MZT2A ENSG00000173272.9 0.44473 0.073247 ENSG00000173272
CYB561D2 ENSG00000114395.6 0.247394 0.086961 ENSG00000114395
KLF1 ENSG00000105610.4 0.25256 0.068233 ENSG00000105610
MOB3C ENSG00000142961.10 0.131144 0.060981 ENSG00000142961
TUSC1 ENSG00000198680.3 0.139431 0.070711 ENSG00000198680
ARPC5 ENSG00000162704.11 0.111853 0.051924 ENSG00000162704
ADIRF ENSG00000148671.9 0.101955 0.053859 ENSG00000148671
SH2D3A ENSG00000125731.8 0.374546 0.079092 ENSG00000125731
PNPO ENSG00000108439.5 0.100622 0.05002 ENSG00000108439
CCDC93 ENSG00000125633.6 0.111542 0.062536 ENSG00000125633
LPHN3 ENSG00000150471.10 0.102453 0.063984 ENSG00000150471
PARVG ENSG00000138964.11 0.101352 0.06604 ENSG00000138964
AREL1 ENSG00000119682.12 0.104867 0.050776 ENSG00000119682
CDK10 ENSG00000185324.17 0.240418 0.067343 ENSG00000185324
GABRR2 ENSG00000111886.9 0.131994 0.060432 ENSG00000111886
MAP3K7 ENSG00000135341.13 0.112584 0.056453 ENSG00000135341
BICC1 ENSG00000122870.7 0.380541 0.075615 ENSG00000122870
DDX51 ENSG00000185163.5 0.292154 0.071581 ENSG00000185163
LNX1 ENSG00000072201.9 0.103173 0.053167 ENSG00000072201
MDH2 ENSG00000146701.7 0.155242 0.061492 ENSG00000146701
ATF5 ENSG00000169136.4 0.207176 0.07413 ENSG00000169136
C15orf65 ENSG00000261652.2 0.127789 0.051308 ENSG00000261652
RASA4 ENSG00000105808.13 0.113688 0.062644 ENSG00000105808
TEX14 ENSG00000121101.11 0.104382 0.047808 ENSG00000121101
GOPC ENSG00000047932.9 0.101931 0.050869 ENSG00000047932
FKBP1A ENSG00000088832.10 0.162566 0.077096 ENSG00000088832
TMEM37 ENSG00000171227.6 0.138164 0.063316 ENSG00000171227
DCAF4 ENSG00000119599.12 0.139914 0.064576 ENSG00000119599
RIOK2 ENSG00000058729.6 0.262064 0.079184 ENSG00000058729
ACADM ENSG00000117054.9 0.175005 0.058018 ENSG00000117054
LPHN2 ENSG00000117114.15 0.241506 0.074732 ENSG00000117114
ACSF3 ENSG00000176715.11 0.355955 0.07445 ENSG00000176715
PTPLA ENSG00000165996.9 0.10288 0.059712 ENSG00000165996
SETBP1 ENSG00000152217.12 0.167644 0.075774 ENSG00000152217
MTAP ENSG00000099810.14 0.201897 0.063691 ENSG00000099810
GLO1 ENSG00000124767.6 0.14668 0.064628 ENSG00000124767
SUCLG2 ENSG00000172340.10 0.273426 0.073807 ENSG00000172340
CD2AP ENSG00000198087.7 0.102477 0.0524 ENSG00000198087
SYVN1 ENSG00000162298.12 0.124186 0.060036 ENSG00000162298
CCDC58 ENSG00000160124.5 0.118182 0.055108 ENSG00000160124
FAM184A ENSG00000111879.14 0.256051 0.069191 ENSG00000111879
MAB21L1 ENSG00000180660.6 0.106417 0.060781 ENSG00000180660
STRC ENSG00000242866.5 0.116158 0.057871 ENSG00000242866
TGDS ENSG00000088451.6 0.106171 0.062386 ENSG00000088451
SLC10A4 ENSG00000145248.6 0.177657 0.066418 ENSG00000145248
MPHOSPH8 ENSG00000196199.9 0.105646 0.04845 ENSG00000196199
MRPL54 ENSG00000183617.4 0.268386 0.076006 ENSG00000183617
HBS1L ENSG00000112339.10 0.113368 0.060073 ENSG00000112339
CACNG8 ENSG00000142408.2 0.248322 0.085114 ENSG00000142408
CD36 ENSG00000135218.13 0.184248 0.069342 ENSG00000135218
HIBCH ENSG00000198130.10 0.438621 0.06832 ENSG00000198130
RGCC ENSG00000102760.12 0.18173 0.064861 ENSG00000102760
EXOSC6 ENSG00000223496.1 0.494475 0.071072 ENSG00000223496
ZNF835 ENSG00000127903.12 0.180849 0.073737 ENSG00000127903
TMEM41B ENSG00000166471.6 0.102463 0.050629 ENSG00000166471
PLEKHA6 ENSG00000143850.8 0.222339 0.070675 ENSG00000143850
MPHOSPH6 ENSG00000135698.5 0.357552 0.074016 ENSG00000135698
EIF2B1 ENSG00000111361.8 0.106597 0.050111 ENSG00000111361
WWP2 ENSG00000198373.8 0.11721 0.06057 ENSG00000198373
DHX34 ENSG00000134815.14 0.136285 0.060915 ENSG00000134815
MYO9B ENSG00000099331.9 0.117966 0.068932 ENSG00000099331
TCTN2 ENSG00000168778.7 0.152585 0.054809 ENSG00000168778
CRYZ ENSG00000116791.9 0.275571 0.07491 ENSG00000116791
EIF3CL ENSG00000205609.8 0.107285 0.060094 ENSG00000205609
GRIK2 ENSG00000164418.15 0.100394 0.052076 ENSG00000164418
SYCE1L ENSG00000205078.5 0.293574 0.06969 ENSG00000205078
NAA16 ENSG00000172766.14 0.105059 0.057043 ENSG00000172766
EIF2S2 ENSG00000125977.6 0.103905 0.058276 ENSG00000125977
AC021860.1 ENSG00000196355.2 0.342663 0.072794 ENSG00000196355
FPGT ENSG00000254685.1 0.231304 0.067162 ENSG00000254685
TSEN54 ENSG00000182173.8 0.120505 0.060264 ENSG00000182173
LYSMD2 ENSG00000140280.9 0.233868 0.065208 ENSG00000140280
CTD-3105H18.18 ENSG00000269755.1 0.175252 0.068669 ENSG00000269755
GPR115 ENSG00000153294.7 0.266162 0.066533 ENSG00000153294
SAMM50 ENSG00000100347.10 0.187623 0.078912 ENSG00000100347
TMEM8B ENSG00000137103.12 0.298294 0.069225 ENSG00000137103
TMEM161A ENSG00000064545.10 0.663834 0.057327 ENSG00000064545
POPDC3 ENSG00000132429.5 0.108223 0.059354 ENSG00000132429
SPOCK2 ENSG00000107742.8 0.20498 0.067448 ENSG00000107742
PGM2 ENSG00000169299.9 0.213331 0.062809 ENSG00000169299
STX7 ENSG00000079950.9 0.124188 0.065866 ENSG00000079950
ZNF471 ENSG00000196263.3 0.244933 0.072506 ENSG00000196263
OMA1 ENSG00000162600.7 0.22801 0.070165 ENSG00000162600
TBC1D23 ENSG00000036054.8 0.341496 0.071614 ENSG00000036054
HFM1 ENSG00000162669.11 0.314922 0.073124 ENSG00000162669
LRRK2 ENSG00000188906.9 0.237719 0.068414 ENSG00000188906
C7orf73 ENSG00000243317.3 0.176219 0.061648 ENSG00000243317
OGFOD1 ENSG00000087263.12 0.251706 0.063619 ENSG00000087263
KIAA1279 ENSG00000198954.4 0.479167 0.066169 ENSG00000198954
GOLGB1 ENSG00000173230.11 0.14344 0.060692 ENSG00000173230
RALB ENSG00000144118.9 0.164445 0.060019 ENSG00000144118
ZNF480 ENSG00000198464.9 0.218442 0.070604 ENSG00000198464
KIFAP3 ENSG00000075945.8 0.170195 0.065352 ENSG00000075945
