AssociatedGeneName EnsemblGeneID h2.WholeBlood se.WholeBlood ensid
TNNT1 ENSG00000105048.12 0.134093 0.07199 ENSG00000105048
FBN1 ENSG00000166147.9 0.133754 0.054618 ENSG00000166147
POMZP3 ENSG00000146707.10 0.133287 0.061228 ENSG00000146707
SIN3B ENSG00000127511.5 0.133237 0.065746 ENSG00000127511
ZEB2 ENSG00000169554.12 0.133233 0.057718 ENSG00000169554
DDT ENSG00000099977.9 0.132917 0.06023 ENSG00000099977
SUPT4H1 ENSG00000213246.2 0.132655 0.062207 ENSG00000213246
SDHAF1 ENSG00000205138.2 0.132613 0.078442 ENSG00000205138
C1QTNF7 ENSG00000163145.8 0.132335 0.064548 ENSG00000163145
IQCE ENSG00000106012.13 0.132098 0.066655 ENSG00000106012
SEC16A ENSG00000148396.14 0.132091 0.059945 ENSG00000148396
FAM27A ENSG00000182368.4 0.131505 0.102826 ENSG00000182368
CBS ENSG00000160200.13 0.131496 0.06675 ENSG00000160200
CCDC19 ENSG00000213085.5 0.131431 0.059727 ENSG00000213085
TRIOBP ENSG00000100106.15 0.131403 0.063243 ENSG00000100106
LGALS2 ENSG00000100079.5 0.131358 0.067062 ENSG00000100079
PPWD1 ENSG00000113593.7 0.131049 0.065113 ENSG00000113593
RPH3AL ENSG00000181031.11 0.130898 0.067779 ENSG00000181031
SPG20 ENSG00000133104.8 0.130778 0.05463 ENSG00000133104
PDGFC ENSG00000145431.6 0.130528 0.067124 ENSG00000145431
C1QTNF6 ENSG00000133466.9 0.130489 0.071441 ENSG00000133466
GIMAP4 ENSG00000133574.5 0.130453 0.058046 ENSG00000133574
GFM2 ENSG00000164347.13 0.130391 0.070901 ENSG00000164347
CAT ENSG00000121691.4 0.130352 0.05685 ENSG00000121691
UGT2B15 ENSG00000196620.4 0.130308 0.062771 ENSG00000196620
PTPRN2 ENSG00000155093.13 0.130033 0.065095 ENSG00000155093
ARHGEF25 ENSG00000240771.2 0.13001 0.071306 ENSG00000240771
PODN ENSG00000174348.9 0.129932 0.063924 ENSG00000174348
KCNK17 ENSG00000124780.9 0.129913 0.059862 ENSG00000124780
MXD1 ENSG00000059728.6 0.129882 0.063164 ENSG00000059728
LHFPL3 ENSG00000187416.7 0.129843 0.067181 ENSG00000187416
POLR2E ENSG00000099817.7 0.129661 0.073263 ENSG00000099817
GPR56 ENSG00000205336.7 0.12922 0.069475 ENSG00000205336
CLCN1 ENSG00000188037.6 0.129151 0.065589 ENSG00000188037
INSIG1 ENSG00000186480.8 0.12908 0.077339 ENSG00000186480
EREG ENSG00000124882.3 0.128823 0.057101 ENSG00000124882
FKBP8 ENSG00000105701.10 0.128808 0.069101 ENSG00000105701
SLC25A25 ENSG00000148339.8 0.128611 0.060162 ENSG00000148339
UBR3 ENSG00000144357.12 0.128562 0.066508 ENSG00000144357
SLC28A2 ENSG00000137860.7 0.128471 0.065018 ENSG00000137860
ACOX3 ENSG00000087008.11 0.128403 0.069294 ENSG00000087008
THOC1 ENSG00000079134.7 0.128305 0.066675 ENSG00000079134
ZNF296 ENSG00000170684.4 0.128173 0.063686 ENSG00000170684
OVCH1 ENSG00000187950.4 0.12815 0.067859 ENSG00000187950
CRTC1 ENSG00000105662.11 0.128088 0.065719 ENSG00000105662
PSMB8 ENSG00000204264.4 0.127982 0.061736 ENSG00000204264
KCNQ5 ENSG00000185760.11 0.127685 0.057942 ENSG00000185760
SON ENSG00000159140.13 0.127619 0.067612 ENSG00000159140
CCDC14 ENSG00000175455.10 0.12761 0.062409 ENSG00000175455
HTRA3 ENSG00000170801.5 0.127235 0.073332 ENSG00000170801
CPSF3 ENSG00000119203.9 0.127097 0.065718 ENSG00000119203
PCGF5 ENSG00000180628.10 0.12708 0.071124 ENSG00000180628
ITIH2 ENSG00000151655.13 0.126876 0.071477 ENSG00000151655
CHMP1B ENSG00000255112.2 0.126826 0.059307 ENSG00000255112
TRIB2 ENSG00000071575.7 0.126796 0.067463 ENSG00000071575
SEPHS1 ENSG00000086475.10 0.126374 0.067023 ENSG00000086475
ZNF223 ENSG00000178386.8 0.126308 0.079869 ENSG00000178386
TBC1D10C ENSG00000175463.7 0.126054 0.063304 ENSG00000175463
ESYT2 ENSG00000117868.11 0.126028 0.055595 ENSG00000117868
SLC25A27 ENSG00000153291.11 0.125882 0.060605 ENSG00000153291
EMR1 ENSG00000174837.10 0.125869 0.070567 ENSG00000174837
PTK6 ENSG00000101213.5 0.125862 0.063648 ENSG00000101213
CYTH1 ENSG00000108669.12 0.125673 0.058928 ENSG00000108669
ZNF121 ENSG00000197961.7 0.125518 0.059638 ENSG00000197961
FAM19A2 ENSG00000198673.6 0.125507 0.072092 ENSG00000198673
NECAP1 ENSG00000089818.12 0.125441 0.058754 ENSG00000089818
RGS14 ENSG00000169220.13 0.125251 0.058151 ENSG00000169220
CCDC146 ENSG00000135205.10 0.125229 0.054577 ENSG00000135205
ADAMTS7 ENSG00000136378.10 0.125209 0.06262 ENSG00000136378
TIGD3 ENSG00000173825.6 0.125175 0.054199 ENSG00000173825
ZNF333 ENSG00000160961.7 0.125147 0.059861 ENSG00000160961
C19orf25 ENSG00000119559.11 0.124871 0.075446 ENSG00000119559
SLC26A5 ENSG00000170615.10 0.124843 0.05847 ENSG00000170615
TACR2 ENSG00000075073.10 0.124546 0.063148 ENSG00000075073
ABCC8 ENSG00000006071.7 0.124498 0.061156 ENSG00000006071
C19orf48 ENSG00000167747.9 0.124465 0.070048 ENSG00000167747
KIF18B ENSG00000186185.9 0.124464 0.063337 ENSG00000186185
SGIP1 ENSG00000118473.17 0.124349 0.0549 ENSG00000118473
TMEM132D ENSG00000151952.10 0.124228 0.082477 ENSG00000151952
WDR19 ENSG00000157796.13 0.124197 0.064063 ENSG00000157796
FLVCR1 ENSG00000162769.8 0.124114 0.057806 ENSG00000162769
TAF1C ENSG00000103168.12 0.124112 0.063514 ENSG00000103168
FCRLB ENSG00000162746.10 0.124053 0.060687 ENSG00000162746
FAM227A ENSG00000184949.10 0.12401 0.064592 ENSG00000184949
MAPK8IP3 ENSG00000138834.8 0.123986 0.070598 ENSG00000138834
ST14 ENSG00000149418.6 0.123834 0.069611 ENSG00000149418
HDDC2 ENSG00000111906.12 0.12373 0.054094 ENSG00000111906
PF4V1 ENSG00000109272.3 0.123678 0.052469 ENSG00000109272
H1F0 ENSG00000189060.4 0.123438 0.058472 ENSG00000189060
SAMD4A ENSG00000020577.9 0.123417 0.061616 ENSG00000020577
SDHC ENSG00000143252.9 0.123334 0.055951 ENSG00000143252
ZNF320 ENSG00000182986.8 0.12324 0.070664 ENSG00000182986
PM20D1 ENSG00000162877.8 0.1232 0.050017 ENSG00000162877
CARD11 ENSG00000198286.5 0.123069 0.062895 ENSG00000198286
SCD5 ENSG00000145284.7 0.123061 0.061606 ENSG00000145284
SIGLEC10 ENSG00000142512.10 0.123021 0.074979 ENSG00000142512
SELL ENSG00000188404.4 0.122621 0.063496 ENSG00000188404
RASL11A ENSG00000122035.6 0.122515 0.06915 ENSG00000122035
LRRC43 ENSG00000158113.8 0.122443 0.061383 ENSG00000158113
DCTN4 ENSG00000132912.8 0.122248 0.063872 ENSG00000132912
FOLR3 ENSG00000110203.4 0.122244 0.068467 ENSG00000110203
CCDC79 ENSG00000249961.5 0.122158 0.062918 ENSG00000249961
G0S2 ENSG00000123689.5 0.121964 0.060353 ENSG00000123689
L1TD1 ENSG00000240563.1 0.1219 0.058945 ENSG00000240563
FAM196B ENSG00000204767.3 0.121851 0.069743 ENSG00000204767
IL21R ENSG00000103522.11 0.121842 0.061325 ENSG00000103522
AIP ENSG00000110711.4 0.121831 0.065462 ENSG00000110711
NAIF1 ENSG00000171169.8 0.121783 0.061025 ENSG00000171169
DMWD ENSG00000185800.7 0.121711 0.0699 ENSG00000185800
MAP2K7 ENSG00000076984.13 0.12158 0.070344 ENSG00000076984
SEC23A ENSG00000100934.10 0.121531 0.068142 ENSG00000100934
CCDC66 ENSG00000180376.12 0.121381 0.056901 ENSG00000180376
SYNGR1 ENSG00000100321.10 0.121366 0.054271 ENSG00000100321
POU6F1 ENSG00000184271.11 0.121306 0.056548 ENSG00000184271
GNG7 ENSG00000176533.8 0.12125 0.068289 ENSG00000176533
IL11 ENSG00000095752.2 0.121241 0.081103 ENSG00000095752
NDFIP1 ENSG00000131507.9 0.121204 0.063396 ENSG00000131507
TANC2 ENSG00000170921.10 0.121173 0.049941 ENSG00000170921
SLC17A4 ENSG00000146039.6 0.121061 0.065401 ENSG00000146039
PAPD4 ENSG00000164329.9 0.121028 0.064139 ENSG00000164329
FAM170B ENSG00000172538.6 0.121008 0.058861 ENSG00000172538
GLDC ENSG00000178445.8 0.120981 0.065817 ENSG00000178445
RSPRY1 ENSG00000159579.9 0.120938 0.073138 ENSG00000159579
TMEM223 ENSG00000168569.7 0.12093 0.065734 ENSG00000168569
SETD8 ENSG00000183955.8 0.120704 0.057951 ENSG00000183955
SDCCAG8 ENSG00000054282.11 0.120676 0.057677 ENSG00000054282
ZC3HAV1 ENSG00000105939.8 0.120669 0.058759 ENSG00000105939
CNOT3 ENSG00000088038.13 0.120578 0.074309 ENSG00000088038
CDC42BPA ENSG00000143776.14 0.120435 0.060926 ENSG00000143776
SESTD1 ENSG00000187231.9 0.120395 0.06214 ENSG00000187231
TMEM200A ENSG00000164484.7 0.120157 0.055729 ENSG00000164484
GTF3A ENSG00000122034.8 0.11998 0.063324 ENSG00000122034
FGD5 ENSG00000154783.6 0.119929 0.061743 ENSG00000154783
TMEM64 ENSG00000180694.9 0.119753 0.064125 ENSG00000180694
TPO ENSG00000115705.16 0.119715 0.06265 ENSG00000115705
SLC24A3 ENSG00000185052.7 0.119552 0.065791 ENSG00000185052
AP3M1 ENSG00000185009.8 0.119538 0.057441 ENSG00000185009
TUBA3C ENSG00000198033.7 0.119471 0.058095 ENSG00000198033
ECHDC2 ENSG00000121310.12 0.11937 0.055864 ENSG00000121310
COPS3 ENSG00000141030.8 0.119129 0.05845 ENSG00000141030
FAM193A ENSG00000125386.10 0.119048 0.060252 ENSG00000125386
ATP8A1 ENSG00000124406.12 0.118907 0.058988 ENSG00000124406
FAAH ENSG00000117480.11 0.118815 0.056405 ENSG00000117480
KBTBD8 ENSG00000163376.7 0.118455 0.064474 ENSG00000163376
NPTXR ENSG00000221890.2 0.118188 0.060539 ENSG00000221890
C14orf28 ENSG00000179476.3 0.118143 0.052569 ENSG00000179476
VPS13B ENSG00000132549.14 0.118019 0.062816 ENSG00000132549
FSD1 ENSG00000105255.6 0.118007 0.061272 ENSG00000105255
TRIB3 ENSG00000101255.6 0.117968 0.065929 ENSG00000101255
PDS5B ENSG00000083642.14 0.117949 0.065271 ENSG00000083642
UBE2C ENSG00000175063.12 0.117879 0.059459 ENSG00000175063
CEP78 ENSG00000148019.8 0.117683 0.063162 ENSG00000148019
TMED1 ENSG00000099203.2 0.117647 0.063166 ENSG00000099203
RPS6KA4 ENSG00000162302.8 0.117608 0.054879 ENSG00000162302
GSTK1 ENSG00000197448.9 0.117601 0.059487 ENSG00000197448
ART5 ENSG00000167311.9 0.117598 0.064245 ENSG00000167311
FAM160A1 ENSG00000164142.11 0.117597 0.062892 ENSG00000164142
CPVL ENSG00000106066.9 0.117554 0.069402 ENSG00000106066
HIST1H4H ENSG00000158406.2 0.117541 0.07295 ENSG00000158406
MTPN ENSG00000105887.10 0.117445 0.064923 ENSG00000105887
C3orf49 ENSG00000163632.8 0.117434 0.066403 ENSG00000163632
RNF166 ENSG00000158717.6 0.117397 0.065805 ENSG00000158717
ICAM4 ENSG00000105371.8 0.117387 0.066639 ENSG00000105371
CD55 ENSG00000196352.9 0.117284 0.051029 ENSG00000196352
SNX31 ENSG00000174226.4 0.117143 0.058023 ENSG00000174226
WFDC1 ENSG00000103175.6 0.117119 0.070653 ENSG00000103175
PCP2 ENSG00000174788.5 0.117053 0.068684 ENSG00000174788
GPR114 ENSG00000159618.11 0.116815 0.072827 ENSG00000159618
ARFGAP3 ENSG00000242247.6 0.116614 0.054922 ENSG00000242247
MYO1F ENSG00000142347.12 0.116612 0.056521 ENSG00000142347
SIRPD ENSG00000125900.8 0.116595 0.067507 ENSG00000125900
NSMAF ENSG00000035681.3 0.11658 0.068365 ENSG00000035681
MTL5 ENSG00000132749.6 0.116472 0.060752 ENSG00000132749
HS2ST1 ENSG00000153936.12 0.116357 0.062772 ENSG00000153936
KRTAP4-6 ENSG00000198090.3 0.116217 0.05494 ENSG00000198090
EFCAB13 ENSG00000178852.11 0.116111 0.051355 ENSG00000178852
CLEC18C ENSG00000157335.15 0.116084 0.057094 ENSG00000157335
SCAP ENSG00000114650.14 0.116075 0.056882 ENSG00000114650
SSB ENSG00000138385.11 0.116068 0.063661 ENSG00000138385
FAS ENSG00000026103.15 0.11603 0.063332 ENSG00000026103
SYTL1 ENSG00000142765.13 0.116018 0.062789 ENSG00000142765
PSAT1 ENSG00000135069.9 0.115928 0.057299 ENSG00000135069
RHPN1 ENSG00000158106.8 0.115841 0.058504 ENSG00000158106
CCR3 ENSG00000183625.10 0.115654 0.062932 ENSG00000183625
EPO ENSG00000130427.2 0.115615 0.060851 ENSG00000130427
GSAP ENSG00000186088.11 0.115541 0.060107 ENSG00000186088
THRSP ENSG00000151365.2 0.115406 0.058994 ENSG00000151365
CDCA7 ENSG00000144354.9 0.115174 0.060461 ENSG00000144354
WHAMM ENSG00000156232.6 0.115166 0.066616 ENSG00000156232
BTN2A1 ENSG00000112763.11 0.115125 0.056425 ENSG00000112763
GNS ENSG00000135677.6 0.115121 0.060037 ENSG00000135677
NAA50 ENSG00000121579.7 0.115113 0.058886 ENSG00000121579
KLK8 ENSG00000129455.11 0.115076 0.075488 ENSG00000129455
SCN9A ENSG00000169432.10 0.114773 0.05356 ENSG00000169432
RP11-552I14.1 ENSG00000257860.1 0.114749 0.061945 ENSG00000257860
GIMAP7 ENSG00000179144.4 0.114728 0.056899 ENSG00000179144
ASB8 ENSG00000177981.6 0.114651 0.054291 ENSG00000177981
NUP43 ENSG00000120253.9 0.114468 0.050528 ENSG00000120253
SHC1 ENSG00000160691.14 0.114296 0.057984 ENSG00000160691
LPCAT1 ENSG00000153395.5 0.114262 0.058091 ENSG00000153395
SEC22A ENSG00000121542.7 0.114209 0.057768 ENSG00000121542
ARPC1B ENSG00000130429.8 0.114168 0.059337 ENSG00000130429
ARHGEF35 ENSG00000213214.3 0.11415 0.056617 ENSG00000213214
XRCC6BP1 ENSG00000166896.3 0.114078 0.059443 ENSG00000166896
MCF2L ENSG00000126217.16 0.114044 0.062675 ENSG00000126217
PSMB10 ENSG00000205220.7 0.113777 0.068821 ENSG00000205220
MYO16 ENSG00000041515.11 0.113763 0.072723 ENSG00000041515
SULT1A1 ENSG00000196502.7 0.113708 0.058316 ENSG00000196502
LURAP1L ENSG00000153714.5 0.11362 0.05969 ENSG00000153714
NCBP1 ENSG00000136937.8 0.113505 0.060983 ENSG00000136937
PROK1 ENSG00000143125.5 0.113481 0.058743 ENSG00000143125
FARP1 ENSG00000152767.11 0.113408 0.062028 ENSG00000152767
ACTR3B ENSG00000133627.13 0.113324 0.07024 ENSG00000133627
ITGA9 ENSG00000144668.7 0.113312 0.052437 ENSG00000144668
CMTM5 ENSG00000166091.15 0.113305 0.06746 ENSG00000166091
D2HGDH ENSG00000180902.12 0.113237 0.063375 ENSG00000180902
TTC18 ENSG00000156042.13 0.113163 0.055701 ENSG00000156042
SELV ENSG00000186838.9 0.113117 0.072927 ENSG00000186838
RLF ENSG00000117000.8 0.113026 0.055765 ENSG00000117000
CLN6 ENSG00000128973.7 0.112835 0.054101 ENSG00000128973
PCDH15 ENSG00000150275.13 0.112741 0.061033 ENSG00000150275
AK5 ENSG00000154027.14 0.11267 0.057925 ENSG00000154027
GRPEL1 ENSG00000109519.8 0.112648 0.060622 ENSG00000109519
TMOD3 ENSG00000138594.8 0.112629 0.058091 ENSG00000138594
FBXW2 ENSG00000119402.11 0.112613 0.057809 ENSG00000119402
CFB ENSG00000243649.4 0.112442 0.066965 ENSG00000243649
ERP27 ENSG00000139055.2 0.112422 0.05127 ENSG00000139055
PKD2 ENSG00000118762.3 0.112316 0.065056 ENSG00000118762
ATP5G1 ENSG00000159199.9 0.112135 0.054095 ENSG00000159199
GNMT ENSG00000124713.5 0.112093 0.061335 ENSG00000124713
FANCC ENSG00000158169.7 0.112052 0.064744 ENSG00000158169
FBXO43 ENSG00000156509.9 0.111913 0.063778 ENSG00000156509
C19orf40 ENSG00000131944.5 0.111753 0.059984 ENSG00000131944
PLD1 ENSG00000075651.11 0.111712 0.056333 ENSG00000075651
FAM109A ENSG00000198324.10 0.111667 0.048371 ENSG00000198324
AGFG2 ENSG00000106351.8 0.111624 0.060665 ENSG00000106351
USP10 ENSG00000103194.11 0.111593 0.073347 ENSG00000103194
C7 ENSG00000112936.14 0.111576 0.072697 ENSG00000112936
TPM2 ENSG00000198467.9 0.111567 0.053847 ENSG00000198467
P2RY13 ENSG00000181631.6 0.111215 0.060476 ENSG00000181631
SIGMAR1 ENSG00000147955.12 0.111155 0.058332 ENSG00000147955
SCML4 ENSG00000146285.9 0.111147 0.060867 ENSG00000146285
MANSC4 ENSG00000205693.3 0.111128 0.067434 ENSG00000205693
HEBP1 ENSG00000013583.4 0.110957 0.055407 ENSG00000013583
WFDC10B ENSG00000182931.5 0.110916 0.063081 ENSG00000182931
CCAR1 ENSG00000060339.9 0.110914 0.066398 ENSG00000060339
MRI1 ENSG00000037757.9 0.110812 0.064835 ENSG00000037757
KIAA0101 ENSG00000166803.5 0.110789 0.057585 ENSG00000166803
ZNF419 ENSG00000105136.15 0.110757 0.058036 ENSG00000105136
REN ENSG00000143839.12 0.110484 0.062399 ENSG00000143839
SULT1C2 ENSG00000198203.5 0.110368 0.064373 ENSG00000198203
PCDH1 ENSG00000156453.9 0.1103 0.062185 ENSG00000156453
ATF2 ENSG00000115966.12 0.110287 0.058086 ENSG00000115966
PLA2G2A ENSG00000188257.6 0.110265 0.064526 ENSG00000188257
ZNF652 ENSG00000198740.4 0.11026 0.064861 ENSG00000198740
BIRC2 ENSG00000110330.4 0.110193 0.059503 ENSG00000110330
TOP1MT ENSG00000184428.8 0.110167 0.05578 ENSG00000184428
BIK ENSG00000100290.2 0.110154 0.067652 ENSG00000100290
ABHD3 ENSG00000158201.5 0.109982 0.062486 ENSG00000158201
SPRY2 ENSG00000136158.6 0.109974 0.060631 ENSG00000136158
TTC28 ENSG00000100154.10 0.109824 0.060341 ENSG00000100154
SDC4 ENSG00000124145.5 0.109821 0.070578 ENSG00000124145
CTH ENSG00000116761.7 0.109807 0.05936 ENSG00000116761
LURAP1 ENSG00000171357.5 0.109564 0.058194 ENSG00000171357
CMTM7 ENSG00000153551.9 0.109528 0.055409 ENSG00000153551
AL627309.1 ENSG00000237683.5 0.109504 0.051026 ENSG00000237683
FBRSL1 ENSG00000112787.8 0.109471 0.062275 ENSG00000112787
EAF2 ENSG00000145088.4 0.1094 0.055112 ENSG00000145088
LILRA5 ENSG00000187116.9 0.109386 0.06615 ENSG00000187116
ABTB2 ENSG00000166016.4 0.109279 0.059631 ENSG00000166016
SCN5A ENSG00000183873.11 0.10926 0.057225 ENSG00000183873
PYROXD1 ENSG00000121350.11 0.109257 0.053359 ENSG00000121350
SAV1 ENSG00000151748.10 0.109079 0.062062 ENSG00000151748
GDPD5 ENSG00000158555.10 0.109014 0.071834 ENSG00000158555
FAM102A ENSG00000167106.7 0.109006 0.067267 ENSG00000167106
EXD3 ENSG00000187609.11 0.108876 0.055893 ENSG00000187609
LRFN2 ENSG00000156564.8 0.108766 0.05605 ENSG00000156564
MPZL3 ENSG00000160588.5 0.108706 0.053852 ENSG00000160588
ZNF326 ENSG00000162664.11 0.108676 0.058851 ENSG00000162664
TEFM ENSG00000172171.6 0.108675 0.059196 ENSG00000172171
KRT72 ENSG00000170486.6 0.108664 0.060967 ENSG00000170486
PANX2 ENSG00000073150.9 0.108529 0.062111 ENSG00000073150
C9orf72 ENSG00000147894.10 0.108333 0.066035 ENSG00000147894
AGPAT3 ENSG00000160216.14 0.108218 0.054455 ENSG00000160216
CCDC3 ENSG00000151468.9 0.108148 0.072001 ENSG00000151468
CTTNBP2 ENSG00000077063.6 0.108099 0.057489 ENSG00000077063
TK2 ENSG00000166548.11 0.107966 0.050672 ENSG00000166548
CHIT1 ENSG00000133063.11 0.107951 0.051668 ENSG00000133063
HSD17B12 ENSG00000149084.7 0.107886 0.059005 ENSG00000149084
SPC25 ENSG00000152253.4 0.107811 0.064172 ENSG00000152253
MILR1 ENSG00000271605.1 0.10777 0.054616 ENSG00000271605
HDLBP ENSG00000115677.12 0.107708 0.059125 ENSG00000115677
AMH ENSG00000104899.3 0.107616 0.066914 ENSG00000104899
SHROOM1 ENSG00000164403.10 0.107608 0.053839 ENSG00000164403
SNX1 ENSG00000028528.10 0.107588 0.057751 ENSG00000028528
PGLS ENSG00000130313.2 0.107341 0.051085 ENSG00000130313
TMEM204 ENSG00000131634.9 0.107333 0.054079 ENSG00000131634
TRPM8 ENSG00000144481.12 0.107332 0.069726 ENSG00000144481
UBN1 ENSG00000118900.10 0.107274 0.067375 ENSG00000118900
CNPY4 ENSG00000166997.3 0.10715 0.061222 ENSG00000166997
GPR39 ENSG00000183840.5 0.10712 0.065862 ENSG00000183840
TTC13 ENSG00000143643.8 0.107077 0.063706 ENSG00000143643
ZCCHC7 ENSG00000147905.13 0.107045 0.062794 ENSG00000147905
ARHGEF7 ENSG00000102606.13 0.107045 0.060652 ENSG00000102606
ZNF132 ENSG00000131849.10 0.106934 0.050549 ENSG00000131849
BOK ENSG00000176720.3 0.106875 0.060808 ENSG00000176720
TMEM45B ENSG00000151715.3 0.106811 0.062555 ENSG00000151715
STX2 ENSG00000111450.9 0.106764 0.064821 ENSG00000111450
SLC47A2 ENSG00000180638.13 0.10673 0.060655 ENSG00000180638
SCHIP1 ENSG00000151967.14 0.106726 0.059464 ENSG00000151967
FOXC1 ENSG00000054598.5 0.106719 0.057625 ENSG00000054598
ANTXRL ENSG00000198250.8 0.106707 0.051443 ENSG00000198250
ZNF766 ENSG00000196214.6 0.106693 0.069243 ENSG00000196214
PCDHGA6 ENSG00000253731.1 0.106655 0.061802 ENSG00000253731
OLIG2 ENSG00000205927.4 0.106619 0.069208 ENSG00000205927
PPP1CA ENSG00000172531.10 0.106615 0.057487 ENSG00000172531
IMP3 ENSG00000177971.7 0.106553 0.06234 ENSG00000177971
RPS6KB1 ENSG00000108443.9 0.106541 0.058747 ENSG00000108443
RFC4 ENSG00000163918.6 0.106418 0.05549 ENSG00000163918
ATP6V1D ENSG00000100554.7 0.106417 0.061119 ENSG00000100554
MSX2 ENSG00000120149.7 0.106395 0.070043 ENSG00000120149
TRAF3IP3 ENSG00000009790.10 0.106262 0.057997 ENSG00000009790
TRIM33 ENSG00000197323.6 0.106189 0.05055 ENSG00000197323
HLA-E ENSG00000204592.5 0.106153 0.058574 ENSG00000204592
APBA2 ENSG00000034053.10 0.106114 0.059163 ENSG00000034053
ZNF880 ENSG00000221923.4 0.106088 0.062792 ENSG00000221923
RRP1B ENSG00000160208.11 0.105952 0.05602 ENSG00000160208
ST8SIA1 ENSG00000111728.6 0.105907 0.061989 ENSG00000111728
NEK3 ENSG00000136098.12 0.105829 0.051317 ENSG00000136098
NUP54 ENSG00000138750.10 0.105787 0.053562 ENSG00000138750
SDK2 ENSG00000069188.12 0.105714 0.068636 ENSG00000069188
SCARB1 ENSG00000073060.11 0.105658 0.068118 ENSG00000073060
PPP2R5A ENSG00000066027.6 0.105602 0.056623 ENSG00000066027
DSEL ENSG00000171451.13 0.105558 0.060375 ENSG00000171451
PSG5 ENSG00000204941.9 0.105555 0.068538 ENSG00000204941
ABCC3 ENSG00000108846.11 0.105465 0.063184 ENSG00000108846
GJA3 ENSG00000121743.3 0.105339 0.060127 ENSG00000121743
LAP3 ENSG00000002549.8 0.105138 0.048328 ENSG00000002549
RRP36 ENSG00000124541.6 0.105073 0.070285 ENSG00000124541
POLR1A ENSG00000068654.11 0.104904 0.062356 ENSG00000068654
SLC22A14 ENSG00000144671.6 0.104764 0.068823 ENSG00000144671
METTL9 ENSG00000197006.9 0.104643 0.056495 ENSG00000197006
RP11-6L6.2 ENSG00000250673.1 0.104591 0.065333 ENSG00000250673
TSKU ENSG00000182704.6 0.104554 0.057189 ENSG00000182704
DLK1 ENSG00000185559.9 0.104396 0.05672 ENSG00000185559
KRT40 ENSG00000204889.6 0.104342 0.054962 ENSG00000204889
ZC3H18 ENSG00000158545.11 0.104207 0.062187 ENSG00000158545
SHB ENSG00000107338.8 0.104042 0.053621 ENSG00000107338
INMT ENSG00000241644.2 0.104034 0.070575 ENSG00000241644
DISC1 ENSG00000162946.16 0.103967 0.056868 ENSG00000162946
MAPK8IP1 ENSG00000121653.7 0.103963 0.059859 ENSG00000121653
EMC2 ENSG00000104412.3 0.103886 0.056515 ENSG00000104412
FBLL1 ENSG00000188573.7 0.103745 0.058738 ENSG00000188573
MZF1 ENSG00000099326.4 0.103714 0.052899 ENSG00000099326
CDAN1 ENSG00000140326.8 0.103629 0.05898 ENSG00000140326
HSPA12B ENSG00000132622.6 0.103624 0.061168 ENSG00000132622
TTBK1 ENSG00000146216.7 0.103508 0.068912 ENSG00000146216
DLD ENSG00000091140.8 0.103454 0.056909 ENSG00000091140
CLN3 ENSG00000188603.12 0.103295 0.061279 ENSG00000188603
INTS12 ENSG00000138785.10 0.103251 0.05586 ENSG00000138785
SKIV2L2 ENSG00000039123.11 0.103203 0.054237 ENSG00000039123
C12orf10 ENSG00000139637.9 0.103145 0.062843 ENSG00000139637
NDNF ENSG00000173376.9 0.103096 0.060751 ENSG00000173376
HRK ENSG00000135116.5 0.102979 0.053212 ENSG00000135116
WAC ENSG00000095787.16 0.102932 0.057357 ENSG00000095787
FAM189A2 ENSG00000135063.13 0.102925 0.060713 ENSG00000135063
UBE2H ENSG00000186591.7 0.102897 0.05194 ENSG00000186591
GCSAM ENSG00000174500.8 0.102888 0.050014 ENSG00000174500
MBD3 ENSG00000071655.12 0.102739 0.063977 ENSG00000071655
PRMT5 ENSG00000100462.11 0.102655 0.064252 ENSG00000100462
C11orf21 ENSG00000110665.7 0.102608 0.056783 ENSG00000110665
MVP ENSG00000013364.14 0.102568 0.051052 ENSG00000013364
HCAR1 ENSG00000196917.4 0.102523 0.05599 ENSG00000196917
SUSD3 ENSG00000157303.6 0.10252 0.057442 ENSG00000157303
LBP ENSG00000129988.5 0.102516 0.053289 ENSG00000129988
GIMAP1 ENSG00000213203.2 0.102403 0.058312 ENSG00000213203
C2orf27A ENSG00000197927.8 0.102401 0.055238 ENSG00000197927
HSD3B7 ENSG00000099377.9 0.102392 0.052769 ENSG00000099377
PM20D2 ENSG00000146281.5 0.102335 0.054283 ENSG00000146281
ZNF626 ENSG00000188171.10 0.102188 0.060626 ENSG00000188171
ANK3 ENSG00000151150.15 0.10212 0.063005 ENSG00000151150
MTMR4 ENSG00000108389.5 0.102107 0.053677 ENSG00000108389
SLC2A4 ENSG00000181856.10 0.102071 0.057441 ENSG00000181856
PGR ENSG00000082175.10 0.102069 0.062981 ENSG00000082175
MON1B ENSG00000103111.10 0.102055 0.058203 ENSG00000103111
GLRB ENSG00000109738.6 0.101998 0.067841 ENSG00000109738
KCNC4 ENSG00000116396.9 0.101996 0.057471 ENSG00000116396
FRMD8 ENSG00000126391.9 0.101979 0.048678 ENSG00000126391
CD164 ENSG00000135535.10 0.10185 0.054544 ENSG00000135535
AATK ENSG00000181409.7 0.101806 0.056699 ENSG00000181409
PROZ ENSG00000126231.9 0.10174 0.059791 ENSG00000126231
GPX7 ENSG00000116157.5 0.101732 0.056351 ENSG00000116157
