AssociatedGeneName EnsemblGeneID h2.NerveTibial se.NerveTibial ensid
APOL1 ENSG00000100342.16 0.043353 0.056051 ENSG00000100342
PXK ENSG00000168297.11 0.227787 0.083222 ENSG00000168297
ATP1A2 ENSG00000018625.10 0.11528 0.075163 ENSG00000018625
TNRC6C ENSG00000078687.12 0.077409 0.07541 ENSG00000078687
GSTA3 ENSG00000174156.8 0.099118 0.077983 ENSG00000174156
RNF148 ENSG00000235631.1 0.0411 0.047998 ENSG00000235631
CILP ENSG00000138615.4 0.043291 0.054007 ENSG00000138615
CAPN10 ENSG00000142330.15 0.151114 0.072094 ENSG00000142330
MICA ENSG00000204520.8 0.047033 0.04316 ENSG00000204520
KIAA0930 ENSG00000100364.13 0.04243 0.055772 ENSG00000100364
HSPA13 ENSG00000155304.4 0.134382 0.080782 ENSG00000155304
SERINC5 ENSG00000164300.11 0.078625 0.065241 ENSG00000164300
UPB1 ENSG00000100024.10 0.173294 0.073935 ENSG00000100024
TDRD5 ENSG00000162782.11 0.31371 0.086039 ENSG00000162782
ZFAND2A ENSG00000178381.7 0.050784 0.050723 ENSG00000178381
CLTCL1 ENSG00000070371.11 0.02169 0.039945 ENSG00000070371
OTUD4 ENSG00000164164.11 0.023275 0.045683 ENSG00000164164
NR4A2 ENSG00000153234.9 0.051285 0.05003 ENSG00000153234
MARCH4 ENSG00000144583.4 0.101315 0.075527 ENSG00000144583
APOC1 ENSG00000130208.5 0.129134 0.08846 ENSG00000130208
FARSA ENSG00000179115.6 0.014608 0.035501 ENSG00000179115
CHDH ENSG00000016391.5 0.127721 0.071093 ENSG00000016391
SCUBE1 ENSG00000159307.13 0.080392 0.0666 ENSG00000159307
F7 ENSG00000057593.9 0.072242 0.072209 ENSG00000057593
GBP2 ENSG00000162645.8 0.011429 0.031762 ENSG00000162645
BPTF ENSG00000171634.12 0.01555 0.035937 ENSG00000171634
LSM10 ENSG00000181817.5 0.050381 0.060135 ENSG00000181817
ASL ENSG00000126522.12 0.060109 0.064783 ENSG00000126522
PRMT7 ENSG00000132600.12 0.049282 0.053427 ENSG00000132600
CDC42EP4 ENSG00000179604.8 0.041141 0.059431 ENSG00000179604
PDHB ENSG00000168291.8 0.058307 0.056026 ENSG00000168291
FAM117A ENSG00000121104.3 0.073253 0.06421 ENSG00000121104
CPEB2 ENSG00000137449.11 0.14443 0.074384 ENSG00000137449
TUBG2 ENSG00000037042.8 0.046939 0.047412 ENSG00000037042
PTBP1 ENSG00000011304.12 0.04433 0.057289 ENSG00000011304
DPYSL3 ENSG00000113657.8 0.045211 0.047502 ENSG00000113657
FUNDC1 ENSG00000069509.5 0.052751 0.060935 ENSG00000069509
HSD11B1L ENSG00000167733.9 0.046502 0.05452 ENSG00000167733
OCLN ENSG00000197822.6 0.044511 0.058085 ENSG00000197822
MBOAT2 ENSG00000143797.7 0.135586 0.076585 ENSG00000143797
GGH ENSG00000137563.7 0.188859 0.078683 ENSG00000137563
TFCP2L1 ENSG00000115112.7 0.012934 0.0407 ENSG00000115112
APTX ENSG00000137074.14 0.020123 0.042128 ENSG00000137074
PLK1 ENSG00000166851.10 0.031509 0.038478 ENSG00000166851
MPP2 ENSG00000108852.10 0.080888 0.054802 ENSG00000108852
ZCCHC9 ENSG00000131732.7 0.023317 0.058966 ENSG00000131732
SLC43A2 ENSG00000167703.9 0.010732 0.037754 ENSG00000167703
SPAG5 ENSG00000076382.11 0.078106 0.0881 ENSG00000076382
ATP8B1 ENSG00000081923.6 0.090565 0.070026 ENSG00000081923
HYDIN ENSG00000157423.13 0.07732 0.049711 ENSG00000157423
AUH ENSG00000148090.7 0.055252 0.073258 ENSG00000148090
ASAH1 ENSG00000104763.13 0.036288 0.048057 ENSG00000104763
MUT ENSG00000146085.7 0.305385 0.08425 ENSG00000146085
SUCNR1 ENSG00000198829.4 0.07962 0.067832 ENSG00000198829
DOC2B ENSG00000262359.1 0.067479 0.065221 ENSG00000262359
MED27 ENSG00000160563.8 0.015103 0.05701 ENSG00000160563
ITM2B ENSG00000136156.8 0.05245 0.05956 ENSG00000136156
GPRC5D ENSG00000111291.4 0.095935 0.083024 ENSG00000111291
AHRR ENSG00000063438.12 0.021511 0.04531 ENSG00000063438
DCPS ENSG00000110063.4 0.031584 0.04944 ENSG00000110063
DRD2 ENSG00000149295.9 0.031676 0.069226 ENSG00000149295
GPATCH2L ENSG00000089916.13 0.045864 0.053575 ENSG00000089916
LPPR3 ENSG00000129951.14 0.019206 0.048308 ENSG00000129951
PSMC5 ENSG00000087191.8 0.011277 0.026668 ENSG00000087191
ATXN10 ENSG00000130638.11 0.059456 0.064999 ENSG00000130638
NLRP4 ENSG00000160505.11 0.027609 0.065525 ENSG00000160505
LEF1 ENSG00000138795.5 0.034753 0.044652 ENSG00000138795
PRRC2C ENSG00000117523.11 0.038867 0.052953 ENSG00000117523
COASY ENSG00000068120.10 0.042016 0.046016 ENSG00000068120
KCNK6 ENSG00000099337.3 0.025413 0.046823 ENSG00000099337
EPHX4 ENSG00000172031.6 0.085372 0.058319 ENSG00000172031
FAM43A ENSG00000185112.4 0.060172 0.060526 ENSG00000185112
ZNF655 ENSG00000197343.5 0.041535 0.046043 ENSG00000197343
ZNF696 ENSG00000185730.3 0.068664 0.065455 ENSG00000185730
HIST1H2BG ENSG00000187990.4 0.073576 0.059551 ENSG00000187990
IL17RE ENSG00000163701.14 0.025201 0.035576 ENSG00000163701
NBPF9 ENSG00000168614.13 0.031282 0.056476 ENSG00000168614
LZTS2 ENSG00000107816.13 0.046636 0.04774 ENSG00000107816
DHTKD1 ENSG00000181192.7 0.110396 0.081325 ENSG00000181192
CDC123 ENSG00000151465.9 0.081344 0.077819 ENSG00000151465
F2RL3 ENSG00000127533.3 0.038817 0.069631 ENSG00000127533
SLC35G5 ENSG00000177710.5 0.149641 0.086627 ENSG00000177710
SYNJ2BP ENSG00000213463.3 0.04164 0.058096 ENSG00000213463
C16orf96 ENSG00000205832.7 0.011098 0.056043 ENSG00000205832
FASN ENSG00000169710.6 0.035797 0.069648 ENSG00000169710
ALDH16A1 ENSG00000161618.5 0.51962 0.090206 ENSG00000161618
IMPDH1 ENSG00000106348.12 0.021803 0.04123 ENSG00000106348
DBH ENSG00000123454.6 0.019337 0.038197 ENSG00000123454
RTCB ENSG00000100220.7 0.055511 0.060782 ENSG00000100220
TRAF3 ENSG00000131323.10 0.032875 0.053286 ENSG00000131323
CHEK2 ENSG00000183765.16 0.012292 0.040691 ENSG00000183765
IDH3G ENSG00000067829.13 0.060133 0.053689 ENSG00000067829
ELANE ENSG00000197561.2 0.061359 0.066226 ENSG00000197561
COL18A1 ENSG00000182871.10 0.019154 0.039625 ENSG00000182871
SPATC1L ENSG00000160284.10 0.031889 0.044293 ENSG00000160284
BCL2 ENSG00000171791.10 0.09382 0.078886 ENSG00000171791
TMED6 ENSG00000157315.4 0.041624 0.051156 ENSG00000157315
LRP10 ENSG00000197324.4 0.026238 0.067139 ENSG00000197324
EP300 ENSG00000100393.9 0.021711 0.03942 ENSG00000100393
ANXA3 ENSG00000138772.8 0.310842 0.078144 ENSG00000138772
NCLN ENSG00000125912.6 0.049457 0.077949 ENSG00000125912
GRAP2 ENSG00000100351.12 0.037194 0.055974 ENSG00000100351
MAP1S ENSG00000130479.6 0.075306 0.074004 ENSG00000130479
CDC37L1 ENSG00000106993.7 0.010628 0.052996 ENSG00000106993
GIMAP8 ENSG00000171115.3 0.077096 0.069633 ENSG00000171115
CRNKL1 ENSG00000101343.10 0.080826 0.063409 ENSG00000101343
EFR3B ENSG00000084710.9 0.074333 0.066807 ENSG00000084710
SEL1L3 ENSG00000091490.6 0.11643 0.087714 ENSG00000091490
UHMK1 ENSG00000152332.11 0.049522 0.066177 ENSG00000152332
SPIRE2 ENSG00000204991.6 0.484767 0.081651 ENSG00000204991
TMEM170A ENSG00000166822.8 0.036665 0.044077 ENSG00000166822
SMC2 ENSG00000136824.14 0.018182 0.058553 ENSG00000136824
MRPL28 ENSG00000086504.11 0.03572 0.04666 ENSG00000086504
DLX5 ENSG00000105880.4 0.066565 0.058005 ENSG00000105880
ZFP36L1 ENSG00000185650.8 0.0278 0.059885 ENSG00000185650
SCIN ENSG00000006747.10 0.014041 0.042599 ENSG00000006747
FAXC ENSG00000146267.11 0.093584 0.066098 ENSG00000146267
ZNF134 ENSG00000213762.6 0.076726 0.068283 ENSG00000213762
AKAP10 ENSG00000108599.10 0.02051 0.045424 ENSG00000108599
SPATA17 ENSG00000162814.6 0.028132 0.062126 ENSG00000162814
NUDT12 ENSG00000112874.5 0.01859 0.051068 ENSG00000112874
OLFML2A ENSG00000185585.15 0.033501 0.048695 ENSG00000185585
PVR ENSG00000073008.10 0.011798 0.034288 ENSG00000073008
PHF12 ENSG00000109118.9 0.057649 0.051067 ENSG00000109118
ANLN ENSG00000011426.6 0.018072 0.041125 ENSG00000011426
PKLR ENSG00000143627.13 0.021925 0.047507 ENSG00000143627
ALS2CR11 ENSG00000155754.10 0.012239 0.038085 ENSG00000155754
PRDX2 ENSG00000167815.7 0.180653 0.083083 ENSG00000167815
PTCH1 ENSG00000185920.11 0.125258 0.074327 ENSG00000185920
RP11-826N14.2 ENSG00000248469.1 0.087237 0.07746 ENSG00000248469
TMEM255B ENSG00000184497.8 0.041916 0.054544 ENSG00000184497
SCGB3A2 ENSG00000164265.4 0.063231 0.057067 ENSG00000164265
LMO4 ENSG00000143013.8 0.031285 0.053765 ENSG00000143013
BCAM ENSG00000187244.5 0.059651 0.066024 ENSG00000187244
BEND6 ENSG00000151917.13 0.098534 0.069799 ENSG00000151917
EAPP ENSG00000129518.4 0.014913 0.048081 ENSG00000129518
NEK2 ENSG00000117650.8 0.041635 0.048575 ENSG00000117650
NOP9 ENSG00000196943.8 0.037444 0.041585 ENSG00000196943
STX5 ENSG00000162236.7 0.14193 0.07406 ENSG00000162236
SETD2 ENSG00000181555.15 0.017428 0.02696 ENSG00000181555
C18orf54 ENSG00000166845.9 0.028334 0.072926 ENSG00000166845
ATP11B ENSG00000058063.11 0.027095 0.043741 ENSG00000058063
DNA2 ENSG00000138346.10 0.02565 0.040791 ENSG00000138346
C6orf89 ENSG00000198663.12 0.091747 0.06264 ENSG00000198663
CDK5RAP3 ENSG00000108465.10 0.085305 0.06119 ENSG00000108465
ANKRD30B ENSG00000180777.9 0.058514 0.05997 ENSG00000180777
ATP1B3 ENSG00000069849.6 0.076475 0.054972 ENSG00000069849
SGSM3 ENSG00000100359.16 0.037645 0.042622 ENSG00000100359
CPNE3 ENSG00000085719.7 0.017938 0.042721 ENSG00000085719
WDHD1 ENSG00000198554.7 0.027032 0.051284 ENSG00000198554
PI4K2B ENSG00000038210.9 0.018505 0.061983 ENSG00000038210
HRNR ENSG00000197915.5 0.081663 0.054814 ENSG00000197915
ANO5 ENSG00000171714.10 0.502912 0.082058 ENSG00000171714
SFXN5 ENSG00000144040.8 0.058573 0.056362 ENSG00000144040
EXOSC4 ENSG00000178896.6 0.050031 0.057469 ENSG00000178896
PKNOX2 ENSG00000165495.11 0.074005 0.075963 ENSG00000165495
NMRAL1 ENSG00000153406.9 0.047179 0.051968 ENSG00000153406
KCND3 ENSG00000171385.5 0.081351 0.080358 ENSG00000171385
ADAMTSL5 ENSG00000185761.6 0.01968 0.054999 ENSG00000185761
TUFT1 ENSG00000143367.11 0.011391 0.033433 ENSG00000143367
ASB16 ENSG00000161664.2 0.07292 0.052373 ENSG00000161664
MORN1 ENSG00000116151.9 0.017657 0.050524 ENSG00000116151
XPO1 ENSG00000082898.12 0.061573 0.067275 ENSG00000082898
SLURP1 ENSG00000126233.1 0.023946 0.038968 ENSG00000126233
BEST3 ENSG00000127325.14 0.021931 0.04807 ENSG00000127325
FAM171A2 ENSG00000161682.10 0.051999 0.055071 ENSG00000161682
CDKN2D ENSG00000129355.6 0.026011 0.04046 ENSG00000129355
DTNA ENSG00000134769.17 0.015944 0.040838 ENSG00000134769
DTNB ENSG00000138101.14 0.051436 0.054722 ENSG00000138101
FMNL1 ENSG00000184922.9 0.02141 0.034106 ENSG00000184922
TEF ENSG00000167074.10 0.062646 0.050061 ENSG00000167074
ZNHIT6 ENSG00000117174.6 0.041384 0.057092 ENSG00000117174
OBSCN ENSG00000154358.15 0.181608 0.079484 ENSG00000154358
RNF24 ENSG00000101236.11 0.073246 0.059809 ENSG00000101236
COL15A1 ENSG00000204291.6 0.036012 0.04807 ENSG00000204291
TTC4 ENSG00000243725.2 0.125668 0.076993 ENSG00000243725
FAM149B1 ENSG00000138286.9 0.027441 0.033268 ENSG00000138286
FBXO39 ENSG00000177294.6 0.013706 0.028047 ENSG00000177294
CANT1 ENSG00000171302.12 0.025804 0.062113 ENSG00000171302
SUPT5H ENSG00000196235.9 0.059365 0.059816 ENSG00000196235
PCNP ENSG00000081154.7 0.020561 0.037248 ENSG00000081154
NOC2L ENSG00000188976.6 0.154094 0.072696 ENSG00000188976
RAB11FIP2 ENSG00000107560.6 0.036405 0.048257 ENSG00000107560
CLEC7A ENSG00000172243.13 0.093402 0.075407 ENSG00000172243
RAB11A ENSG00000103769.5 0.039345 0.05471 ENSG00000103769
POC1A ENSG00000164087.3 0.153669 0.076791 ENSG00000164087
RNF103 ENSG00000239305.2 0.035035 0.050792 ENSG00000239305
OPN3 ENSG00000054277.8 0.012444 0.056302 ENSG00000054277
RUFY4 ENSG00000188282.8 0.040963 0.041372 ENSG00000188282
ADD3 ENSG00000148700.9 0.049187 0.057976 ENSG00000148700
CASC1 ENSG00000118307.14 0.071132 0.060368 ENSG00000118307
TFB2M ENSG00000162851.6 0.047997 0.045827 ENSG00000162851
EPX ENSG00000121053.5 0.018726 0.037413 ENSG00000121053
ARSD ENSG00000006756.11 0.024343 0.051651 ENSG00000006756
DNAJC2 ENSG00000105821.10 0.047854 0.06089 ENSG00000105821
ARX ENSG00000004848.6 0.071721 0.071798 ENSG00000004848
C2orf47 ENSG00000162972.6 0.062807 0.060776 ENSG00000162972
ACOT2 ENSG00000119673.10 0.077483 0.073128 ENSG00000119673
ANKMY2 ENSG00000106524.4 0.166872 0.080961 ENSG00000106524
ABHD11 ENSG00000106077.14 0.010991 0.042689 ENSG00000106077
HIST2H2AC ENSG00000184260.4 0.047229 0.051227 ENSG00000184260
NICN1 ENSG00000145029.7 0.061845 0.048367 ENSG00000145029
RCOR2 ENSG00000167771.5 0.086785 0.061258 ENSG00000167771
CTU2 ENSG00000174177.8 0.144754 0.081393 ENSG00000174177
AQP3 ENSG00000165272.10 0.251347 0.084691 ENSG00000165272
TMEM159 ENSG00000011638.6 0.02246 0.03427 ENSG00000011638
ASCC1 ENSG00000138303.13 0.038948 0.04227 ENSG00000138303
NT5DC1 ENSG00000178425.9 0.061934 0.058643 ENSG00000178425
EPB41 ENSG00000159023.14 0.020956 0.031682 ENSG00000159023
C1orf159 ENSG00000131591.13 0.019926 0.055204 ENSG00000131591
SYBU ENSG00000147642.12 0.035133 0.041081 ENSG00000147642
OXCT2 ENSG00000198754.5 0.032149 0.045861 ENSG00000198754
ZNF48 ENSG00000180035.6 0.022251 0.030247 ENSG00000180035
KDSR ENSG00000119537.11 0.070281 0.053828 ENSG00000119537
PLBD1 ENSG00000121316.6 0.057478 0.061956 ENSG00000121316
CORO1B ENSG00000172725.9 0.062163 0.065747 ENSG00000172725
TRPC4AP ENSG00000100991.6 0.029039 0.042484 ENSG00000100991
ERG ENSG00000157554.14 0.073705 0.060791 ENSG00000157554
ASH1L ENSG00000116539.6 0.025554 0.028303 ENSG00000116539
ANAPC2 ENSG00000176248.7 0.057208 0.062293 ENSG00000176248
PCSK1 ENSG00000175426.6 0.069188 0.058572 ENSG00000175426
LIG1 ENSG00000105486.9 0.101582 0.075167 ENSG00000105486
KIAA1109 ENSG00000138688.11 0.028617 0.045885 ENSG00000138688
ESAM ENSG00000149564.7 0.226788 0.091429 ENSG00000149564
PDE3A ENSG00000172572.6 0.045597 0.056211 ENSG00000172572
PPA1 ENSG00000180817.6 0.101969 0.092535 ENSG00000180817
LAMA5 ENSG00000130702.9 0.031085 0.051175 ENSG00000130702
ATP1B2 ENSG00000129244.4 0.026327 0.041657 ENSG00000129244
FKBP2 ENSG00000173486.8 0.042883 0.047103 ENSG00000173486
ANKRD13C ENSG00000118454.8 0.115209 0.064137 ENSG00000118454
ACOT8 ENSG00000101473.12 0.145574 0.094049 ENSG00000101473
ODF3L1 ENSG00000182950.2 0.014461 0.034108 ENSG00000182950
TAB1 ENSG00000100324.9 0.083063 0.059607 ENSG00000100324
SERPIND1 ENSG00000099937.6 0.02739 0.029485 ENSG00000099937
DRD4 ENSG00000069696.6 0.055891 0.05422 ENSG00000069696
S100B ENSG00000160307.5 0.015952 0.048143 ENSG00000160307
NTM ENSG00000182667.10 0.073414 0.06429 ENSG00000182667
CACNA1H ENSG00000196557.6 0.011033 0.052351 ENSG00000196557
CWC22 ENSG00000163510.9 0.099033 0.075181 ENSG00000163510
DNAJC16 ENSG00000116138.8 0.022865 0.042093 ENSG00000116138
RPL8 ENSG00000161016.11 0.121586 0.068037 ENSG00000161016
CCDC38 ENSG00000165972.8 0.036799 0.061454 ENSG00000165972
TPI1 ENSG00000111669.10 0.068315 0.059492 ENSG00000111669
CCDC169 ENSG00000242715.3 0.21909 0.086291 ENSG00000242715
TXNDC15 ENSG00000113621.10 0.120769 0.080961 ENSG00000113621
WDR52 ENSG00000206530.4 0.064903 0.062833 ENSG00000206530
ATP6V0D1 ENSG00000159720.7 0.052176 0.039665 ENSG00000159720
TAF3 ENSG00000165632.7 0.019767 0.071373 ENSG00000165632
ZWINT ENSG00000122952.12 0.052553 0.051323 ENSG00000122952
GSN ENSG00000148180.12 0.11662 0.082902 ENSG00000148180
PMS1 ENSG00000064933.12 0.020753 0.036715 ENSG00000064933
MRPS16 ENSG00000182180.9 0.04611 0.041683 ENSG00000182180
KYNU ENSG00000115919.10 0.020997 0.039557 ENSG00000115919
PIK3R1 ENSG00000145675.10 0.087057 0.068371 ENSG00000145675
C3 ENSG00000125730.12 0.065718 0.082437 ENSG00000125730
CAP1 ENSG00000131236.12 0.051376 0.065313 ENSG00000131236
CRLF1 ENSG00000006016.6 0.011137 0.052661 ENSG00000006016
GYG1 ENSG00000163754.13 0.02029 0.037511 ENSG00000163754
MRAP2 ENSG00000135324.5 0.230624 0.084809 ENSG00000135324
EPB41L4A ENSG00000129595.8 0.137998 0.068257 ENSG00000129595
LYPLA2 ENSG00000011009.6 0.038567 0.053681 ENSG00000011009
SLC2A2 ENSG00000163581.9 0.013196 0.029131 ENSG00000163581
OASL ENSG00000135114.8 0.031033 0.044476 ENSG00000135114
MXD3 ENSG00000213347.6 0.043452 0.05309 ENSG00000213347
AADAT ENSG00000109576.9 0.10483 0.075004 ENSG00000109576
STON2 ENSG00000140022.5 0.111326 0.082035 ENSG00000140022
PPID ENSG00000171497.4 0.030174 0.039983 ENSG00000171497
PCDHGA11 ENSG00000253873.1 0.081383 0.061671 ENSG00000253873
COLEC10 ENSG00000184374.2 0.019519 0.043397 ENSG00000184374
CSRNP1 ENSG00000144655.10 0.064248 0.057345 ENSG00000144655
IQUB ENSG00000164675.6 0.064107 0.05317 ENSG00000164675
KIAA1704 ENSG00000133114.13 0.019016 0.039817 ENSG00000133114
LIMK1 ENSG00000106683.10 0.035279 0.054045 ENSG00000106683
TTC9 ENSG00000133985.2 0.093844 0.076698 ENSG00000133985
PROX1 ENSG00000117707.11 0.019955 0.043208 ENSG00000117707
AMN1 ENSG00000151743.6 0.035008 0.047571 ENSG00000151743
ZMAT5 ENSG00000100319.11 0.047335 0.046216 ENSG00000100319
MKX ENSG00000150051.9 0.024465 0.042943 ENSG00000150051
CLDN8 ENSG00000156284.4 0.09175 0.082334 ENSG00000156284
FAM182B ENSG00000175170.10 0.033346 0.049475 ENSG00000175170
CSTF3 ENSG00000176102.7 0.115021 0.066705 ENSG00000176102
PLA2G10 ENSG00000069764.5 0.03051 0.044207 ENSG00000069764
SLC35B4 ENSG00000205060.6 0.013546 0.036964 ENSG00000205060
PDLIM2 ENSG00000120913.19 0.047317 0.053104 ENSG00000120913
PNMT ENSG00000141744.3 0.06111 0.051306 ENSG00000141744
STC1 ENSG00000159167.7 0.037599 0.051499 ENSG00000159167
C9orf85 ENSG00000155621.10 0.034722 0.050993 ENSG00000155621
ERCC3 ENSG00000163161.8 0.024142 0.045235 ENSG00000163161
ST7-OT4 ENSG00000214188.5 0.014557 0.039271 ENSG00000214188
PGM2L1 ENSG00000165434.6 0.052673 0.059022 ENSG00000165434
FBXO3 ENSG00000110429.9 0.080659 0.064373 ENSG00000110429
NXPE3 ENSG00000144815.9 0.073326 0.058952 ENSG00000144815
DDX47 ENSG00000213782.3 0.123572 0.080192 ENSG00000213782
GSTA4 ENSG00000170899.6 0.063161 0.066741 ENSG00000170899
LRCH4 ENSG00000077454.11 0.017588 0.039673 ENSG00000077454
CXXC1 ENSG00000154832.10 0.02005 0.04554 ENSG00000154832
ZC3H12C ENSG00000149289.6 0.021383 0.04021 ENSG00000149289
KIR3DL1 ENSG00000167633.12 0.017567 0.051581 ENSG00000167633
TJP1 ENSG00000104067.12 0.010824 0.032037 ENSG00000104067
MAP3K3 ENSG00000198909.3 0.02348 0.039192 ENSG00000198909
NBPF11 ENSG00000152042.13 0.044784 0.060741 ENSG00000152042
TRIM66 ENSG00000166436.11 0.045546 0.047127 ENSG00000166436
SPC24 ENSG00000161888.7 0.103316 0.078929 ENSG00000161888
SPDYA ENSG00000163806.11 0.022552 0.038224 ENSG00000163806
KAT2B ENSG00000114166.7 0.085791 0.063274 ENSG00000114166
STON1-GTF2A1L ENSG00000068781.16 0.057078 0.050792 ENSG00000068781
AJAP1 ENSG00000196581.6 0.017981 0.040618 ENSG00000196581
RNF123 ENSG00000164068.11 0.048028 0.042226 ENSG00000164068
APPL1 ENSG00000157500.6 0.048652 0.053452 ENSG00000157500
KALRN ENSG00000160145.10 0.027779 0.053437 ENSG00000160145
ZUFSP ENSG00000153975.5 0.077346 0.057531 ENSG00000153975
C10orf112 ENSG00000204740.5 0.163283 0.075087 ENSG00000204740
ERN1 ENSG00000178607.10 0.040206 0.042313 ENSG00000178607
PGAM5 ENSG00000247077.2 0.092739 0.069617 ENSG00000247077
GNB1 ENSG00000078369.13 0.027533 0.065604 ENSG00000078369
EFNB3 ENSG00000108947.4 0.048921 0.057878 ENSG00000108947
MAPKAPK2 ENSG00000162889.6 0.019801 0.050406 ENSG00000162889
SLC22A16 ENSG00000004809.9 0.074366 0.056704 ENSG00000004809
PRG2 ENSG00000186652.5 0.056779 0.049701 ENSG00000186652
C6orf1 ENSG00000186577.7 0.038419 0.051402 ENSG00000186577
SH3GL3 ENSG00000140600.12 0.07216 0.074675 ENSG00000140600
ZNF738 ENSG00000172687.9 0.027364 0.05256 ENSG00000172687
ATP5B ENSG00000110955.4 0.038806 0.046837 ENSG00000110955
ALDH4A1 ENSG00000159423.12 0.182267 0.083054 ENSG00000159423
KRT7 ENSG00000135480.10 0.160059 0.075701 ENSG00000135480
DTNBP1 ENSG00000047579.15 0.025023 0.040317 ENSG00000047579
LINGO1 ENSG00000169783.8 0.035558 0.042843 ENSG00000169783
MGAM ENSG00000257335.4 0.025949 0.037045 ENSG00000257335
ADM2 ENSG00000128165.7 0.013597 0.035467 ENSG00000128165
PKHD1L1 ENSG00000205038.7 0.147786 0.069439 ENSG00000205038
TXNDC11 ENSG00000153066.8 0.084479 0.063944 ENSG00000153066
RNGTT ENSG00000111880.11 0.095892 0.061004 ENSG00000111880
SEMA6A ENSG00000092421.12 0.01866 0.040094 ENSG00000092421
YTHDF3 ENSG00000185728.12 0.017195 0.033907 ENSG00000185728
ZNF506 ENSG00000081665.9 0.058714 0.045549 ENSG00000081665
NUP98 ENSG00000110713.11 0.021863 0.059692 ENSG00000110713
DPEP3 ENSG00000141096.4 0.012366 0.03012 ENSG00000141096
SOCS2 ENSG00000120833.9 0.019869 0.055969 ENSG00000120833
PPP1R7 ENSG00000115685.10 0.016257 0.061772 ENSG00000115685
RINT1 ENSG00000135249.3 0.021385 0.042817 ENSG00000135249
TRPM2 ENSG00000142185.12 0.104268 0.064424 ENSG00000142185
MTMR14 ENSG00000163719.14 0.077824 0.070645 ENSG00000163719
POLR1C ENSG00000171453.13 0.057544 0.061315 ENSG00000171453
ALKBH6 ENSG00000239382.6 0.017996 0.041923 ENSG00000239382
RBBP6 ENSG00000122257.14 0.03705 0.055259 ENSG00000122257
MMS22L ENSG00000146263.7 0.010954 0.039874 ENSG00000146263
DSCR3 ENSG00000157538.9 0.068623 0.061302 ENSG00000157538
KIF20A ENSG00000112984.7 0.035211 0.041767 ENSG00000112984
CABYR ENSG00000154040.16 0.062819 0.072156 ENSG00000154040
TBC1D16 ENSG00000167291.11 0.111675 0.084747 ENSG00000167291
STK35 ENSG00000125834.8 0.038243 0.06419 ENSG00000125834
ZNF688 ENSG00000229809.4 0.066171 0.055088 ENSG00000229809
AHNAK ENSG00000124942.9 0.033017 0.052254 ENSG00000124942
IL17D ENSG00000172458.4 0.061132 0.056057 ENSG00000172458
TMEM252 ENSG00000181778.4 0.051584 0.059502 ENSG00000181778
THAP3 ENSG00000041988.11 0.022952 0.048836 ENSG00000041988
TBCB ENSG00000105254.7 0.034535 0.044123 ENSG00000105254
SMIM8 ENSG00000111850.5 0.053158 0.046965 ENSG00000111850
STX1A ENSG00000106089.7 0.026761 0.051498 ENSG00000106089
ZNF439 ENSG00000171291.4 0.123189 0.067864 ENSG00000171291
SLC19A2 ENSG00000117479.7 0.013369 0.036275 ENSG00000117479
ST3GAL1 ENSG00000008513.10 0.114878 0.082214 ENSG00000008513
KREMEN2 ENSG00000131650.9 0.025424 0.056198 ENSG00000131650
VGLL3 ENSG00000206538.3 0.013272 0.03005 ENSG00000206538
NFIC ENSG00000141905.13 0.059339 0.064156 ENSG00000141905
ZNF577 ENSG00000161551.8 0.092227 0.067 ENSG00000161551
DDX43 ENSG00000080007.6 0.030983 0.054144 ENSG00000080007
RAB35 ENSG00000111737.7 0.032963 0.040202 ENSG00000111737
SNED1 ENSG00000162804.9 0.036701 0.051583 ENSG00000162804
PCDHB15 ENSG00000113248.3 0.0326 0.052269 ENSG00000113248
CNOT8 ENSG00000155508.9 0.070518 0.056067 ENSG00000155508
PATL1 ENSG00000166889.13 0.017602 0.037621 ENSG00000166889
UNC50 ENSG00000115446.7 0.011114 0.040389 ENSG00000115446
C20orf197 ENSG00000176659.5 0.020983 0.053812 ENSG00000176659
FKBPL ENSG00000204315.3 0.020895 0.049926 ENSG00000204315
TCN2 ENSG00000185339.4 0.071532 0.054179 ENSG00000185339
AZI1 ENSG00000141577.9 0.029765 0.050009 ENSG00000141577
FAM160A2 ENSG00000051009.6 0.072097 0.059545 ENSG00000051009
RBMXL1 ENSG00000213516.5 0.028432 0.041981 ENSG00000213516
CMIP ENSG00000153815.12 0.016856 0.046619 ENSG00000153815
SPATA2L ENSG00000158792.11 0.060779 0.055471 ENSG00000158792
PKNOX1 ENSG00000160199.10 0.050031 0.063917 ENSG00000160199
PPP1R12B ENSG00000077157.15 0.085481 0.067616 ENSG00000077157
CLCN6 ENSG00000011021.17 0.013838 0.034076 ENSG00000011021
CYP27C1 ENSG00000186684.8 0.026441 0.049794 ENSG00000186684
TMEM175 ENSG00000127419.12 0.0645 0.076093 ENSG00000127419
MMP9 ENSG00000100985.7 0.024414 0.041464 ENSG00000100985
SLC36A2 ENSG00000186335.4 0.029387 0.047275 ENSG00000186335
KCNIP2 ENSG00000120049.14 0.019026 0.056566 ENSG00000120049
UGCG ENSG00000148154.5 0.010655 0.042501 ENSG00000148154
QSOX1 ENSG00000116260.12 0.016136 0.039253 ENSG00000116260
