AssociatedGeneName EnsemblGeneID h2.SkinSunExposedLowerleg se.SkinSunExposedLowerleg ensid
LMO1 ENSG00000166407.9 0.088141 0.066026 ENSG00000166407
RTCB ENSG00000100220.7 0.011833 0.043674 ENSG00000100220
HID1 ENSG00000167861.11 0.037202 0.038865 ENSG00000167861
GRAMD4 ENSG00000075240.12 0.222715 0.086409 ENSG00000075240
ARHGDIB ENSG00000111348.4 0.019186 0.042139 ENSG00000111348
TBC1D20 ENSG00000125875.9 0.040228 0.062132 ENSG00000125875
RARRES2 ENSG00000106538.5 0.054645 0.048039 ENSG00000106538
AKR7A2 ENSG00000053371.8 0.013319 0.028453 ENSG00000053371
MARCH1 ENSG00000145416.9 0.037127 0.052402 ENSG00000145416
SEMA6D ENSG00000137872.11 0.02914 0.048637 ENSG00000137872
CDK9 ENSG00000136807.7 0.04167 0.042315 ENSG00000136807
HMGCR ENSG00000113161.11 0.023915 0.048971 ENSG00000113161
SPATC1L ENSG00000160284.10 0.086392 0.050257 ENSG00000160284
BCL2 ENSG00000171791.10 0.05741 0.055626 ENSG00000171791
TMED6 ENSG00000157315.4 0.037527 0.039817 ENSG00000157315
ATF7IP ENSG00000171681.8 0.034551 0.034552 ENSG00000171681
ANXA3 ENSG00000138772.8 0.017419 0.034012 ENSG00000138772
AKR1B10 ENSG00000198074.5 0.022852 0.035081 ENSG00000198074
GLI3 ENSG00000106571.8 0.078825 0.059865 ENSG00000106571
PELI3 ENSG00000174516.10 0.057573 0.056354 ENSG00000174516
CLCA2 ENSG00000137975.7 0.07085 0.047722 ENSG00000137975
GRAP2 ENSG00000100351.12 0.044634 0.040909 ENSG00000100351
MAP1S ENSG00000130479.6 0.050626 0.05221 ENSG00000130479
CDC37L1 ENSG00000106993.7 0.033385 0.041979 ENSG00000106993
GIMAP8 ENSG00000171115.3 0.077919 0.061397 ENSG00000171115
RASSF6 ENSG00000169435.9 0.021458 0.038278 ENSG00000169435
EFR3B ENSG00000084710.9 0.050522 0.045064 ENSG00000084710
SEL1L3 ENSG00000091490.6 0.092501 0.05263 ENSG00000091490
DDRGK1 ENSG00000198171.8 0.034465 0.045983 ENSG00000198171
CDRT15 ENSG00000223510.2 0.010751 0.037844 ENSG00000223510
AGAP2 ENSG00000135439.7 0.032173 0.031695 ENSG00000135439
UHMK1 ENSG00000152332.11 0.018737 0.043634 ENSG00000152332
SPIRE2 ENSG00000204991.6 0.157646 0.061893 ENSG00000204991
TECPR1 ENSG00000205356.5 0.107066 0.056809 ENSG00000205356
TMEM170A ENSG00000166822.8 0.041574 0.040303 ENSG00000166822
IPO13 ENSG00000117408.6 0.024902 0.039263 ENSG00000117408
KIRREL ENSG00000183853.13 0.038984 0.040605 ENSG00000183853
USP19 ENSG00000172046.14 0.057673 0.04715 ENSG00000172046
DLX5 ENSG00000105880.4 0.031463 0.036665 ENSG00000105880
P2RY11 ENSG00000244165.1 0.030942 0.037588 ENSG00000244165
FAXC ENSG00000146267.11 0.054034 0.053142 ENSG00000146267
ZNF134 ENSG00000213762.6 0.095015 0.059012 ENSG00000213762
PARP10 ENSG00000178685.9 0.019789 0.035976 ENSG00000178685
AKAP10 ENSG00000108599.10 0.105356 0.061906 ENSG00000108599
NUDT12 ENSG00000112874.5 0.11231 0.067945 ENSG00000112874
OLFML2A ENSG00000185585.15 0.047857 0.03823 ENSG00000185585
PVR ENSG00000073008.10 0.056774 0.052824 ENSG00000073008
PHF12 ENSG00000109118.9 0.031122 0.039588 ENSG00000109118
ALS2CR11 ENSG00000155754.10 0.022459 0.038633 ENSG00000155754
EFHD2 ENSG00000142634.8 0.06389 0.054207 ENSG00000142634
UQCRFS1 ENSG00000169021.4 0.112943 0.075654 ENSG00000169021
TMEM255B ENSG00000184497.8 0.040155 0.048352 ENSG00000184497
CHP1 ENSG00000187446.7 0.033079 0.038211 ENSG00000187446
LMO4 ENSG00000143013.8 0.059835 0.061924 ENSG00000143013
BEND6 ENSG00000151917.13 0.03003 0.036645 ENSG00000151917
EAPP ENSG00000129518.4 0.049812 0.041939 ENSG00000129518
LCE2C ENSG00000187180.3 0.028062 0.036648 ENSG00000187180
DGKQ ENSG00000145214.9 0.043338 0.048148 ENSG00000145214
STX5 ENSG00000162236.7 0.050905 0.052639 ENSG00000162236
ST6GALNAC1 ENSG00000070526.10 0.01841 0.050698 ENSG00000070526
C18orf54 ENSG00000166845.9 0.026791 0.042811 ENSG00000166845
DOCK7 ENSG00000116641.11 0.088653 0.057773 ENSG00000116641
C6orf89 ENSG00000198663.12 0.072449 0.064502 ENSG00000198663
CDK5RAP3 ENSG00000108465.10 0.065505 0.048884 ENSG00000108465
ANKRD30B ENSG00000180777.9 0.066162 0.049895 ENSG00000180777
EGLN1 ENSG00000135766.8 0.030835 0.049939 ENSG00000135766
CCR9 ENSG00000173585.11 0.075426 0.055024 ENSG00000173585
TEX37 ENSG00000172073.3 0.017208 0.038148 ENSG00000172073
SGSM3 ENSG00000100359.16 0.036756 0.03692 ENSG00000100359
PI4K2B ENSG00000038210.9 0.113379 0.072894 ENSG00000038210
HRNR ENSG00000197915.5 0.044296 0.036228 ENSG00000197915
ANO5 ENSG00000171714.10 0.05432 0.058169 ENSG00000171714
SFXN5 ENSG00000144040.8 0.038703 0.044057 ENSG00000144040
C9orf24 ENSG00000164972.8 0.029765 0.04033 ENSG00000164972
EXOSC4 ENSG00000178896.6 0.016222 0.037269 ENSG00000178896
ZNF593 ENSG00000142684.7 0.070629 0.053817 ENSG00000142684
PDAP1 ENSG00000106244.8 0.034923 0.039495 ENSG00000106244
PVRL3 ENSG00000177707.6 0.017207 0.029614 ENSG00000177707
KCND3 ENSG00000171385.5 0.073516 0.058727 ENSG00000171385
ADAMTSL5 ENSG00000185761.6 0.095772 0.073203 ENSG00000185761
ZFP36 ENSG00000128016.4 0.04491 0.056518 ENSG00000128016
TMEM155 ENSG00000164112.8 0.010964 0.033306 ENSG00000164112
TUFT1 ENSG00000143367.11 0.032403 0.049132 ENSG00000143367
ASB16 ENSG00000161664.2 0.080779 0.060788 ENSG00000161664
KRTAP19-5 ENSG00000186977.2 0.06473 0.050924 ENSG00000186977
MORN1 ENSG00000116151.9 0.104582 0.070707 ENSG00000116151
AGTRAP ENSG00000177674.11 0.035624 0.059451 ENSG00000177674
XPO1 ENSG00000082898.12 0.027559 0.050349 ENSG00000082898
SLURP1 ENSG00000126233.1 0.136198 0.059 ENSG00000126233
NPNT ENSG00000168743.8 0.022392 0.037853 ENSG00000168743
FAM171A2 ENSG00000161682.10 0.024903 0.041605 ENSG00000161682
CDKN2D ENSG00000129355.6 0.020219 0.042296 ENSG00000129355
DTNA ENSG00000134769.17 0.062264 0.053251 ENSG00000134769
FMNL1 ENSG00000184922.9 0.065119 0.04846 ENSG00000184922
FAM103A1 ENSG00000169612.3 0.039395 0.041936 ENSG00000169612
TEF ENSG00000167074.10 0.029663 0.038638 ENSG00000167074
PLEKHD1 ENSG00000175985.8 0.022441 0.029791 ENSG00000175985
ZNHIT6 ENSG00000117174.6 0.040856 0.046619 ENSG00000117174
GBE1 ENSG00000114480.8 0.019923 0.032849 ENSG00000114480
GP9 ENSG00000169704.4 0.065558 0.050601 ENSG00000169704
OBSCN ENSG00000154358.15 0.34976 0.080399 ENSG00000154358
RNF24 ENSG00000101236.11 0.093241 0.069216 ENSG00000101236
AKT3 ENSG00000117020.12 0.03608 0.04649 ENSG00000117020
FBXO39 ENSG00000177294.6 0.011443 0.028198 ENSG00000177294
NAA15 ENSG00000164134.8 0.09825 0.065784 ENSG00000164134
ZNF66 ENSG00000160229.7 0.06713 0.055708 ENSG00000160229
MED28 ENSG00000118579.6 0.034543 0.044487 ENSG00000118579
PCNP ENSG00000081154.7 0.023817 0.039228 ENSG00000081154
PYCRL ENSG00000104524.9 0.042554 0.042273 ENSG00000104524
NOC2L ENSG00000188976.6 0.032269 0.046489 ENSG00000188976
RAB11FIP2 ENSG00000107560.6 0.063927 0.048198 ENSG00000107560
DALRD3 ENSG00000178149.12 0.07484 0.05189 ENSG00000178149
DDX25 ENSG00000109832.8 0.040296 0.040301 ENSG00000109832
GCC1 ENSG00000179562.2 0.015318 0.030925 ENSG00000179562
RAB11A ENSG00000103769.5 0.048231 0.046714 ENSG00000103769
CD164L2 ENSG00000174950.6 0.099922 0.070049 ENSG00000174950
RUFY4 ENSG00000188282.8 0.015455 0.028869 ENSG00000188282
ADD3 ENSG00000148700.9 0.018858 0.04122 ENSG00000148700
NCAPD2 ENSG00000010292.8 0.051886 0.040486 ENSG00000010292
TFB2M ENSG00000162851.6 0.012861 0.022712 ENSG00000162851
ANKRD26 ENSG00000107890.12 0.063532 0.054028 ENSG00000107890
ARSD ENSG00000006756.11 0.03577 0.042435 ENSG00000006756
ANKRD34A ENSG00000181039.7 0.099743 0.060807 ENSG00000181039
C2orf47 ENSG00000162972.6 0.072439 0.05439 ENSG00000162972
ACOT2 ENSG00000119673.10 0.027185 0.046074 ENSG00000119673
ANKMY2 ENSG00000106524.4 0.07549 0.053019 ENSG00000106524
ABHD11 ENSG00000106077.14 0.047755 0.052031 ENSG00000106077
FAM101B ENSG00000183688.4 0.136224 0.072455 ENSG00000183688
HIST2H2AC ENSG00000184260.4 0.011377 0.041106 ENSG00000184260
WNT2B ENSG00000134245.12 0.039711 0.03612 ENSG00000134245
NICN1 ENSG00000145029.7 0.012492 0.02211 ENSG00000145029
RBM25 ENSG00000119707.9 0.051787 0.056782 ENSG00000119707
CTU2 ENSG00000174177.8 0.043712 0.043595 ENSG00000174177
AQP3 ENSG00000165272.10 0.061319 0.045656 ENSG00000165272
TMEM159 ENSG00000011638.6 0.039083 0.038826 ENSG00000011638
ASCC1 ENSG00000138303.13 0.057187 0.060005 ENSG00000138303
AC092811.1 ENSG00000203691.2 0.079935 0.062792 ENSG00000203691
CD163 ENSG00000177575.8 0.134558 0.067614 ENSG00000177575
EPB41 ENSG00000159023.14 0.109291 0.056509 ENSG00000159023
APH1B ENSG00000138613.9 0.06929 0.056168 ENSG00000138613
C1orf159 ENSG00000131591.13 0.027787 0.039063 ENSG00000131591
SYBU ENSG00000147642.12 0.016708 0.028847 ENSG00000147642
DMRT1 ENSG00000137090.7 0.046701 0.064353 ENSG00000137090
BMPER ENSG00000164619.4 0.027786 0.034225 ENSG00000164619
PLBD1 ENSG00000121316.6 0.011871 0.034908 ENSG00000121316
ADSS ENSG00000035687.9 0.061092 0.056923 ENSG00000035687
CORO1B ENSG00000172725.9 0.023434 0.043677 ENSG00000172725
ERG ENSG00000157554.14 0.07129 0.071155 ENSG00000157554
ASH1L ENSG00000116539.6 0.041152 0.033715 ENSG00000116539
DHX38 ENSG00000140829.7 0.019896 0.029453 ENSG00000140829
ANAPC2 ENSG00000176248.7 0.027999 0.037416 ENSG00000176248
PCSK1 ENSG00000175426.6 0.03669 0.039414 ENSG00000175426
LIG1 ENSG00000105486.9 0.020066 0.050406 ENSG00000105486
CCDC40 ENSG00000141519.10 0.012008 0.038967 ENSG00000141519
USH1C ENSG00000006611.11 0.022694 0.053219 ENSG00000006611
KLKB1 ENSG00000164344.11 0.028054 0.042779 ENSG00000164344
KIAA1109 ENSG00000138688.11 0.021882 0.034858 ENSG00000138688
CNGA4 ENSG00000132259.8 0.045277 0.049248 ENSG00000132259
SLC22A18AS ENSG00000254827.1 0.01135 0.030551 ENSG00000254827
APLF ENSG00000169621.5 0.023752 0.035004 ENSG00000169621
SMCO2 ENSG00000165935.5 0.118818 0.068044 ENSG00000165935
PDE3A ENSG00000172572.6 0.055039 0.058986 ENSG00000172572
ATP1B2 ENSG00000129244.4 0.029577 0.038215 ENSG00000129244
FKBP2 ENSG00000173486.8 0.021766 0.029375 ENSG00000173486
MRPS23 ENSG00000181610.8 0.039817 0.054415 ENSG00000181610
ACOT8 ENSG00000101473.12 0.067267 0.065443 ENSG00000101473
CUL2 ENSG00000108094.10 0.119635 0.059313 ENSG00000108094
ODF3L1 ENSG00000182950.2 0.016348 0.026063 ENSG00000182950
TAB1 ENSG00000100324.9 0.06456 0.052179 ENSG00000100324
NHLH1 ENSG00000171786.5 0.064898 0.058446 ENSG00000171786
CEBPG ENSG00000153879.3 0.02428 0.048013 ENSG00000153879
PIGZ ENSG00000119227.3 0.024562 0.035919 ENSG00000119227
S100B ENSG00000160307.5 0.013868 0.034207 ENSG00000160307
ALG2 ENSG00000119523.8 0.068108 0.053142 ENSG00000119523
TGM4 ENSG00000163810.7 0.077368 0.060281 ENSG00000163810
FAM133B ENSG00000234545.3 0.06351 0.049859 ENSG00000234545
LCE1D ENSG00000172155.7 0.017418 0.041855 ENSG00000172155
NTM ENSG00000182667.10 0.033971 0.0522 ENSG00000182667
CACNA1H ENSG00000196557.6 0.018013 0.037976 ENSG00000196557
VIMP ENSG00000131871.10 0.047262 0.051641 ENSG00000131871
C17orf74 ENSG00000184560.3 0.024394 0.058001 ENSG00000184560
CD244 ENSG00000122223.8 0.036032 0.036547 ENSG00000122223
CBX1 ENSG00000108468.10 0.041319 0.036572 ENSG00000108468
ADAM22 ENSG00000008277.10 0.040595 0.046099 ENSG00000008277
CCDC38 ENSG00000165972.8 0.011669 0.0606 ENSG00000165972
TPI1 ENSG00000111669.10 0.049396 0.051226 ENSG00000111669
ARNTL2 ENSG00000029153.10 0.071579 0.062108 ENSG00000029153
CCDC169 ENSG00000242715.3 0.041404 0.041869 ENSG00000242715
SCYL1 ENSG00000142186.11 0.056287 0.04495 ENSG00000142186
KLHL9 ENSG00000198642.5 0.035327 0.045831 ENSG00000198642
TXNDC15 ENSG00000113621.10 0.112967 0.066618 ENSG00000113621
HSPA8 ENSG00000109971.9 0.061638 0.046272 ENSG00000109971
RAB11FIP5 ENSG00000135631.11 0.026714 0.036713 ENSG00000135631
ATP6V0D1 ENSG00000159720.7 0.061328 0.041206 ENSG00000159720
TAF3 ENSG00000165632.7 0.017851 0.056436 ENSG00000165632
GSN ENSG00000148180.12 0.019677 0.046887 ENSG00000148180
DRC1 ENSG00000157856.6 0.020956 0.02431 ENSG00000157856
PMS1 ENSG00000064933.12 0.194006 0.078943 ENSG00000064933
CCL27 ENSG00000213927.3 0.021091 0.029677 ENSG00000213927
MRPS16 ENSG00000182180.9 0.022436 0.029426 ENSG00000182180
ZNF608 ENSG00000168916.11 0.082653 0.062133 ENSG00000168916
KYNU ENSG00000115919.10 0.030636 0.036307 ENSG00000115919
TWIST2 ENSG00000233608.2 0.025021 0.038673 ENSG00000233608
IKBIP ENSG00000166130.10 0.085359 0.061465 ENSG00000166130
CCDC13 ENSG00000244607.1 0.044368 0.045128 ENSG00000244607
C3 ENSG00000125730.12 0.036206 0.0494 ENSG00000125730
CAP1 ENSG00000131236.12 0.025603 0.047272 ENSG00000131236
CRLF1 ENSG00000006016.6 0.02368 0.042758 ENSG00000006016
ZNF416 ENSG00000083817.8 0.018848 0.03911 ENSG00000083817
NKPD1 ENSG00000179846.7 0.062628 0.076327 ENSG00000179846
GYG1 ENSG00000163754.13 0.015614 0.032608 ENSG00000163754
HSPH1 ENSG00000120694.15 0.107824 0.078492 ENSG00000120694
TLR10 ENSG00000174123.6 0.094638 0.064619 ENSG00000174123
EPB41L4A ENSG00000129595.8 0.18938 0.06611 ENSG00000129595
LYPLA2 ENSG00000011009.6 0.026233 0.026853 ENSG00000011009
IFT27 ENSG00000100360.10 0.074602 0.066232 ENSG00000100360
OASL ENSG00000135114.8 0.030212 0.038238 ENSG00000135114
MXD3 ENSG00000213347.6 0.056556 0.051234 ENSG00000213347
EIF3A ENSG00000107581.7 0.01479 0.030632 ENSG00000107581
KIF14 ENSG00000118193.7 0.030577 0.044177 ENSG00000118193
STAU1 ENSG00000124214.15 0.094812 0.055499 ENSG00000124214
STON2 ENSG00000140022.5 0.057416 0.064215 ENSG00000140022
PCDHGA11 ENSG00000253873.1 0.039637 0.041868 ENSG00000253873
SLC30A2 ENSG00000158014.10 0.011352 0.026247 ENSG00000158014
COLEC10 ENSG00000184374.2 0.046171 0.051697 ENSG00000184374
IQUB ENSG00000164675.6 0.04746 0.051774 ENSG00000164675
GALNTL6 ENSG00000174473.11 0.011272 0.031155 ENSG00000174473
CARD17 ENSG00000255221.2 0.013905 0.038702 ENSG00000255221
YIPF3 ENSG00000137207.7 0.052517 0.057478 ENSG00000137207
TTC9 ENSG00000133985.2 0.032926 0.049978 ENSG00000133985
PROX1 ENSG00000117707.11 0.018557 0.040518 ENSG00000117707
SAA4 ENSG00000148965.4 0.03326 0.040758 ENSG00000148965
CREB5 ENSG00000146592.12 0.024361 0.038236 ENSG00000146592
RGS2 ENSG00000116741.6 0.036086 0.043071 ENSG00000116741
ZMAT5 ENSG00000100319.11 0.100972 0.057548 ENSG00000100319
CLDN8 ENSG00000156284.4 0.08252 0.064467 ENSG00000156284
FAM182B ENSG00000175170.10 0.106397 0.061704 ENSG00000175170
CSTF3 ENSG00000176102.7 0.029547 0.043284 ENSG00000176102
PDLIM2 ENSG00000120913.19 0.02335 0.044428 ENSG00000120913
LPAR1 ENSG00000198121.9 0.037862 0.044098 ENSG00000198121
COMMD7 ENSG00000149600.6 0.053323 0.057795 ENSG00000149600
STRN3 ENSG00000196792.7 0.021717 0.030393 ENSG00000196792
SOX15 ENSG00000129194.3 0.011438 0.028355 ENSG00000129194
TRIM16L ENSG00000108448.16 0.019948 0.038857 ENSG00000108448
C9orf85 ENSG00000155621.10 0.012138 0.033509 ENSG00000155621
PGM2L1 ENSG00000165434.6 0.023307 0.042273 ENSG00000165434
FBXO3 ENSG00000110429.9 0.04484 0.041533 ENSG00000110429
NXPE3 ENSG00000144815.9 0.038858 0.042623 ENSG00000144815
DDX47 ENSG00000213782.3 0.016694 0.047142 ENSG00000213782
GSTA4 ENSG00000170899.6 0.094839 0.05912 ENSG00000170899
LRCH4 ENSG00000077454.11 0.017652 0.034774 ENSG00000077454
GJA4 ENSG00000187513.8 0.046177 0.048423 ENSG00000187513
AC004381.6 ENSG00000005189.15 0.087768 0.06373 ENSG00000005189
CXXC1 ENSG00000154832.10 0.110598 0.076074 ENSG00000154832
IVD ENSG00000128928.4 0.04914 0.053166 ENSG00000128928
MICAL2 ENSG00000133816.9 0.067273 0.064376 ENSG00000133816
ALOX12B ENSG00000179477.5 0.013758 0.032877 ENSG00000179477
RRNAD1 ENSG00000143303.7 0.05209 0.050047 ENSG00000143303
FSCN2 ENSG00000186765.7 0.084739 0.062552 ENSG00000186765
UBA2 ENSG00000126261.8 0.051375 0.049528 ENSG00000126261
TJP1 ENSG00000104067.12 0.030368 0.032203 ENSG00000104067
ZNF613 ENSG00000176024.12 0.036146 0.056069 ENSG00000176024
ZNF385C ENSG00000187595.10 0.037406 0.043973 ENSG00000187595
COMMD4 ENSG00000140365.11 0.023628 0.035674 ENSG00000140365
HOMER2 ENSG00000103942.8 0.050196 0.050163 ENSG00000103942
NBPF11 ENSG00000152042.13 0.044274 0.04992 ENSG00000152042
PFKFB2 ENSG00000123836.10 0.031446 0.045486 ENSG00000123836
TRIM66 ENSG00000166436.11 0.127065 0.07031 ENSG00000166436
VPS41 ENSG00000006715.11 0.123153 0.061713 ENSG00000006715
SPC24 ENSG00000161888.7 0.096358 0.062552 ENSG00000161888
TRIM54 ENSG00000138100.9 0.046305 0.054041 ENSG00000138100
TRIM27 ENSG00000204713.6 0.075761 0.052753 ENSG00000204713
KAT2B ENSG00000114166.7 0.028975 0.035886 ENSG00000114166
DNAJB12 ENSG00000148719.9 0.03584 0.050047 ENSG00000148719
RNF123 ENSG00000164068.11 0.013457 0.01989 ENSG00000164068
TAF8 ENSG00000137413.11 0.043973 0.048897 ENSG00000137413
C2CD5 ENSG00000111731.8 0.030931 0.034299 ENSG00000111731
DCAF6 ENSG00000143164.11 0.070072 0.061559 ENSG00000143164
BRE ENSG00000158019.16 0.057666 0.052091 ENSG00000158019
SULT1A4 ENSG00000213648.6 0.070084 0.058856 ENSG00000213648
C7orf62 ENSG00000164645.2 0.019417 0.039602 ENSG00000164645
RASA3 ENSG00000185989.9 0.074424 0.048751 ENSG00000185989
MARCH7 ENSG00000136536.9 0.018311 0.037851 ENSG00000136536
ERN1 ENSG00000178607.10 0.011637 0.02255 ENSG00000178607
PGAM5 ENSG00000247077.2 0.012168 0.02809 ENSG00000247077
GPR89B ENSG00000188092.10 0.051317 0.05031 ENSG00000188092
SSSCA1 ENSG00000173465.3 0.029335 0.036505 ENSG00000173465
C5 ENSG00000106804.6 0.014758 0.03855 ENSG00000106804
NDUFS5 ENSG00000168653.6 0.020971 0.025045 ENSG00000168653
F13B ENSG00000143278.3 0.026835 0.039825 ENSG00000143278
C16orf72 ENSG00000182831.7 0.024523 0.032083 ENSG00000182831
MAPKAPK2 ENSG00000162889.6 0.072781 0.050056 ENSG00000162889
C6orf1 ENSG00000186577.7 0.034766 0.038891 ENSG00000186577
CCDC148 ENSG00000153237.13 0.048538 0.050016 ENSG00000153237
SH3GL3 ENSG00000140600.12 0.033774 0.047326 ENSG00000140600
BATF3 ENSG00000123685.4 0.147851 0.074772 ENSG00000123685
ALDH4A1 ENSG00000159423.12 0.053046 0.048037 ENSG00000159423
UGT3A2 ENSG00000168671.5 0.128157 0.063291 ENSG00000168671
MCTP2 ENSG00000140563.10 0.084901 0.061898 ENSG00000140563
SLC41A2 ENSG00000136052.5 0.012023 0.044443 ENSG00000136052
LINGO1 ENSG00000169783.8 0.058659 0.049837 ENSG00000169783
MMP2 ENSG00000087245.8 0.039791 0.044117 ENSG00000087245
MGAM ENSG00000257335.4 0.156949 0.075808 ENSG00000257335
ZC3H15 ENSG00000065548.13 0.035841 0.031875 ENSG00000065548
IDS ENSG00000010404.13 0.153239 0.086949 ENSG00000010404
RNGTT ENSG00000111880.11 0.056891 0.051336 ENSG00000111880
SOCS2 ENSG00000120833.9 0.026352 0.04512 ENSG00000120833
PPP1R7 ENSG00000115685.10 0.021496 0.049074 ENSG00000115685
RIMKLB ENSG00000166532.11 0.048081 0.04829 ENSG00000166532
MTMR14 ENSG00000163719.14 0.017588 0.034994 ENSG00000163719
FNBP1 ENSG00000187239.12 0.115115 0.06847 ENSG00000187239
ALKBH6 ENSG00000239382.6 0.027595 0.051175 ENSG00000239382
RBBP6 ENSG00000122257.14 0.041838 0.044102 ENSG00000122257
RPL23 ENSG00000125691.8 0.090902 0.067356 ENSG00000125691
TSHZ3 ENSG00000121297.6 0.050753 0.044077 ENSG00000121297
ACVR2A ENSG00000121989.10 0.046704 0.04521 ENSG00000121989
CAB39 ENSG00000135932.6 0.06817 0.048178 ENSG00000135932
TTLL13 ENSG00000213471.4 0.036081 0.057629 ENSG00000213471
DSCR3 ENSG00000157538.9 0.111659 0.073364 ENSG00000157538
RPL30 ENSG00000156482.6 0.058252 0.059735 ENSG00000156482
SPOPL ENSG00000144228.4 0.062858 0.050185 ENSG00000144228
EIF3I ENSG00000084623.7 0.024976 0.043952 ENSG00000084623
TRAF3IP2 ENSG00000056972.14 0.078748 0.047627 ENSG00000056972
SDR39U1 ENSG00000100445.12 0.082358 0.044483 ENSG00000100445
GHRH ENSG00000118702.5 0.01894 0.047809 ENSG00000118702
SFSWAP ENSG00000061936.5 0.012582 0.037613 ENSG00000061936
SREBF1 ENSG00000072310.12 0.032965 0.047936 ENSG00000072310
TLR5 ENSG00000187554.7 0.11739 0.065926 ENSG00000187554
EPM2A ENSG00000112425.9 0.057348 0.042991 ENSG00000112425
DR1 ENSG00000117505.7 0.05793 0.044243 ENSG00000117505
TBCB ENSG00000105254.7 0.022622 0.0365 ENSG00000105254
CCDC64 ENSG00000135127.7 0.029942 0.030514 ENSG00000135127
PRSS53 ENSG00000151006.7 0.129257 0.066784 ENSG00000151006
RSPO3 ENSG00000146374.9 0.013579 0.02799 ENSG00000146374
SMIM8 ENSG00000111850.5 0.084194 0.059101 ENSG00000111850
ZNF439 ENSG00000171291.4 0.077064 0.051094 ENSG00000171291
SKP2 ENSG00000145604.11 0.012217 0.032044 ENSG00000145604
SLC19A2 ENSG00000117479.7 0.03487 0.054553 ENSG00000117479
CAPN7 ENSG00000131375.5 0.011119 0.034124 ENSG00000131375
PLK2 ENSG00000145632.10 0.010703 0.02999 ENSG00000145632
NFIC ENSG00000141905.13 0.024308 0.053711 ENSG00000141905
ZNF577 ENSG00000161551.8 0.075149 0.068657 ENSG00000161551
VDR ENSG00000111424.6 0.016781 0.036401 ENSG00000111424
DDX43 ENSG00000080007.6 0.027546 0.039671 ENSG00000080007
SNED1 ENSG00000162804.9 0.015931 0.03789 ENSG00000162804
SRRD ENSG00000100104.7 0.100888 0.069259 ENSG00000100104
NRARP ENSG00000198435.2 0.037171 0.037081 ENSG00000198435
BNIPL ENSG00000163141.14 0.044398 0.046576 ENSG00000163141
CAPZA3 ENSG00000177938.3 0.064055 0.045757 ENSG00000177938
CNOT8 ENSG00000155508.9 0.082491 0.047993 ENSG00000155508
HAUS5 ENSG00000249115.4 0.131292 0.074001 ENSG00000249115
PATL1 ENSG00000166889.13 0.053486 0.049864 ENSG00000166889
UNC50 ENSG00000115446.7 0.030106 0.036476 ENSG00000115446
TCN2 ENSG00000185339.4 0.118842 0.058973 ENSG00000185339
LMO7 ENSG00000136153.15 0.112148 0.059387 ENSG00000136153
SDF2 ENSG00000132581.4 0.027087 0.034417 ENSG00000132581
SLCO2A1 ENSG00000174640.8 0.013722 0.033888 ENSG00000174640
RBMXL1 ENSG00000213516.5 0.098392 0.062102 ENSG00000213516
CMIP ENSG00000153815.12 0.221662 0.093269 ENSG00000153815
LEPR ENSG00000116678.14 0.037982 0.042259 ENSG00000116678
TMEM175 ENSG00000127419.12 0.025978 0.044141 ENSG00000127419
MMP9 ENSG00000100985.7 0.033225 0.03655 ENSG00000100985
MED25 ENSG00000104973.10 0.034905 0.049012 ENSG00000104973
QSOX1 ENSG00000116260.12 0.044486 0.043775 ENSG00000116260
SGK223 ENSG00000182319.5 0.084649 0.058473 ENSG00000182319
CD163L1 ENSG00000177675.4 0.032635 0.043635 ENSG00000177675
SRRT ENSG00000087087.14 0.075798 0.055619 ENSG00000087087
AK4 ENSG00000162433.10 0.190522 0.073096 ENSG00000162433
CAMK2A ENSG00000070808.11 0.053169 0.051716 ENSG00000070808
ANKRD6 ENSG00000135299.12 0.138355 0.076707 ENSG00000135299
TP53I11 ENSG00000175274.14 0.096679 0.065587 ENSG00000175274
NMNAT2 ENSG00000157064.6 0.040619 0.049351 ENSG00000157064
UBAP1L ENSG00000246922.4 0.039632 0.039081 ENSG00000246922
SUPV3L1 ENSG00000156502.9 0.068771 0.055485 ENSG00000156502
TMEM70 ENSG00000175606.6 0.015669 0.031865 ENSG00000175606
TBC1D5 ENSG00000131374.10 0.03368 0.041164 ENSG00000131374
SPTY2D1 ENSG00000179119.10 0.072942 0.065057 ENSG00000179119
TEX2 ENSG00000136478.3 0.037781 0.045062 ENSG00000136478
SLC30A8 ENSG00000164756.8 0.04323 0.049669 ENSG00000164756
ERGIC2 ENSG00000087502.13 0.128478 0.063434 ENSG00000087502
CHAD ENSG00000136457.5 0.074557 0.064259 ENSG00000136457
COL22A1 ENSG00000169436.12 0.36742 0.088267 ENSG00000169436
FUK ENSG00000157353.12 0.181325 0.068715 ENSG00000157353
C1R ENSG00000159403.11 0.028764 0.04721 ENSG00000159403
C16orf3 ENSG00000221819.2 0.051604 0.044798 ENSG00000221819
HBB ENSG00000244734.1 0.055016 0.053653 ENSG00000244734
GPR132 ENSG00000183484.7 0.039544 0.040323 ENSG00000183484
SOBP ENSG00000112320.7 0.040646 0.054398 ENSG00000112320
DUSP16 ENSG00000111266.4 0.053304 0.043747 ENSG00000111266
RNF4 ENSG00000063978.11 0.012813 0.026943 ENSG00000063978
ADAL ENSG00000168803.10 0.08621 0.04688 ENSG00000168803
