AssociatedGeneName EnsemblGeneID h2.WholeBlood se.WholeBlood ensid
RRP36 ENSG00000124541.6 0.160935 0.081836 ENSG00000124541
DISC1 ENSG00000162946.16 0.167806 0.06667 ENSG00000162946
MAPK8IP1 ENSG00000121653.7 0.181837 0.070493 ENSG00000121653
FBLL1 ENSG00000188573.7 0.19615 0.062923 ENSG00000188573
PRMT5 ENSG00000100462.11 0.268477 0.070396 ENSG00000100462
C2orf27A ENSG00000197927.8 0.271685 0.070837 ENSG00000197927
HSD3B7 ENSG00000099377.9 0.113442 0.052882 ENSG00000099377
MON1B ENSG00000103111.10 0.132176 0.062348 ENSG00000103111
GLRB ENSG00000109738.6 0.141462 0.072972 ENSG00000109738
KCNC4 ENSG00000116396.9 0.174376 0.066553 ENSG00000116396
CD164 ENSG00000135535.10 0.159516 0.063481 ENSG00000135535
PROZ ENSG00000126231.9 0.231073 0.070472 ENSG00000126231
GPX7 ENSG00000116157.5 0.425594 0.074712 ENSG00000116157
CLEC4G ENSG00000182566.8 0.104723 0.0782 ENSG00000182566
LAMC1 ENSG00000135862.5 0.122874 0.051706 ENSG00000135862
AP1M2 ENSG00000129354.7 0.354432 0.0727 ENSG00000129354
CSN1S1 ENSG00000126545.9 0.137196 0.054195 ENSG00000126545
IRAK1BP1 ENSG00000146243.9 0.166391 0.064616 ENSG00000146243
TCTEX1D1 ENSG00000152760.5 0.280349 0.066613 ENSG00000152760
ALCAM ENSG00000170017.8 0.320545 0.073934 ENSG00000170017
ACTA2 ENSG00000107796.8 0.283275 0.072772 ENSG00000107796
TRABD ENSG00000170638.5 0.171709 0.071231 ENSG00000170638
SLC18B1 ENSG00000146409.6 0.252999 0.065511 ENSG00000146409
NARFL ENSG00000103245.9 0.305871 0.084035 ENSG00000103245
TRAK1 ENSG00000182606.10 0.10204 0.053855 ENSG00000182606
ZNF83 ENSG00000167766.13 0.543847 0.074426 ENSG00000167766
AP4M1 ENSG00000221838.5 0.271878 0.074484 ENSG00000221838
CC2D1B ENSG00000154222.10 0.326505 0.071579 ENSG00000154222
PFKP ENSG00000067057.11 0.218544 0.079356 ENSG00000067057
TRDMT1 ENSG00000107614.17 0.169891 0.070193 ENSG00000107614
AL161915.1 ENSG00000212670.1 0.272758 0.076386 ENSG00000212670
AKT1 ENSG00000142208.11 0.10326 0.072446 ENSG00000142208
HPD ENSG00000158104.7 0.11798 0.055771 ENSG00000158104
CDC16 ENSG00000130177.10 0.421523 0.071847 ENSG00000130177
PRDX6 ENSG00000117592.8 0.221066 0.073337 ENSG00000117592
AGAP3 ENSG00000133612.14 0.142402 0.070207 ENSG00000133612
NUCB1 ENSG00000104805.11 0.210201 0.07062 ENSG00000104805
FOXRED2 ENSG00000100350.10 0.102037 0.064025 ENSG00000100350
MLX ENSG00000108788.7 0.114255 0.065039 ENSG00000108788
DTX2 ENSG00000091073.15 0.155562 0.057266 ENSG00000091073
CPSF1 ENSG00000071894.10 0.621995 0.057002 ENSG00000071894
HP ENSG00000257017.4 0.157254 0.063041 ENSG00000257017
MANEA ENSG00000172469.10 0.218472 0.064634 ENSG00000172469
AKAP7 ENSG00000118507.11 0.113463 0.059755 ENSG00000118507
TESK2 ENSG00000070759.12 0.158359 0.065965 ENSG00000070759
GGACT ENSG00000134864.6 0.131837 0.063462 ENSG00000134864
TNNC2 ENSG00000101470.5 0.108049 0.076338 ENSG00000101470
GAD1 ENSG00000128683.9 0.141704 0.067496 ENSG00000128683
ALDH8A1 ENSG00000118514.9 0.199972 0.064993 ENSG00000118514
FAM20A ENSG00000108950.7 0.170044 0.063466 ENSG00000108950
MMP17 ENSG00000198598.2 0.109478 0.067304 ENSG00000198598
UBXN6 ENSG00000167671.7 0.108757 0.062587 ENSG00000167671
SLC45A4 ENSG00000022567.5 0.169084 0.066565 ENSG00000022567
SLC44A3 ENSG00000143036.12 0.107752 0.060173 ENSG00000143036
WLS ENSG00000116729.9 0.105837 0.0647 ENSG00000116729
MPZL1 ENSG00000197965.7 0.132506 0.068962 ENSG00000197965
TCP11L1 ENSG00000176148.11 0.321776 0.074428 ENSG00000176148
HSD17B14 ENSG00000087076.4 0.114063 0.063945 ENSG00000087076
KRT37 ENSG00000108417.3 0.15006 0.072238 ENSG00000108417
RYBP ENSG00000163602.8 0.199597 0.071752 ENSG00000163602
SPINK8 ENSG00000229453.1 0.124693 0.060136 ENSG00000229453
TMEM63A ENSG00000196187.7 0.161411 0.07078 ENSG00000196187
ZNF765 ENSG00000196417.8 0.116011 0.072186 ENSG00000196417
STIM2 ENSG00000109689.10 0.182078 0.068231 ENSG00000109689
CCBL2 ENSG00000137944.12 0.123932 0.054856 ENSG00000137944
DHRS9 ENSG00000073737.12 0.144882 0.067234 ENSG00000073737
AC093726.6 ENSG00000214106.3 0.136014 0.064902 ENSG00000214106
C21orf2 ENSG00000160226.11 0.170223 0.076878 ENSG00000160226
THBD ENSG00000178726.6 0.136617 0.066824 ENSG00000178726
TBC1D4 ENSG00000136111.8 0.122812 0.061181 ENSG00000136111
SPON2 ENSG00000159674.7 0.124929 0.078942 ENSG00000159674
TMTC4 ENSG00000125247.11 0.344322 0.069866 ENSG00000125247
CMTM3 ENSG00000140931.15 0.184786 0.066834 ENSG00000140931
FKBP15 ENSG00000119321.4 0.148976 0.066407 ENSG00000119321
CD300LB ENSG00000178789.4 0.124752 0.069174 ENSG00000178789
ITPA ENSG00000125877.7 0.289628 0.075158 ENSG00000125877
SIRT1 ENSG00000096717.7 0.217512 0.068823 ENSG00000096717
F5 ENSG00000198734.6 0.233429 0.074767 ENSG00000198734
HOXD13 ENSG00000128714.5 0.126063 0.068789 ENSG00000128714
OSGIN1 ENSG00000140961.8 0.254084 0.087106 ENSG00000140961
C5orf49 ENSG00000215217.2 0.139565 0.065114 ENSG00000215217
REP15 ENSG00000174236.2 0.296261 0.087934 ENSG00000174236
CDK2AP1 ENSG00000111328.2 0.260978 0.068719 ENSG00000111328
C19orf66 ENSG00000130813.13 0.110534 0.06173 ENSG00000130813
ZDHHC13 ENSG00000177054.9 0.167039 0.07198 ENSG00000177054
RP13-996F3.5 ENSG00000215749.8 0.156791 0.086255 ENSG00000215749
LINGO2 ENSG00000174482.6 0.12564 0.060342 ENSG00000174482
ATF6 ENSG00000118217.5 0.12769 0.060198 ENSG00000118217
CDKN2B ENSG00000147883.9 0.186634 0.07041 ENSG00000147883
MPG ENSG00000103152.7 0.101185 0.062812 ENSG00000103152
IBA57 ENSG00000181873.8 0.152869 0.057009 ENSG00000181873
HIGD2A ENSG00000146066.2 0.220548 0.0676 ENSG00000146066
SNX7 ENSG00000162627.12 0.263999 0.077159 ENSG00000162627
SUPT20H ENSG00000102710.15 0.233417 0.068925 ENSG00000102710
LILRA3 ENSG00000170866.7 0.516112 0.073926 ENSG00000170866
MSH3 ENSG00000113318.9 0.360631 0.070289 ENSG00000113318
OLFM4 ENSG00000102837.6 0.114232 0.067546 ENSG00000102837
MICALCL ENSG00000133808.4 0.217741 0.090429 ENSG00000133808
SPNS1 ENSG00000169682.13 0.192639 0.07059 ENSG00000169682
GATM ENSG00000171766.11 0.155048 0.059348 ENSG00000171766
CNN2 ENSG00000064666.10 0.29018 0.079547 ENSG00000064666
FZD1 ENSG00000157240.2 0.106555 0.066959 ENSG00000157240
ERMP1 ENSG00000099219.9 0.247908 0.078599 ENSG00000099219
NPIPB6 ENSG00000198156.6 0.111684 0.050165 ENSG00000198156
BBS2 ENSG00000125124.7 0.332859 0.072759 ENSG00000125124
PPP2CA ENSG00000113575.5 0.105353 0.053712 ENSG00000113575
IGSF11 ENSG00000144847.8 0.297195 0.079502 ENSG00000144847
MS4A14 ENSG00000166928.6 0.227614 0.065753 ENSG00000166928
C5orf63 ENSG00000164241.9 0.107934 0.063087 ENSG00000164241
METTL13 ENSG00000010165.14 0.139102 0.054904 ENSG00000010165
PEX6 ENSG00000124587.9 0.69617 0.049011 ENSG00000124587
LYRM5 ENSG00000205707.6 0.224661 0.066936 ENSG00000205707
CPT1B ENSG00000205560.8 0.102584 0.057095 ENSG00000205560
TTC38 ENSG00000075234.12 0.380012 0.079364 ENSG00000075234
SIMC1 ENSG00000170085.13 0.179109 0.070265 ENSG00000170085
GLG1 ENSG00000090863.7 0.141424 0.072562 ENSG00000090863
BEAN1 ENSG00000166546.9 0.125542 0.057138 ENSG00000166546
LAMP5 ENSG00000125869.5 0.116336 0.065569 ENSG00000125869
EID3 ENSG00000255150.1 0.102155 0.069704 ENSG00000255150
B3GALNT2 ENSG00000162885.7 0.193039 0.068933 ENSG00000162885
ACP5 ENSG00000102575.6 0.238754 0.068811 ENSG00000102575
LHFPL4 ENSG00000156959.7 0.102686 0.060216 ENSG00000156959
DUSP18 ENSG00000167065.9 0.274116 0.070131 ENSG00000167065
ZNF302 ENSG00000089335.16 0.281783 0.072333 ENSG00000089335
XAB2 ENSG00000076924.7 0.16586 0.077084 ENSG00000076924
AP000350.4 ENSG00000218537.1 0.494075 0.067469 ENSG00000218537
FOXI1 ENSG00000168269.7 0.134479 0.067811 ENSG00000168269
GTF2A2 ENSG00000140307.6 0.13038 0.05633 ENSG00000140307
ATP6AP1L ENSG00000205464.7 0.393531 0.070848 ENSG00000205464
SRXN1 ENSG00000271303.1 0.163508 0.085518 ENSG00000271303
HOXB3 ENSG00000120093.7 0.140814 0.058077 ENSG00000120093
ELL ENSG00000105656.7 0.143965 0.059064 ENSG00000105656
UBE2E3 ENSG00000170035.11 0.191653 0.06667 ENSG00000170035
KANK2 ENSG00000197256.6 0.375043 0.074364 ENSG00000197256
RWDD2A ENSG00000013392.6 0.121095 0.062078 ENSG00000013392
DUSP14 ENSG00000161326.8 0.279691 0.067686 ENSG00000161326
AASDH ENSG00000157426.9 0.192459 0.069398 ENSG00000157426
DZIP3 ENSG00000198919.8 0.195828 0.058113 ENSG00000198919
CST7 ENSG00000077984.4 0.485999 0.080983 ENSG00000077984
ASRGL1 ENSG00000162174.8 0.176765 0.063717 ENSG00000162174
UGT2A3 ENSG00000135220.6 0.141627 0.065742 ENSG00000135220
ZNF197 ENSG00000186448.10 0.11093 0.054871 ENSG00000186448
PRDM5 ENSG00000138738.6 0.344359 0.07136 ENSG00000138738
DIEXF ENSG00000117597.13 0.144237 0.05641 ENSG00000117597
ZNF814 ENSG00000204514.5 0.278781 0.070188 ENSG00000204514
ARMC10 ENSG00000170632.9 0.150941 0.063904 ENSG00000170632
DBF4B ENSG00000161692.13 0.316859 0.074183 ENSG00000161692
PPFIA4 ENSG00000143847.11 0.166278 0.068432 ENSG00000143847
TEAD2 ENSG00000074219.9 0.114147 0.060797 ENSG00000074219
MCC ENSG00000171444.13 0.193537 0.067199 ENSG00000171444
GSTM5 ENSG00000134201.6 0.225406 0.078566 ENSG00000134201
PDCD6IP ENSG00000170248.9 0.222095 0.066105 ENSG00000170248
ERAP2 ENSG00000164308.12 0.610465 0.054627 ENSG00000164308
CTNNA1 ENSG00000044115.15 0.19341 0.057432 ENSG00000044115
C16orf46 ENSG00000166455.9 0.11863 0.064987 ENSG00000166455
MBTPS1 ENSG00000140943.12 0.193904 0.082892 ENSG00000140943
KIAA1467 ENSG00000084444.9 0.102472 0.060618 ENSG00000084444
LIPC ENSG00000166035.6 0.195661 0.084822 ENSG00000166035
SPAG1 ENSG00000104450.8 0.177061 0.061685 ENSG00000104450
PLA2G5 ENSG00000127472.6 0.135613 0.069119 ENSG00000127472
SNUPN ENSG00000169371.9 0.11117 0.056872 ENSG00000169371
MYO7B ENSG00000169994.14 0.272877 0.076746 ENSG00000169994
MASTL ENSG00000120539.10 0.192613 0.062903 ENSG00000120539
COG4 ENSG00000103051.14 0.196929 0.064778 ENSG00000103051
KIAA1143 ENSG00000163807.4 0.118953 0.052628 ENSG00000163807
MC1R ENSG00000258839.2 0.239813 0.07204 ENSG00000258839
C1orf234 ENSG00000227868.2 0.151057 0.074269 ENSG00000227868
SENP6 ENSG00000112701.13 0.309697 0.073123 ENSG00000112701
ECT2L ENSG00000203734.6 0.159124 0.070954 ENSG00000203734
NEFH ENSG00000100285.9 0.112477 0.060688 ENSG00000100285
MIIP ENSG00000116691.6 0.257663 0.068796 ENSG00000116691
RPSA ENSG00000168028.9 0.201508 0.067563 ENSG00000168028
UPK3B ENSG00000243566.2 0.304128 0.069685 ENSG00000243566
WDR60 ENSG00000126870.11 0.128899 0.059457 ENSG00000126870
C6orf164 ENSG00000203871.3 0.179569 0.062441 ENSG00000203871
SMOC2 ENSG00000112562.14 0.110391 0.063357 ENSG00000112562
GAPDHS ENSG00000105679.4 0.133016 0.065257 ENSG00000105679
ALG1L ENSG00000189366.5 0.22858 0.072902 ENSG00000189366
CUBN ENSG00000107611.10 0.278767 0.075253 ENSG00000107611
XPNPEP1 ENSG00000108039.13 0.100304 0.053232 ENSG00000108039
SLC25A13 ENSG00000004864.9 0.106628 0.052594 ENSG00000004864
ORMDL3 ENSG00000172057.5 0.276739 0.06996 ENSG00000172057
TMPRSS9 ENSG00000178297.8 0.212512 0.077464 ENSG00000178297
RBL2 ENSG00000103479.10 0.120793 0.062143 ENSG00000103479
PSEN2 ENSG00000143801.12 0.129989 0.064457 ENSG00000143801
LILRA1 ENSG00000104974.6 0.283534 0.08317 ENSG00000104974
DDO ENSG00000203797.4 0.321435 0.080362 ENSG00000203797
FSBP ENSG00000265817.1 0.138936 0.066014 ENSG00000265817
NDUFAF1 ENSG00000137806.4 0.171211 0.065382 ENSG00000137806
SPATA32 ENSG00000184361.8 0.18873 0.064936 ENSG00000184361
RAB20 ENSG00000139832.3 0.104729 0.072127 ENSG00000139832
SULT1A2 ENSG00000197165.6 0.394935 0.070502 ENSG00000197165
GRAMD1A ENSG00000089351.10 0.236384 0.079032 ENSG00000089351
RCN1 ENSG00000049449.4 0.109977 0.057582 ENSG00000049449
FSTL4 ENSG00000053108.12 0.160181 0.068129 ENSG00000053108
MCM8 ENSG00000125885.9 0.294251 0.082026 ENSG00000125885
GINM1 ENSG00000055211.8 0.205318 0.062821 ENSG00000055211
MAPK9 ENSG00000050748.12 0.106435 0.06438 ENSG00000050748
C19orf57 ENSG00000132016.7 0.125212 0.06818 ENSG00000132016
NODAL ENSG00000156574.5 0.125282 0.070865 ENSG00000156574
CTNS ENSG00000040531.10 0.415393 0.076628 ENSG00000040531
LDOC1L ENSG00000188636.3 0.114245 0.062073 ENSG00000188636
POGLUT1 ENSG00000163389.6 0.109698 0.05694 ENSG00000163389
MGME1 ENSG00000125871.9 0.276238 0.079251 ENSG00000125871
MIF4GD ENSG00000125457.9 0.173395 0.068324 ENSG00000125457
CCDC114 ENSG00000105479.10 0.19673 0.066599 ENSG00000105479
ANKRD22 ENSG00000152766.5 0.114475 0.06202 ENSG00000152766
TAC4 ENSG00000176358.10 0.149976 0.069508 ENSG00000176358
CKAP2 ENSG00000136108.10 0.200141 0.071406 ENSG00000136108
ALDH1A1 ENSG00000165092.8 0.155553 0.065047 ENSG00000165092
RRP12 ENSG00000052749.9 0.174596 0.05994 ENSG00000052749
KREMEN1 ENSG00000183762.8 0.128789 0.058296 ENSG00000183762
UBE4A ENSG00000110344.5 0.107668 0.058592 ENSG00000110344
SFTPD ENSG00000133661.11 0.105318 0.06156 ENSG00000133661
BBX ENSG00000114439.14 0.123497 0.055494 ENSG00000114439
VCP ENSG00000165280.11 0.122504 0.052031 ENSG00000165280
TSNARE1 ENSG00000171045.10 0.180073 0.063771 ENSG00000171045
CCSAP ENSG00000154429.6 0.127425 0.060369 ENSG00000154429
ZCRB1 ENSG00000139168.3 0.119892 0.062279 ENSG00000139168
BDH2 ENSG00000164039.10 0.108961 0.05262 ENSG00000164039
GDPD3 ENSG00000102886.10 0.208797 0.077922 ENSG00000102886
CTPS2 ENSG00000047230.10 0.146835 0.067894 ENSG00000047230
SNX11 ENSG00000002919.10 0.232075 0.065057 ENSG00000002919
ODF3B ENSG00000177989.9 0.106796 0.06264 ENSG00000177989
TRMT10B ENSG00000165275.5 0.161468 0.067327 ENSG00000165275
ERI1 ENSG00000104626.10 0.110671 0.067039 ENSG00000104626
OSGEP ENSG00000092094.6 0.134048 0.068833 ENSG00000092094
TNFRSF10A ENSG00000104689.5 0.175947 0.07814 ENSG00000104689
C1QTNF4 ENSG00000172247.3 0.242626 0.080132 ENSG00000172247
BTBD17 ENSG00000204347.3 0.106519 0.06434 ENSG00000204347
RIMBP2 ENSG00000060709.9 0.121343 0.075764 ENSG00000060709
NECAB2 ENSG00000103154.5 0.140832 0.083784 ENSG00000103154
TMEM163 ENSG00000152128.13 0.171939 0.065938 ENSG00000152128
PRDX5 ENSG00000126432.9 0.138611 0.06115 ENSG00000126432
VEGFA ENSG00000112715.16 0.196432 0.081946 ENSG00000112715
ECHDC3 ENSG00000134463.10 0.24299 0.079223 ENSG00000134463
GIPC3 ENSG00000179855.5 0.148725 0.073125 ENSG00000179855
GPR85 ENSG00000164604.7 0.122541 0.059786 ENSG00000164604
TSKS ENSG00000126467.6 0.132775 0.07037 ENSG00000126467
CDK11B ENSG00000248333.3 0.101183 0.056773 ENSG00000248333
SMAD5 ENSG00000113658.12 0.101336 0.051925 ENSG00000113658
PLCB1 ENSG00000182621.12 0.117385 0.074539 ENSG00000182621
SRCRB4D ENSG00000146700.8 0.166469 0.060695 ENSG00000146700
RP11-403P17.5 ENSG00000260851.2 0.214349 0.063004 ENSG00000260851
GTPBP8 ENSG00000163607.10 0.129212 0.06197 ENSG00000163607
TICAM1 ENSG00000127666.8 0.127733 0.069932 ENSG00000127666
ARGLU1 ENSG00000134884.9 0.105362 0.069636 ENSG00000134884
MX1 ENSG00000157601.9 0.166783 0.079836 ENSG00000157601
POLA2 ENSG00000014138.4 0.112126 0.054649 ENSG00000014138
ACP2 ENSG00000134575.5 0.146126 0.059819 ENSG00000134575
FRA10AC1 ENSG00000148690.10 0.145001 0.066252 ENSG00000148690
GSDMD ENSG00000104518.6 0.105353 0.055397 ENSG00000104518
MAN2C1 ENSG00000140400.10 0.450332 0.069295 ENSG00000140400
PIGC ENSG00000135845.4 0.355247 0.072496 ENSG00000135845
KRTAP10-12 ENSG00000189169.6 0.141483 0.067018 ENSG00000189169
SENP7 ENSG00000138468.11 0.13565 0.051127 ENSG00000138468
PNKP ENSG00000039650.5 0.231427 0.072786 ENSG00000039650
TRPM4 ENSG00000130529.11 0.10765 0.068008 ENSG00000130529
SLC35C1 ENSG00000181830.7 0.116668 0.055638 ENSG00000181830
HSF2 ENSG00000025156.7 0.142652 0.060189 ENSG00000025156
CACHD1 ENSG00000158966.9 0.138384 0.069658 ENSG00000158966
ARNTL ENSG00000133794.13 0.129728 0.056214 ENSG00000133794
NMRK1 ENSG00000106733.16 0.439914 0.071989 ENSG00000106733
HES4 ENSG00000188290.6 0.128889 0.060335 ENSG00000188290
OSCAR ENSG00000170909.9 0.239163 0.091954 ENSG00000170909
CCNA1 ENSG00000133101.5 0.132908 0.058671 ENSG00000133101
SFI1 ENSG00000198089.10 0.192379 0.067331 ENSG00000198089
TMEM99 ENSG00000167920.4 0.14539 0.06334 ENSG00000167920
PROSER2 ENSG00000148426.8 0.192409 0.077884 ENSG00000148426
PRDM15 ENSG00000141956.9 0.106777 0.054723 ENSG00000141956
STAB2 ENSG00000136011.10 0.120503 0.068112 ENSG00000136011
RAB7L1 ENSG00000117280.8 0.320303 0.073285 ENSG00000117280
GPC2 ENSG00000213420.3 0.118813 0.058241 ENSG00000213420
LDHC ENSG00000166796.7 0.397996 0.074186 ENSG00000166796
SMAP1 ENSG00000112305.10 0.102736 0.050839 ENSG00000112305
NT5DC2 ENSG00000168268.6 0.133823 0.058379 ENSG00000168268
AP001816.1 ENSG00000254531.1 0.310397 0.073995 ENSG00000254531
LRRC19 ENSG00000184434.7 0.117308 0.057832 ENSG00000184434
AHI1 ENSG00000135541.16 0.241232 0.068213 ENSG00000135541
ARHGAP19 ENSG00000213390.6 0.215745 0.066581 ENSG00000213390
MRPS9 ENSG00000135972.4 0.180667 0.063085 ENSG00000135972
FAM19A1 ENSG00000183662.6 0.128029 0.065671 ENSG00000183662
ZBTB20 ENSG00000181722.11 0.136678 0.068807 ENSG00000181722
METRN ENSG00000103260.4 0.14883 0.069278 ENSG00000103260
BIN1 ENSG00000136717.10 0.27291 0.073884 ENSG00000136717
LECT2 ENSG00000145826.4 0.100505 0.058012 ENSG00000145826
FLT4 ENSG00000037280.11 0.258779 0.084129 ENSG00000037280
ATG10 ENSG00000152348.11 0.393628 0.07018 ENSG00000152348
FBN2 ENSG00000138829.6 0.246633 0.065047 ENSG00000138829
AP1M1 ENSG00000072958.4 0.17325 0.061474 ENSG00000072958
CUL7 ENSG00000044090.4 0.217515 0.066734 ENSG00000044090
SNRPB2 ENSG00000125870.6 0.115987 0.063143 ENSG00000125870
ZNF160 ENSG00000170949.13 0.101011 0.063855 ENSG00000170949
GGA1 ENSG00000100083.14 0.218632 0.076589 ENSG00000100083
TAF2 ENSG00000064313.7 0.129089 0.058889 ENSG00000064313
GPR180 ENSG00000152749.7 0.28827 0.071491 ENSG00000152749
MAEL ENSG00000143194.8 0.112093 0.056983 ENSG00000143194
ARMC7 ENSG00000125449.2 0.14539 0.06982 ENSG00000125449
CSTF2T ENSG00000177613.7 0.118266 0.063734 ENSG00000177613
PPIL4 ENSG00000131013.3 0.137385 0.067581 ENSG00000131013
LRGUK ENSG00000155530.2 0.105475 0.066397 ENSG00000155530
BLZF1 ENSG00000117475.9 0.111732 0.052196 ENSG00000117475
AKR1B1 ENSG00000085662.9 0.103114 0.059265 ENSG00000085662
LILRB3 ENSG00000204577.7 0.243853 0.086425 ENSG00000204577
BAZ2B ENSG00000123636.13 0.113069 0.050596 ENSG00000123636
CYBRD1 ENSG00000071967.7 0.329798 0.075904 ENSG00000071967
PRSS45 ENSG00000188086.8 0.13803 0.069369 ENSG00000188086
DNAJC15 ENSG00000120675.4 0.458767 0.069805 ENSG00000120675
DKFZP667F0711 ENSG00000212743.1 0.14236 0.075458 ENSG00000212743
MRPS7 ENSG00000125445.6 0.130479 0.058315 ENSG00000125445
DOPEY1 ENSG00000083097.10 0.148158 0.061246 ENSG00000083097
METTL2B ENSG00000165055.10 0.190391 0.064992 ENSG00000165055
EML3 ENSG00000149499.7 0.195254 0.064312 ENSG00000149499
CXCL5 ENSG00000163735.6 0.147653 0.056852 ENSG00000163735
CCKAR ENSG00000163394.5 0.124815 0.076249 ENSG00000163394
PPM1K ENSG00000163644.9 0.18776 0.07201 ENSG00000163644
NUP85 ENSG00000125450.6 0.261076 0.068917 ENSG00000125450
GOT2 ENSG00000125166.8 0.128896 0.054903 ENSG00000125166
SIGLEC7 ENSG00000168995.9 0.195997 0.083376 ENSG00000168995
COPG2 ENSG00000158623.10 0.329892 0.079123 ENSG00000158623
EBPL ENSG00000123179.9 0.250253 0.070832 ENSG00000123179
DARS ENSG00000115866.6 0.184707 0.073673 ENSG00000115866
DOCK9 ENSG00000088387.13 0.114668 0.058843 ENSG00000088387
KRTAP13-1 ENSG00000198390.3 0.144339 0.073109 ENSG00000198390
GATAD2A ENSG00000167491.12 0.116161 0.0523 ENSG00000167491
ETFA ENSG00000140374.11 0.140738 0.060555 ENSG00000140374
GUCY2C ENSG00000070019.3 0.105036 0.059295 ENSG00000070019
LY75 ENSG00000054219.9 0.245763 0.068395 ENSG00000054219
FAM177B ENSG00000197520.6 0.228548 0.072929 ENSG00000197520
DLG5 ENSG00000151208.12 0.2883 0.070923 ENSG00000151208
RGL4 ENSG00000159496.10 0.15759 0.07345 ENSG00000159496
GNPDA2 ENSG00000163281.6 0.191853 0.061668 ENSG00000163281
VPS13A ENSG00000197969.7 0.185213 0.073065 ENSG00000197969
SLC25A24 ENSG00000085491.11 0.156734 0.062956 ENSG00000085491
NSUN6 ENSG00000241058.1 0.191824 0.0656 ENSG00000241058
FAM185A ENSG00000222011.4 0.107687 0.064498 ENSG00000222011
CFDP1 ENSG00000153774.4 0.122426 0.056058 ENSG00000153774
MAP3K11 ENSG00000173327.3 0.156664 0.057619 ENSG00000173327
CPAMD8 ENSG00000160111.8 0.122274 0.066411 ENSG00000160111
SPATA5L1 ENSG00000171763.13 0.224753 0.065388 ENSG00000171763
CRYAA ENSG00000160202.3 0.112602 0.066853 ENSG00000160202
ABHD10 ENSG00000144827.4 0.104631 0.057307 ENSG00000144827
HSD17B13 ENSG00000170509.7 0.186035 0.067391 ENSG00000170509
TONSL ENSG00000160949.12 0.20873 0.068769 ENSG00000160949
SLC39A11 ENSG00000133195.7 0.220751 0.089637 ENSG00000133195
C20orf194 ENSG00000088854.11 0.177209 0.065151 ENSG00000088854
DSE ENSG00000111817.12 0.26122 0.079623 ENSG00000111817
ATG12 ENSG00000145782.8 0.121231 0.066493 ENSG00000145782
DBNDD1 ENSG00000003249.9 0.114214 0.055482 ENSG00000003249
ATP8B3 ENSG00000130270.11 0.107658 0.064997 ENSG00000130270
DESI1 ENSG00000100418.7 0.136266 0.059672 ENSG00000100418
SELENBP1 ENSG00000143416.16 0.101797 0.059951 ENSG00000143416
RPS9 ENSG00000170889.9 0.387393 0.077267 ENSG00000170889
KCNJ2 ENSG00000123700.4 0.148067 0.065073 ENSG00000123700
ANKLE2 ENSG00000176915.10 0.270541 0.07491 ENSG00000176915
DNAJB6 ENSG00000105993.10 0.188648 0.07718 ENSG00000105993
SLC25A41 ENSG00000181240.9 0.381287 0.079559 ENSG00000181240
NARF ENSG00000141562.12 0.135862 0.072776 ENSG00000141562
SIRPB2 ENSG00000196209.7 0.45367 0.079802 ENSG00000196209
HTATIP2 ENSG00000109854.9 0.12962 0.066327 ENSG00000109854
SNAPC2 ENSG00000104976.7 0.131157 0.069063 ENSG00000104976
CERKL ENSG00000188452.9 0.232491 0.07975 ENSG00000188452
MGST3 ENSG00000143198.7 0.224245 0.072124 ENSG00000143198
AGAP8 ENSG00000174194.11 0.545361 0.076028 ENSG00000174194
L3MBTL3 ENSG00000198945.3 0.33273 0.073695 ENSG00000198945
C9orf41 ENSG00000156017.8 0.134125 0.064052 ENSG00000156017
FAM21A ENSG00000099290.11 0.193214 0.071183 ENSG00000099290
TASP1 ENSG00000089123.11 0.112759 0.065257 ENSG00000089123
GORAB ENSG00000120370.8 0.144085 0.067324 ENSG00000120370
ALKBH4 ENSG00000160993.3 0.102198 0.060236 ENSG00000160993
ADH5 ENSG00000197894.6 0.173306 0.061789 ENSG00000197894
EP400NL ENSG00000185684.8 0.376213 0.074883 ENSG00000185684
CLEC18A ENSG00000157322.12 0.464175 0.073532 ENSG00000157322
CDYL2 ENSG00000166446.9 0.14113 0.076467 ENSG00000166446
SPP1 ENSG00000118785.9 0.110897 0.059073 ENSG00000118785
CDKL1 ENSG00000100490.5 0.108717 0.055491 ENSG00000100490
C3orf14 ENSG00000114405.6 0.136357 0.07137 ENSG00000114405
ULK4 ENSG00000168038.6 0.29962 0.068061 ENSG00000168038
MFSD6 ENSG00000151690.10 0.109086 0.053774 ENSG00000151690
TMEM60 ENSG00000135211.5 0.132941 0.054036 ENSG00000135211
IL27RA ENSG00000104998.2 0.110145 0.067016 ENSG00000104998
REPS1 ENSG00000135597.14 0.230492 0.076188 ENSG00000135597
NUAK2 ENSG00000163545.7 0.112318 0.065869 ENSG00000163545
SEC61A2 ENSG00000065665.16 0.102154 0.069191 ENSG00000065665
CHI3L1 ENSG00000133048.8 0.106589 0.06813 ENSG00000133048
GPD1L ENSG00000152642.6 0.154241 0.066913 ENSG00000152642
SLC44A2 ENSG00000129353.10 0.120788 0.06433 ENSG00000129353
ZNF772 ENSG00000197128.7 0.145493 0.058324 ENSG00000197128
SMIM2 ENSG00000139656.5 0.137379 0.069972 ENSG00000139656
ANAPC4 ENSG00000053900.6 0.132045 0.056874 ENSG00000053900
